date,Exchange Depositing Addresses
2023-04-17,25073
2023-04-18,31985
2023-04-19,25140
2023-04-20,23701
2023-04-21,23239
2023-04-22,16148
2023-04-23,17303
2023-04-24,20327
2023-04-25,21900
2023-04-26,24382
2023-04-27,23886
2023-04-28,19420
2023-04-29,19375
2023-04-30,22415
2023-05-01,19524
2023-05-02,24663
2023-05-03,27952
2023-05-04,29013
2023-05-05,42301
2023-05-06,29248
2023-05-07,21693
2023-05-08,28587
2023-05-09,26219
2023-05-10,27653
2023-05-11,25620
2023-05-12,24228
2023-05-13,28126
2023-05-14,19226
2023-05-15,22250
2023-05-16,27380
2023-05-17,23975
2023-05-18,23864
2023-05-19,23057
2023-05-20,26115
2023-05-21,23905
2023-05-22,23090
2023-05-23,36770
2023-05-24,27120
2023-05-25,23827
2023-05-26,26253
2023-05-27,21920
2023-05-28,26184
2023-05-29,36504
2023-05-30,35561
2023-05-31,24309
2023-06-01,24583
2023-06-02,37907
2023-06-03,26854
2023-06-04,22656
2023-06-05,59128
2023-06-06,41456
2023-06-07,48651
2023-06-08,21747
2023-06-09,22274
2023-06-10,23580
2023-06-11,18963
2023-06-12,28019
2023-06-13,25311
2023-06-14,61654
2023-06-15,79303
2023-06-16,83875
2023-06-17,76364
2023-06-18,91356
2023-06-19,76864
2023-06-20,32881
2023-06-21,57160
2023-06-22,42410
2023-06-23,23733
2023-06-24,19844
2023-06-25,27068
2023-06-26,22941
2023-06-27,27042
2023-06-28,52448
2023-06-29,23034
2023-06-30,47313
2023-07-01,28874
2023-07-02,22997
2023-07-03,43721
2023-07-04,21613
2023-07-05,32619
2023-07-06,22415
2023-07-07,18427
2023-07-08,18092
2023-07-09,17454
2023-07-10,22957
2023-07-11,37984
2023-07-12,24564
2023-07-13,51590
2023-07-14,48490
2023-07-15,14895
2023-07-16,23240
2023-07-17,19217
2023-07-18,33922
2023-07-19,36031
2023-07-20,18929
2023-07-21,42401
2023-07-22,20131
2023-07-23,19520
2023-07-24,40608
2023-07-25,21412
2023-07-26,23332
2023-07-27,22717
2023-07-28,20275
2023-07-29,17994
2023-07-30,17739
2023-07-31,23452
2023-08-01,21286
2023-08-02,35523
2023-08-03,35378
2023-08-04,45146
2023-08-05,18192
2023-08-06,17239
2023-08-07,21984
2023-08-08,21725
2023-08-09,22159
2023-08-10,19897
2023-08-11,20795
2023-08-12,18663
2023-08-13,16978
2023-08-14,36951
2023-08-15,38367
2023-08-16,37797
2023-08-17,21297
2023-08-18,24618
2023-08-19,16304
2023-08-20,15768
2023-08-21,19425
2023-08-22,19437
2023-08-23,20937
2023-08-24,19877
2023-08-25,21206
2023-08-26,17436
2023-08-27,16577
2023-08-28,18181
2023-08-29,23903
2023-08-30,21520
2023-08-31,20290
2023-09-01,18837
2023-09-02,109744
2023-09-03,146172
2023-09-04,18269
2023-09-05,18832
2023-09-06,19950
2023-09-07,24530
2023-09-08,19817
2023-09-09,17751
2023-09-10,17572
2023-09-11,89279
2023-09-12,130173
2023-09-13,774957
2023-09-14,73447
2023-09-15,29375
2023-09-16,22464
2023-09-17,20501
2023-09-18,28349
2023-09-19,30679
2023-09-20,25074
2023-09-21,168842
2023-09-22,27939
2023-09-23,17526
2023-09-24,21820
2023-09-25,24417
2023-09-26,22607
2023-09-27,23484
2023-09-28,38076
2023-09-29,33531
2023-09-30,23150
2023-10-01,22534
2023-10-02,26745
2023-10-03,21755
2023-10-04,20692
2023-10-05,19030
2023-10-06,21237
2023-10-07,19867
2023-10-08,16320
2023-10-09,19599
2023-10-10,19121
2023-10-11,19762
2023-10-12,18947
2023-10-13,36989
2023-10-14,18147
2023-10-15,17926
2023-10-16,22870
2023-10-17,20967
2023-10-18,20185
2023-10-19,19727
2023-10-20,25259
2023-10-21,21404
2023-10-22,20183
2023-10-23,31703
2023-10-24,40896
2023-10-25,25051
2023-10-26,27824
2023-10-27,21572
2023-10-28,21609
2023-10-29,20794
2023-10-30,24790
2023-10-31,26890
2023-11-01,26345
2023-11-02,27902
2023-11-03,22743
2023-11-04,19461
2023-11-05,26993
2023-11-06,25625
2023-11-07,25561
2023-11-08,22909
2023-11-09,53096
2023-11-10,66408
2023-11-11,32920
2023-11-12,29776
2023-11-13,36759
2023-11-14,20654
2023-11-15,21305
2023-11-16,26033
2023-11-17,18795
2023-11-18,18038
2023-11-19,20745
2023-11-20,30632
2023-11-21,25491
2023-11-22,36215
2023-11-23,36239
2023-11-24,34262
2023-11-25,23794
2023-11-26,18815
2023-11-27,18173
2023-11-28,21043
2023-11-29,23767
2023-11-30,24072
2023-12-01,44225
2023-12-02,41702
2023-12-03,41627
2023-12-04,60862
2023-12-05,44086
2023-12-06,43047
2023-12-07,47972
2023-12-08,63517
2023-12-09,33230
2023-12-10,23404
2023-12-11,21665
2023-12-12,19584
2023-12-13,22410
2023-12-14,30761
2023-12-15,24276
2023-12-16,22353
2023-12-17,20946
2023-12-18,22037
2023-12-19,31265
2023-12-20,35545
2023-12-21,45108
2023-12-22,55485
2023-12-23,24637
2023-12-24,27277
2023-12-25,28823
2023-12-26,31039
2023-12-27,45560
2023-12-28,70643
2023-12-29,22004
2023-12-30,20392
2023-12-31,25610
2024-01-01,30724
2024-01-02,52234
2024-01-03,24557
2024-01-04,23291
2024-01-05,20433
2024-01-06,18459
2024-01-07,16824
2024-01-08,30813
2024-01-09,27718
2024-01-10,103496
2024-01-11,85865
2024-01-12,76936
2024-01-13,23563
2024-01-14,16516
2024-01-15,19881
2024-01-16,33095
2024-01-17,25035
2024-01-18,20974
2024-01-19,21731
2024-01-20,19025
2024-01-21,19175
2024-01-22,27017
2024-01-23,26270
2024-01-24,23015
2024-01-25,30989
2024-01-26,31663
2024-01-27,27255
2024-01-28,22672
2024-01-29,30937
2024-01-30,35819
2024-01-31,25622
2024-02-01,22424
2024-02-02,28104
2024-02-03,22712
2024-02-04,39321
2024-02-05,52138
2024-02-06,46516
2024-02-07,34690
2024-02-08,33798
2024-02-09,67237
2024-02-10,29434
2024-02-11,31591
2024-02-12,31307
2024-02-13,59472
2024-02-14,62402
2024-02-15,62638
2024-02-16,59796
2024-02-17,20212
2024-02-18,35093
2024-02-19,65263
2024-02-20,61593
2024-02-21,39361
2024-02-22,25888
2024-02-23,27893
2024-02-24,31754
2024-02-25,59175
2024-02-26,55533
2024-02-27,63763
2024-02-28,51024
2024-02-29,41179
2024-03-01,38246
2024-03-02,38090
2024-03-03,38518
2024-03-04,36523
2024-03-05,43139
2024-03-06,37790
2024-03-07,41782
2024-03-08,38991
2024-03-09,43245
2024-03-10,31956
2024-03-11,44970
2024-03-12,49090
2024-03-13,34067
2024-03-14,41660
2024-03-15,51229
2024-03-16,58755
2024-03-17,56169
2024-03-18,42235
2024-03-19,46807
2024-03-20,41375
2024-03-21,47978
2024-03-22,56438
2024-03-23,48638
2024-03-24,56272
2024-03-25,49183
2024-03-26,45429
2024-03-27,39151
2024-03-28,44578
2024-03-29,56331
2024-03-30,55751
2024-03-31,60930
2024-04-01,51527
2024-04-02,32499
2024-04-03,24163
2024-04-04,39264
2024-04-05,44875
2024-04-06,35992
2024-04-07,44735
2024-04-08,31834
2024-04-09,36935
2024-04-10,28541
2024-04-11,29865
2024-04-12,41131
2024-04-13,19430
2024-04-14,19578
2024-04-15,24242
2024-04-16,21704
2024-04-17,33782
2024-04-18,41843
2024-04-19,30326
2024-04-20,18429
2024-04-21,18330
2024-04-22,17633
2024-04-23,18301
2024-04-24,16547
2024-04-25,27171
2024-04-26,21894
2024-04-27,22462
2024-04-28,21935
2024-04-29,22473
2024-04-30,31636
2024-05-01,25078
2024-05-02,22142
2024-05-03,20841
2024-05-04,20580
2024-05-05,18775
2024-05-06,26587
2024-05-07,19731
2024-05-08,18904
2024-05-09,20133
2024-05-10,18952
2024-05-11,15278
2024-05-12,14088
2024-05-13,17079
2024-05-14,17088
2024-05-15,22094
2024-05-16,16954
2024-05-17,20118
2024-05-18,17681
2024-05-19,11873
2024-05-20,24947
2024-05-21,24445
2024-05-22,37499
2024-05-23,21497
2024-05-24,32991
2024-05-25,67913
2024-05-26,43434
2024-05-27,48397
2024-05-28,23553
2024-05-29,25722
2024-05-30,18576
2024-05-31,23547
2024-06-01,17179
2024-06-02,17200
2024-06-03,20493
2024-06-04,32643
2024-06-05,18040
2024-06-06,19502
2024-06-07,25604
2024-06-08,24666
2024-06-09,40118
2024-06-10,16866
2024-06-11,17004
2024-06-12,16173
2024-06-13,16220
2024-06-14,17338
2024-06-15,14418
2024-06-16,17960
2024-06-17,19024
2024-06-18,17484
2024-06-19,17669
2024-06-20,16724
2024-06-21,15851
2024-06-22,18810
2024-06-23,12745
2024-06-24,15091
2024-06-25,16475
2024-06-26,22280
2024-06-27,24353
2024-06-28,25525
2024-06-29,41606
2024-06-30,35381
2024-07-01,19068
2024-07-02,37417
2024-07-03,27458
2024-07-04,14822
2024-07-05,16910
2024-07-06,12983
2024-07-07,12680
2024-07-08,57691
2024-07-09,68267
2024-07-10,63804
2024-07-11,56619
2024-07-12,66647
2024-07-13,63461
2024-07-14,62922
2024-07-15,62233
2024-07-16,40371
2024-07-17,18689
2024-07-18,15987
2024-07-19,19267
2024-07-20,18744
2024-07-21,19428
2024-07-22,18507
2024-07-23,37786
2024-07-24,19067
2024-07-25,20951
2024-07-26,14037
2024-07-27,15776
2024-07-28,15889
2024-07-29,21573
2024-07-30,20146
2024-07-31,24796
2024-08-01,17170
2024-08-02,14386
2024-08-03,15312
2024-08-04,12810
2024-08-05,18786
2024-08-06,14124
2024-08-07,19377
2024-08-08,19453
2024-08-09,53144
2024-08-10,35769
2024-08-11,31107
2024-08-12,13023
2024-08-13,14966
2024-08-14,189296
2024-08-15,184928
2024-08-16,51546
2024-08-17,16347
2024-08-18,11875
2024-08-19,14881
2024-08-20,17904
2024-08-21,13947
2024-08-22,15344
2024-08-23,16574
2024-08-24,10896
2024-08-25,9533
2024-08-26,12417
2024-08-27,14191
2024-08-28,15015
2024-08-29,12463
2024-08-30,14090
2024-08-31,11674
2024-09-01,11808
2024-09-02,13028
2024-09-03,13373
2024-09-04,13417
2024-09-05,14955
2024-09-06,17778
2024-09-07,10909
2024-09-08,10788
2024-09-09,16622
2024-09-10,11793
2024-09-11,15658
2024-09-12,14639
2024-09-13,19961
2024-09-14,42165
2024-09-15,21786
2024-09-16,12449
2024-09-17,15438
2024-09-18,12207
2024-09-19,13819
2024-09-20,14635
2024-09-21,11306
2024-09-22,10976
2024-09-23,12462
2024-09-24,13205
2024-09-25,15113
2024-09-26,14045
2024-09-27,18319
2024-09-28,12840
2024-09-29,12812
2024-09-30,14359
2024-10-01,15944
2024-10-02,14074
2024-10-03,26993
2024-10-04,13563
2024-10-05,11265
2024-10-06,11634
2024-10-07,14330
2024-10-08,12987
2024-10-09,14265
2024-10-10,14218
2024-10-11,14086
2024-10-12,12964
2024-10-13,11650
2024-10-14,17537
2024-10-15,17128
2024-10-16,16178
2024-10-17,13966
2024-10-18,15195
2024-10-19,13664
2024-10-20,13958
2024-10-21,15997
2024-10-22,15248
2024-10-23,13853
2024-10-24,15649
2024-10-25,15429
2024-10-26,15036
2024-10-27,12373
2024-10-28,15663
2024-10-29,18813
2024-10-30,14963
2024-10-31,15089
2024-11-01,13463
2024-11-02,12535
2024-11-03,13245
2024-11-04,21456
2024-11-05,18396
2024-11-06,25625
2024-11-07,25462
2024-11-08,24842
2024-11-09,20703
2024-11-10,25346
2024-11-11,28748
2024-11-12,25925
2024-11-13,20771
2024-11-14,21202
2024-11-15,22138
2024-11-16,26038
2024-11-17,21205
2024-11-18,23614
2024-11-19,22620
2024-11-20,25037
2024-11-21,37154
2024-11-22,27858
2024-11-23,28597
2024-11-24,19903
2024-11-25,28512
2024-11-26,28569
2024-11-27,32677
2024-11-28,24376
2024-11-29,23812
2024-11-30,26594
2024-12-01,24536
2024-12-02,23868
2024-12-03,22172
2024-12-04,35565
2024-12-05,36278
2024-12-06,27913
2024-12-07,32039
2024-12-08,29260
2024-12-09,18906
2024-12-10,19947
2024-12-11,27767
2024-12-12,50325
2024-12-13,36168
2024-12-14,30931
2024-12-15,21392
2024-12-16,32638
2024-12-17,34210
2024-12-18,28824
2024-12-19,43896
2024-12-20,79274
2024-12-21,81986
2024-12-22,83697
2024-12-23,86461
2024-12-24,94972
2024-12-25,67256
2024-12-26,38828
2024-12-27,40009
2024-12-28,17941
2024-12-29,18877
2024-12-30,22272
2024-12-31,24450
2025-01-01,13419
2025-01-02,20746
2025-01-03,26171
2025-01-04,24059
2025-01-05,17295
2025-01-06,23366
2025-01-07,17766
2025-01-08,14615
2025-01-09,18024
2025-01-10,18924
2025-01-11,15918
2025-01-12,13923
2025-01-13,78648
2025-01-14,83801
2025-01-15,50041
2025-01-16,23253
2025-01-17,31859
2025-01-18,23918
2025-01-19,28686
2025-01-20,35238
2025-01-21,23054
2025-01-22,19969
2025-01-23,24156
2025-01-24,33548
2025-01-25,28973
2025-01-26,19600
2025-01-27,15845
2025-01-28,15341
2025-01-29,17386
2025-01-30,24952
2025-01-31,24839
2025-02-01,17290
2025-02-02,16249
2025-02-03,18249
2025-02-04,15319
2025-02-05,14062
2025-02-06,24017
2025-02-07,34459
2025-02-08,23373
2025-02-09,14569
2025-02-10,13479
2025-02-11,13310
2025-02-12,14360
2025-02-13,16264
2025-02-14,45494
2025-02-15,12429
2025-02-16,11775
2025-02-17,60248
2025-02-18,18760
2025-02-19,17941
2025-02-20,16700
2025-02-21,18613
2025-02-22,15016
2025-02-23,16894
2025-02-24,17766
2025-02-25,19836
2025-02-26,14405
2025-02-27,14398
2025-02-28,22317
2025-03-01,14124
2025-03-02,22856
2025-03-03,25473
2025-03-04,22705
2025-03-05,46299
2025-03-06,40506
2025-03-07,14067
2025-03-08,13422
2025-03-09,12944
2025-03-10,17171
2025-03-11,19428
2025-03-12,14101
2025-03-13,20071
2025-03-14,27174
2025-03-15,19319
2025-03-16,11620
2025-03-17,16395
2025-03-18,29190
2025-03-19,43705
2025-03-20,27553
2025-03-21,13941
2025-03-22,13174
2025-03-23,13727
2025-03-24,38883
2025-03-25,27289
2025-03-26,17331
2025-03-27,14571
2025-03-28,13478
2025-03-29,11758
2025-03-30,12794
2025-03-31,13546
2025-04-01,12844
2025-04-02,12816
2025-04-03,29206
2025-04-04,13352
2025-04-05,11286
2025-04-06,12747
2025-04-07,125630
2025-04-08,111572
2025-04-09,107088
2025-04-10,13514
2025-04-11,12582
2025-04-12,11996
2025-04-13,10043
2025-04-14,15285
2025-04-15,13809
2025-04-16,25424
2025-04-17,12980
2025-04-18,15607
2025-04-19,10849
2025-04-20,62254
2025-04-21,12798
2025-04-22,16646
2025-04-23,20461
2025-04-24,13492
2025-04-25,70922
2025-04-26,92542
2025-04-27,12965
2025-04-28,14254
2025-04-29,15259
2025-04-30,16344
2025-05-01,17798
2025-05-02,14749
2025-05-03,21144
2025-05-04,12524
2025-05-05,12743
2025-05-06,13918
2025-05-07,13559
2025-05-08,22059
2025-05-09,39151
2025-05-10,31996
2025-05-11,29409
2025-05-12,28387
2025-05-13,22875
2025-05-14,29822
2025-05-15,19611
2025-05-16,21291
2025-05-17,15146
2025-05-18,12226
2025-05-19,13658
2025-05-20,13166
2025-05-21,16516
2025-05-22,27392
2025-05-23,23778
2025-05-24,11511
2025-05-25,9266
2025-05-26,13610
2025-05-27,29877
2025-05-28,24412
2025-05-29,28985
2025-05-30,16305
2025-05-31,40913
2025-06-01,10389
2025-06-02,16428
2025-06-03,19353
2025-06-04,16075
2025-06-05,17690
2025-06-06,24099
2025-06-07,22405
2025-06-08,18862
2025-06-09,26997
2025-06-10,36778
2025-06-11,35333
2025-06-12,35500
2025-06-13,16101
2025-06-14,43217
2025-06-15,12082
2025-06-16,15470
2025-06-17,13420
2025-06-18,12441
2025-06-19,10925
2025-06-20,12485
2025-06-21,10372
2025-06-22,11990
2025-06-23,12737
2025-06-24,14899
2025-06-25,13238
2025-06-26,13589
2025-06-27,14997
2025-06-28,9525
2025-06-29,11315
2025-06-30,16212
2025-07-01,13344
2025-07-02,20042
2025-07-03,38667
2025-07-04,20962
2025-07-05,10063
2025-07-06,12439
2025-07-07,34361
2025-07-08,57543
2025-07-09,37163
2025-07-10,46791
2025-07-11,49342
2025-07-12,29965
2025-07-13,15126
2025-07-14,26296
2025-07-15,22432
2025-07-16,30469
2025-07-17,31733
2025-07-18,33954
2025-07-19,17580
2025-07-20,19901
2025-07-21,26588
2025-07-22,21656
2025-07-23,20468
2025-07-24,18133
2025-07-25,17821
2025-07-26,15966
2025-07-27,16055
2025-07-28,19360
2025-07-29,14486
2025-07-30,13556
2025-07-31,15148
2025-08-01,31221
2025-08-02,35762
2025-08-03,35475
2025-08-04,29559
2025-08-05,14770
2025-08-06,15057
2025-08-07,49960
2025-08-08,32770
2025-08-09,37856
2025-08-10,45999
2025-08-11,46139
2025-08-12,47288
2025-08-13,64272
2025-08-14,58817
2025-08-15,49788
2025-08-16,46592
2025-08-17,45847
2025-08-18,47472
2025-08-19,43416
2025-08-20,41699
2025-08-21,46100
2025-08-22,46064
2025-08-23,41150
2025-08-24,41761
2025-08-25,41919
2025-08-26,40047
2025-08-27,21804
2025-08-28,19163
2025-08-29,21215
2025-08-30,17859
2025-08-31,16609
2025-09-01,24939
2025-09-02,20848
2025-09-03,18943
2025-09-04,17895
2025-09-05,18874
2025-09-06,17595
2025-09-07,15595
2025-09-08,18775
2025-09-09,21266
2025-09-10,19785
2025-09-11,19327
2025-09-12,37326
2025-09-13,21822
2025-09-14,18300
2025-09-15,20829
2025-09-16,22626
2025-09-17,21754
2025-09-18,18615
2025-09-19,18380
2025-09-20,15746
2025-09-21,15905
2025-09-22,23432
2025-09-23,17629
2025-09-24,16911
2025-09-25,18072
2025-09-26,15275
2025-09-27,14503
2025-09-28,13946
2025-09-29,20074
2025-09-30,27646
2025-10-01,24196
2025-10-02,30307
2025-10-03,20966
2025-10-04,17319
2025-10-05,17877
2025-10-06,21032
2025-10-07,21219
2025-10-08,18895
2025-10-09,19771
2025-10-10,20954
2025-10-11,23075
2025-10-12,19079
2025-10-13,19871
2025-10-14,21241
2025-10-15,22569
2025-10-16,21557
2025-10-17,22232
2025-10-18,16958
2025-10-19,15435
2025-10-20,17916
2025-10-21,18831
2025-10-22,16900
2025-10-23,17117
2025-10-24,16974
2025-10-25,13641
2025-10-26,14664
2025-10-27,19576
2025-10-28,18375
2025-10-29,19584
2025-10-30,23591
2025-10-31,24094
2025-11-01,24999
2025-11-02,16789
2025-11-03,21613
2025-11-04,19934
2025-11-05,16406
2025-11-06,17471
2025-11-07,21196
2025-11-08,16571
2025-11-09,17283
2025-11-10,22609
2025-11-11,15952
2025-11-12,14404
2025-11-13,16134
2025-11-14,18278
2025-11-15,13724
2025-11-16,13074
2025-11-17,15026
2025-11-18,17635
2025-11-19,14980
2025-11-20,15753
2025-11-21,16483
2025-11-22,13867
2025-11-23,15541
2025-11-24,17835
2025-11-25,31216
2025-11-26,18975
2025-11-27,20003
2025-11-28,17920
2025-11-29,13486
2025-11-30,106110
2025-12-01,19834
2025-12-02,16827
2025-12-03,20685
2025-12-04,27639
2025-12-05,16817
2025-12-06,11758
2025-12-07,10529
2025-12-08,20113
2025-12-09,28790
2025-12-10,34918
2025-12-11,42519
2025-12-12,18393
2025-12-13,12602
2025-12-14,12420
2025-12-15,15998
2025-12-16,42319
2025-12-17,51841
2025-12-18,49515
2025-12-19,52165
2025-12-20,52596
2025-12-21,39722
2025-12-22,54875
2025-12-23,41061
2025-12-24,49421
2025-12-25,11642
2025-12-26,17712
2025-12-27,15826
2025-12-28,22263
2025-12-29,25326
2025-12-30,24650
2025-12-31,35740
2026-01-01,14636
2026-01-02,24271
2026-01-03,18564
2026-01-04,23129
2026-01-05,26451
2026-01-06,20505
2026-01-07,29211
2026-01-08,26095
2026-01-09,13859
2026-01-10,11109
2026-01-11,11422
2026-01-12,17320
2026-01-13,17549
2026-01-14,17527
2026-01-15,15435
2026-01-16,15156
2026-01-17,13356
2026-01-18,12447
2026-01-19,27332
2026-01-20,26035
2026-01-21,35094
2026-01-22,16467
2026-01-23,42128
2026-01-24,29556
2026-01-25,34843
2026-01-26,23763
2026-01-27,23884
2026-01-28,46987
2026-01-29,35927
2026-01-30,34064
2026-01-31,20547
2026-02-01,14477
2026-02-02,22202
2026-02-03,19599
2026-02-04,20377
2026-02-05,18377
2026-02-06,15631
2026-02-07,36454
2026-02-08,55450
2026-02-09,16326
2026-02-10,14805
2026-02-11,12291
2026-02-12,12693
2026-02-13,14296
2026-02-14,18059
2026-02-15,11429
2026-02-16,9446
2026-02-17,10951
2026-02-18,12526
2026-02-19,9721
2026-02-20,9994
2026-02-21,10430
2026-02-22,10754
2026-02-23,15162
2026-02-24,12138
2026-02-25,16868
2026-02-26,17208
2026-02-27,11966
2026-02-28,15808
2026-03-01,14714
2026-03-02,13303
2026-03-03,12310
2026-03-04,21604
2026-03-05,15396
2026-03-06,14147
2026-03-07,16413
2026-03-08,16574
2026-03-09,15487
2026-03-10,14836
2026-03-11,61827
2026-03-12,71221
2026-03-13,18714
2026-03-14,15752
2026-03-15,22169
2026-03-16,38635
2026-03-17,45455
2026-03-18,25629
2026-03-19,11338
2026-03-20,9895
2026-03-21,10777
2026-03-22,7279
2026-03-23,10758
2026-03-24,9845
2026-03-25,11983
2026-03-26,10186
2026-03-27,9234
2026-03-28,7855
2026-03-29,7130
2026-03-30,11836
2026-03-31,11675
2026-04-01,16073
2026-04-02,10874
2026-04-03,11259
2026-04-04,8918
2026-04-05,7162
2026-04-06,12504
2026-04-07,11348
2026-04-08,43741
2026-04-09,10893
2026-04-10,12956
2026-04-11,17557
