date,Exchange Inflow (Top10)
2018-04-21,96439.99989339209
2018-04-22,78748.9958693
2018-04-23,893528.11613
2018-04-24,101974.0
2018-04-25,171419.0
2018-04-26,145542.019577829
2018-04-27,120561.99684282
2018-04-28,165641.99684282
2018-04-29,114926.9858976
2018-04-30,152378.0
2018-05-01,157780.8406093
2018-05-02,158833.78948988
2018-05-03,323043.03
2018-05-04,176642.9854776
2018-05-05,190948.7303658788
2018-05-06,98981.09460503
2018-05-07,499651.49846988
2018-05-08,244032.8895202568
2018-05-09,165814.99936988
2018-05-10,130674.49324139734
2018-05-11,127880.24690788
2018-05-12,140587.99084282
2018-05-13,76592.9717976
2018-05-14,135800.99976284197
2018-05-15,148176.3523039
2018-05-16,99882.99336988
2018-05-17,106719.8920908362
2018-05-18,137262.99907196363
2018-05-19,82073.65464844163
2018-05-20,88832.03051587204
2018-05-21,123140.25227678
2018-05-22,147391.98526748
2018-05-23,221789.60055062
2018-05-24,138593.699799306
2018-05-25,96685.80985204
2018-05-26,86164.09526749997
2018-05-27,886489.0941507
2018-05-28,222714.000301326
2018-05-29,202873.67627876
2018-05-30,164635.9857426
2018-05-31,127562.9788464
2018-06-01,507891.51767564
2018-06-02,119409.9979668874
2018-06-03,71924.99157748
2018-06-04,114418.98682517
2018-06-05,155971.117616184
2018-06-06,118571.0702947528
2018-06-07,186728.89691089
2018-06-08,125561.0
2018-06-09,67493.23044048408
2018-06-10,248043.26186356
2018-06-11,111719.9857758
2018-06-12,344686.46314336
2018-06-13,177890.96868976
2018-06-14,222353.98526748
2018-06-15,209636.38108019
2018-06-16,157631.52863696
2018-06-17,49387.80124867
2018-06-18,257807.5658976
2018-06-19,133562.62814079
2018-06-20,85457.994810745
2018-06-21,118152.669734033
2018-06-22,187992.1178999832
2018-06-23,75192.38694220978
2018-06-24,184996.336
2018-06-25,266450.61203748
2018-06-26,149478.27184748
2018-06-27,154608.9713752
2018-06-28,97445.6057296
2018-06-29,102195.39771546
2018-06-30,82894.66149806
2018-07-01,86212.9858976
2018-07-02,93262.9662400122
2018-07-03,130241.2224095448
2018-07-04,115370.83
2018-07-05,95492.9366908108
2018-07-06,172509.70082028574
2018-07-07,76730.570055
2018-07-08,72540.86567883
2018-07-09,167593.3021967704
2018-07-10,267419.887613919
2018-07-11,114932.17416021
2018-07-12,117304.32925903
2018-07-13,144066.67
2018-07-14,106085.6849292018
2018-07-15,57098.148647138
2018-07-16,147895.595481869
2018-07-17,119583.8997031788
2018-07-18,116050.9717952
2018-07-19,188082.36615201435
2018-07-20,87207.876585666
2018-07-21,63151.889396405
2018-07-22,160864.51550748
2018-07-23,113708.389721589
2018-07-24,148369.760258566
2018-07-25,148469.98526748
2018-07-26,62637.61050110849
2018-07-27,95096.71981844
2018-07-28,38798.479467154
2018-07-29,90472.72600988
2018-07-30,123254.652433997
2018-07-31,1279846.85269748
2018-08-01,119305.10871628
2018-08-02,167193.17211966
2018-08-03,105537.085831287
2018-08-04,92043.497935711
2018-08-05,78129.779565877
2018-08-06,37274.34556871805
2018-08-07,85072.002503
2018-08-08,134099.9854776
2018-08-09,134319.57751110746
2018-08-10,160518.86941140064
2018-08-11,120235.903579918
2018-08-12,66669.55071295
2018-08-13,201952.0265596617
2018-08-14,170304.18037868
2018-08-15,107725.97421453406
2018-08-16,95161.08299004949
2018-08-17,130964.9946
2018-08-18,100824.97699948
2018-08-19,26649.97981506
2018-08-20,101642.056197502
2018-08-21,104837.7321636
2018-08-22,170925.67237899842
2018-08-23,125665.9750976
2018-08-24,89662.98946186
2018-08-25,49503.15604746759
2018-08-26,67983.97799894
2018-08-27,145079.9636952
2018-08-28,97229.9792193985
2018-08-29,168308.2809777787
2018-08-30,105510.8769983523
2018-08-31,155710.9636952
2018-09-01,110353.11852288
2018-09-02,57026.13517364
2018-09-03,405323.2358976
2018-09-04,216191.51595512
2018-09-05,202360.50516257
2018-09-06,254420.93796748
2018-09-07,221719.75418346
2018-09-08,139439.16483756516
2018-09-09,255722.871727
2018-09-10,181939.81573032
2018-09-11,221450.40978657568
2018-09-12,234380.62527592
2018-09-13,126931.993172597
2018-09-14,130875.47895244
2018-09-15,89394.6432029948
2018-09-16,117924.22276992
2018-09-17,123585.23636254
2018-09-18,134785.360653205
2018-09-19,118034.00380602625
2018-09-20,152699.60763633
2018-09-21,256646.196365434
2018-09-22,163828.52635236
2018-09-23,147797.13862096
2018-09-24,471123.9858976
2018-09-25,212054.68619089
2018-09-26,338923.9908509
2018-09-27,159912.5284264
2018-09-28,213776.13980795
2018-09-29,94474.39746031
2018-09-30,109840.73248864
2018-10-01,115139.99874
2018-10-02,83901.0224688257
2018-10-03,115934.62651463876
2018-10-04,142536.88539399
2018-10-05,245054.00847103
2018-10-06,73589.45856144
2018-10-07,74253.0213560285
2018-10-08,116893.47425122
2018-10-09,93985.69496
2018-10-10,80586.0409552
2018-10-11,389248.5196840221
2018-10-12,225237.894411916
2018-10-13,108143.0910857
2018-10-14,127576.71314479
2018-10-15,195618.87767563
2018-10-16,239626.767887559
2018-10-17,129978.1361548842
2018-10-18,179425.39391106
2018-10-19,197205.9292676
2018-10-20,202439.23334817548
2018-10-21,1042260.4276549104
2018-10-22,120847.9536289
2018-10-23,167336.91055
2018-10-24,114539.42794855562
2018-10-25,313592.1283617774
2018-10-26,212513.9974519711
2018-10-27,41377.97944797359
2018-10-28,48901.81526586
2018-10-29,124147.948437247
2018-10-30,113333.76552477
2018-10-31,88882.93321639
2018-11-01,113037.4652894622
2018-11-02,95620.93688502554
2018-11-03,50005.9463267807
2018-11-04,100258.51022
2018-11-05,181472.29117992
2018-11-06,114919.19634723
2018-11-07,134361.5755040564
2018-11-08,128144.8083313933
2018-11-09,97350.99232
2018-11-10,81825.91843498433
2018-11-11,73823.934430857
2018-11-12,117154.2763898535
2018-11-13,109081.92552766
2018-11-14,186095.6017484569
2018-11-15,172008.911048781
2018-11-16,212786.8993990496
2018-11-17,83642.46794478087
2018-11-18,320837.0033472
2018-11-19,269910.9991449244
2018-11-20,380250.1931902144
2018-11-21,192903.3289145875
2018-11-22,207763.02237123
2018-11-23,238373.95561802
2018-11-24,203737.5569877141
2018-11-25,178838.7779415167
2018-11-26,221450.51928558
2018-11-27,157099.9984974354
2018-11-28,425971.9741924717
2018-11-29,988057.7545794738
2018-11-30,1446426.5452891565
2018-12-01,4818799.186193851
2018-12-02,79488.94436148
2018-12-03,145055.65115079627
2018-12-04,198456.560304698
2018-12-05,158505.53288837
2018-12-06,223506.0574326345
2018-12-07,257860.1219913884
2018-12-08,230017.9993644757
2018-12-09,296275.99477898586
2018-12-10,247945.95390267367
2018-12-11,180894.9873910594
2018-12-12,332255.975179088
2018-12-13,520921.99979
2018-12-14,198602.5812805521
2018-12-15,141759.7172549382
2018-12-16,117500.99854318
2018-12-17,191840.6537162
2018-12-18,210278.99280134
2018-12-19,250737.799689081
2018-12-20,343533.99526423
2018-12-21,736394.707044797
2018-12-22,195267.3720580641
2018-12-23,200616.759288355
2018-12-24,364027.5405878583
2018-12-25,172703.83231868304
2018-12-26,186168.316810207
2018-12-27,598233.12874
2018-12-28,174906.38500656
2018-12-29,173328.59860391
2018-12-30,141080.21778785
2018-12-31,118090.972015256
2019-01-01,113255.86865588043
2019-01-02,211083.9736229733
2019-01-03,194989.9991512059
2019-01-04,992789.2119879266
2019-01-05,1131773.5927713646
2019-01-06,334364.9978449
2019-01-07,508110.8628142
2019-01-08,199622.57942677056
2019-01-09,176518.9642626
2019-01-10,237984.7244579909
2019-01-11,1406468.6974740345
2019-01-12,171640.07886756
2019-01-13,102189.992236
2019-01-14,1146167.899082795
2019-01-15,234037.994
2019-01-16,649897.01058
2019-01-17,189044.37220637
2019-01-18,147936.79152
2019-01-19,91583.99882396
2019-01-20,228258.85310442
2019-01-21,145374.23226296
2019-01-22,158160.2927346459
2019-01-23,179297.613826323
2019-01-24,241572.3189072029
2019-01-25,116875.9830046696
2019-01-26,46034.0093842059
2019-01-27,221796.999607
2019-01-28,192568.9921438
2019-01-29,192719.35628223573
2019-01-30,326518.5389219363
2019-01-31,211909.4856304309
2019-02-01,181270.9996529622
2019-02-02,89707.56104223909
2019-02-03,194396.530545546
2019-02-04,122123.47546532378
2019-02-05,102940.9988766807
2019-02-06,241843.6506904
2019-02-07,120744.0
2019-02-08,226134.496901175
2019-02-09,80444.82930844463
2019-02-10,168300.000096
2019-02-11,314173.0111465
2019-02-12,118633.3247750392
2019-02-13,217029.9461319
2019-02-14,205184.724381522
2019-02-15,93385.996465494
2019-02-16,103163.39228546
2019-02-17,159402.805069537
2019-02-18,331352.688561571
2019-02-19,224105.46727255484
2019-02-20,222097.0
2019-02-21,1053860.9920754256
2019-02-22,132242.6974918996
2019-02-23,105666.0003104
2019-02-24,261935.0099295
2019-02-25,1244712.021276
2019-02-26,96981.09388961316
2019-02-27,315778.90341003845
2019-02-28,123686.87779072
2019-03-01,139179.14916
2019-03-02,111230.99914168
2019-03-03,233418.000165
2019-03-04,169353.972797917
2019-03-05,170830.27958
2019-03-06,194507.9292372765
2019-03-07,134445.0
2019-03-08,103060.0
2019-03-09,188513.87925722
2019-03-10,245100.97916
2019-03-11,239950.000048
2019-03-12,119018.08222279
2019-03-13,118908.26516671
2019-03-14,104041.0
2019-03-15,93226.41268494
2019-03-16,154143.0
2019-03-17,211148.68674292
2019-03-18,474508.3713255632
2019-03-19,162289.0
2019-03-20,140892.0
2019-03-21,142892.0
2019-03-22,111995.415132498
2019-03-23,86639.37358
2019-03-24,89514.9997984
2019-03-25,178548.000048
2019-03-26,224378.9998992
2019-03-27,125059.0
2019-03-28,223162.0
2019-03-29,158359.9998509
2019-03-30,167065.9994853748
2019-03-31,243649.99
2019-04-01,151329.999562876
2019-04-02,216692.62080123453
2019-04-03,193271.0
2019-04-04,163300.0
2019-04-05,182698.6260388984
2019-04-06,87689.00244914
2019-04-07,182796.999958
2019-04-08,162248.9998509
2019-04-09,258789.514350904
2019-04-10,136086.99958
2019-04-11,128910.0
2019-04-12,153475.0
2019-04-13,134636.9085301754
2019-04-14,121238.74839354
2019-04-15,126212.95976917
2019-04-16,169043.0
2019-04-17,120905.9858976
2019-04-18,122394.10408436
2019-04-19,149364.27715558527
2019-04-20,100870.08509878
2019-04-21,121468.75630590926
2019-04-22,100646.999831996
2019-04-23,140717.99790995
2019-04-24,126442.25255696
2019-04-25,191783.9990492122
2019-04-26,768263.4035757
2019-04-27,86319.00395076
2019-04-28,202430.999517
2019-04-29,159451.99987813912
2019-04-30,244194.9382996072
2019-05-01,307769.9858976
2019-05-02,122331.0
2019-05-03,150764.7663454458
2019-05-04,147098.0
2019-05-05,105887.9999759958
2019-05-06,148565.6933342
2019-05-07,152505.87227988
2019-05-08,99661.9972317
2019-05-09,80250.54201287
2019-05-10,105809.001910445
2019-05-11,458600.2917868
2019-05-12,175953.66909
2019-05-13,554752.99815051
2019-05-14,117185.8427873148
2019-05-15,288498.1589457242
2019-05-16,1267764.7827531132
2019-05-17,255453.06504793203
2019-05-18,165710.486947
2019-05-19,101117.69995869
2019-05-20,311075.5190732728
2019-05-21,121935.53124115386
2019-05-22,153044.52262692328
2019-05-23,154296.163109
2019-05-24,67024.43
2019-05-25,67198.11243
2019-05-26,126306.70423935572
2019-05-27,106227.9023786
2019-05-28,258835.760955
2019-05-29,1276769.5072930283
2019-05-30,100297.4492158
2019-05-31,183973.552787246
2019-06-01,121810.505365
2019-06-02,70573.9941019032
2019-06-03,200982.73853484
2019-06-04,266970.1074984263
2019-06-05,1229100.0
2019-06-06,172121.138056357
2019-06-07,105217.09845315
2019-06-08,61115.988845
2019-06-09,69511.71381415502
2019-06-10,159262.52714992795
2019-06-11,126108.0
2019-06-12,70330.388951
2019-06-13,304192.8370423889
2019-06-14,272651.6354417401
2019-06-15,127948.98749942
2019-06-16,175328.0929063729
2019-06-17,76647.88492339
2019-06-18,146466.000265616
2019-06-19,175993.70919971
2019-06-20,135339.46187489
2019-06-21,120893.97853417
2019-06-22,290467.4535159784
2019-06-23,241939.868765
2019-06-24,151573.10537000856
2019-06-25,149675.98837442
2019-06-26,149518.40773670448
2019-06-27,196888.2054398992
2019-06-28,165114.69433705756
2019-06-29,499285.4114052038
2019-06-30,66418.99916
2019-07-01,119828.9989403992
2019-07-02,149919.85489350173
2019-07-03,77304.28275419
2019-07-04,125903.4843998188
2019-07-05,70790.973950934
2019-07-06,64838.0
2019-07-07,159501.60738083
2019-07-08,95601.999201337
2019-07-09,2359097.589805889
2019-07-10,122862.9988749748
2019-07-11,315649.084948777
2019-07-12,237023.4683878777
2019-07-13,56352.97636338
2019-07-14,138461.0669528948
2019-07-15,220353.53078545805
2019-07-16,125716.69225151
2019-07-17,190860.024905661
2019-07-18,190216.40601367588
2019-07-19,116287.9576928
2019-07-20,105701.999118
2019-07-21,74504.99780586
2019-07-22,66208.99834502354
2019-07-23,82145.25271984
2019-07-24,69551.66108684
2019-07-25,113228.92145272
2019-07-26,1136334.1544868844
2019-07-27,71799.999538
2019-07-28,50808.989118
2019-07-29,69392.999538
2019-07-30,118755.90674493
2019-07-31,97531.89311947
2019-08-01,1027944.61023827
2019-08-02,150349.899685
2019-08-03,86411.98958
2019-08-04,60259.1954
2019-08-05,132984.404405
2019-08-06,111703.9644276
2019-08-07,110869.9706959
2019-08-08,261330.892122953
2019-08-09,83586.9856876
2019-08-10,74669.00069
2019-08-11,91752.99947501
2019-08-12,89052.801
2019-08-13,96170.99244354
2019-08-14,180451.31815669063
2019-08-15,101937.548931
2019-08-16,353159.1121212829
2019-08-17,89607.999895
2019-08-18,72595.51893649
2019-08-19,120041.47397572
2019-08-20,190007.2555392
2019-08-21,75293.999853
2019-08-22,107445.930114814
2019-08-23,87604.8738424011
2019-08-24,108359.978812874
2019-08-25,63909.9967706568
2019-08-26,107761.985625529
2019-08-27,111633.37005390476
2019-08-28,76206.999118
2019-08-29,110380.9853306
2019-08-30,115820.935667
2019-08-31,515699.999853
2019-09-01,70688.999853
2019-09-02,85205.999853
2019-09-03,463171.91308724
2019-09-04,196888.25483917
2019-09-05,102309.999433
2019-09-06,105281.52593225
2019-09-07,359921.46200888
2019-09-08,91201.173718
2019-09-09,100633.0785967
2019-09-10,95514.401265
2019-09-11,193089.94
2019-09-12,86714.98024568
2019-09-13,742888.0
2019-09-14,89049.008917
2019-09-15,194109.519022909
2019-09-16,545205.9737156
2019-09-17,186234.3907598428
2019-09-18,414126.0171399613
2019-09-19,119645.99028124
2019-09-20,142043.0197876778
2019-09-21,126466.9531630244
2019-09-22,83359.892316544
2019-09-23,113007.3783045999
2019-09-24,412853.05638987606
2019-09-25,131812.2547648925
2019-09-26,397422.9617952
2019-09-27,143776.9853516
2019-09-28,325690.94136573
2019-09-29,103797.70810778
2019-09-30,112185.06511073
2019-10-01,108224.96617954
2019-10-02,144908.99822906547
2019-10-03,82087.77938
2019-10-04,137571.969454
2019-10-05,112243.98846003276
2019-10-06,94101.988121311
2019-10-07,142210.1855439233
2019-10-08,114309.980763909
2019-10-09,108747.6977362208
2019-10-10,136075.658719
2019-10-11,99666.9985647
2019-10-12,248783.99183268
2019-10-13,59154.999034
2019-10-14,837981.8822219366
2019-10-15,80049.7553804
2019-10-16,114417.8390235
2019-10-17,113822.999034
2019-10-18,295375.999454
2019-10-19,99403.9736907
2019-10-20,142073.52708212598
2019-10-21,89884.221884
2019-10-22,68435.977821818
2019-10-23,208706.103651774
2019-10-24,723541.17623852
2019-10-25,141144.055604
2019-10-26,135221.15357872
2019-10-27,98375.29589902
2019-10-28,1492205.86852844
2019-10-29,100498.805211
2019-10-30,145974.9853516
2019-10-31,94927.204182154
2019-11-01,108042.3796816
2019-11-02,64367.99715742
2019-11-03,173975.1825272085
2019-11-04,111898.61252609
2019-11-05,762000.05
2019-11-06,128929.844010132
2019-11-07,72525.90470805475
2019-11-08,102897.9983851555
2019-11-09,41169.6935178696
2019-11-10,63477.551645524
2019-11-11,104881.997816
2019-11-12,224134.2599442956
2019-11-13,183715.87166380484
2019-11-14,67785.983719
2019-11-15,123040.9825288
2019-11-16,62801.79573526
2019-11-17,57997.987798882
2019-11-18,120496.9753516
2019-11-19,90007.9858976
2019-11-20,64854.989454
2019-11-21,113674.09471832776
2019-11-22,176444.6715133452
2019-11-23,99733.561523045
2019-11-24,78604.50005402
2019-11-25,149617.6858976
2019-11-26,95209.36809479208
2019-11-27,284452.0433477187
2019-11-28,195243.40083
2019-11-29,165839.94509661634
2019-11-30,80942.968488
2019-12-01,94509.132270135
2019-12-02,240810.1783508
2019-12-03,83845.26206162
2019-12-04,122638.22392198
2019-12-05,239321.416937048
2019-12-06,217257.66776264
2019-12-07,151426.14738244
2019-12-08,91540.998803
2019-12-09,108145.069351247
2019-12-10,318520.2846334918
2019-12-11,102115.1809928
2019-12-12,87522.42641403
2019-12-13,154589.924475
2019-12-14,70900.974422553
2019-12-15,42271.4498692
2019-12-16,104706.1578069106
2019-12-17,204488.05884
2019-12-18,432755.0
2019-12-19,197308.675061701
2019-12-20,132135.96458
2019-12-21,58227.09434823809
2019-12-22,65250.909006252
2019-12-23,139639.4504884
2019-12-24,105474.364805168
2019-12-25,376298.9561281789
2019-12-26,111482.950509084
2019-12-27,125050.517545399
2019-12-28,98226.764008853
2019-12-29,110577.99815883
2019-12-30,162732.32947808
2019-12-31,107723.20015054
2020-01-01,67596.0395460526
2020-01-02,129031.970470671
2020-01-03,105267.53674206
2020-01-04,84462.987652298
2020-01-05,83127.86448217461
2020-01-06,289053.74107087
2020-01-07,109688.952845
2020-01-08,289631.49824906053
2020-01-09,205922.28396512
2020-01-10,105367.9833821
2020-01-11,91239.5162616326
2020-01-12,68628.2937387832
2020-01-13,110354.0007246172
2020-01-14,142215.0481357289
2020-01-15,187352.25964000265
2020-01-16,115581.85185318
2020-01-17,133362.9998199307
2020-01-18,380511.868867261
2020-01-19,84790.055139525
2020-01-20,103242.592897974
2020-01-21,98348.320622382
2020-01-22,129856.998383
2020-01-23,157669.80407649
2020-01-24,311825.7777085526
2020-01-25,43917.0912918483
2020-01-26,68194.99336044
2020-01-27,93902.1819034856
2020-01-28,75448.29902345565
2020-01-29,122665.04164246
2020-01-30,136198.6625556
2020-01-31,150773.43405856
2020-02-01,189845.55350043
2020-02-02,90478.784200708
2020-02-03,136914.99147704
2020-02-04,312283.7504928
2020-02-05,130591.46798
2020-02-06,188647.0
2020-02-07,209870.95267075
2020-02-08,98870.765111162
2020-02-09,177317.6702711547
2020-02-10,155716.62795814
2020-02-11,112960.98095
2020-02-12,158001.0
2020-02-13,169338.99685
2020-02-14,177068.959670261
2020-02-15,278240.1504509918
2020-02-16,113062.973347618
2020-02-17,189080.43550906
2020-02-18,148691.8809278568
2020-02-19,163614.21144465735
2020-02-20,147764.99979
2020-02-21,247488.11341108
2020-02-22,88014.99285214
2020-02-23,97013.55645891
2020-02-24,147253.063895
2020-02-25,116565.84754748
2020-02-26,163625.299901
2020-02-27,180915.194859329
2020-02-28,146709.40423
2020-02-29,74730.0
2020-03-01,228830.0
2020-03-02,156473.99055
2020-03-03,121840.179118
2020-03-04,140812.0
2020-03-05,139400.996045
2020-03-06,155235.4378257813
2020-03-07,101737.997
2020-03-08,130728.9193197
2020-03-09,238901.99478872
2020-03-10,187748.99025628
2020-03-11,167099.57685
2020-03-12,707940.761385859
2020-03-13,462507.0315440618
2020-03-14,212599.69325021977
2020-03-15,169130.99601
2020-03-16,398395.39569214464
2020-03-17,382972.377621909
2020-03-18,194460.05055
2020-03-19,208052.68755
2020-03-20,199983.58128
2020-03-21,125565.0
2020-03-22,134918.77094558
2020-03-23,199243.77766928828
2020-03-24,868707.0741272325
2020-03-25,324955.87484384584
2020-03-26,194496.7867839856
2020-03-27,148868.8973519
2020-03-28,214301.8331213
2020-03-29,109453.9610864
2020-03-30,166662.65685
2020-03-31,113168.95853
2020-04-01,161131.90890927194
2020-04-02,160665.696565
2020-04-03,301837.0
2020-04-04,92877.20644596334
2020-04-05,62155.9990034382
2020-04-06,156989.246725193
2020-04-07,151247.373020592
2020-04-08,96387.992004367
2020-04-09,76161.0028392055
2020-04-10,194982.403606
2020-04-11,89760.16766706
2020-04-12,66994.003049834
2020-04-13,255530.37893848
2020-04-14,95615.65718138788
2020-04-15,63194.97242272
2020-04-16,159001.9893015789
2020-04-17,105505.0972750537
2020-04-18,68823.39560140176
2020-04-19,63405.032580684
2020-04-20,299204.856655559
2020-04-21,223776.99085144248
2020-04-22,357235.99822251446
2020-04-23,125991.647325
2020-04-24,159097.00398
2020-04-25,76491.033230003
2020-04-26,124827.05978168391
2020-04-27,140265.98515405046
2020-04-28,69610.6205236838
2020-04-29,123226.0093385867
2020-04-30,108523.988228
2020-05-01,90193.36900711572
2020-05-02,99311.77302720856
2020-05-03,82997.64361999
2020-05-04,59323.79715522
2020-05-05,211077.35354331785
2020-05-06,141913.81775558
2020-05-07,353323.56698736595
2020-05-08,233459.078
2020-05-09,111545.43274384348
2020-05-10,210730.85785854
2020-05-11,147907.0
2020-05-12,277819.001
2020-05-13,179120.0024947876
2020-05-14,159622.0
2020-05-15,149681.007041575
2020-05-16,127471.36851666168
2020-05-17,104026.2002997229
2020-05-18,179300.9934846
2020-05-19,129956.997
2020-05-20,139837.20764250602
2020-05-21,144976.0025991896
2020-05-22,224942.1914244735
2020-05-23,94169.0949950135
2020-05-24,203288.5708778444
2020-05-25,149468.08259519452
2020-05-26,184551.2348454
2020-05-27,114799.06107
2020-05-28,217083.36766330333
2020-05-29,237307.99685
2020-05-30,258018.32398628
2020-05-31,153600.0
2020-06-01,222707.94954261
2020-06-02,1048048.3197267744
2020-06-03,140440.0
2020-06-04,235833.27826523333
2020-06-05,345649.8862700123
2020-06-06,90199.991585
2020-06-07,105743.005740423
2020-06-08,152738.05568722618
2020-06-09,235615.98
2020-06-10,151201.4746530149
2020-06-11,132060.998698
2020-06-12,155458.51765434
2020-06-13,65675.61318608517
2020-06-14,65434.7811408437
2020-06-15,208359.0
2020-06-16,100372.91009229382
2020-06-17,128794.31906293138
2020-06-18,119635.990810691
2020-06-19,150866.218342463
2020-06-20,65623.8689458
2020-06-21,80334.9991684
2020-06-22,349248.23537584435
2020-06-23,190128.5900785472
2020-06-24,330212.20122108
2020-06-25,494815.0
2020-06-26,799999.96
2020-06-27,128627.00015585896
2020-06-28,86885.94650723
2020-06-29,128960.74254633
2020-06-30,88276.999139
2020-07-01,167988.69616475
2020-07-02,228220.98895
2020-07-03,194750.004104233
2020-07-04,85542.094813
2020-07-05,75276.27970897
2020-07-06,153821.99853
2020-07-07,120794.99937
2020-07-08,218026.1186492188
2020-07-09,330824.984665457
2020-07-10,149058.990089
2020-07-11,94188.94207752837
2020-07-12,89522.5452800355
2020-07-13,180239.48157
2020-07-14,151467.3346941961
2020-07-15,143618.0
2020-07-16,107080.91564797
2020-07-17,142339.695
2020-07-18,98986.966829
2020-07-19,164659.96054236
2020-07-20,123128.697019257
2020-07-21,139368.210158025
2020-07-22,191876.927252867
2020-07-23,342323.58012969006
2020-07-24,346316.9917445242
2020-07-25,266823.63888466486
2020-07-26,223645.99860576875
2020-07-27,515625.55397300696
2020-07-28,156732.4953746099
2020-07-29,301161.802516046
2020-07-30,234937.3519967294
2020-07-31,240000.998026
2020-08-01,213012.9968248
2020-08-02,227912.03450074
2020-08-03,272980.314178632
2020-08-04,166585.99285
2020-08-05,178879.0
2020-08-06,160475.0
2020-08-07,218432.39384472
2020-08-08,157069.0
2020-08-09,137890.90200616512
2020-08-10,207677.0
2020-08-11,214749.0
2020-08-12,583508.0
2020-08-13,265426.6091098034
2020-08-14,233792.958757515
2020-08-15,367051.53670373815
2020-08-16,134288.00480589
2020-08-17,209712.021400672
2020-08-18,156391.996
2020-08-19,181176.0
2020-08-20,177836.027648
2020-08-21,244140.1644196867
2020-08-22,179621.2132809732
2020-08-23,106965.34867134
2020-08-24,168481.8475078207
2020-08-25,220775.9980596
2020-08-26,217108.26596216287
2020-08-27,203159.02445
2020-08-28,216814.9985888
2020-08-29,148453.28464411
2020-08-30,175762.0
2020-08-31,266443.93683
2020-09-01,325597.4188464
2020-09-02,629179.0
2020-09-03,379955.00504662
2020-09-04,213220.3063427786
2020-09-05,232688.9895
2020-09-06,268321.51868641
2020-09-07,208994.0
2020-09-08,210739.40754018087
2020-09-09,315852.9895
2020-09-10,218035.98362867
2020-09-11,193039.036294618
2020-09-12,575559.0
2020-09-13,151747.937406645
2020-09-14,204289.67551528
2020-09-15,197438.0
2020-09-16,190443.16009152
2020-09-17,265039.0
2020-09-18,333626.969142577
2020-09-19,199489.97
2020-09-20,190450.0
2020-09-21,369314.2866920976
2020-09-22,290453.880889126
2020-09-23,656522.945993788
2020-09-24,200409.334521557
2020-09-25,173918.0
2020-09-26,137645.23133003458
2020-09-27,266661.775163008
2020-09-28,182678.0
2020-09-29,639029.0781627995
2020-09-30,188562.70353081
2020-10-01,362026.31606104
2020-10-02,182459.0
2020-10-03,127137.056183444
2020-10-04,94596.663915587
2020-10-05,149666.78710128
2020-10-06,122700.6253489608
2020-10-07,337396.68814578257
2020-10-08,155170.031686861
2020-10-09,138579.010644279
2020-10-10,112786.031218917
2020-10-11,88722.999265
2020-10-12,187210.93641625
2020-10-13,109460.357666703
2020-10-14,291089.0
2020-10-15,189139.98895443
2020-10-16,184607.631663202
2020-10-17,138387.82178653832
2020-10-18,99485.99649748
2020-10-19,142961.62243757994
2020-10-20,127543.0
2020-10-21,272162.0
2020-10-22,368271.2768017496
2020-10-23,184577.989907406
2020-10-24,266209.002533339
2020-10-25,103408.033041368
2020-10-26,393511.5172
2020-10-27,173731.894315668
2020-10-28,177895.997522
2020-10-29,115719.93594975
2020-10-30,210938.998635
2020-10-31,106304.77340997256
2020-11-01,132333.27879229488
2020-11-02,187418.12381531065
2020-11-03,146408.265604197
2020-11-04,348274.0
2020-11-05,247443.958411404
2020-11-06,352012.4874138123
2020-11-07,318481.5655107154
2020-11-08,141829.8976546578
2020-11-09,185670.0326866678
2020-11-10,158540.02152964496
2020-11-11,142124.91180554
2020-11-12,559516.0
2020-11-13,339580.8089084
2020-11-14,161685.939183681
2020-11-15,370438.0088671453
2020-11-16,172258.90086429403
2020-11-17,645362.3757534144
2020-11-18,302829.89434609946
2020-11-19,297169.990478234
2020-11-20,335697.05070052
2020-11-21,173086.99811
2020-11-22,356378.6635724557
2020-11-23,472105.895357491
2020-11-24,517086.69283
2020-11-25,211282.712510359
2020-11-26,229425.0
2020-11-27,263993.927234878
2020-11-28,145135.535995992
2020-11-29,239505.8902148
2020-11-30,169887.97695099
2020-12-01,423004.0104129625
2020-12-02,180316.4041466193
2020-12-03,157132.99736206353
2020-12-04,196321.709055
2020-12-05,165708.661547478
2020-12-06,102207.99805146224
2020-12-07,258621.37957971
2020-12-08,126861.7951128416
2020-12-09,277962.6480420186
2020-12-10,247253.997606
2020-12-11,290270.995779
2020-12-12,190938.993929
2020-12-13,122923.982062
2020-12-14,230994.0914199828
2020-12-15,242490.369438031
2020-12-16,165839.0
2020-12-17,480322.8051137459
2020-12-18,212411.42336
2020-12-19,1709874.01
2020-12-20,134617.0411994196
2020-12-21,175791.9877635
2020-12-22,242427.408566238
2020-12-23,159610.995716
2020-12-24,174640.1604174441
2020-12-25,128533.0814567558
2020-12-26,166306.989143608
2020-12-27,228286.919956221
2020-12-28,220417.425210466
2020-12-29,229810.975317
2020-12-30,335368.0
2020-12-31,190610.016906844
2021-01-01,207249.690327
2021-01-02,169158.036143359
2021-01-03,276049.9849
2021-01-04,480189.0619059786
2021-01-05,246190.984900454
2021-01-06,380581.74233154266
2021-01-07,324624.395014
2021-01-08,782378.3282739224
2021-01-09,174675.9415
2021-01-10,190539.9935616836
2021-01-11,517717.19210288
