date,Exchange Reserve
2018-06-13,20313302.95419748
2018-06-14,20292645.960750166
2018-06-15,20340517.47928183
2018-06-16,20299010.884090696
2018-06-17,20273603.44111292
2018-06-18,20304527.487633884
2018-06-19,20332566.912900377
2018-06-20,20236527.002990432
2018-06-21,20270108.437117115
2018-06-22,20335848.80760682
2018-06-23,20290327.43066306
2018-06-24,20432152.737873897
2018-06-25,20576395.27898621
2018-06-26,20604538.979713548
2018-06-27,20618625.242535744
2018-06-28,20636169.60091105
2018-06-29,20708411.780745223
2018-06-30,20708369.004053432
2018-07-01,20700392.55225409
2018-07-02,20713817.43269666
2018-07-03,20713548.87527029
2018-07-04,20725991.83118963
2018-07-05,20682595.98696784
2018-07-06,20635138.091792185
2018-07-07,20690626.61050986
2018-07-08,20769449.36781238
2018-07-09,20775070.924475454
2018-07-10,20842005.50191276
2018-07-11,20830137.0355884
2018-07-12,20853444.037278216
2018-07-13,20845404.94812836
2018-07-14,20799522.83935997
2018-07-15,20815791.674189005
2018-07-16,20918236.693746984
2018-07-17,20940804.79450852
2018-07-18,21038677.57573779
2018-07-19,21106267.7975232
2018-07-20,21149169.731101327
2018-07-21,21159956.945816625
2018-07-22,21147156.053044897
2018-07-23,21235496.224805526
2018-07-24,21276521.555705827
2018-07-25,21351994.448070467
2018-07-26,21390757.61626267
2018-07-27,21389859.577891704
2018-07-28,21414166.915015563
2018-07-29,21435037.92142018
2018-07-30,21436325.050497446
2018-07-31,21520973.53288957
2018-08-01,21540909.07676973
2018-08-02,21693176.598069288
2018-08-03,21739700.17292144
2018-08-04,21712355.42442536
2018-08-05,21736728.62723597
2018-08-06,21713407.54086417
2018-08-07,21746229.183741745
2018-08-08,21809889.66426892
2018-08-09,21778820.082033727
2018-08-10,21821370.15871296
2018-08-11,21936509.95342868
2018-08-12,21979588.443608567
2018-08-13,22092413.683501046
2018-08-14,22263554.343131296
2018-08-15,22378376.45850917
2018-08-16,22448025.828515027
2018-08-17,22499917.00508865
2018-08-18,22488370.647843365
2018-08-19,22503105.39245504
2018-08-20,22463621.069203977
2018-08-21,22573802.94904634
2018-08-22,22663034.687148217
2018-08-23,22655857.652582776
2018-08-24,22658598.42192065
2018-08-25,22670530.97544024
2018-08-26,22681973.779990293
2018-08-27,22829999.223087408
2018-08-28,22838105.54148992
2018-08-29,22932366.34954464
2018-08-30,22970383.63643779
2018-08-31,22925084.136211377
2018-09-01,22964438.333490897
2018-09-02,22970998.553487085
2018-09-03,23094844.8369622
2018-09-04,23165846.220258165
2018-09-05,23108777.598535247
2018-09-06,23222842.27379797
2018-09-07,23401456.368387982
2018-09-08,23439730.509185564
2018-09-09,23544165.924007628
2018-09-10,23821086.43207916
2018-09-11,23932288.74471788
2018-09-12,24301613.99672727
2018-09-13,24412447.201472133
2018-09-14,24426017.797080632
2018-09-15,24441094.51770847
2018-09-16,24426590.694072824
2018-09-17,24407216.80656507
2018-09-18,24416185.26214088
2018-09-19,24419374.97042768
2018-09-20,24404238.151756108
2018-09-21,24553148.974837378
2018-09-22,24830844.639487613
2018-09-23,24848731.12419204
2018-09-24,24765782.82553827
2018-09-25,24733797.980109032
2018-09-26,24730075.182016265
2018-09-27,24706085.80309074
2018-09-28,24689693.474182483
2018-09-29,24709416.029342845
2018-09-30,24822392.56194532
2018-10-01,24790197.5709452
2018-10-02,24774318.713190783
2018-10-03,24767764.48426818
2018-10-04,24860905.80516984
2018-10-05,24827547.82896257
2018-10-06,24796936.111283425
2018-10-07,24779434.95042204
2018-10-08,24813928.57409811
2018-10-09,24833192.446888283
2018-10-10,24812015.974707656
2018-10-11,24794083.9120387
2018-10-12,24733831.96678287
2018-10-13,24707712.469446525
2018-10-14,24662585.923077453
2018-10-15,24564203.1410179
2018-10-16,24646800.83622
2018-10-17,24642024.847510688
2018-10-18,24729718.040662777
2018-10-19,24704104.445537213
2018-10-20,24786016.9869451
2018-10-21,24758573.353568614
2018-10-22,24720640.689011514
2018-10-23,24739947.264794823
2018-10-24,24756811.258800656
2018-10-25,24843233.894272752
2018-10-26,24833424.95849809
2018-10-27,24753373.329319462
2018-10-28,24708858.3627935
2018-10-29,24756052.694815896
2018-10-30,24746793.97001641
2018-10-31,24604966.97153759
2018-11-01,24572669.04798628
2018-11-02,24651872.79252589
2018-11-03,24648490.373004645
2018-11-04,24587717.84816214
2018-11-05,24804752.069380097
2018-11-06,24806063.3886501
2018-11-07,24897707.035864823
2018-11-08,24901965.18751602
2018-11-09,24805029.76718716
2018-11-10,24794734.9369511
2018-11-11,24751145.838751268
2018-11-12,24936391.99484976
2018-11-13,24915510.881214537
2018-11-14,24882782.30438617
2018-11-15,24997165.09249936
2018-11-16,24937785.216884505
2018-11-17,24934407.04949665
2018-11-18,25070966.260704163
2018-11-19,25366793.58095072
2018-11-20,25678536.74592106
2018-11-21,25736039.35505793
2018-11-22,25933546.68614224
2018-11-23,26054403.74811907
2018-11-24,26131726.693700485
2018-11-25,26227819.1985136
2018-11-26,26450771.712663293
2018-11-27,26474663.20334485
2018-11-28,26460996.66873657
2018-11-29,26386391.844853047
2018-11-30,26479553.730835058
2018-12-01,28080443.74760346
2018-12-02,28067211.062056463
2018-12-03,28094519.87900652
2018-12-04,28097562.311805688
2018-12-05,28215318.63474948
2018-12-06,28403822.880839344
2018-12-07,28620083.76607817
2018-12-08,28837218.209963776
2018-12-09,28934957.862233147
2018-12-10,28959889.7238664
2018-12-11,28981735.308245268
2018-12-12,29004694.05405093
2018-12-13,28987666.289356563
2018-12-14,28964489.488260143
2018-12-15,28945220.008703586
2018-12-16,28866767.661381483
2018-12-17,29012725.330286045
2018-12-18,29082088.19540641
2018-12-19,29136075.378883563
2018-12-20,29032269.91448633
2018-12-21,29235131.40319497
2018-12-22,29166637.499198534
2018-12-23,29208588.482099604
2018-12-24,29262063.501429632
2018-12-25,29248962.24501169
2018-12-26,29194553.54448672
2018-12-27,29302509.90923064
2018-12-28,29381335.145339243
2018-12-29,29433519.050652143
2018-12-30,29467103.34692843
2018-12-31,29394313.70014577
2019-01-01,29364352.08187177
2019-01-02,29488180.5740798
2019-01-03,29478985.907778744
2019-01-04,29401479.5825808
2019-01-05,28643454.71190381
2019-01-06,28758761.641447853
2019-01-07,28909773.40602332
2019-01-08,28924401.159498848
2019-01-09,28940012.65135011
2019-01-10,28942684.461243764
2019-01-11,28890360.404484343
2019-01-12,28933600.90230464
2019-01-13,28530491.288479123
2019-01-14,28948517.29688216
2019-01-15,28888181.602253307
2019-01-16,28919157.389870506
2019-01-17,28997185.54417044
2019-01-18,29003205.10264821
2019-01-19,28981983.635723464
2019-01-20,28962764.7778876
2019-01-21,28985090.342378788
2019-01-22,29047225.91306692
2019-01-23,29065647.8679681
2019-01-24,29137893.66495577
2019-01-25,29132169.77982436
2019-01-26,29102300.93690363
2019-01-27,29124587.01570281
2019-01-28,29213388.883537028
2019-01-29,29214724.436914884
2019-01-30,29376488.941941567
2019-01-31,29426811.60482512
2019-02-01,29475863.35464626
2019-02-02,29450615.70816599
2019-02-03,29480906.13621647
2019-02-04,29433251.56691615
2019-02-05,29442272.7607387
2019-02-06,29484847.350229185
2019-02-07,29512361.256411843
2019-02-08,29586304.146373603
2019-02-09,29615835.582895786
2019-02-10,29599282.744212728
2019-02-11,29627767.522901483
2019-02-12,29649160.274851225
2019-02-13,29638327.34574548
2019-02-14,29621211.993297823
2019-02-15,29611042.092634805
2019-02-16,29604302.984877218
2019-02-17,29594938.097794708
2019-02-18,29725587.696046464
2019-02-19,29730373.51555757
2019-02-20,29798621.651113544
2019-02-21,29747315.02522104
2019-02-22,29762333.36204309
2019-02-23,29713728.85793098
2019-02-24,29725191.25162123
2019-02-25,29750032.100845475
2019-02-26,29728794.499849547
2019-02-27,29756165.623549286
2019-02-28,29736651.95347132
2019-03-01,29677017.96070475
2019-03-02,29581699.488886137
2019-03-03,29549612.095128626
2019-03-04,29516438.485935144
2019-03-05,29577451.385110263
2019-03-06,29526334.87488938
2019-03-07,29371782.30014553
2019-03-08,29292729.30544784
2019-03-09,29445355.84868415
2019-03-10,29346146.557786666
2019-03-11,29386454.65373492
2019-03-12,29353431.04190115
2019-03-13,29312050.939723853
2019-03-14,29274801.00146471
2019-03-15,29221440.08391183
2019-03-16,29243895.477309786
2019-03-17,29247284.379020832
2019-03-18,29355368.80679833
2019-03-19,29381535.90553413
2019-03-20,29351475.72097401
2019-03-21,29308653.94553421
2019-03-22,29335020.640671976
2019-03-23,29310880.13190103
2019-03-24,29304091.239030328
2019-03-25,29346872.173748046
2019-03-26,29428671.468170423
2019-03-27,29456032.35277499
2019-03-28,29497247.02978367
2019-03-29,29519189.587219708
2019-03-30,29530466.934403267
2019-03-31,29567994.4947792
2019-04-01,29567671.049963083
2019-04-02,29867984.59507428
2019-04-03,29956886.18806555
2019-04-04,29969487.056395173
2019-04-05,29983530.08731116
2019-04-06,29860927.185545407
2019-04-07,29970134.364496022
2019-04-08,30100361.96647784
2019-04-09,30146529.05366133
2019-04-10,30156357.95560595
2019-04-11,30082060.679361384
2019-04-12,30100796.02356975
2019-04-13,30028155.64125187
2019-04-14,29971990.680897903
2019-04-15,30009437.534180287
2019-04-16,29932534.223661203
2019-04-17,29925420.741355337
2019-04-18,29922829.5935652
2019-04-19,29914351.38452621
2019-04-20,29934193.797824204
2019-04-21,29996246.37723489
2019-04-22,29975277.65304644
2019-04-23,29935399.05751936
2019-04-24,30052380.867820084
2019-04-25,30025485.413141657
2019-04-26,29430836.020492755
2019-04-27,29382019.999755457
2019-04-28,29433141.49659285
2019-04-29,29334339.2898611
2019-04-30,29339696.81765544
2019-05-01,29178785.50357597
2019-05-02,29124036.035756133
2019-05-03,29091827.67334815
2019-05-04,29090149.40901662
2019-05-05,29055141.70628862
2019-05-06,29171694.248794
2019-05-07,29286358.510342523
2019-05-08,29303124.69201657
2019-05-09,29310459.49701283
2019-05-10,29353554.962474715
2019-05-11,29672027.38062802
2019-05-12,29768900.55413821
2019-05-13,29808963.26835222
2019-05-14,29752479.262923457
2019-05-15,29778626.418837417
2019-05-16,30083928.38055818
2019-05-17,30479166.544089034
2019-05-18,30460484.027833685
2019-05-19,30510423.23778516
2019-05-20,30488701.035599936
2019-05-21,30487846.938860554
2019-05-22,30478379.013487376
2019-05-23,30418100.409429666
2019-05-24,30383668.5481612
2019-05-25,30353871.0867392
2019-05-26,30375704.44023694
2019-05-27,30419513.85555339
2019-05-28,30459699.02595997
2019-05-29,30469016.423519094
2019-05-30,30492206.40953512
2019-05-31,30359928.472802863
2019-06-01,30308769.36504206
2019-06-02,30257349.06127932
2019-06-03,30253714.136716
2019-06-04,30152116.75998515
2019-06-05,30184695.32527232
2019-06-06,30228428.032337163
2019-06-07,30216950.378711767
2019-06-08,30138297.687606223
2019-06-09,30010012.28067739
2019-06-10,30116921.9861361
2019-06-11,30109984.23216805
2019-06-12,30079847.33493516
2019-06-13,30241130.851352844
2019-06-14,30185335.00404721
2019-06-15,30169347.67639392
2019-06-16,30206686.03205757
2019-06-17,30089574.81818652
2019-06-18,30061609.84549345
2019-06-19,30095513.77872296
2019-06-20,30071189.73419809
2019-06-21,30183880.95580316
2019-06-22,30283450.569568247
2019-06-23,30388686.11374192
2019-06-24,30438456.759764425
2019-06-25,30432968.7879472
2019-06-26,30552615.84543328
2019-06-27,30526471.17925837
2019-06-28,30439981.096647765
2019-06-29,30389273.28515475
2019-06-30,30399484.92060036
2019-07-01,30413870.73235089
2019-07-02,30419222.01401832
2019-07-03,30467296.248847496
2019-07-04,30459954.76260972
2019-07-05,30395811.20645237
2019-07-06,30395526.682788145
2019-07-07,30380577.090645827
2019-07-08,30461991.29900964
2019-07-09,30506051.923862435
2019-07-10,30482271.732542504
2019-07-11,30675267.18119461
2019-07-12,30634142.429345887
2019-07-13,30625600.15516365
2019-07-14,30645939.23563696
2019-07-15,30682754.23798992
2019-07-16,30604017.51960644
2019-07-17,30606235.65003919
2019-07-18,30668794.517631605
2019-07-19,30646267.27731592
2019-07-20,30619977.945800707
2019-07-21,30642252.914860863
2019-07-22,30645911.94910829
2019-07-23,30641966.2816386
2019-07-24,30643397.9656228
2019-07-25,30644133.639029138
2019-07-26,30692934.743679617
2019-07-27,30671350.98608068
2019-07-28,30678534.7901058
2019-07-29,30635472.35146425
2019-07-30,30695331.789158314
2019-07-31,30685443.284552667
2019-08-01,30663512.997135688
2019-08-02,30578922.683599506
2019-08-03,30540518.32928386
2019-08-04,30439123.15576689
2019-08-05,30801636.591561247
2019-08-06,30891613.39090409
2019-08-07,30913540.22178452
2019-08-08,31068240.11937341
2019-08-09,31078891.91162328
2019-08-10,31095879.997641496
2019-08-11,31106091.558150243
2019-08-12,31087405.861964464
2019-08-13,31094417.86465255
2019-08-14,31074284.157817066
2019-08-15,30995460.22394484
2019-08-16,30976570.07787457
2019-08-17,30967863.62221933
2019-08-18,30935305.5822138
2019-08-19,30973535.257650714
2019-08-20,30962369.215334427
2019-08-21,30963114.47706229
2019-08-22,30980480.32109621
2019-08-23,30997431.167249467
2019-08-24,31023451.62497244
2019-08-25,31015084.25811991
2019-08-26,31021183.396425992
2019-08-27,31043978.280878734
2019-08-28,30978457.1353706
2019-08-29,30972429.89932845
2019-08-30,31006192.5531324
2019-08-31,30973326.2566958
2019-09-01,30991579.67924611
2019-09-02,31006392.601198506
2019-09-03,31242122.10621076
2019-09-04,31275274.390281
2019-09-05,31267226.62945342
2019-09-06,31271319.719318457
2019-09-07,31273185.51542085
2019-09-08,31293425.67506281
2019-09-09,31294904.35063548
2019-09-10,31158049.015240785
2019-09-11,31106384.499599334
2019-09-12,31103066.517273404
2019-09-13,31076525.878530502
2019-09-14,31120768.874265783
2019-09-15,31219713.094132435
2019-09-16,31239838.96004996
2019-09-17,31186292.71198865
2019-09-18,31181717.288503014
2019-09-19,31191519.79882225
2019-09-20,31227553.773107648
2019-09-21,31209160.74877005
2019-09-22,31230247.84884084
2019-09-23,31194420.65047824
2019-09-24,31314264.48268678
2019-09-25,31328611.87511177
2019-09-26,31319569.25056527
2019-09-27,31274875.86102691
2019-09-28,31290571.44021492
2019-09-29,31304606.63053379
2019-09-30,31313196.542569693
2019-10-01,31297700.50847164
2019-10-02,31340881.0728777
2019-10-03,31334534.70363608
2019-10-04,31346074.816673223
2019-10-05,31361007.543774143
2019-10-06,31375226.736684
2019-10-07,31418062.529433843
2019-10-08,31390564.39736342
2019-10-09,31440584.18629657
2019-10-10,31469096.320825323
2019-10-11,31473583.16499234
2019-10-12,31511291.834077988
2019-10-13,31520688.893663168
2019-10-14,31524635.80832689
2019-10-15,31548860.312965184
2019-10-16,31606281.155381523
2019-10-17,31575548.564087804
2019-10-18,31753244.322954204
2019-10-19,31743060.60232249
2019-10-20,31767488.51517326
2019-10-21,31753147.95337385
2019-10-22,31744157.530616507
2019-10-23,31808398.765124235
2019-10-24,31829433.29590722
2019-10-25,31848710.30799277
2019-10-26,31949852.2006005
2019-10-27,31956400.19000468
2019-10-28,31978070.91753712
2019-10-29,31957171.118949745
2019-10-30,31950063.551599056
2019-10-31,31968452.05355418
2019-11-01,31966533.226308618
2019-11-02,31946199.21032724
2019-11-03,31974230.17205898
2019-11-04,31975198.26024733
2019-11-05,32016748.431567088
2019-11-06,32041668.926164657
2019-11-07,32047643.479305346
2019-11-08,32050243.71689348
2019-11-09,32062831.87588317
2019-11-10,32116514.17513217
2019-11-11,32126135.8667602
2019-11-12,32153593.63076537
2019-11-13,32226192.30023276
2019-11-14,32236423.964983217
2019-11-15,32185407.823588148
2019-11-16,32190943.25955652
2019-11-17,32198916.42959801
2019-11-18,32214667.552322146
2019-11-19,32241966.01658982
2019-11-20,32232761.520911068
2019-11-21,32250807.30292863
2019-11-22,32274046.71224107
2019-11-23,32259096.3236134
2019-11-24,32273027.082780693
2019-11-25,32245409.11732526
2019-11-26,32254723.87534749
2019-11-27,31899962.799157925
2019-11-28,31902915.13778245
2019-11-29,31951892.463650905
2019-11-30,31956858.443861973
2019-12-01,31974035.52085054
2019-12-02,32014331.924566243
2019-12-03,31987482.935774665
2019-12-04,31976230.570741314
2019-12-05,32015432.17629845
2019-12-06,31981168.845940296
2019-12-07,31978829.402145457
2019-12-08,31985748.698718306
2019-12-09,32007576.29740472
2019-12-10,32044677.44471025
2019-12-11,32053527.62789756
2019-12-12,32056751.074375592
2019-12-13,32084374.25959688
2019-12-14,32134458.648202773
2019-12-15,32140476.958815865
2019-12-16,32111761.61381804
2019-12-17,32305040.285575274
2019-12-18,32362109.724562693
2019-12-19,32369373.997789044
2019-12-20,32375418.60733044
2019-12-21,32417166.376726866
2019-12-22,32449508.10822885
2019-12-23,32490073.4803438
2019-12-24,32520816.55601352
2019-12-25,32651947.52335136
2019-12-26,32671324.92476449
2019-12-27,32691562.735285867
2019-12-28,32694523.05129647
2019-12-29,32668266.534109365
2019-12-30,32690174.19222477
2019-12-31,32701466.87157191
2020-01-01,32711999.68803778
2020-01-02,32739747.25898486
2020-01-03,32773672.72428782
2020-01-04,32814386.20116379
2020-01-05,32818667.2903926
2020-01-06,32825270.18717139
2020-01-07,32830579.064244688
2020-01-08,32949495.550405346
2020-01-09,32967638.67539132
2020-01-10,32991290.0104246
2020-01-11,33004303.4296698
2020-01-12,33041105.67021906
2020-01-13,33060339.09186192
2020-01-14,33119981.17088597
2020-01-15,33139726.43568056
2020-01-16,33166050.591113128
2020-01-17,33160719.58336447
2020-01-18,33186887.354238752
2020-01-19,33180621.769923724
2020-01-20,33202901.12959113
2020-01-21,33224407.81901343
2020-01-22,33216962.217527684
2020-01-23,33197484.60870048
2020-01-24,33269123.19523301
2020-01-25,33268227.809051126
2020-01-26,33270424.284155373
2020-01-27,33263702.495381627
2020-01-28,33228305.58377597
2020-01-29,33228097.640566766
2020-01-30,33244539.669662338
2020-01-31,33230963.370924845
2020-02-01,33326215.81919921
2020-02-02,33361677.85154812
2020-02-03,33379791.15694809
2020-02-04,33382661.31369416
2020-02-05,33409060.47796468
2020-02-06,33392965.57472969
2020-02-07,33423952.555955987
2020-02-08,33436850.174286924
2020-02-09,33436796.1292672
2020-02-10,33496092.04028476
2020-02-11,33515856.47067878
2020-02-12,33575303.216302834
2020-02-13,33613614.861708075
2020-02-14,33642473.06054137
2020-02-15,33652397.33885383
2020-02-16,33674650.37735173
2020-02-17,33792607.53548304
2020-02-18,33791043.28269226
2020-02-19,33789863.9371637
2020-02-20,33842572.64300667
2020-02-21,33779899.94601787
2020-02-22,33784104.10446713
2020-02-23,33756673.84042538
2020-02-24,33741857.62565423
2020-02-25,33779995.503576264
2020-02-26,33830737.854864344
2020-02-27,33890667.99260135
2020-02-28,33931879.532406874
2020-02-29,33942058.961000174
2020-03-01,33929916.04769176
2020-03-02,33956577.04096836
2020-03-03,33951679.35464405
2020-03-04,33896153.27847765
2020-03-05,33891401.00945119
2020-03-06,33871150.22946262
2020-03-07,33856432.7752111
2020-03-08,33816911.18047624
2020-03-09,33938801.22033833
2020-03-10,33942948.213378616
2020-03-11,34041597.9442184
2020-03-12,34400127.98451583
2020-03-13,34389704.136033714
2020-03-14,34557810.95780655
2020-03-15,34679391.09138327
2020-03-16,34888922.18065281
2020-03-17,35103831.29916506
2020-03-18,35091739.43301846
2020-03-19,35036366.87674716
2020-03-20,34963612.21918138
2020-03-21,34993018.50070633
2020-03-22,34961387.29847776
2020-03-23,35043251.13865519
2020-03-24,35249697.331029445
2020-03-25,35172397.72455667
2020-03-26,35133523.007622086
2020-03-27,35045163.894677185
2020-03-28,35031317.263798244
2020-03-29,35027370.01471225
2020-03-30,35027744.58065826
2020-03-31,34997887.637392536
2020-04-01,34994715.66942745
2020-04-02,35009358.14650355
2020-04-03,34948946.83062799
2020-04-04,34938487.42606321
2020-04-05,34963642.03465008
2020-04-06,34923654.33768221
2020-04-07,35021108.39912576
2020-04-08,35066373.50215191
2020-04-09,35067262.79191668
2020-04-10,35089754.83052258
2020-04-11,35045731.00704193
2020-04-12,34977491.13336426
2020-04-13,35057419.93894106
2020-04-14,34999334.89928677
2020-04-15,34969027.55184308
2020-04-16,35030784.71619213
2020-04-17,34994036.532191165
2020-04-18,34924220.15487155
2020-04-19,34922488.329067804
2020-04-20,34920371.73171081
2020-04-21,35155333.330025576
2020-04-22,35138836.87259322
2020-04-23,35114481.56652811
2020-04-24,34963535.12198769
2020-04-25,34940643.88906828
2020-04-26,34935049.99902468
2020-04-27,34982057.20032635
2020-04-28,34972242.74411772
2020-04-29,34934027.44148842
2020-04-30,35037652.53593676
2020-05-01,35018021.350104704
2020-05-02,35052600.313085966
2020-05-03,35040955.136885166
2020-05-04,35029904.62604721
2020-05-05,34990119.61866644
2020-05-06,34984895.60210143
2020-05-07,35174449.951814696
2020-05-08,35191747.61511135
2020-05-09,35225958.84655346
2020-05-10,35252871.09521983
2020-05-11,35212466.73279805
2020-05-12,35234110.358976774
2020-05-13,35169873.287155606
2020-05-14,35137348.14573541
2020-05-15,35139886.34800804
2020-05-16,35187263.033609286
2020-05-17,35181025.6686738
2020-05-18,35142795.62902452
2020-05-19,35096824.906105205
2020-05-20,35104660.66620257
2020-05-21,35043201.731895275
2020-05-22,35048458.99305926
2020-05-23,34980154.34417288
2020-05-24,34950981.62075191
2020-05-25,34930427.492764354
2020-05-26,34934018.73310039
2020-05-27,34890560.81458178
2020-05-28,34884860.33728897
2020-05-29,34968712.97234408
2020-05-30,35216533.088434815
2020-05-31,35217965.980673335
2020-06-01,35255200.47090877
2020-06-02,35359876.50931117
2020-06-03,35317493.25190771
2020-06-04,35318132.201395005
2020-06-05,35505981.19400877
2020-06-06,35491775.898474015
2020-06-07,35480173.30228146
2020-06-08,35476082.258093365
2020-06-09,35429182.19923647
2020-06-10,35354648.08533447
2020-06-11,35379648.85651382
2020-06-12,35332958.997367226
2020-06-13,35312820.747606575
2020-06-14,35342493.9320645
2020-06-15,35407935.3923525
2020-06-16,35363714.06541881
2020-06-17,35398347.84985211
2020-06-18,35254121.288841605
2020-06-19,35228534.2914569
2020-06-20,35213774.93848275
2020-06-21,35179907.319308214
2020-06-22,35180204.51320311
2020-06-23,35200200.15357997
2020-06-24,35259163.21996988
2020-06-25,35211709.64460044
2020-06-26,35199321.979395114
2020-06-27,35250598.93572264
2020-06-28,35224320.03911092
2020-06-29,35235804.104278475
2020-06-30,35201631.48142007
2020-07-01,35167890.905740894
2020-07-02,35247072.28222984
2020-07-03,35202537.14413844
2020-07-04,35223447.71939347
2020-07-05,35221126.72271776
2020-07-06,35233948.7562057
2020-07-07,35222244.9493634
2020-07-08,35313420.908550166
2020-07-09,35335301.69643435
2020-07-10,35316925.487779
2020-07-11,35312016.35611465
2020-07-12,35314154.0204307
2020-07-13,35248192.183096334
2020-07-14,35045934.10352545
2020-07-15,35035530.383830674
2020-07-16,35051885.52269474
2020-07-17,35024954.1310982
2020-07-18,34995782.36065447
2020-07-19,34964027.58570654
2020-07-20,35029869.369874336
2020-07-21,35015839.47400081
2020-07-22,34961573.53316863
2020-07-23,34975302.63271249
2020-07-24,34991346.5919456
2020-07-25,35008699.984363936
2020-07-26,35108320.119959764
2020-07-27,35062374.50644427
2020-07-28,35084803.265931234
2020-07-29,35010178.43874835
2020-07-30,35030171.70830203
2020-07-31,35042474.0578373
2020-08-01,35057598.70904179
2020-08-02,35182478.49149637
2020-08-03,35381817.892830886
2020-08-04,35380135.20185031
2020-08-05,35401020.00608324
2020-08-06,35317875.252179936
2020-08-07,35343330.1198502
2020-08-08,35309626.21165712
2020-08-09,35275169.226094864
2020-08-10,35109387.12817448
2020-08-11,35063408.48267357
2020-08-12,34875344.95399715
2020-08-13,34931714.117904566
2020-08-14,35066477.35234104
2020-08-15,35119408.8629444
2020-08-16,35154984.740545325
2020-08-17,35137656.65045145
2020-08-18,35097394.27253225
2020-08-19,35064917.82786441
2020-08-20,34987404.773740575
2020-08-21,34990704.08591629
2020-08-22,35025072.186906315
2020-08-23,35004175.66115883
2020-08-24,34990017.632826336
2020-08-25,34909861.34649629
2020-08-26,34963362.72691408
2020-08-27,34949719.483609
2020-08-28,34873187.219080135
2020-08-29,34823843.26677377
2020-08-30,34593270.05274974
2020-08-31,34267155.15620554
2020-09-01,33998910.57392625
2020-09-02,33765939.14822493
2020-09-03,33694326.70427673
2020-09-04,33435543.734520644
2020-09-05,33527837.293462902
2020-09-06,33530289.973187625
2020-09-07,33631992.3943601
2020-09-08,33565173.980838336
2020-09-09,33425868.09375531
2020-09-10,33175157.59689568
2020-09-11,33151940.323553342
2020-09-12,33041361.142320663
2020-09-13,33104696.87666029
2020-09-14,33073537.0562636
2020-09-15,33164768.094506484
2020-09-16,33226171.38041049
2020-09-17,32970830.99743448
2020-09-18,32760055.807662413
2020-09-19,32634542.85770506
2020-09-20,32616458.61109424
2020-09-21,32745067.693585
2020-09-22,32734251.99886693
2020-09-23,32641271.38777221
2020-09-24,32771413.977707826
2020-09-25,32717640.441420466
2020-09-26,32678233.96127734
2020-09-27,32544822.747363783
2020-09-28,32400959.592163347
2020-09-29,32381063.02919836
2020-09-30,32323306.020357784
2020-10-01,32338661.05305208
2020-10-02,32320024.13979496
2020-10-03,32351377.668507297
2020-10-04,32339144.97231908
2020-10-05,32351495.98484582
2020-10-06,32422345.813271247
2020-10-07,32542958.219667263
2020-10-08,32519014.834672544
2020-10-09,32505556.55081984
2020-10-10,32524053.48612036
2020-10-11,32520050.806602813
2020-10-12,32490928.32245783
2020-10-13,32392604.94624575
2020-10-14,32001695.289883062
2020-10-15,31953370.88730608
2020-10-16,31827688.566962644
2020-10-17,31818927.443223115
2020-10-18,31798803.04599862
2020-10-19,31767281.38859615
2020-10-20,31747729.749756794
2020-10-21,31651579.506448515
2020-10-22,31701823.059220176
2020-10-23,31757110.9796812
2020-10-24,31667039.03503761
2020-10-25,31593555.87211012
2020-10-26,31579814.22907219
2020-10-27,31517505.534295183
2020-10-28,31558822.359382764
2020-10-29,31508600.16556044
2020-10-30,31423653.239189714
2020-10-31,31421520.39390514
2020-11-01,31419673.43250397
2020-11-02,31185592.97182744
2020-11-03,31168300.34801235
2020-11-04,31080545.76905636
2020-11-05,31074121.992375232
2020-11-06,31195972.90775771
2020-11-07,31300801.565690577
2020-11-08,31314945.827444244
2020-11-09,31278085.18476172
2020-11-10,31227431.803585656
2020-11-11,31236487.530596346
2020-11-12,31175428.64091373
2020-11-13,31239682.78227945
2020-11-14,31261690.35674777
2020-11-15,31307282.712427337
2020-11-16,31300736.00513027
2020-11-17,31552298.38666109
2020-11-18,31549304.599355217
2020-11-19,31458146.048668727
2020-11-20,31656265.12871029
2020-11-21,31753084.910983376
2020-11-22,31870804.5198256
2020-11-23,32290957.301471643
2020-11-24,32300012.19106488
2020-11-25,32438430.17752332
2020-11-26,32417676.43194303
2020-11-27,32319197.01014769
2020-11-28,32268260.775978666
2020-11-29,32279122.06137816
2020-11-30,32347659.90372448
2020-12-01,32547664.952918503
2020-12-02,32460622.466075186
2020-12-03,32470541.701199707
2020-12-04,32474672.75170548
2020-12-05,32396263.01506831
2020-12-06,32369400.212622017
2020-12-07,32277002.95524476
2020-12-08,32225494.469175182
2020-12-09,32304121.289638
2020-12-10,32260073.99154976
2020-12-11,32272972.3261764
2020-12-12,32239624.76809834
2020-12-13,32235678.36067054
2020-12-14,32241828.067143627
2020-12-15,32235839.24256305
2020-12-16,32230665.09178941
2020-12-17,32377362.833413567
2020-12-18,32374246.02825063
2020-12-19,32355576.06278845
2020-12-20,32219158.340352755
2020-12-21,32176154.51082655
2020-12-22,32063766.33328244
2020-12-23,31985087.081339337
2020-12-24,31932325.43275078
2020-12-25,31915868.811291475
2020-12-26,31915402.412255544
2020-12-27,32062900.935473774
2020-12-28,32158724.40743964
2020-12-29,32150740.91806956
2020-12-30,32121197.84478295
2020-12-31,32024522.9769002
