date,timestamp_utc,Exchange Outflow (Top10)
2018-03-18,2018-03-18T00:00:00Z,185471.1648622405
2018-03-19,2018-03-19T00:00:00Z,132720.43706231235
2018-03-20,2018-03-20T00:00:00Z,90662.0
2018-03-21,2018-03-21T00:00:00Z,109869.2066492
2018-03-22,2018-03-22T00:00:00Z,126673.48985937767
2018-03-23,2018-03-23T00:00:00Z,214015.9998887
2018-03-24,2018-03-24T00:00:00Z,144700.9569988
2018-03-25,2018-03-25T00:00:00Z,68937.56909054
2018-03-26,2018-03-26T00:00:00Z,135710.0
2018-03-27,2018-03-27T00:00:00Z,281431.2869250705
2018-03-28,2018-03-28T00:00:00Z,139587.30472499
2018-03-29,2018-03-29T00:00:00Z,109970.4575295817
2018-03-30,2018-03-30T00:00:00Z,167644.220775007
2018-03-31,2018-03-31T00:00:00Z,101920.7874772928
2018-04-01,2018-04-01T00:00:00Z,84390.985
2018-04-02,2018-04-02T00:00:00Z,73838.99842141
2018-04-03,2018-04-03T00:00:00Z,201079.9410724972
2018-04-04,2018-04-04T00:00:00Z,124636.0959155407
2018-04-05,2018-04-05T00:00:00Z,95758.00710333
2018-04-06,2018-04-06T00:00:00Z,116748.48553749408
2018-04-07,2018-04-07T00:00:00Z,76984.9777976
2018-04-08,2018-04-08T00:00:00Z,134490.33991981705
2018-04-09,2018-04-09T00:00:00Z,104603.99842141
2018-04-10,2018-04-10T00:00:00Z,83878.7972471007
2018-04-11,2018-04-11T00:00:00Z,98675.99242141
2018-04-12,2018-04-12T00:00:00Z,111840.423983
2018-04-13,2018-04-13T00:00:00Z,139286.56793697
2018-04-14,2018-04-14T00:00:00Z,57972.004594518
2018-04-15,2018-04-15T00:00:00Z,83634.98942141
2018-04-16,2018-04-16T00:00:00Z,81778.99657562056
2018-04-17,2018-04-17T00:00:00Z,85045.19236876
2018-04-18,2018-04-18T00:00:00Z,128627.21639988
2018-04-19,2018-04-19T00:00:00Z,102806.0
2018-04-20,2018-04-20T00:00:00Z,119388.9929488
2018-04-21,2018-04-21T00:00:00Z,112176.99994669604
2018-04-22,2018-04-22T00:00:00Z,79690.2938698
2018-04-23,2018-04-23T00:00:00Z,1358681.11613
2018-04-24,2018-04-24T00:00:00Z,101974.0
2018-04-25,2018-04-25T00:00:00Z,216489.77152148
2018-04-26,2018-04-26T00:00:00Z,124695.99842141
2018-04-27,2018-04-27T00:00:00Z,109201.998193739
2018-04-28,2018-04-28T00:00:00Z,271016.09302141
2018-04-29,2018-04-29T00:00:00Z,108215.9929488
2018-04-30,2018-04-30T00:00:00Z,152378.0
2018-05-01,2018-05-01T00:00:00Z,157773.83874
2018-05-02,2018-05-02T00:00:00Z,158833.79012
2018-05-03,2018-05-03T00:00:00Z,304577.03
2018-05-04,2018-05-04T00:00:00Z,166419.9729488
2018-05-05,2018-05-05T00:00:00Z,173279.2547589495
2018-05-06,2018-05-06T00:00:00Z,92839.093380251
2018-05-07,2018-05-07T00:00:00Z,318702.5018
2018-05-08,2018-05-08T00:00:00Z,220544.68632821
2018-05-09,2018-05-09T00:00:00Z,191548.08759724
2018-05-10,2018-05-10T00:00:00Z,130674.49324139734
2018-05-11,2018-05-11T00:00:00Z,128079.988
2018-05-12,2018-05-12T00:00:00Z,129624.99242141
2018-05-13,2018-05-13T00:00:00Z,77090.9717976
2018-05-14,2018-05-14T00:00:00Z,135800.99976284197
2018-05-15,2018-05-15T00:00:00Z,117240.81522904195
2018-05-16,2018-05-16T00:00:00Z,100292.99336988
2018-05-17,2018-05-17T00:00:00Z,101648.9717952
2018-05-18,2018-05-18T00:00:00Z,132127.99248478183
2018-05-19,2018-05-19T00:00:00Z,80651.9831976
2018-05-20,2018-05-20T00:00:00Z,83278.98504382753
2018-05-21,2018-05-21T00:00:00Z,105292.64753525
2018-05-22,2018-05-22T00:00:00Z,175057.9858976
2018-05-23,2018-05-23T00:00:00Z,177043.51635
2018-05-24,2018-05-24T00:00:00Z,142938.700175506
2018-05-25,2018-05-25T00:00:00Z,114980.44235452678
2018-05-26,2018-05-26T00:00:00Z,73512.49062990161
2018-05-27,2018-05-27T00:00:00Z,893584.0941507
2018-05-28,2018-05-28T00:00:00Z,195987.8711
2018-05-29,2018-05-29T00:00:00Z,147191.748482632
2018-05-30,2018-05-30T00:00:00Z,142854.65662773
2018-05-31,2018-05-31T00:00:00Z,124116.91184682708
2018-06-01,2018-06-01T00:00:00Z,280329.791069
2018-06-02,2018-06-02T00:00:00Z,119409.9992039437
2018-06-03,2018-06-03T00:00:00Z,65244.1104188
2018-06-04,2018-06-04T00:00:00Z,107459.04140132852
2018-06-05,2018-06-05T00:00:00Z,151648.188017692
2018-06-06,2018-06-06T00:00:00Z,115519.49807671808
2018-06-07,2018-06-07T00:00:00Z,119931.20894314
2018-06-08,2018-06-08T00:00:00Z,131493.37622182575
2018-06-09,2018-06-09T00:00:00Z,63911.866913671896
2018-06-10,2018-06-10T00:00:00Z,275848.159690532
2018-06-11,2018-06-11T00:00:00Z,112513.18017641942
2018-06-12,2018-06-12T00:00:00Z,212670.18844138685
2018-06-13,2018-06-13T00:00:00Z,155046.30427706838
2018-06-14,2018-06-14T00:00:00Z,200203.98526748
2018-06-15,2018-06-15T00:00:00Z,208828.88808039777
2018-06-16,2018-06-16T00:00:00Z,167833.62255365198
2018-06-17,2018-06-17T00:00:00Z,62009.301781490256
2018-06-18,2018-06-18T00:00:00Z,235466.5858976
2018-06-19,2018-06-19T00:00:00Z,116729.28312476852
2018-06-20,2018-06-20T00:00:00Z,189586.5329828055
2018-06-21,2018-06-21T00:00:00Z,110029.9422254664
2018-06-22,2018-06-22T00:00:00Z,174503.3102674507
2018-06-23,2018-06-23T00:00:00Z,79927.16880484877
2018-06-24,2018-06-24T00:00:00Z,138772.13561523083
2018-06-25,2018-06-25T00:00:00Z,178087.0954852
2018-06-26,2018-06-26T00:00:00Z,122978.27226748
2018-06-27,2018-06-27T00:00:00Z,146513.17164817892
2018-06-28,2018-06-28T00:00:00Z,94423.34035022285
2018-06-29,2018-06-29T00:00:00Z,100348.87750426
2018-06-30,2018-06-30T00:00:00Z,98238.60906197748
2018-07-01,2018-07-01T00:00:00Z,86234.75906077247
2018-07-02,2018-07-02T00:00:00Z,88977.5458788617
2018-07-03,2018-07-03T00:00:00Z,122739.96954855949
2018-07-04,2018-07-04T00:00:00Z,111709.55957241444
2018-07-05,2018-07-05T00:00:00Z,103171.11970348444
2018-07-06,2018-07-06T00:00:00Z,176320.70338867628
2018-07-07,2018-07-07T00:00:00Z,80577.56217284413
2018-07-08,2018-07-08T00:00:00Z,64636.75777473606
2018-07-09,2018-07-09T00:00:00Z,171585.1102488
2018-07-10,2018-07-10T00:00:00Z,277419.887613919
2018-07-11,2018-07-11T00:00:00Z,117110.88991718744
2018-07-12,2018-07-12T00:00:00Z,85113.91572805078
2018-07-13,2018-07-13T00:00:00Z,107023.166775
2018-07-14,2018-07-14T00:00:00Z,116395.93254946596
2018-07-15,2018-07-15T00:00:00Z,47302.06586769493
2018-07-16,2018-07-16T00:00:00Z,106100.7859547072
2018-07-17,2018-07-17T00:00:00Z,140519.38810798983
2018-07-18,2018-07-18T00:00:00Z,118056.44781510964
2018-07-19,2018-07-19T00:00:00Z,148870.53209163868
2018-07-20,2018-07-20T00:00:00Z,123740.60176092484
2018-07-21,2018-07-21T00:00:00Z,38894.877653027
2018-07-22,2018-07-22T00:00:00Z,180955.8204102568
2018-07-23,2018-07-23T00:00:00Z,94252.4717095424
2018-07-24,2018-07-24T00:00:00Z,146022.351390823
2018-07-25,2018-07-25T00:00:00Z,130528.25008256934
2018-07-26,2018-07-26T00:00:00Z,64234.64493768006
2018-07-27,2018-07-27T00:00:00Z,86547.50537290538
2018-07-28,2018-07-28T00:00:00Z,31209.34696284
2018-07-29,2018-07-29T00:00:00Z,77087.22620479634
2018-07-30,2018-07-30T00:00:00Z,164797.021047509
2018-07-31,2018-07-31T00:00:00Z,1266595.5836357628
2018-08-01,2018-08-01T00:00:00Z,132151.40626698616
2018-08-02,2018-08-02T00:00:00Z,168315.54448260833
2018-08-03,2018-08-03T00:00:00Z,114591.3635219258
2018-08-04,2018-08-04T00:00:00Z,111051.15919759784
2018-08-05,2018-08-05T00:00:00Z,64811.40240130848
2018-08-06,2018-08-06T00:00:00Z,47961.31936761463
2018-08-07,2018-08-07T00:00:00Z,80046.93841398909
2018-08-08,2018-08-08T00:00:00Z,135855.5868472367
2018-08-09,2018-08-09T00:00:00Z,149728.3077583495
2018-08-10,2018-08-10T00:00:00Z,165812.999130316
2018-08-11,2018-08-11T00:00:00Z,91778.72734595
2018-08-12,2018-08-12T00:00:00Z,70097.85811668907
2018-08-13,2018-08-13T00:00:00Z,191477.58480786352
2018-08-14,2018-08-14T00:00:00Z,170304.18806
2018-08-15,2018-08-15T00:00:00Z,111570.41453173172
2018-08-16,2018-08-16T00:00:00Z,90915.42288134027
2018-08-17,2018-08-17T00:00:00Z,132367.4571458076
2018-08-18,2018-08-18T00:00:00Z,104270.52436246
2018-08-19,2018-08-19T00:00:00Z,34392.397954539214
2018-08-20,2018-08-20T00:00:00Z,119623.8534851431
2018-08-21,2018-08-21T00:00:00Z,96898.22457788629
2018-08-22,2018-08-22T00:00:00Z,144577.72847450158
2018-08-23,2018-08-23T00:00:00Z,126665.9750976
2018-08-24,2018-08-24T00:00:00Z,89164.94240038322
2018-08-25,2018-08-25T00:00:00Z,49946.85058833352
2018-08-26,2018-08-26T00:00:00Z,62889.60818458512
2018-08-27,2018-08-27T00:00:00Z,147658.4520285159
2018-08-28,2018-08-28T00:00:00Z,111129.81136534738
2018-08-29,2018-08-29T00:00:00Z,165415.2542272485
2018-08-30,2018-08-30T00:00:00Z,77667.5521264686
2018-08-31,2018-08-31T00:00:00Z,157211.9707464
2018-09-01,2018-09-01T00:00:00Z,100555.1321335919
2018-09-02,2018-09-02T00:00:00Z,59248.45798649105
2018-09-03,2018-09-03T00:00:00Z,399823.2358976
2018-09-04,2018-09-04T00:00:00Z,171124.5375288
2018-09-05,2018-09-05T00:00:00Z,202517.9829488
2018-09-06,2018-09-06T00:00:00Z,215878.450838392
2018-09-07,2018-09-07T00:00:00Z,231704.9917181792
2018-09-08,2018-09-08T00:00:00Z,157940.09177269932
2018-09-09,2018-09-09T00:00:00Z,246699.05555208688
2018-09-10,2018-09-10T00:00:00Z,208439.83095891
2018-09-11,2018-09-11T00:00:00Z,216191.5108405045
2018-09-12,2018-09-12T00:00:00Z,217340.47471992
2018-09-13,2018-09-13T00:00:00Z,130398.9266454985
2018-09-14,2018-09-14T00:00:00Z,152290.4951488
2018-09-15,2018-09-15T00:00:00Z,83846.6347718748
2018-09-16,2018-09-16T00:00:00Z,114024.21276992
2018-09-17,2018-09-17T00:00:00Z,126282.4633688
2018-09-18,2018-09-18T00:00:00Z,121471.642508705
2018-09-19,2018-09-19T00:00:00Z,116872.29541385012
2018-09-20,2018-09-20T00:00:00Z,206659.6151076
2018-09-21,2018-09-21T00:00:00Z,244929.45587175
2018-09-22,2018-09-22T00:00:00Z,114079.03350500396
2018-09-23,2018-09-23T00:00:00Z,144553.12597941954
2018-09-24,2018-09-24T00:00:00Z,568762.5628
2018-09-25,2018-09-25T00:00:00Z,200731.03330796576
2018-09-26,2018-09-26T00:00:00Z,377069.0
2018-09-27,2018-09-27T00:00:00Z,166610.6201488
2018-09-28,2018-09-28T00:00:00Z,205991.6101082693
2018-09-29,2018-09-29T00:00:00Z,69004.6772424
2018-09-30,2018-09-30T00:00:00Z,97887.96033981188
2018-10-01,2018-10-01T00:00:00Z,126040.969658427
2018-10-02,2018-10-02T00:00:00Z,86218.91124668784
2018-10-03,2018-10-03T00:00:00Z,109734.51419006586
2018-10-04,2018-10-04T00:00:00Z,122982.99864784
2018-10-05,2018-10-05T00:00:00Z,252276.15422728125
2018-10-06,2018-10-06T00:00:00Z,75463.56784785601
2018-10-07,2018-10-07T00:00:00Z,67547.76329229
2018-10-08,2018-10-08T00:00:00Z,113749.24722376963
2018-10-09,2018-10-09T00:00:00Z,106645.03029675991
2018-10-10,2018-10-10T00:00:00Z,79586.0475864
2018-10-11,2018-10-11T00:00:00Z,395022.5196840221
2018-10-12,2018-10-12T00:00:00Z,221138.0
2018-10-13,2018-10-13T00:00:00Z,106614.48197738692
2018-10-14,2018-10-14T00:00:00Z,121146.874
2018-10-15,2018-10-15T00:00:00Z,222175.4604576728
2018-10-16,2018-10-16T00:00:00Z,220873.840487559
2018-10-17,2018-10-17T00:00:00Z,127905.253725444
2018-10-18,2018-10-18T00:00:00Z,150889.67595192
2018-10-19,2018-10-19T00:00:00Z,197687.1939823584
2018-10-20,2018-10-20T00:00:00Z,214907.9757779014
2018-10-21,2018-10-21T00:00:00Z,1033640.965094906
2018-10-22,2018-10-22T00:00:00Z,124405.92463667916
2018-10-23,2018-10-23T00:00:00Z,156751.98084
2018-10-24,2018-10-24T00:00:00Z,131296.74181883514
2018-10-25,2018-10-25T00:00:00Z,337269.2685640976
2018-10-26,2018-10-26T00:00:00Z,214027.99949804056
2018-10-27,2018-10-27T00:00:00Z,82155.25897746091
2018-10-28,2018-10-28T00:00:00Z,49325.99653596
2018-10-29,2018-10-29T00:00:00Z,131937.0612476342
2018-10-30,2018-10-30T00:00:00Z,111943.76258277
2018-10-31,2018-10-31T00:00:00Z,182201.9995861185
2018-11-01,2018-11-01T00:00:00Z,125220.2636556916
2018-11-02,2018-11-02T00:00:00Z,96786.59453295326
2018-11-03,2018-11-03T00:00:00Z,47106.68002059035
2018-11-04,2018-11-04T00:00:00Z,115130.1515015012
2018-11-05,2018-11-05T00:00:00Z,178108.90331
2018-11-06,2018-11-06T00:00:00Z,114994.4353088
2018-11-07,2018-11-07T00:00:00Z,147963.5740252564
2018-11-08,2018-11-08T00:00:00Z,125633.12022122648
2018-11-09,2018-11-09T00:00:00Z,143460.90769517
2018-11-10,2018-11-10T00:00:00Z,96374.98598
2018-11-11,2018-11-11T00:00:00Z,78515.9250443885
2018-11-12,2018-11-12T00:00:00Z,85761.19941406831
2018-11-13,2018-11-13T00:00:00Z,109632.985
2018-11-14,2018-11-14T00:00:00Z,198640.14925986849
2018-11-15,2018-11-15T00:00:00Z,188451.8620778997
2018-11-16,2018-11-16T00:00:00Z,214116.66447517305
2018-11-17,2018-11-17T00:00:00Z,78449.1209126041
2018-11-18,2018-11-18T00:00:00Z,203010.9976841545
2018-11-19,2018-11-19T00:00:00Z,264910.9899924622
2018-11-20,2018-11-20T00:00:00Z,375374.2440127143
2018-11-21,2018-11-21T00:00:00Z,203475.71477378503
2018-11-22,2018-11-22T00:00:00Z,196932.7856118091
2018-11-23,2018-11-23T00:00:00Z,232073.829272552
2018-11-24,2018-11-24T00:00:00Z,203737.53846902083
2018-11-25,2018-11-25T00:00:00Z,190384.2829498657
2018-11-26,2018-11-26T00:00:00Z,221432.67754252
2018-11-27,2018-11-27T00:00:00Z,159508.56961680565
2018-11-28,2018-11-28T00:00:00Z,448926.6416177559
2018-11-29,2018-11-29T00:00:00Z,1002033.2197666338
2018-11-30,2018-11-30T00:00:00Z,3892696.032695492
2018-12-01,2018-12-01T00:00:00Z,3346233.546331704
2018-12-02,2018-12-02T00:00:00Z,103073.79604927814
2018-12-03,2018-12-03T00:00:00Z,141612.16608642277
2018-12-04,2018-12-04T00:00:00Z,187865.28929695813
2018-12-05,2018-12-05T00:00:00Z,146053.63834943794
2018-12-06,2018-12-06T00:00:00Z,218556.3083403799
2018-12-07,2018-12-07T00:00:00Z,243860.1223074199
2018-12-08,2018-12-08T00:00:00Z,195018.99954434708
2018-12-09,2018-12-09T00:00:00Z,257795.4159291061
2018-12-10,2018-12-10T00:00:00Z,210807.1855288529
2018-12-11,2018-12-11T00:00:00Z,199155.4104140712
2018-12-12,2018-12-12T00:00:00Z,314332.9178502634
2018-12-13,2018-12-13T00:00:00Z,519071.995
2018-12-14,2018-12-14T00:00:00Z,208599.57670055213
2018-12-15,2018-12-15T00:00:00Z,148153.7993255914
2018-12-16,2018-12-16T00:00:00Z,139824.30449018
2018-12-17,2018-12-17T00:00:00Z,269801.9764827648
2018-12-18,2018-12-18T00:00:00Z,210220.729482383
2018-12-19,2018-12-19T00:00:00Z,240329.33645066383
2018-12-20,2018-12-20T00:00:00Z,555366.46780239
2018-12-21,2018-12-21T00:00:00Z,508431.3913279985
2018-12-22,2018-12-22T00:00:00Z,233501.73856101136
2018-12-23,2018-12-23T00:00:00Z,178987.67320036257
2018-12-24,2018-12-24T00:00:00Z,354674.5410246398
2018-12-25,2018-12-25T00:00:00Z,163882.3301332917
2018-12-26,2018-12-26T00:00:00Z,191779.93371731177
2018-12-27,2018-12-27T00:00:00Z,609295.95
2018-12-28,2018-12-28T00:00:00Z,170272.87102056743
2018-12-29,2018-12-29T00:00:00Z,175386.91315097787
2018-12-30,2018-12-30T00:00:00Z,135120.19901596467
2018-12-31,2018-12-31T00:00:00Z,187006.5225596576
2019-01-01,2019-01-01T00:00:00Z,141483.4924422548
2019-01-02,2019-01-02T00:00:00Z,191840.0750818848
2019-01-03,2019-01-03T00:00:00Z,208906.1866031632
2019-01-04,2019-01-04T00:00:00Z,1068332.9955
2019-01-05,2019-01-05T00:00:00Z,1686111.4557
2019-01-06,2019-01-06T00:00:00Z,238728.96870557428
2019-01-07,2019-01-07T00:00:00Z,387562.2138638051
2019-01-08,2019-01-08T00:00:00Z,197909.5207975869
2019-01-09,2019-01-09T00:00:00Z,162606.73216898195
2019-01-10,2019-01-10T00:00:00Z,234426.07681218407
2019-01-11,2019-01-11T00:00:00Z,1398110.8876358403
2019-01-12,2019-01-12T00:00:00Z,136165.04643158277
2019-01-13,2019-01-13T00:00:00Z,541485.0872610077
2019-01-14,2019-01-14T00:00:00Z,722578.6946621593
2019-01-15,2019-01-15T00:00:00Z,302039.0
2019-01-16,2019-01-16T00:00:00Z,635384.2364243274
2019-01-17,2019-01-17T00:00:00Z,162157.9936437185
2019-01-18,2019-01-18T00:00:00Z,141082.9383
2019-01-19,2019-01-19T00:00:00Z,85342.7965769236
2019-01-20,2019-01-20T00:00:00Z,218620.8433871122
2019-01-21,2019-01-21T00:00:00Z,111685.03460922994
2019-01-22,2019-01-22T00:00:00Z,89152.10265948475
2019-01-23,2019-01-23T00:00:00Z,170586.3543426041
2019-01-24,2019-01-24T00:00:00Z,219176.6166109152
2019-01-25,2019-01-25T00:00:00Z,106220.0265310364
2019-01-26,2019-01-26T00:00:00Z,53887.13510983101
2019-01-27,2019-01-27T00:00:00Z,213983.6247444768
2019-01-28,2019-01-28T00:00:00Z,185780.48047033648
2019-01-29,2019-01-29T00:00:00Z,170427.29986554617
2019-01-30,2019-01-30T00:00:00Z,132445.7188413594
2019-01-31,2019-01-31T00:00:00Z,206724.39894255003
2019-02-01,2019-02-01T00:00:00Z,163477.7757445686
2019-02-02,2019-02-02T00:00:00Z,81115.75444404583
2019-02-03,2019-02-03T00:00:00Z,124613.78397905224
2019-02-04,2019-02-04T00:00:00Z,164887.46011061902
2019-02-05,2019-02-05T00:00:00Z,91090.99392155257
2019-02-06,2019-02-06T00:00:00Z,204845.1344845422
2019-02-07,2019-02-07T00:00:00Z,149578.39483790274
2019-02-08,2019-02-08T00:00:00Z,226134.496901175
2019-02-09,2019-02-09T00:00:00Z,75094.11530589
2019-02-10,2019-02-10T00:00:00Z,169434.5471427508
2019-02-11,2019-02-11T00:00:00Z,309843.0
2019-02-12,2019-02-12T00:00:00Z,119645.3401048396
2019-02-13,2019-02-13T00:00:00Z,217463.46331101
2019-02-14,2019-02-14T00:00:00Z,207992.86471185647
2019-02-15,2019-02-15T00:00:00Z,83934.1268052153
2019-02-16,2019-02-16T00:00:00Z,76886.6808980149
2019-02-17,2019-02-17T00:00:00Z,167663.2676400243
2019-02-18,2019-02-18T00:00:00Z,295508.53851849504
2019-02-19,2019-02-19T00:00:00Z,214501.22314782816
2019-02-20,2019-02-20T00:00:00Z,188226.6295493735
2019-02-21,2019-02-21T00:00:00Z,1097027.1705293634
2019-02-22,2019-02-22T00:00:00Z,119073.7906737748
2019-02-23,2019-02-23T00:00:00Z,113842.3704952
2019-02-24,2019-02-24T00:00:00Z,224294.0332124772
2019-02-25,2019-02-25T00:00:00Z,1237612.854
2019-02-26,2019-02-26T00:00:00Z,105593.16248786874
2019-02-27,2019-02-27T00:00:00Z,323235.56580815744
2019-02-28,2019-02-28T00:00:00Z,113218.07934111984
2019-03-01,2019-03-01T00:00:00Z,162472.18538174315
2019-03-02,2019-03-02T00:00:00Z,111230.99914168
2019-03-03,2019-03-03T00:00:00Z,187529.5888338683
2019-03-04,2019-03-04T00:00:00Z,191974.6851209904
2019-03-05,2019-03-05T00:00:00Z,106372.13958
2019-03-06,2019-03-06T00:00:00Z,190749.9999722765
2019-03-07,2019-03-07T00:00:00Z,210581.11328
2019-03-08,2019-03-08T00:00:00Z,103060.0
2019-03-09,2019-03-09T00:00:00Z,163205.0
2019-03-10,2019-03-10T00:00:00Z,249102.98
2019-03-11,2019-03-11T00:00:00Z,213980.40257910115
2019-03-12,2019-03-12T00:00:00Z,136793.03248027
2019-03-13,2019-03-13T00:00:00Z,112711.63181287
2019-03-14,2019-03-14T00:00:00Z,104791.09865
2019-03-15,2019-03-15T00:00:00Z,95730.0
2019-03-16,2019-03-16T00:00:00Z,144296.0
2019-03-17,2019-03-17T00:00:00Z,166875.82677307
2019-03-18,2019-03-18T00:00:00Z,419529.3703162632
2019-03-19,2019-03-19T00:00:00Z,100289.0
2019-03-20,2019-03-20T00:00:00Z,147892.0
2019-03-21,2019-03-21T00:00:00Z,144670.01
2019-03-22,2019-03-22T00:00:00Z,111995.415132498
2019-03-23,2019-03-23T00:00:00Z,68082.0
2019-03-24,2019-03-24T00:00:00Z,89084.9993784
2019-03-25,2019-03-25T00:00:00Z,128470.54232415187
2019-03-26,2019-03-26T00:00:00Z,175608.6227490115
2019-03-27,2019-03-27T00:00:00Z,124100.12664096
2019-03-28,2019-03-28T00:00:00Z,189841.9998509
2019-03-29,2019-03-29T00:00:00Z,154719.9998509
2019-03-30,2019-03-30T00:00:00Z,136740.9996681374
2019-03-31,2019-03-31T00:00:00Z,214254.9898509
2019-04-01,2019-04-01T00:00:00Z,120336.84921930588
2019-04-02,2019-04-02T00:00:00Z,154633.62381823952
2019-04-03,2019-04-03T00:00:00Z,185855.8006769321
2019-04-04,2019-04-04T00:00:00Z,164925.5709757561
2019-04-05,2019-04-05T00:00:00Z,191532.6260388984
2019-04-06,2019-04-06T00:00:00Z,175707.0
2019-04-07,2019-04-07T00:00:00Z,130489.86488461176
2019-04-08,2019-04-08T00:00:00Z,156228.995
2019-04-09,2019-04-09T00:00:00Z,221044.509350904
2019-04-10,2019-04-10T00:00:00Z,116598.99958
2019-04-11,2019-04-11T00:00:00Z,128910.0
2019-04-12,2019-04-12T00:00:00Z,113679.99
2019-04-13,2019-04-13T00:00:00Z,129029.1933863386
2019-04-14,2019-04-14T00:00:00Z,98554.237828722
2019-04-15,2019-04-15T00:00:00Z,129593.0
2019-04-16,2019-04-16T00:00:00Z,188923.0
2019-04-17,2019-04-17T00:00:00Z,119433.9929488
2019-04-18,2019-04-18T00:00:00Z,124381.10273436
2019-04-19,2019-04-19T00:00:00Z,145364.27757558526
2019-04-20,2019-04-20T00:00:00Z,95437.04418892
2019-04-21,2019-04-21T00:00:00Z,106532.96355194
2019-04-22,2019-04-22T00:00:00Z,100741.99
2019-04-23,2019-04-23T00:00:00Z,179559.89359228
2019-04-24,2019-04-24T00:00:00Z,124617.69255696
2019-04-25,2019-04-25T00:00:00Z,196036.7874786272
2019-04-26,2019-04-26T00:00:00Z,1152435.711272
2019-04-27,2019-04-27T00:00:00Z,81315.2743566
2019-04-28,2019-04-28T00:00:00Z,166758.21348197424
2019-04-29,2019-04-29T00:00:00Z,166615.03903797988
2019-04-30,2019-04-30T00:00:00Z,260731.5769149084
2019-05-01,2019-05-01T00:00:00Z,415927.5515988
2019-05-02,2019-05-02T00:00:00Z,126336.07374729
2019-05-03,2019-05-03T00:00:00Z,148264.76515668578
2019-05-04,2019-05-04T00:00:00Z,147098.0
2019-05-05,2019-05-05T00:00:00Z,94560.28118132158
2019-05-06,2019-05-06T00:00:00Z,126105.69112614
2019-05-07,2019-05-07T00:00:00Z,151309.87092988
2019-05-08,2019-05-08T00:00:00Z,111897.4808976
2019-05-09,2019-05-09T00:00:00Z,80074.740019
2019-05-10,2019-05-10T00:00:00Z,106171.55203981
2019-05-11,2019-05-11T00:00:00Z,339688.7589859
2019-05-12,2019-05-12T00:00:00Z,146000.72224
2019-05-13,2019-05-13T00:00:00Z,545791.99335841
2019-05-14,2019-05-14T00:00:00Z,116345.8343659048
2019-05-15,2019-05-15T00:00:00Z,280248.1453168742
2019-05-16,2019-05-16T00:00:00Z,1003045.5449979872
2019-05-17,2019-05-17T00:00:00Z,253755.42518683893
2019-05-18,2019-05-18T00:00:00Z,169251.96798842266
2019-05-19,2019-05-19T00:00:00Z,92839.70551145994
2019-05-20,2019-05-20T00:00:00Z,304485.02819624235
2019-05-21,2019-05-21T00:00:00Z,107504.52159605386
2019-05-22,2019-05-22T00:00:00Z,150984.52300515427
2019-05-23,2019-05-23T00:00:00Z,182928.39164953103
2019-05-24,2019-05-24T00:00:00Z,71861.08939944
2019-05-25,2019-05-25T00:00:00Z,67913.113165
2019-05-26,2019-05-26T00:00:00Z,100039.41958196105
2019-05-27,2019-05-27T00:00:00Z,115726.9023786
2019-05-28,2019-05-28T00:00:00Z,223860.76127
2019-05-29,2019-05-29T00:00:00Z,1243494.059689778
2019-05-30,2019-05-30T00:00:00Z,114178.98826222
2019-05-31,2019-05-31T00:00:00Z,168785.2643988753
2019-06-01,2019-06-01T00:00:00Z,121810.505365
2019-06-02,2019-06-02T00:00:00Z,64220.0
2019-06-03,2019-06-03T00:00:00Z,188740.73363
2019-06-04,2019-06-04T00:00:00Z,270140.37881542626
2019-06-05,2019-06-05T00:00:00Z,1230868.0
2019-06-06,2019-06-06T00:00:00Z,126365.9896437185
2019-06-07,2019-06-07T00:00:00Z,99235.33555549964
2019-06-08,2019-06-08T00:00:00Z,69323.98958
2019-06-09,2019-06-09T00:00:00Z,109879.88638344826
2019-06-10,2019-06-10T00:00:00Z,166702.01327246896
2019-06-11,2019-06-11T00:00:00Z,119107.0
2019-06-12,2019-06-12T00:00:00Z,75819.394686
2019-06-13,2019-06-13T00:00:00Z,253934.9174676889
2019-06-14,2019-06-14T00:00:00Z,277331.893498365
2019-06-15,2019-06-15T00:00:00Z,100883.648435
2019-06-16,2019-06-16T00:00:00Z,161327.77150637293
2019-06-17,2019-06-17T00:00:00Z,101681.40230222468
2019-06-18,2019-06-18T00:00:00Z,162695.59365
2019-06-19,2019-06-19T00:00:00Z,154995.99208402
2019-06-20,2019-06-20T00:00:00Z,140938.65187489
2019-06-21,2019-06-21T00:00:00Z,138639.657415
2019-06-22,2019-06-22T00:00:00Z,290467.4535159784
2019-06-23,2019-06-23T00:00:00Z,174965.86908
2019-06-24,2019-06-24T00:00:00Z,129260.68526390856
2019-06-25,2019-06-25T00:00:00Z,142343.989265
2019-06-26,2019-06-26T00:00:00Z,126423.40273670448
2019-06-27,2019-06-27T00:00:00Z,190943.4060099496
2019-06-28,2019-06-28T00:00:00Z,163446.79433705757
2019-06-29,2019-06-29T00:00:00Z,505817.4114052038
2019-06-30,2019-06-30T00:00:00Z,65109.99916
2019-07-01,2019-07-01T00:00:00Z,117953.9994701996
2019-07-02,2019-07-02T00:00:00Z,149019.85489350173
2019-07-03,2019-07-03T00:00:00Z,76772.5700318
2019-07-04,2019-07-04T00:00:00Z,104643.8836576168
2019-07-05,2019-07-05T00:00:00Z,85600.973950934
