date,timestamp_utc,Exchange Outflow (Total)
2021-01-27,2021-01-27T00:00:00Z,2049511.6517521136
2021-01-28,2021-01-28T00:00:00Z,1474094.9346095102
2021-01-29,2021-01-29T00:00:00Z,2470352.3777373494
2021-01-30,2021-01-30T00:00:00Z,2013289.9498180747
2021-01-31,2021-01-31T00:00:00Z,1397800.3558038864
2021-02-01,2021-02-01T00:00:00Z,1228476.1675607066
2021-02-02,2021-02-02T00:00:00Z,1979724.9316735987
2021-02-03,2021-02-03T00:00:00Z,1763126.3665392504
2021-02-04,2021-02-04T00:00:00Z,2404272.733908477
2021-02-05,2021-02-05T00:00:00Z,1613494.7328791774
2021-02-06,2021-02-06T00:00:00Z,1254078.3924306575
2021-02-07,2021-02-07T00:00:00Z,1262652.7081050589
2021-02-08,2021-02-08T00:00:00Z,1530351.746907964
2021-02-09,2021-02-09T00:00:00Z,1331449.7406408382
2021-02-10,2021-02-10T00:00:00Z,1588261.034352466
2021-02-11,2021-02-11T00:00:00Z,1052700.980499716
2021-02-12,2021-02-12T00:00:00Z,1140404.874425598
2021-02-13,2021-02-13T00:00:00Z,878693.9156408263
2021-02-14,2021-02-14T00:00:00Z,889180.5421560168
2021-02-15,2021-02-15T00:00:00Z,1313967.6061263003
2021-02-16,2021-02-16T00:00:00Z,1073048.6242031858
2021-02-17,2021-02-17T00:00:00Z,1262533.7066237563
2021-02-18,2021-02-18T00:00:00Z,1323850.905626489
2021-02-19,2021-02-19T00:00:00Z,1045354.608113
2021-02-20,2021-02-20T00:00:00Z,1685914.9813744577
2021-02-21,2021-02-21T00:00:00Z,961367.1428089064
2021-02-22,2021-02-22T00:00:00Z,1609368.0098640928
2021-02-23,2021-02-23T00:00:00Z,3874878.823104386
2021-02-24,2021-02-24T00:00:00Z,1740088.3753231792
2021-02-25,2021-02-25T00:00:00Z,1320168.9789966743
2021-02-26,2021-02-26T00:00:00Z,1686791.9058460505
2021-02-27,2021-02-27T00:00:00Z,928158.2748823662
2021-02-28,2021-02-28T00:00:00Z,1456190.643289242
2021-03-01,2021-03-01T00:00:00Z,1341281.9764975454
2021-03-02,2021-03-02T00:00:00Z,1269705.2947736538
2021-03-03,2021-03-03T00:00:00Z,1008291.3215972888
2021-03-04,2021-03-04T00:00:00Z,994907.6747406318
2021-03-05,2021-03-05T00:00:00Z,1269166.2929766248
2021-03-06,2021-03-06T00:00:00Z,1235404.819952126
2021-03-07,2021-03-07T00:00:00Z,1582005.2810920556
2021-03-08,2021-03-08T00:00:00Z,1589857.2457212706
2021-03-09,2021-03-09T00:00:00Z,1288320.5027831397
2021-03-10,2021-03-10T00:00:00Z,1273855.0546359636
2021-03-11,2021-03-11T00:00:00Z,1170718.819949944
2021-03-12,2021-03-12T00:00:00Z,1503902.0693894315
2021-03-13,2021-03-13T00:00:00Z,1037058.5467358356
2021-03-14,2021-03-14T00:00:00Z,713424.6566907391
2021-03-15,2021-03-15T00:00:00Z,2219942.817112937
2021-03-16,2021-03-16T00:00:00Z,1448725.2080976644
2021-03-17,2021-03-17T00:00:00Z,1226463.9870979108
2021-03-18,2021-03-18T00:00:00Z,987243.210615095
2021-03-19,2021-03-19T00:00:00Z,765737.8552793271
2021-03-20,2021-03-20T00:00:00Z,623401.269174908
2021-03-21,2021-03-21T00:00:00Z,717396.5758466588
2021-03-22,2021-03-22T00:00:00Z,940360.8956740436
2021-03-23,2021-03-23T00:00:00Z,904609.6130007014
2021-03-24,2021-03-24T00:00:00Z,1048995.7411296978
2021-03-25,2021-03-25T00:00:00Z,1333031.139164288
2021-03-26,2021-03-26T00:00:00Z,1585661.016855665
2021-03-27,2021-03-27T00:00:00Z,691439.1275407213
2021-03-28,2021-03-28T00:00:00Z,618892.7134036693
2021-03-29,2021-03-29T00:00:00Z,1119849.9401035511
2021-03-30,2021-03-30T00:00:00Z,1159408.540120186
2021-03-31,2021-03-31T00:00:00Z,1315542.54302926
2021-04-01,2021-04-01T00:00:00Z,1200078.153505233
2021-04-02,2021-04-02T00:00:00Z,1982954.0757060067
2021-04-03,2021-04-03T00:00:00Z,1629125.9085131856
2021-04-04,2021-04-04T00:00:00Z,1220663.81827909
2021-04-05,2021-04-05T00:00:00Z,1659520.5576166122
2021-04-06,2021-04-06T00:00:00Z,1276619.5428659825
2021-04-07,2021-04-07T00:00:00Z,1282979.296798814
2021-04-08,2021-04-08T00:00:00Z,1043493.7377956476
2021-04-09,2021-04-09T00:00:00Z,1197249.9422804313
2021-04-10,2021-04-10T00:00:00Z,1010153.3942536358
2021-04-11,2021-04-11T00:00:00Z,634988.1017459583
2021-04-12,2021-04-12T00:00:00Z,934225.5300076576
2021-04-13,2021-04-13T00:00:00Z,1394880.4907460725
2021-04-14,2021-04-14T00:00:00Z,1356596.7533495417
2021-04-15,2021-04-15T00:00:00Z,997169.2142339993
2021-04-16,2021-04-16T00:00:00Z,1749858.8391212246
2021-04-17,2021-04-17T00:00:00Z,879246.6472815075
2021-04-18,2021-04-18T00:00:00Z,1702722.3805914165
2021-04-19,2021-04-19T00:00:00Z,1294813.3205645345
2021-04-20,2021-04-20T00:00:00Z,1344561.908583362
2021-04-21,2021-04-21T00:00:00Z,1648102.085651419
2021-04-22,2021-04-22T00:00:00Z,2493989.8962644967
2021-04-23,2021-04-23T00:00:00Z,1995377.962290907
2021-04-24,2021-04-24T00:00:00Z,1000849.801206798
2021-04-25,2021-04-25T00:00:00Z,997317.4236570812
2021-04-26,2021-04-26T00:00:00Z,1196957.893337289
2021-04-27,2021-04-27T00:00:00Z,1092255.5282787385
2021-04-28,2021-04-28T00:00:00Z,1718078.4904106008
2021-04-29,2021-04-29T00:00:00Z,1678586.0083952462
2021-04-30,2021-04-30T00:00:00Z,1331894.1700776734
2021-05-01,2021-05-01T00:00:00Z,1003943.7305512414
2021-05-02,2021-05-02T00:00:00Z,728875.598715024
2021-05-03,2021-05-03T00:00:00Z,1955283.5842614863
2021-05-04,2021-05-04T00:00:00Z,2497734.1045297165
2021-05-05,2021-05-05T00:00:00Z,1649742.8835191694
2021-05-06,2021-05-06T00:00:00Z,1444346.329510613
2021-05-07,2021-05-07T00:00:00Z,1226656.3844166943
2021-05-08,2021-05-08T00:00:00Z,1029084.5266736118
2021-05-09,2021-05-09T00:00:00Z,1170089.8157824457
2021-05-10,2021-05-10T00:00:00Z,2470722.938725944
2021-05-11,2021-05-11T00:00:00Z,2047462.2694705324
2021-05-12,2021-05-12T00:00:00Z,1984845.271296052
2021-05-13,2021-05-13T00:00:00Z,2202190.970425866
2021-05-14,2021-05-14T00:00:00Z,1424359.4573052488
2021-05-15,2021-05-15T00:00:00Z,912328.7930059345
2021-05-16,2021-05-16T00:00:00Z,1190454.2893877863
2021-05-17,2021-05-17T00:00:00Z,2230275.182188092
2021-05-18,2021-05-18T00:00:00Z,1502753.9064511654
2021-05-19,2021-05-19T00:00:00Z,4474001.340253669
2021-05-20,2021-05-20T00:00:00Z,3642346.7020497713
2021-05-21,2021-05-21T00:00:00Z,2221049.598131399
2021-05-22,2021-05-22T00:00:00Z,2131412.249339515
2021-05-23,2021-05-23T00:00:00Z,3523172.9413134707
2021-05-24,2021-05-24T00:00:00Z,3931365.500036673
2021-05-25,2021-05-25T00:00:00Z,2793272.6870844085
2021-05-26,2021-05-26T00:00:00Z,1668960.4779136074
2021-05-27,2021-05-27T00:00:00Z,2538238.7197810123
2021-05-28,2021-05-28T00:00:00Z,1988987.3438159823
2021-05-29,2021-05-29T00:00:00Z,2015032.0855198288
2021-05-30,2021-05-30T00:00:00Z,1681930.527591711
2021-05-31,2021-05-31T00:00:00Z,1075791.9470775535
2021-06-01,2021-06-01T00:00:00Z,1059355.3631588111
2021-06-02,2021-06-02T00:00:00Z,896039.6248752639
2021-06-03,2021-06-03T00:00:00Z,1323960.7147698707
2021-06-04,2021-06-04T00:00:00Z,1331437.9081136829
2021-06-05,2021-06-05T00:00:00Z,674754.3854652178
2021-06-06,2021-06-06T00:00:00Z,518313.2610862608
2021-06-07,2021-06-07T00:00:00Z,816169.278310627
2021-06-08,2021-06-08T00:00:00Z,2334011.073003125
2021-06-09,2021-06-09T00:00:00Z,1488149.1507098223
2021-06-10,2021-06-10T00:00:00Z,649004.8907300725
2021-06-11,2021-06-11T00:00:00Z,669508.9633995413
2021-06-12,2021-06-12T00:00:00Z,524000.79853201215
2021-06-13,2021-06-13T00:00:00Z,506480.8058807708
2021-06-14,2021-06-14T00:00:00Z,910589.0074336318
2021-06-15,2021-06-15T00:00:00Z,661130.9310175339
2021-06-16,2021-06-16T00:00:00Z,789416.5591484595
2021-06-17,2021-06-17T00:00:00Z,1023416.1773132414
2021-06-18,2021-06-18T00:00:00Z,1126595.0275841728
2021-06-19,2021-06-19T00:00:00Z,499773.6958580695
2021-06-20,2021-06-20T00:00:00Z,596800.0888520663
2021-06-21,2021-06-21T00:00:00Z,1759283.7213148333
2021-06-22,2021-06-22T00:00:00Z,2941801.5135900383
2021-06-23,2021-06-23T00:00:00Z,1038714.5909946688
2021-06-24,2021-06-24T00:00:00Z,965072.8482255212
2021-06-25,2021-06-25T00:00:00Z,1194479.8099320014
2021-06-26,2021-06-26T00:00:00Z,554809.9344998975
2021-06-27,2021-06-27T00:00:00Z,765158.2018167041
2021-06-28,2021-06-28T00:00:00Z,1007100.7205036822
2021-06-29,2021-06-29T00:00:00Z,778316.5424451989
2021-06-30,2021-06-30T00:00:00Z,934262.6684349228
2021-07-01,2021-07-01T00:00:00Z,1366884.9517187986
2021-07-02,2021-07-02T00:00:00Z,1401458.863826848
2021-07-03,2021-07-03T00:00:00Z,316316.9510360978
2021-07-04,2021-07-04T00:00:00Z,416147.789763306
2021-07-05,2021-07-05T00:00:00Z,475864.616469552
2021-07-06,2021-07-06T00:00:00Z,879951.8439175405
2021-07-07,2021-07-07T00:00:00Z,916004.115354548
2021-07-08,2021-07-08T00:00:00Z,1817509.5463602848
2021-07-09,2021-07-09T00:00:00Z,1303534.4275758923
2021-07-10,2021-07-10T00:00:00Z,730190.5607204917
2021-07-11,2021-07-11T00:00:00Z,294705.5519566403
2021-07-12,2021-07-12T00:00:00Z,1042858.138277916
2021-07-13,2021-07-13T00:00:00Z,904066.9662507208
2021-07-14,2021-07-14T00:00:00Z,1497086.0542583396
2021-07-15,2021-07-15T00:00:00Z,884825.1071781198
2021-07-16,2021-07-16T00:00:00Z,938504.2496854624
2021-07-17,2021-07-17T00:00:00Z,411622.90820081526
2021-07-18,2021-07-18T00:00:00Z,591910.0873728909
2021-07-19,2021-07-19T00:00:00Z,976207.0795520722
2021-07-20,2021-07-20T00:00:00Z,1085074.7226673735
2021-07-21,2021-07-21T00:00:00Z,1368582.9136632048
2021-07-22,2021-07-22T00:00:00Z,1129720.9760221215
2021-07-23,2021-07-23T00:00:00Z,830096.6479636967
2021-07-24,2021-07-24T00:00:00Z,698867.7062695903
2021-07-25,2021-07-25T00:00:00Z,381040.30124622193
2021-07-26,2021-07-26T00:00:00Z,1683206.3560589352
2021-07-27,2021-07-27T00:00:00Z,1195954.095458728
2021-07-28,2021-07-28T00:00:00Z,794047.0485600441
2021-07-29,2021-07-29T00:00:00Z,1030325.4332956026
2021-07-30,2021-07-30T00:00:00Z,915257.7140708748
2021-07-31,2021-07-31T00:00:00Z,1005149.217427486
2021-08-01,2021-08-01T00:00:00Z,722192.8800720532
2021-08-02,2021-08-02T00:00:00Z,758140.1494984244
2021-08-03,2021-08-03T00:00:00Z,883813.9687697799
2021-08-04,2021-08-04T00:00:00Z,1165878.0745603032
2021-08-05,2021-08-05T00:00:00Z,1127890.031890097
2021-08-06,2021-08-06T00:00:00Z,1009637.7927174343
2021-08-07,2021-08-07T00:00:00Z,810244.2090318428
2021-08-08,2021-08-08T00:00:00Z,823955.6065126684
2021-08-09,2021-08-09T00:00:00Z,1429779.0173536553
2021-08-10,2021-08-10T00:00:00Z,917382.4251703076
2021-08-11,2021-08-11T00:00:00Z,684053.1734352648
2021-08-12,2021-08-12T00:00:00Z,834306.881876522
2021-08-13,2021-08-13T00:00:00Z,734405.3989852282
2021-08-14,2021-08-14T00:00:00Z,616770.5566960907
2021-08-15,2021-08-15T00:00:00Z,806362.1112336181
2021-08-16,2021-08-16T00:00:00Z,1059404.1728382336
2021-08-17,2021-08-17T00:00:00Z,970358.9317509728
2021-08-18,2021-08-18T00:00:00Z,833563.5079652325
2021-08-19,2021-08-19T00:00:00Z,761165.8685150123
2021-08-20,2021-08-20T00:00:00Z,876800.4127308847
2021-08-21,2021-08-21T00:00:00Z,515863.9832984471
2021-08-22,2021-08-22T00:00:00Z,533688.3976121467
2021-08-23,2021-08-23T00:00:00Z,1153511.4978855425
2021-08-24,2021-08-24T00:00:00Z,1458774.5751447876
2021-08-25,2021-08-25T00:00:00Z,1065630.7729380347
2021-08-26,2021-08-26T00:00:00Z,656305.2077579182
2021-08-27,2021-08-27T00:00:00Z,862059.063753096
2021-08-28,2021-08-28T00:00:00Z,530513.6374820976
2021-08-29,2021-08-29T00:00:00Z,683041.2725609231
2021-08-30,2021-08-30T00:00:00Z,999673.2660344735
2021-08-31,2021-08-31T00:00:00Z,1257210.216521804
2021-09-01,2021-09-01T00:00:00Z,1301820.698517272
2021-09-02,2021-09-02T00:00:00Z,1143127.598383007
2021-09-03,2021-09-03T00:00:00Z,1039364.7791187882
2021-09-04,2021-09-04T00:00:00Z,668858.9229764272
2021-09-05,2021-09-05T00:00:00Z,522145.1015650372
2021-09-06,2021-09-06T00:00:00Z,731276.1697781842
2021-09-07,2021-09-07T00:00:00Z,1548986.2798430347
2021-09-08,2021-09-08T00:00:00Z,1190235.3381115864
2021-09-09,2021-09-09T00:00:00Z,1215650.2748852842
2021-09-10,2021-09-10T00:00:00Z,830374.1309561018
2021-09-11,2021-09-11T00:00:00Z,1078112.2526835636
2021-09-12,2021-09-12T00:00:00Z,388842.6260505052
2021-09-13,2021-09-13T00:00:00Z,843617.1996958624
2021-09-14,2021-09-14T00:00:00Z,495596.696230598
2021-09-15,2021-09-15T00:00:00Z,1532900.515215855
2021-09-16,2021-09-16T00:00:00Z,600694.8429726154
2021-09-17,2021-09-17T00:00:00Z,1317284.8957182409
2021-09-18,2021-09-18T00:00:00Z,829403.3196915785
2021-09-19,2021-09-19T00:00:00Z,438798.0138981908
2021-09-20,2021-09-20T00:00:00Z,1305899.6314694542
2021-09-21,2021-09-21T00:00:00Z,1202113.2214141474
2021-09-22,2021-09-22T00:00:00Z,1150537.0015302266
2021-09-23,2021-09-23T00:00:00Z,871736.6944140524
2021-09-24,2021-09-24T00:00:00Z,2059351.172245238
2021-09-25,2021-09-25T00:00:00Z,462101.93797589256
2021-09-26,2021-09-26T00:00:00Z,2801413.616016739
2021-09-27,2021-09-27T00:00:00Z,765579.4896096153
2021-09-28,2021-09-28T00:00:00Z,659970.0790866358
2021-09-29,2021-09-29T00:00:00Z,522620.6892787888
2021-09-30,2021-09-30T00:00:00Z,571033.418388392
2021-10-01,2021-10-01T00:00:00Z,746988.1453693671
2021-10-02,2021-10-02T00:00:00Z,427194.5838537402
2021-10-03,2021-10-03T00:00:00Z,479292.6961615111
2021-10-04,2021-10-04T00:00:00Z,670459.471150285
2021-10-05,2021-10-05T00:00:00Z,1096697.861648603
2021-10-06,2021-10-06T00:00:00Z,1017943.9189072445
2021-10-07,2021-10-07T00:00:00Z,1059724.9515343176
2021-10-08,2021-10-08T00:00:00Z,882780.459264888
2021-10-09,2021-10-09T00:00:00Z,331746.979205181
2021-10-10,2021-10-10T00:00:00Z,439558.1082873629
2021-10-11,2021-10-11T00:00:00Z,576363.9937145098
2021-10-12,2021-10-12T00:00:00Z,633120.521649663
2021-10-13,2021-10-13T00:00:00Z,847930.9689698875
2021-10-14,2021-10-14T00:00:00Z,2292585.3657172755
2021-10-15,2021-10-15T00:00:00Z,1141811.1059507928
2021-10-16,2021-10-16T00:00:00Z,644421.8832918535
2021-10-17,2021-10-17T00:00:00Z,514499.5450852767
2021-10-18,2021-10-18T00:00:00Z,587241.8539403985
2021-10-19,2021-10-19T00:00:00Z,605396.6768020765
2021-10-20,2021-10-20T00:00:00Z,828648.0526533554
2021-10-21,2021-10-21T00:00:00Z,1485845.30519804
2021-10-22,2021-10-22T00:00:00Z,1150178.8331692533
2021-10-23,2021-10-23T00:00:00Z,564112.4101807061
2021-10-24,2021-10-24T00:00:00Z,384444.7172432508
2021-10-25,2021-10-25T00:00:00Z,554965.6201619757
2021-10-26,2021-10-26T00:00:00Z,771148.7050240771
2021-10-27,2021-10-27T00:00:00Z,1150208.2405259858
2021-10-28,2021-10-28T00:00:00Z,802614.5644564606
2021-10-29,2021-10-29T00:00:00Z,1084339.986402744
2021-10-30,2021-10-30T00:00:00Z,535989.0750834076
2021-10-31,2021-10-31T00:00:00Z,625902.2370041542
2021-11-01,2021-11-01T00:00:00Z,651020.4874036772
2021-11-02,2021-11-02T00:00:00Z,917150.9131622348
2021-11-03,2021-11-03T00:00:00Z,1265994.1241416717
2021-11-04,2021-11-04T00:00:00Z,1109688.4207078612
2021-11-05,2021-11-05T00:00:00Z,968555.835000708
2021-11-06,2021-11-06T00:00:00Z,700374.6449505597
2021-11-07,2021-11-07T00:00:00Z,397286.29847451707
2021-11-08,2021-11-08T00:00:00Z,825748.6368717637
2021-11-09,2021-11-09T00:00:00Z,839605.1888988881
2021-11-10,2021-11-10T00:00:00Z,755831.8046486679
2021-11-11,2021-11-11T00:00:00Z,729881.6314782392
2021-11-12,2021-11-12T00:00:00Z,1017945.1373496536
2021-11-13,2021-11-13T00:00:00Z,751297.6925005382
2021-11-14,2021-11-14T00:00:00Z,681851.3040386863
2021-11-15,2021-11-15T00:00:00Z,2640478.9348892416
2021-11-16,2021-11-16T00:00:00Z,1053608.314298276
2021-11-17,2021-11-17T00:00:00Z,916513.4175186176
2021-11-18,2021-11-18T00:00:00Z,851320.6721645982
2021-11-19,2021-11-19T00:00:00Z,793856.492809435
2021-11-20,2021-11-20T00:00:00Z,783956.3444506548
2021-11-21,2021-11-21T00:00:00Z,804245.6327567188
2021-11-22,2021-11-22T00:00:00Z,795865.7641518707
2021-11-23,2021-11-23T00:00:00Z,919284.0563675507
2021-11-24,2021-11-24T00:00:00Z,887098.9712517086
2021-11-25,2021-11-25T00:00:00Z,630193.9710824484
2021-11-26,2021-11-26T00:00:00Z,1002116.5836545326
2021-11-27,2021-11-27T00:00:00Z,502410.9334102388
2021-11-28,2021-11-28T00:00:00Z,429767.4176583062
2021-11-29,2021-11-29T00:00:00Z,789715.974303318
2021-11-30,2021-11-30T00:00:00Z,1332570.1964085707
2021-12-01,2021-12-01T00:00:00Z,1089333.1854412646
2021-12-02,2021-12-02T00:00:00Z,718187.8875979537
2021-12-03,2021-12-03T00:00:00Z,956648.5011451566
2021-12-04,2021-12-04T00:00:00Z,1702531.266095191
2021-12-05,2021-12-05T00:00:00Z,1043965.5011077878
2021-12-06,2021-12-06T00:00:00Z,1624354.714353382
2021-12-07,2021-12-07T00:00:00Z,1027588.6011060916
2021-12-08,2021-12-08T00:00:00Z,643838.6581784239
2021-12-09,2021-12-09T00:00:00Z,672638.0793873975
2021-12-10,2021-12-10T00:00:00Z,975659.4160632084
2021-12-11,2021-12-11T00:00:00Z,602568.4082521986
2021-12-12,2021-12-12T00:00:00Z,253942.7955354521
2021-12-13,2021-12-13T00:00:00Z,1024655.055973331
2021-12-14,2021-12-14T00:00:00Z,1155017.117951478
2021-12-15,2021-12-15T00:00:00Z,747391.3485556786
2021-12-16,2021-12-16T00:00:00Z,879058.5369829175
2021-12-17,2021-12-17T00:00:00Z,812585.7115449153
2021-12-18,2021-12-18T00:00:00Z,458814.4878138235
2021-12-19,2021-12-19T00:00:00Z,346645.3051333674
2021-12-20,2021-12-20T00:00:00Z,526123.1134771201
2021-12-21,2021-12-21T00:00:00Z,539466.2545915627
2021-12-22,2021-12-22T00:00:00Z,556183.1001791802
2021-12-23,2021-12-23T00:00:00Z,833657.8533301132
2021-12-24,2021-12-24T00:00:00Z,701916.8280078406
2021-12-25,2021-12-25T00:00:00Z,883868.1156708825
2021-12-26,2021-12-26T00:00:00Z,280529.80420471734
2021-12-27,2021-12-27T00:00:00Z,695733.4385913326
2021-12-28,2021-12-28T00:00:00Z,845410.23276523
2021-12-29,2021-12-29T00:00:00Z,621235.9063085245
2021-12-30,2021-12-30T00:00:00Z,2335238.7471778174
2021-12-31,2021-12-31T00:00:00Z,753876.7803756519
2022-01-01,2022-01-01T00:00:00Z,458354.327839216
2022-01-02,2022-01-02T00:00:00Z,279556.3535290224
2022-01-03,2022-01-03T00:00:00Z,441155.0483031272
2022-01-04,2022-01-04T00:00:00Z,805859.8543681967
2022-01-05,2022-01-05T00:00:00Z,806089.1360063402
2022-01-06,2022-01-06T00:00:00Z,864152.2369654456
2022-01-07,2022-01-07T00:00:00Z,995946.4550136032
2022-01-08,2022-01-08T00:00:00Z,545651.6298785135
2022-01-09,2022-01-09T00:00:00Z,428262.291860691
2022-01-10,2022-01-10T00:00:00Z,734311.1060713613
2022-01-11,2022-01-11T00:00:00Z,606094.0044943946
2022-01-12,2022-01-12T00:00:00Z,772249.9477731858
2022-01-13,2022-01-13T00:00:00Z,1028385.6259264774
2022-01-14,2022-01-14T00:00:00Z,609076.7817948834
2022-01-15,2022-01-15T00:00:00Z,329367.296048881
2022-01-16,2022-01-16T00:00:00Z,323565.7940304709
2022-01-17,2022-01-17T00:00:00Z,615710.3674358197
2022-01-18,2022-01-18T00:00:00Z,505976.8289876456
2022-01-19,2022-01-19T00:00:00Z,983143.5404391064
2022-01-20,2022-01-20T00:00:00Z,666698.2488728787
2022-01-21,2022-01-21T00:00:00Z,1665189.6097860194
2022-01-22,2022-01-22T00:00:00Z,1545899.7808176058
2022-01-23,2022-01-23T00:00:00Z,939291.4175021384
2022-01-24,2022-01-24T00:00:00Z,1254621.45820884
2022-01-25,2022-01-25T00:00:00Z,988222.5541132712
2022-01-26,2022-01-26T00:00:00Z,1102627.4607812334
2022-01-27,2022-01-27T00:00:00Z,1076189.322216296
2022-01-28,2022-01-28T00:00:00Z,895973.8117101182
2022-01-29,2022-01-29T00:00:00Z,565755.8919591918
2022-01-30,2022-01-30T00:00:00Z,731257.4547383303
2022-01-31,2022-01-31T00:00:00Z,758473.3875893663
2022-02-01,2022-02-01T00:00:00Z,634108.990901638
2022-02-02,2022-02-02T00:00:00Z,634285.6046551856
2022-02-03,2022-02-03T00:00:00Z,936097.6872525387
2022-02-04,2022-02-04T00:00:00Z,795250.0533803116
2022-02-05,2022-02-05T00:00:00Z,416264.6357953448
2022-02-06,2022-02-06T00:00:00Z,277909.3456709916
2022-02-07,2022-02-07T00:00:00Z,803585.8206099974
2022-02-08,2022-02-08T00:00:00Z,877175.1774208131
2022-02-09,2022-02-09T00:00:00Z,719048.0420460707
2022-02-10,2022-02-10T00:00:00Z,1261553.2196807049
2022-02-11,2022-02-11T00:00:00Z,1039583.1007227348
2022-02-12,2022-02-12T00:00:00Z,355931.8837123208
2022-02-13,2022-02-13T00:00:00Z,320029.16407631314
2022-02-14,2022-02-14T00:00:00Z,549411.4823071858
2022-02-15,2022-02-15T00:00:00Z,750336.0841771745
2022-02-16,2022-02-16T00:00:00Z,462328.0509972946
2022-02-17,2022-02-17T00:00:00Z,694306.5478587903
2022-02-18,2022-02-18T00:00:00Z,557794.1927295156
2022-02-19,2022-02-19T00:00:00Z,327829.1040312282
2022-02-20,2022-02-20T00:00:00Z,419499.05674129113
2022-02-21,2022-02-21T00:00:00Z,656670.5319945969
2022-02-22,2022-02-22T00:00:00Z,533053.8930896114
2022-02-23,2022-02-23T00:00:00Z,561726.3409847078
2022-02-24,2022-02-24T00:00:00Z,1437066.51629459
2022-02-25,2022-02-25T00:00:00Z,687231.982920225
2022-02-26,2022-02-26T00:00:00Z,464181.5982351248
2022-02-27,2022-02-27T00:00:00Z,496427.7048758066
2022-02-28,2022-02-28T00:00:00Z,717020.2888836726
2022-03-01,2022-03-01T00:00:00Z,809275.3680328854
2022-03-02,2022-03-02T00:00:00Z,608078.1003883028
2022-03-03,2022-03-03T00:00:00Z,486316.0503604917
2022-03-04,2022-03-04T00:00:00Z,668644.4248761459
2022-03-05,2022-03-05T00:00:00Z,277129.90139183524
2022-03-06,2022-03-06T00:00:00Z,300066.1417437168
2022-03-07,2022-03-07T00:00:00Z,558386.1424544173
2022-03-08,2022-03-08T00:00:00Z,563055.2185077744
2022-03-09,2022-03-09T00:00:00Z,581132.4170328306
2022-03-10,2022-03-10T00:00:00Z,801375.5134963455
2022-03-11,2022-03-11T00:00:00Z,457821.3603419796
2022-03-12,2022-03-12T00:00:00Z,157898.36556579944
2022-03-13,2022-03-13T00:00:00Z,253044.9256266459
2022-03-14,2022-03-14T00:00:00Z,431486.15626616
2022-03-15,2022-03-15T00:00:00Z,1655643.7699500408
2022-03-16,2022-03-16T00:00:00Z,576220.6454747008
2022-03-17,2022-03-17T00:00:00Z,669234.0770121252
2022-03-18,2022-03-18T00:00:00Z,955693.7666373274
2022-03-19,2022-03-19T00:00:00Z,717292.8839051899
2022-03-20,2022-03-20T00:00:00Z,265819.6836011143
2022-03-21,2022-03-21T00:00:00Z,816530.9954076033
2022-03-22,2022-03-22T00:00:00Z,869132.2780221712
2022-03-23,2022-03-23T00:00:00Z,640025.5409439292
2022-03-24,2022-03-24T00:00:00Z,979218.8726422284
2022-03-25,2022-03-25T00:00:00Z,1040832.1276529054
2022-03-26,2022-03-26T00:00:00Z,202630.63035862005
2022-03-27,2022-03-27T00:00:00Z,353987.12371734495
2022-03-28,2022-03-28T00:00:00Z,811950.2234499864
2022-03-29,2022-03-29T00:00:00Z,1437516.5395787023
2022-03-30,2022-03-30T00:00:00Z,1081681.599938202
2022-03-31,2022-03-31T00:00:00Z,778186.4897109051
2022-04-01,2022-04-01T00:00:00Z,1056588.725609857
2022-04-02,2022-04-02T00:00:00Z,530576.7575202169
2022-04-03,2022-04-03T00:00:00Z,275608.34897651244
2022-04-04,2022-04-04T00:00:00Z,450026.0387389945
2022-04-05,2022-04-05T00:00:00Z,413531.969558657
2022-04-06,2022-04-06T00:00:00Z,792593.1948603622
2022-04-07,2022-04-07T00:00:00Z,592804.5008057235
2022-04-08,2022-04-08T00:00:00Z,397439.7544860079
2022-04-09,2022-04-09T00:00:00Z,299329.32029709395
2022-04-10,2022-04-10T00:00:00Z,265721.2720916209
2022-04-11,2022-04-11T00:00:00Z,1057856.177454951
2022-04-12,2022-04-12T00:00:00Z,591071.0504713967
2022-04-13,2022-04-13T00:00:00Z,406359.3124588605
2022-04-14,2022-04-14T00:00:00Z,445709.5382780661
2022-04-15,2022-04-15T00:00:00Z,562139.91586695
2022-04-16,2022-04-16T00:00:00Z,404647.9695495713
2022-04-17,2022-04-17T00:00:00Z,329849.508271478
2022-04-18,2022-04-18T00:00:00Z,505559.9407459478
2022-04-19,2022-04-19T00:00:00Z,633809.4850073382
2022-04-20,2022-04-20T00:00:00Z,1247223.2479700102
2022-04-21,2022-04-21T00:00:00Z,447037.555343811
2022-04-22,2022-04-22T00:00:00Z,443592.2901318396
2022-04-23,2022-04-23T00:00:00Z,215913.03361355
2022-04-24,2022-04-24T00:00:00Z,218149.3109884912
2022-04-25,2022-04-25T00:00:00Z,905730.7976815258
2022-04-26,2022-04-26T00:00:00Z,630829.3725177788
2022-04-27,2022-04-27T00:00:00Z,541127.0410892506
2022-04-28,2022-04-28T00:00:00Z,925615.5079846672
2022-04-29,2022-04-29T00:00:00Z,1272396.9472162956
2022-04-30,2022-04-30T00:00:00Z,338750.8349751609
2022-05-01,2022-05-01T00:00:00Z,501801.38686597423
2022-05-02,2022-05-02T00:00:00Z,941191.6596807754
2022-05-03,2022-05-03T00:00:00Z,1564018.9196882986
