date,Exchange Withdrawing Addresses
2023-05-12,89926
2023-05-13,80768
2023-05-14,77074
2023-05-15,84765
2023-05-16,90248
2023-05-17,89023
2023-05-18,83344
2023-05-19,85964
2023-05-20,76036
2023-05-21,74101
2023-05-22,79578
2023-05-23,87931
2023-05-24,77565
2023-05-25,83633
2023-05-26,80194
2023-05-27,75102
2023-05-28,68406
2023-05-29,76517
2023-05-30,89714
2023-05-31,84502
2023-06-01,74159
2023-06-02,74379
2023-06-03,70811
2023-06-04,72598
2023-06-05,88446
2023-06-06,94452
2023-06-07,81999
2023-06-08,84137
2023-06-09,134370
2023-06-10,188153
2023-06-11,166588
2023-06-12,77269
2023-06-13,78020
2023-06-14,76361
2023-06-15,82133
2023-06-16,83333
2023-06-17,69515
2023-06-18,63458
2023-06-19,73479
2023-06-20,73032
2023-06-21,82719
2023-06-22,76101
2023-06-23,91351
2023-06-24,72664
2023-06-25,74100
2023-06-26,80876
2023-06-27,83318
2023-06-28,83952
2023-06-29,93820
2023-06-30,89526
2023-07-01,72993
2023-07-02,70665
2023-07-03,78472
2023-07-04,74947
2023-07-05,70180
2023-07-06,68177
2023-07-07,78658
2023-07-08,82169
2023-07-09,80643
2023-07-10,87400
2023-07-11,87324
2023-07-12,85207
2023-07-13,92805
2023-07-14,92336
2023-07-15,78800
2023-07-16,75818
2023-07-17,77802
2023-07-18,106231
2023-07-19,96255
2023-07-20,86451
2023-07-21,90262
2023-07-22,79840
2023-07-23,75529
2023-07-24,78102
2023-07-25,73648
2023-07-26,77564
2023-07-27,76685
2023-07-28,82234
2023-07-29,81437
2023-07-30,87681
2023-07-31,94156
2023-08-01,79735
2023-08-02,76898
2023-08-03,78370
2023-08-04,78463
2023-08-05,75036
2023-08-06,74961
2023-08-07,82221
2023-08-08,79917
2023-08-09,87615
2023-08-10,86726
2023-08-11,84215
2023-08-12,75765
2023-08-13,69154
2023-08-14,77770
2023-08-15,82713
2023-08-16,79204
2023-08-17,86087
2023-08-18,82469
2023-08-19,77219
2023-08-20,70677
2023-08-21,79283
2023-08-22,85850
2023-08-23,82061
2023-08-24,78204
2023-08-25,81973
2023-08-26,74330
2023-08-27,67289
2023-08-28,71922
2023-08-29,79963
2023-08-30,81119
2023-08-31,85596
2023-09-01,78496
2023-09-02,81255
2023-09-03,78134
2023-09-04,71164
2023-09-05,74434
2023-09-06,77120
2023-09-07,77636
2023-09-08,78406
2023-09-09,73462
2023-09-10,72594
2023-09-11,74793
2023-09-12,72781
2023-09-13,68214
2023-09-14,80740
2023-09-15,76078
2023-09-16,72657
2023-09-17,70020
2023-09-18,72527
2023-09-19,79472
2023-09-20,81061
2023-09-21,77501
2023-09-22,80193
2023-09-23,70754
2023-09-24,71615
2023-09-25,78638
2023-09-26,78496
2023-09-27,81408
2023-09-28,82578
2023-09-29,84277
2023-09-30,76754
2023-10-01,65906
2023-10-02,70405
2023-10-03,70445
2023-10-04,69495
2023-10-05,75213
2023-10-06,74172
2023-10-07,74990
2023-10-08,73007
2023-10-09,77650
2023-10-10,66539
2023-10-11,67115
2023-10-12,71222
2023-10-13,68641
2023-10-14,68258
2023-10-15,63587
2023-10-16,70572
2023-10-17,65154
2023-10-18,68685
2023-10-19,66678
2023-10-20,72963
2023-10-21,67677
2023-10-22,65866
2023-10-23,76889
2023-10-24,83049
2023-10-25,80854
2023-10-26,84189
2023-10-27,73037
2023-10-28,66584
2023-10-29,64799
2023-10-30,73868
2023-10-31,80326
2023-11-01,76607
2023-11-02,81349
2023-11-03,78064
2023-11-04,71445
2023-11-05,71372
2023-11-06,75600
2023-11-07,79154
2023-11-08,79524
2023-11-09,91362
2023-11-10,88242
2023-11-11,81518
2023-11-12,74949
2023-11-13,73868
2023-11-14,74067
2023-11-15,78826
2023-11-16,85025
2023-11-17,77413
2023-11-18,71609
2023-11-19,72267
2023-11-20,78432
2023-11-21,95307
2023-11-22,93876
2023-11-23,89816
2023-11-24,85228
2023-11-25,79869
2023-11-26,83106
2023-11-27,80751
2023-11-28,85044
2023-11-29,84288
2023-11-30,87825
2023-12-01,87173
2023-12-02,80150
2023-12-03,79815
2023-12-04,91997
2023-12-05,95061
2023-12-06,98291
2023-12-07,96280
2023-12-08,106188
2023-12-09,99354
2023-12-10,84825
2023-12-11,90582
2023-12-12,87515
2023-12-13,90190
2023-12-14,98162
2023-12-15,99812
2023-12-16,92630
2023-12-17,83036
2023-12-18,100613
2023-12-19,109256
2023-12-20,112316
2023-12-21,92949
2023-12-22,96744
2023-12-23,90366
2023-12-24,89402
2023-12-25,79143
2023-12-26,88430
2023-12-27,90310
2023-12-28,100374
2023-12-29,91556
2023-12-30,84105
2023-12-31,79908
2024-01-01,71896
2024-01-02,88235
2024-01-03,88893
2024-01-04,88683
2024-01-05,84276
2024-01-06,84914
2024-01-07,107179
2024-01-08,83201
2024-01-09,79421
2024-01-10,85684
2024-01-11,92410
2024-01-12,84528
2024-01-13,77003
2024-01-14,70975
2024-01-15,84176
2024-01-16,92855
2024-01-17,91499
2024-01-18,89442
2024-01-19,102701
2024-01-20,82766
2024-01-21,76784
2024-01-22,80287
2024-01-23,78969
2024-01-24,80118
2024-01-25,94349
2024-01-26,95405
2024-01-27,92549
2024-01-28,95657
2024-01-29,84254
2024-01-30,90520
2024-01-31,89506
2024-02-01,91981
2024-02-02,91649
2024-02-03,83699
2024-02-04,83232
2024-02-05,85507
2024-02-06,90805
2024-02-07,100859
2024-02-08,96778
2024-02-09,103653
2024-02-10,80843
2024-02-11,80569
2024-02-12,74238
2024-02-13,80478
2024-02-14,83865
2024-02-15,92612
2024-02-16,97312
2024-02-17,85616
2024-02-18,89451
2024-02-19,93278
2024-02-20,94647
2024-02-21,93223
2024-02-22,101989
2024-02-23,111671
2024-02-24,98819
2024-02-25,95400
2024-02-26,107799
2024-02-27,113872
2024-02-28,119463
2024-02-29,133832
2024-03-01,119534
2024-03-02,127067
2024-03-03,116944
2024-03-04,140789
2024-03-05,147479
2024-03-06,127706
2024-03-07,126545
2024-03-08,126185
2024-03-09,121570
2024-03-10,119519
2024-03-11,124447
2024-03-12,124389
2024-03-13,140175
2024-03-14,139648
2024-03-15,125037
2024-03-16,111662
2024-03-17,107831
2024-03-18,118479
2024-03-19,136359
2024-03-20,131309
2024-03-21,115195
2024-03-22,108599
2024-03-23,113052
2024-03-24,99860
2024-03-25,111244
2024-03-26,128203
2024-03-27,128688
2024-03-28,126268
2024-03-29,119407
2024-03-30,115622
2024-03-31,105039
2024-04-01,103415
2024-04-02,109109
2024-04-03,101378
2024-04-04,107882
2024-04-05,100288
2024-04-06,88152
2024-04-07,89127
2024-04-08,99797
2024-04-09,106118
2024-04-10,99834
2024-04-11,98312
2024-04-12,102660
2024-04-13,94645
2024-04-14,83587
2024-04-15,85762
2024-04-16,87345
2024-04-17,98212
2024-04-18,97845
2024-04-19,89902
2024-04-20,87964
2024-04-21,88534
2024-04-22,89644
2024-04-23,93264
2024-04-24,89718
2024-04-25,87918
2024-04-26,88395
2024-04-27,83396
2024-04-28,107262
2024-04-29,109931
2024-04-30,103611
2024-05-01,89714
2024-05-02,92707
2024-05-03,96530
2024-05-04,93234
2024-05-05,95520
2024-05-06,82361
2024-05-07,89785
2024-05-08,79401
2024-05-09,77428
2024-05-10,80824
2024-05-11,70341
2024-05-12,71408
2024-05-13,74721
2024-05-14,75989
2024-05-15,86342
2024-05-16,82875
2024-05-17,86752
2024-05-18,83845
2024-05-19,69993
2024-05-20,79391
2024-05-21,104471
2024-05-22,86274
2024-05-23,77545
2024-05-24,80264
2024-05-25,73050
2024-05-26,67890
2024-05-27,78388
2024-05-28,77971
2024-05-29,82879
2024-05-30,81523
2024-05-31,89012
2024-06-01,78035
2024-06-02,68244
2024-06-03,80601
2024-06-04,79563
2024-06-05,86856
2024-06-06,82757
2024-06-07,86193
2024-06-08,81858
2024-06-09,72429
2024-06-10,85558
2024-06-11,93900
2024-06-12,106779
2024-06-13,91523
2024-06-14,93752
2024-06-15,69833
2024-06-16,65948
2024-06-17,68630
2024-06-18,71342
2024-06-19,69068
2024-06-20,72426
2024-06-21,77380
2024-06-22,72140
2024-06-23,65634
2024-06-24,78601
2024-06-25,80618
2024-06-26,73892
2024-06-27,66191
2024-06-28,69777
2024-06-29,61538
2024-06-30,54848
2024-07-01,69015
2024-07-02,61461
2024-07-03,69456
2024-07-04,69215
2024-07-05,74406
2024-07-06,58693
2024-07-07,52424
2024-07-08,61741
2024-07-09,60830
2024-07-10,62160
2024-07-11,66732
2024-07-12,63148
2024-07-13,57507
2024-07-14,55851
2024-07-15,64020
2024-07-16,65609
2024-07-17,65757
2024-07-18,66572
2024-07-19,64502
2024-07-20,60756
2024-07-21,60149
2024-07-22,64132
2024-07-23,64288
2024-07-24,61636
2024-07-25,66283
2024-07-26,60702
2024-07-27,53607
2024-07-28,49901
2024-07-29,58358
2024-07-30,67947
2024-07-31,65928
2024-08-01,66616
2024-08-02,60913
2024-08-03,57785
2024-08-04,53598
2024-08-05,88080
2024-08-06,64093
2024-08-07,59594
2024-08-08,61714
2024-08-09,59569
2024-08-10,49135
2024-08-11,45230
2024-08-12,54636
2024-08-13,55519
2024-08-14,59824
2024-08-15,58926
2024-08-16,55552
2024-08-17,46836
2024-08-18,44407
2024-08-19,48619
2024-08-20,55163
2024-08-21,52344
2024-08-22,56593
2024-08-23,60108
2024-08-24,52479
2024-08-25,45489
2024-08-26,52477
2024-08-27,54620
2024-08-28,53349
2024-08-29,54564
2024-08-30,55810
2024-08-31,48068
2024-09-01,45629
2024-09-02,53538
2024-09-03,52892
2024-09-04,56493
2024-09-05,58617
2024-09-06,63970
2024-09-07,55470
2024-09-08,44314
2024-09-09,54107
2024-09-10,56802
2024-09-11,55880
2024-09-12,53540
2024-09-13,53628
2024-09-14,51914
2024-09-15,44678
2024-09-16,53105
2024-09-17,53640
2024-09-18,54740
2024-09-19,66792
2024-09-20,64746
2024-09-21,56400
2024-09-22,54718
2024-09-23,60704
2024-09-24,63554
2024-09-25,66817
2024-09-26,66173
2024-09-27,74388
2024-09-28,61083
2024-09-29,57901
2024-09-30,62655
2024-10-01,81878
2024-10-02,64116
2024-10-03,68440
2024-10-04,66646
2024-10-05,63456
2024-10-06,54501
2024-10-07,63636
2024-10-08,67748
2024-10-09,67313
2024-10-10,60784
2024-10-11,81358
2024-10-12,61804
2024-10-13,56153
2024-10-14,65211
2024-10-15,70383
2024-10-16,68334
2024-10-17,63183
2024-10-18,65865
2024-10-19,58270
2024-10-20,61095
2024-10-21,59073
2024-10-22,58873
2024-10-23,60499
2024-10-24,60518
2024-10-25,60338
2024-10-26,67535
2024-10-27,48976
2024-10-28,54207
2024-10-29,62425
2024-10-30,59700
2024-10-31,59928
2024-11-01,58514
2024-11-02,53117
2024-11-03,55682
2024-11-04,52569
2024-11-05,57398
2024-11-06,74705
2024-11-07,71202
2024-11-08,81664
2024-11-09,69121
2024-11-10,82877
2024-11-11,89255
2024-11-12,92868
2024-11-13,97583
2024-11-14,107471
2024-11-15,86448
2024-11-16,87549
2024-11-17,81099
2024-11-18,81295
2024-11-19,84975
2024-11-20,83014
2024-11-21,90286
2024-11-22,91315
2024-11-23,95246
2024-11-24,81848
2024-11-25,85621
2024-11-26,79904
2024-11-27,87373
2024-11-28,85215
2024-11-29,87340
2024-11-30,87303
2024-12-01,90515
2024-12-02,111237
2024-12-03,111588
2024-12-04,108237
2024-12-05,106863
2024-12-06,107868
2024-12-07,94020
2024-12-08,87568
2024-12-09,105614
2024-12-10,118533
2024-12-11,98114
2024-12-12,99451
2024-12-13,90411
2024-12-14,79737
2024-12-15,74072
2024-12-16,87458
2024-12-17,94679
2024-12-18,86224
2024-12-19,89075
2024-12-20,93517
2024-12-21,78360
2024-12-22,85247
2024-12-23,83879
2024-12-24,80450
2024-12-25,76879
2024-12-26,75726
2024-12-27,87289
2024-12-28,81314
2024-12-29,79707
2024-12-30,81087
2024-12-31,89813
2025-01-01,78711
2025-01-02,79804
2025-01-03,89527
2025-01-04,83032
2025-01-05,80565
2025-01-06,87387
2025-01-07,83761
2025-01-08,78024
2025-01-09,79726
2025-01-10,72191
2025-01-11,65369
2025-01-12,59521
2025-01-13,65026
2025-01-14,65962
2025-01-15,72208
2025-01-16,79678
2025-01-17,80395
2025-01-18,92775
2025-01-19,133074
2025-01-20,141450
2025-01-21,101808
2025-01-22,98293
2025-01-23,86033
2025-01-24,103722
2025-01-25,97375
2025-01-26,78632
2025-01-27,87677
2025-01-28,74360
2025-01-29,67847
2025-01-30,70755
2025-01-31,70109
2025-02-01,61788
2025-02-02,65245
2025-02-03,99348
2025-02-04,77438
2025-02-05,62231
2025-02-06,66625
2025-02-07,78293
2025-02-08,73327
2025-02-09,72612
2025-02-10,75720
2025-02-11,77010
2025-02-12,69882
2025-02-13,65039
2025-02-14,64586
2025-02-15,58029
2025-02-16,53733
2025-02-17,79085
2025-02-18,62538
2025-02-19,60906
2025-02-20,72092
2025-02-21,80717
2025-02-22,65685
2025-02-23,53248
2025-02-24,70523
2025-02-25,87498
2025-02-26,68956
2025-02-27,69531
2025-02-28,77328
2025-03-01,57119
2025-03-02,61843
2025-03-03,64079
2025-03-04,70440
2025-03-05,62428
2025-03-06,64348
2025-03-07,64834
2025-03-08,55550
2025-03-09,55112
2025-03-10,64738
2025-03-11,72558
2025-03-12,63369
2025-03-13,59187
2025-03-14,57426
2025-03-15,46394
2025-03-16,43092
2025-03-17,52366
2025-03-18,50576
2025-03-19,53370
2025-03-20,55004
2025-03-21,50714
2025-03-22,55095
2025-03-23,48954
2025-03-24,48716
2025-03-25,50174
2025-03-26,53069
2025-03-27,56516
2025-03-28,57707
2025-03-29,48467
2025-03-30,42562
2025-03-31,51641
2025-04-01,55894
2025-04-02,53219
2025-04-03,54152
2025-04-04,53079
2025-04-05,43590
2025-04-06,50157
2025-04-07,65750
2025-04-08,58421
2025-04-09,63989
2025-04-10,57145
2025-04-11,58271
2025-04-12,48305
2025-04-13,42164
2025-04-14,52108
2025-04-15,63180
2025-04-16,56904
2025-04-17,57837
2025-04-18,55092
2025-04-19,45822
2025-04-20,40967
2025-04-21,49002
2025-04-22,57931
2025-04-23,62229
2025-04-24,57352
2025-04-25,59550
2025-04-26,49726
2025-04-27,43187
2025-04-28,51471
2025-04-29,56907
2025-04-30,51690
2025-05-01,54527
2025-05-02,53467
2025-05-03,43543
2025-05-04,41400
2025-05-05,47331
2025-05-06,49385
2025-05-07,47626
2025-05-08,77197
2025-05-09,69195
2025-05-10,61142
2025-05-11,57718
2025-05-12,64579
2025-05-13,61079
2025-05-14,59220
2025-05-15,58291
2025-05-16,58589
2025-05-17,47879
2025-05-18,43386
2025-05-19,51119
2025-05-20,55631
2025-05-21,58652
2025-05-22,61901
2025-05-23,59847
2025-05-24,48198
2025-05-25,43944
2025-05-26,50458
2025-05-27,55960
2025-05-28,58781
2025-05-29,60853
2025-05-30,68598
2025-05-31,54841
2025-06-01,50407
2025-06-02,57281
2025-06-03,60014
2025-06-04,59743
2025-06-05,61107
2025-06-06,55943
2025-06-07,46203
2025-06-08,43656
2025-06-09,52482
2025-06-10,60612
2025-06-11,59464
2025-06-12,58387
2025-06-13,57859
2025-06-14,43843
2025-06-15,42015
2025-06-16,56041
2025-06-17,62812
2025-06-18,51264
2025-06-19,53704
2025-06-20,54527
2025-06-21,44446
2025-06-22,47404
2025-06-23,56296
2025-06-24,78218
2025-06-25,91547
2025-06-26,61665
2025-06-27,55836
2025-06-28,45935
2025-06-29,43382
2025-06-30,55712
2025-07-01,56454
2025-07-02,57603
2025-07-03,58327
2025-07-04,53161
2025-07-05,41716
2025-07-06,42228
2025-07-07,55368
2025-07-08,54679
2025-07-09,60143
2025-07-10,66367
2025-07-11,75026
2025-07-12,50792
2025-07-13,49075
2025-07-14,64275
2025-07-15,60079
2025-07-16,67169
2025-07-17,74968
2025-07-18,86946
2025-07-19,52102
2025-07-20,56198
2025-07-21,65625
2025-07-22,67575
2025-07-23,65607
2025-07-24,66056
2025-07-25,59422
2025-07-26,49577
2025-07-27,50543
2025-07-28,58279
2025-07-29,71315
2025-07-30,70677
2025-07-31,71320
2025-08-01,65507
2025-08-02,52388
2025-08-03,46151
2025-08-04,55921
2025-08-05,61530
2025-08-06,60725
2025-08-07,60422
2025-08-08,64567
2025-08-09,72301
2025-08-10,62770
2025-08-11,65442
2025-08-12,68869
2025-08-13,73574
2025-08-14,71761
2025-08-15,63761
2025-08-16,56219
2025-08-17,53319
2025-08-18,55926
2025-08-19,61310
2025-08-20,59833
2025-08-21,58911
2025-08-22,72847
2025-08-23,55375
2025-08-24,50647
2025-08-25,58493
2025-08-26,59986
2025-08-27,65400
2025-08-28,69306
2025-08-29,68631
2025-08-30,54962
2025-08-31,56069
2025-09-01,83510
2025-09-02,68103
2025-09-03,62744
2025-09-04,63790
2025-09-05,63066
2025-09-06,51634
2025-09-07,45115
2025-09-08,57930
2025-09-09,58955
2025-09-10,62819
2025-09-11,63934
2025-09-12,63009
2025-09-13,54429
2025-09-14,50112
2025-09-15,79141
2025-09-16,68646
2025-09-17,60206
2025-09-18,81084
2025-09-19,64192
2025-09-20,52606
2025-09-21,47433
2025-09-22,58699
2025-09-23,76712
2025-09-24,61953
2025-09-25,70496
2025-09-26,66119
2025-09-27,52781
2025-09-28,48376
2025-09-29,89821
2025-09-30,68661
2025-10-01,70666
2025-10-02,68236
2025-10-03,62390
2025-10-04,51288
2025-10-05,50404
2025-10-06,59129
2025-10-07,62242
2025-10-08,63480
2025-10-09,60710
2025-10-10,72066
2025-10-11,75199
2025-10-12,54922
2025-10-13,57474
2025-10-14,60101
2025-10-15,74959
2025-10-16,58903
2025-10-17,70616
2025-10-18,50673
2025-10-19,45789
2025-10-20,52574
2025-10-21,57160
2025-10-22,58920
2025-10-23,61514
2025-10-24,62229
2025-10-25,45252
2025-10-26,46528
2025-10-27,61653
2025-10-28,61467
2025-10-29,57386
2025-10-30,62146
2025-10-31,58876
2025-11-01,48507
2025-11-02,55805
2025-11-03,59754
2025-11-04,68971
2025-11-05,61602
2025-11-06,68865
2025-11-07,63871
2025-11-08,48544
2025-11-09,47030
2025-11-10,55595
2025-11-11,60085
2025-11-12,52317
2025-11-13,53608
2025-11-14,60101
2025-11-15,48026
2025-11-16,45203
2025-11-17,54477
2025-11-18,58294
2025-11-19,54677
2025-11-20,59935
2025-11-21,62204
2025-11-22,49444
2025-11-23,49321
2025-11-24,57285
2025-11-25,58422
2025-11-26,54525
2025-11-27,55183
2025-11-28,52463
2025-11-29,44633
2025-11-30,42676
2025-12-01,59633
2025-12-02,59783
2025-12-03,58267
2025-12-04,61300
2025-12-05,52075
2025-12-06,46533
2025-12-07,39055
2025-12-08,47552
2025-12-09,48727
2025-12-10,50571
2025-12-11,63849
2025-12-12,49795
2025-12-13,41537
2025-12-14,40476
2025-12-15,49056
2025-12-16,57920
2025-12-17,51249
2025-12-18,56290
2025-12-19,55790
2025-12-20,50758
2025-12-21,37576
2025-12-22,45364
2025-12-23,46560
2025-12-24,43895
2025-12-25,39594
2025-12-26,43296
2025-12-27,38462
2025-12-28,38128
2025-12-29,49656
2025-12-30,70852
2025-12-31,71161
2026-01-01,50485
2026-01-02,51217
2026-01-03,46320
2026-01-04,42562
2026-01-05,52747
2026-01-06,57246
2026-01-07,51892
2026-01-08,57115
2026-01-09,47981
2026-01-10,42128
2026-01-11,38372
2026-01-12,48927
2026-01-13,53368
2026-01-14,54142
2026-01-15,52566
2026-01-16,46526
2026-01-17,39362
2026-01-18,35637
2026-01-19,45879
2026-01-20,61895
2026-01-21,67442
2026-01-22,63362
2026-01-23,63722
2026-01-24,59074
2026-01-25,55327
2026-01-26,54516
2026-01-27,53565
2026-01-28,60055
2026-01-29,60471
2026-01-30,62040
2026-01-31,60741
2026-02-01,57767
2026-02-02,59001
2026-02-03,65005
2026-02-04,61601
2026-02-05,67132
2026-02-06,61866
2026-02-07,42844
2026-02-08,42760
2026-02-09,46054
2026-02-10,47247
2026-02-11,47422
2026-02-12,59744
2026-02-13,52196
2026-02-14,40047
2026-02-15,36115
2026-02-16,36080
2026-02-17,35699
2026-02-18,37859
2026-02-19,39314
2026-02-20,40351
2026-02-21,35983
2026-02-22,35219
2026-02-23,40886
2026-02-24,41834
2026-02-25,53572
2026-02-26,48454
2026-02-27,44871
2026-02-28,41670
2026-03-01,36601
2026-03-02,43676
2026-03-03,45035
2026-03-04,53382
2026-03-05,48924
2026-03-06,47321
2026-03-07,39256
2026-03-08,36325
2026-03-09,39929
2026-03-10,47059
2026-03-11,44044
2026-03-12,45880
2026-03-13,46885
2026-03-14,40293
2026-03-15,41302
2026-03-16,53876
2026-03-17,49623
2026-03-18,46039
2026-03-19,47884
2026-03-20,47825
2026-03-21,36904
2026-03-22,36299
2026-03-23,43207
2026-03-24,44146
2026-03-25,39299
2026-03-26,41313
2026-03-27,53812
2026-03-28,35725
2026-03-29,33319
2026-03-30,81614
2026-03-31,81820
2026-04-01,60243
2026-04-02,47719
2026-04-03,42348
2026-04-04,34731
2026-04-05,33425
2026-04-06,66549
2026-04-07,43432
2026-04-08,41832
2026-04-09,44200
2026-04-10,48535
2026-04-11,58987
