date,timestamp_utc,Fees per Transaction USD (Mean)
2022-02-08,2022-02-08T00:00:00Z,23.663594433966868
2022-02-09,2022-02-09T00:00:00Z,25.493909557470342
2022-02-10,2022-02-10T00:00:00Z,27.982776614383983
2022-02-11,2022-02-11T00:00:00Z,18.790010337713984
2022-02-12,2022-02-12T00:00:00Z,17.45471099024837
2022-02-13,2022-02-13T00:00:00Z,14.852024144546448
2022-02-14,2022-02-14T00:00:00Z,16.150250525210495
2022-02-15,2022-02-15T00:00:00Z,20.64873487756768
2022-02-16,2022-02-16T00:00:00Z,21.543560866882096
2022-02-17,2022-02-17T00:00:00Z,19.63297807519193
2022-02-18,2022-02-18T00:00:00Z,21.29843023349165
2022-02-19,2022-02-19T00:00:00Z,17.008129101102384
2022-02-20,2022-02-20T00:00:00Z,14.638053842007894
2022-02-21,2022-02-21T00:00:00Z,20.58786891467756
2022-02-22,2022-02-22T00:00:00Z,20.604151652271657
2022-02-23,2022-02-23T00:00:00Z,22.34997052386952
2022-02-24,2022-02-24T00:00:00Z,19.68059215708976
2022-02-25,2022-02-25T00:00:00Z,15.655201582819776
2022-02-26,2022-02-26T00:00:00Z,12.962609177570632
2022-02-27,2022-02-27T00:00:00Z,10.669702699876504
2022-02-28,2022-02-28T00:00:00Z,19.59087932706996
2022-03-01,2022-03-01T00:00:00Z,15.647471779229678
2022-03-02,2022-03-02T00:00:00Z,13.908107542185297
2022-03-03,2022-03-03T00:00:00Z,12.548486276904807
2022-03-04,2022-03-04T00:00:00Z,11.196211681385874
2022-03-05,2022-03-05T00:00:00Z,9.302116780571431
2022-03-06,2022-03-06T00:00:00Z,11.268079887574274
2022-03-07,2022-03-07T00:00:00Z,9.38931917888192
2022-03-08,2022-03-08T00:00:00Z,10.34493423835406
2022-03-09,2022-03-09T00:00:00Z,9.257915368998416
2022-03-10,2022-03-10T00:00:00Z,7.507174134313113
2022-03-11,2022-03-11T00:00:00Z,7.538371176885861
2022-03-12,2022-03-12T00:00:00Z,5.946913277029258
2022-03-13,2022-03-13T00:00:00Z,8.536576362172267
2022-03-14,2022-03-14T00:00:00Z,8.250952373836089
2022-03-15,2022-03-15T00:00:00Z,8.579971714703898
2022-03-16,2022-03-16T00:00:00Z,9.6923782281253
2022-03-17,2022-03-17T00:00:00Z,17.301089292827854
2022-03-18,2022-03-18T00:00:00Z,15.697109866015646
2022-03-19,2022-03-19T00:00:00Z,8.482779412659987
2022-03-20,2022-03-20T00:00:00Z,7.292952871275577
2022-03-21,2022-03-21T00:00:00Z,8.777439178931067
2022-03-22,2022-03-22T00:00:00Z,10.77039589903107
2022-03-23,2022-03-23T00:00:00Z,10.452099933355244
2022-03-24,2022-03-24T00:00:00Z,14.07006025967715
2022-03-25,2022-03-25T00:00:00Z,13.058256460555205
2022-03-26,2022-03-26T00:00:00Z,9.39823722132063
2022-03-27,2022-03-27T00:00:00Z,18.12986464251804
2022-03-28,2022-03-28T00:00:00Z,25.98131748796876
2022-03-29,2022-03-29T00:00:00Z,14.23440162247673
2022-03-30,2022-03-30T00:00:00Z,15.947580893075385
2022-03-31,2022-03-31T00:00:00Z,15.153532904915432
2022-04-01,2022-04-01T00:00:00Z,20.08566069503367
2022-04-02,2022-04-02T00:00:00Z,19.845327121719546
2022-04-03,2022-04-03T00:00:00Z,19.754581351791906
2022-04-04,2022-04-04T00:00:00Z,20.86283027744273
2022-04-05,2022-04-05T00:00:00Z,42.37630500098562
2022-04-06,2022-04-06T00:00:00Z,17.120332178696057
2022-04-07,2022-04-07T00:00:00Z,20.8535885716439
2022-04-08,2022-04-08T00:00:00Z,16.61810685465074
2022-04-09,2022-04-09T00:00:00Z,11.25847167737061
2022-04-10,2022-04-10T00:00:00Z,12.777979691313751
2022-04-11,2022-04-11T00:00:00Z,13.052951583661688
2022-04-12,2022-04-12T00:00:00Z,13.38492901966243
2022-04-13,2022-04-13T00:00:00Z,14.172264213089669
2022-04-14,2022-04-14T00:00:00Z,13.931872853546436
2022-04-15,2022-04-15T00:00:00Z,11.421774334280858
2022-04-16,2022-04-16T00:00:00Z,10.900436203049024
2022-04-17,2022-04-17T00:00:00Z,8.609030800960515
2022-04-18,2022-04-18T00:00:00Z,10.787916234008172
2022-04-19,2022-04-19T00:00:00Z,11.20607854281378
2022-04-20,2022-04-20T00:00:00Z,18.54490449171349
2022-04-21,2022-04-21T00:00:00Z,16.609473613920617
2022-04-22,2022-04-22T00:00:00Z,14.886350402897396
2022-04-23,2022-04-23T00:00:00Z,9.611843559535943
2022-04-24,2022-04-24T00:00:00Z,9.571253971430137
2022-04-25,2022-04-25T00:00:00Z,14.641220790036671
2022-04-26,2022-04-26T00:00:00Z,12.083459508222932
2022-04-27,2022-04-27T00:00:00Z,13.542946679156008
2022-04-28,2022-04-28T00:00:00Z,13.846555192077313
2022-04-29,2022-04-29T00:00:00Z,12.853893052644413
2022-04-30,2022-04-30T00:00:00Z,11.099160723551996
2022-05-01,2022-05-01T00:00:00Z,199.9723290514956
2022-05-02,2022-05-02T00:00:00Z,17.739288675596704
2022-05-03,2022-05-03T00:00:00Z,16.025060696512277
2022-05-04,2022-05-04T00:00:00Z,13.464613851490876
2022-05-05,2022-05-05T00:00:00Z,14.99962748206641
2022-05-06,2022-05-06T00:00:00Z,13.079018335936915
2022-05-07,2022-05-07T00:00:00Z,8.256658922453758
2022-05-08,2022-05-08T00:00:00Z,6.512111342244422
2022-05-09,2022-05-09T00:00:00Z,12.181408231185287
2022-05-10,2022-05-10T00:00:00Z,11.878625301195468
2022-05-11,2022-05-11T00:00:00Z,24.831039900483457
2022-05-12,2022-05-12T00:00:00Z,31.14711151617612
2022-05-13,2022-05-13T00:00:00Z,11.694590013827629
2022-05-14,2022-05-14T00:00:00Z,7.0968615042834005
2022-05-15,2022-05-15T00:00:00Z,5.205722527006479
2022-05-16,2022-05-16T00:00:00Z,4.929823160259851
2022-05-17,2022-05-17T00:00:00Z,6.711773703656845
2022-05-18,2022-05-18T00:00:00Z,4.763348082159849
2022-05-19,2022-05-19T00:00:00Z,5.249336734541212
2022-05-20,2022-05-20T00:00:00Z,5.361016036848503
2022-05-21,2022-05-21T00:00:00Z,4.267693360248659
2022-05-22,2022-05-22T00:00:00Z,4.613587707905417
2022-05-23,2022-05-23T00:00:00Z,5.0021104608922204
2022-05-24,2022-05-24T00:00:00Z,5.41627648882939
2022-05-25,2022-05-25T00:00:00Z,6.314965318757608
2022-05-26,2022-05-26T00:00:00Z,7.98582440183035
2022-05-27,2022-05-27T00:00:00Z,6.83442987526508
2022-05-28,2022-05-28T00:00:00Z,3.726241615103835
2022-05-29,2022-05-29T00:00:00Z,3.813313349474096
2022-05-30,2022-05-30T00:00:00Z,6.473376100904817
2022-05-31,2022-05-31T00:00:00Z,8.871736482313855
2022-06-01,2022-06-01T00:00:00Z,9.217160769436514
2022-06-02,2022-06-02T00:00:00Z,10.082634598662894
2022-06-03,2022-06-03T00:00:00Z,9.92310199363391
2022-06-04,2022-06-04T00:00:00Z,9.56452738745436
2022-06-05,2022-06-05T00:00:00Z,9.34104746536724
2022-06-06,2022-06-06T00:00:00Z,8.889787341340808
2022-06-07,2022-06-07T00:00:00Z,9.61401591883742
2022-06-08,2022-06-08T00:00:00Z,11.611534403774344
2022-06-09,2022-06-09T00:00:00Z,11.41846972026558
2022-06-10,2022-06-10T00:00:00Z,8.359235821478007
2022-06-11,2022-06-11T00:00:00Z,5.529376251998083
2022-06-12,2022-06-12T00:00:00Z,4.789162926725656
2022-06-13,2022-06-13T00:00:00Z,9.59027170326965
2022-06-14,2022-06-14T00:00:00Z,6.621937224095253
2022-06-15,2022-06-15T00:00:00Z,7.335498175611872
2022-06-16,2022-06-16T00:00:00Z,3.8976372905212857
2022-06-17,2022-06-17T00:00:00Z,3.8523994404645854
2022-06-18,2022-06-18T00:00:00Z,4.732858450994143
2022-06-19,2022-06-19T00:00:00Z,3.301130871940249
2022-06-20,2022-06-20T00:00:00Z,3.0197958892901613
2022-06-21,2022-06-21T00:00:00Z,3.969033460642912
2022-06-22,2022-06-22T00:00:00Z,3.371960742187104
2022-06-23,2022-06-23T00:00:00Z,5.150265543893983
2022-06-24,2022-06-24T00:00:00Z,4.582345820593899
2022-06-25,2022-06-25T00:00:00Z,4.139040699006202
2022-06-26,2022-06-26T00:00:00Z,4.184760114306498
2022-06-27,2022-06-27T00:00:00Z,5.218814751235283
2022-06-28,2022-06-28T00:00:00Z,4.750078230146847
2022-06-29,2022-06-29T00:00:00Z,5.438171860563415
2022-06-30,2022-06-30T00:00:00Z,4.8280095290315295
2022-07-01,2022-07-01T00:00:00Z,3.20921446252647
2022-07-02,2022-07-02T00:00:00Z,1.6913600053720743
2022-07-03,2022-07-03T00:00:00Z,1.95135837052552
2022-07-04,2022-07-04T00:00:00Z,2.6189270872265675
2022-07-05,2022-07-05T00:00:00Z,3.1210069415405552
2022-07-06,2022-07-06T00:00:00Z,3.47257489089709
2022-07-07,2022-07-07T00:00:00Z,4.126173088062016
2022-07-08,2022-07-08T00:00:00Z,3.064730358999686
2022-07-09,2022-07-09T00:00:00Z,3.020911982693002
2022-07-10,2022-07-10T00:00:00Z,2.136071537904213
2022-07-11,2022-07-11T00:00:00Z,3.0865826103652423
2022-07-12,2022-07-12T00:00:00Z,2.52630358089941
2022-07-13,2022-07-13T00:00:00Z,3.1339090611263947
2022-07-14,2022-07-14T00:00:00Z,3.807058016853365
2022-07-15,2022-07-15T00:00:00Z,3.484586167077553
2022-07-16,2022-07-16T00:00:00Z,2.9213768080630644
2022-07-17,2022-07-17T00:00:00Z,2.677709111510507
2022-07-18,2022-07-18T00:00:00Z,4.535317714702642
2022-07-19,2022-07-19T00:00:00Z,4.592693835389174
2022-07-20,2022-07-20T00:00:00Z,4.2606974109485165
2022-07-21,2022-07-21T00:00:00Z,3.188960670652832
2022-07-22,2022-07-22T00:00:00Z,2.4247708502743777
2022-07-23,2022-07-23T00:00:00Z,2.139607449938632
2022-07-24,2022-07-24T00:00:00Z,1.8592936799994624
2022-07-25,2022-07-25T00:00:00Z,2.567483070011969
2022-07-26,2022-07-26T00:00:00Z,2.255480243471868
2022-07-27,2022-07-27T00:00:00Z,3.2978625328595164
2022-07-28,2022-07-28T00:00:00Z,3.99025295825722
2022-07-29,2022-07-29T00:00:00Z,2.783072901011954
2022-07-30,2022-07-30T00:00:00Z,1.694497833146001
2022-07-31,2022-07-31T00:00:00Z,1.622204869411438
2022-08-01,2022-08-01T00:00:00Z,2.879845576691748
2022-08-02,2022-08-02T00:00:00Z,2.343853077181179
2022-08-03,2022-08-03T00:00:00Z,1.9854750447547287
2022-08-04,2022-08-04T00:00:00Z,1.7771916496236473
2022-08-05,2022-08-05T00:00:00Z,2.482805384764094
2022-08-06,2022-08-06T00:00:00Z,1.635068464511512
2022-08-07,2022-08-07T00:00:00Z,1.7315438061586756
2022-08-08,2022-08-08T00:00:00Z,3.1223337035248195
2022-08-09,2022-08-09T00:00:00Z,3.247533357251412
2022-08-10,2022-08-10T00:00:00Z,5.056865861039093
2022-08-11,2022-08-11T00:00:00Z,4.4245185233505815
2022-08-12,2022-08-12T00:00:00Z,3.470491469477715
2022-08-13,2022-08-13T00:00:00Z,2.3203161879768057
2022-08-14,2022-08-14T00:00:00Z,2.4169805053898843
2022-08-15,2022-08-15T00:00:00Z,3.8957191873064434
2022-08-16,2022-08-16T00:00:00Z,2.5416193880714806
2022-08-17,2022-08-17T00:00:00Z,2.536757628039493
2022-08-18,2022-08-18T00:00:00Z,2.4543495309635746
2022-08-19,2022-08-19T00:00:00Z,2.993081549318186
2022-08-20,2022-08-20T00:00:00Z,1.9547715677566693
2022-08-21,2022-08-21T00:00:00Z,1.4776197369558464
2022-08-22,2022-08-22T00:00:00Z,2.5656442218832822
2022-08-23,2022-08-23T00:00:00Z,2.451852068561028
2022-08-24,2022-08-24T00:00:00Z,2.3532188993207006
2022-08-25,2022-08-25T00:00:00Z,2.77163701135881
2022-08-26,2022-08-26T00:00:00Z,2.403748578360976
2022-08-27,2022-08-27T00:00:00Z,1.529074394795832
2022-08-28,2022-08-28T00:00:00Z,1.490687139592889
2022-08-29,2022-08-29T00:00:00Z,2.668708280200518
2022-08-30,2022-08-30T00:00:00Z,3.2231700641574097
2022-08-31,2022-08-31T00:00:00Z,3.685992910018829
2022-09-01,2022-09-01T00:00:00Z,3.256544941138977
2022-09-02,2022-09-02T00:00:00Z,2.3433878798863
2022-09-03,2022-09-03T00:00:00Z,1.4460496002398338
2022-09-04,2022-09-04T00:00:00Z,1.5076546330335594
2022-09-05,2022-09-05T00:00:00Z,1.9493192041704608
2022-09-06,2022-09-06T00:00:00Z,2.6814257593283832
2022-09-07,2022-09-07T00:00:00Z,3.518047847934181
2022-09-08,2022-09-08T00:00:00Z,3.748938401400709
2022-09-09,2022-09-09T00:00:00Z,3.644653611101647
2022-09-10,2022-09-10T00:00:00Z,2.4512267856016945
2022-09-11,2022-09-11T00:00:00Z,2.0827051809246844
2022-09-12,2022-09-12T00:00:00Z,3.0966649570353337
2022-09-13,2022-09-13T00:00:00Z,3.114732375808744
2022-09-14,2022-09-14T00:00:00Z,2.280086073326653
2022-09-15,2022-09-15T00:00:00Z,2.6746905923209745
2022-09-16,2022-09-16T00:00:00Z,1.569202775669016
2022-09-17,2022-09-17T00:00:00Z,1.0632005957627326
2022-09-18,2022-09-18T00:00:00Z,1.362886092882469
2022-09-19,2022-09-19T00:00:00Z,1.7595596936811355
2022-09-20,2022-09-20T00:00:00Z,1.8760938633016315
2022-09-21,2022-09-21T00:00:00Z,2.123070929935849
2022-09-22,2022-09-22T00:00:00Z,1.7086018278107151
2022-09-23,2022-09-23T00:00:00Z,1.575917672647056
2022-09-24,2022-09-24T00:00:00Z,1.082516547179459
2022-09-25,2022-09-25T00:00:00Z,1.2965080304088217
2022-09-26,2022-09-26T00:00:00Z,1.9597682560841865
2022-09-27,2022-09-27T00:00:00Z,2.523056209215491
2022-09-28,2022-09-28T00:00:00Z,2.467509403647702
2022-09-29,2022-09-29T00:00:00Z,2.269717832382056
2022-09-30,2022-09-30T00:00:00Z,2.205550937998196
2022-10-01,2022-10-01T00:00:00Z,1.3632033958980778
2022-10-02,2022-10-02T00:00:00Z,0.9725261377067906
2022-10-03,2022-10-03T00:00:00Z,1.92719838274814
2022-10-04,2022-10-04T00:00:00Z,2.164896753490066
2022-10-05,2022-10-05T00:00:00Z,2.3793018857950123
2022-10-06,2022-10-06T00:00:00Z,1.8615850892897323
2022-10-07,2022-10-07T00:00:00Z,1.6724056226853703
2022-10-08,2022-10-08T00:00:00Z,2.560726058068377
2022-10-09,2022-10-09T00:00:00Z,4.159860265759015
2022-10-10,2022-10-10T00:00:00Z,4.667557815391219
2022-10-11,2022-10-11T00:00:00Z,3.579843881865384
2022-10-12,2022-10-12T00:00:00Z,2.890004084391052
2022-10-13,2022-10-13T00:00:00Z,3.273696914765953
2022-10-14,2022-10-14T00:00:00Z,2.6966565961991216
2022-10-15,2022-10-15T00:00:00Z,2.5323517860613847
2022-10-16,2022-10-16T00:00:00Z,2.452794401558718
2022-10-17,2022-10-17T00:00:00Z,3.47366276998882
2022-10-18,2022-10-18T00:00:00Z,3.729875848527015
2022-10-19,2022-10-19T00:00:00Z,3.924064551389084
2022-10-20,2022-10-20T00:00:00Z,4.278685627877921
2022-10-21,2022-10-21T00:00:00Z,4.356545207185502
2022-10-22,2022-10-22T00:00:00Z,3.1320782453744944
2022-10-23,2022-10-23T00:00:00Z,2.459181872224453
2022-10-24,2022-10-24T00:00:00Z,3.124153656407173
2022-10-25,2022-10-25T00:00:00Z,3.705222962000932
2022-10-26,2022-10-26T00:00:00Z,3.4575749365122097
2022-10-27,2022-10-27T00:00:00Z,2.791153898430484
2022-10-28,2022-10-28T00:00:00Z,3.1496309336224675
2022-10-29,2022-10-29T00:00:00Z,2.734452212473138
2022-10-30,2022-10-30T00:00:00Z,1.881681765696951
2022-10-31,2022-10-31T00:00:00Z,3.7770759364484303
2022-11-01,2022-11-01T00:00:00Z,2.7684247219464977
2022-11-02,2022-11-02T00:00:00Z,3.232401289860228
2022-11-03,2022-11-03T00:00:00Z,4.4435256861515375
2022-11-04,2022-11-04T00:00:00Z,3.90602383360958
2022-11-05,2022-11-05T00:00:00Z,2.7457302192726214
2022-11-06,2022-11-06T00:00:00Z,2.574366543440312
2022-11-07,2022-11-07T00:00:00Z,3.219411702625298
2022-11-08,2022-11-08T00:00:00Z,6.83833427006841
2022-11-09,2022-11-09T00:00:00Z,6.083408701177399
2022-11-10,2022-11-10T00:00:00Z,5.341460964656096
2022-11-11,2022-11-11T00:00:00Z,3.619166498610534
2022-11-12,2022-11-12T00:00:00Z,2.566780554427014
2022-11-13,2022-11-13T00:00:00Z,2.2450403059569584
2022-11-14,2022-11-14T00:00:00Z,2.6203417318762408
2022-11-15,2022-11-15T00:00:00Z,2.738893837008132
2022-11-16,2022-11-16T00:00:00Z,2.4638123528815843
2022-11-17,2022-11-17T00:00:00Z,2.3671872413309463
2022-11-18,2022-11-18T00:00:00Z,2.283369038648107
2022-11-19,2022-11-19T00:00:00Z,2.0795462173143924
2022-11-20,2022-11-20T00:00:00Z,2.0039195531864404
2022-11-21,2022-11-21T00:00:00Z,2.0627240524073613
2022-11-22,2022-11-22T00:00:00Z,2.388084757885344
2022-11-23,2022-11-23T00:00:00Z,2.1146751304697635
2022-11-24,2022-11-24T00:00:00Z,1.9385018284548656
2022-11-25,2022-11-25T00:00:00Z,1.7175939782544472
2022-11-26,2022-11-26T00:00:00Z,1.772283189811475
2022-11-27,2022-11-27T00:00:00Z,1.7975635981016005
2022-11-28,2022-11-28T00:00:00Z,1.95637496281151
2022-11-29,2022-11-29T00:00:00Z,1.781686353677228
2022-11-30,2022-11-30T00:00:00Z,2.160906005132506
2022-12-01,2022-12-01T00:00:00Z,2.175704631042476
2022-12-02,2022-12-02T00:00:00Z,2.036869965018853
2022-12-03,2022-12-03T00:00:00Z,1.9389936776270853
2022-12-04,2022-12-04T00:00:00Z,1.9577822175703856
2022-12-05,2022-12-05T00:00:00Z,2.229480303708489
2022-12-06,2022-12-06T00:00:00Z,2.347009671364311
2022-12-07,2022-12-07T00:00:00Z,2.747438940751227
2022-12-08,2022-12-08T00:00:00Z,2.731475126415204
2022-12-09,2022-12-09T00:00:00Z,2.388496376706569
2022-12-10,2022-12-10T00:00:00Z,2.1737900802101247
2022-12-11,2022-12-11T00:00:00Z,2.2731771510702727
2022-12-12,2022-12-12T00:00:00Z,2.2616998064659217
2022-12-13,2022-12-13T00:00:00Z,2.693458074659844
2022-12-14,2022-12-14T00:00:00Z,2.4456477801163
2022-12-15,2022-12-15T00:00:00Z,2.5732135790312087
2022-12-16,2022-12-16T00:00:00Z,2.479174533420568
2022-12-17,2022-12-17T00:00:00Z,2.0368661194149715
2022-12-18,2022-12-18T00:00:00Z,2.241103642706613
2022-12-19,2022-12-19T00:00:00Z,2.1813418758088665
2022-12-20,2022-12-20T00:00:00Z,2.497002285782997
2022-12-21,2022-12-21T00:00:00Z,2.267031859081972
2022-12-22,2022-12-22T00:00:00Z,2.300438564895461
2022-12-23,2022-12-23T00:00:00Z,2.0340427733950803
2022-12-24,2022-12-24T00:00:00Z,1.9016029417913929
2022-12-25,2022-12-25T00:00:00Z,2.030751073705231
2022-12-26,2022-12-26T00:00:00Z,1.976391430258832
2022-12-27,2022-12-27T00:00:00Z,2.255732947452781
2022-12-28,2022-12-28T00:00:00Z,2.481575331109037
2022-12-29,2022-12-29T00:00:00Z,2.6141479290130234
2022-12-30,2022-12-30T00:00:00Z,2.7045986396381454
2022-12-31,2022-12-31T00:00:00Z,2.7310351036924985
2023-01-01,2023-01-01T00:00:00Z,2.927072967925743
2023-01-02,2023-01-02T00:00:00Z,2.7327484125925814
2023-01-03,2023-01-03T00:00:00Z,2.9329215040257943
2023-01-04,2023-01-04T00:00:00Z,3.833766895532847
2023-01-05,2023-01-05T00:00:00Z,2.8288982166547405
2023-01-06,2023-01-06T00:00:00Z,3.1288150346480554
2023-01-07,2023-01-07T00:00:00Z,2.548931373193734
2023-01-08,2023-01-08T00:00:00Z,2.481336233030808
2023-01-09,2023-01-09T00:00:00Z,3.371436282405897
2023-01-10,2023-01-10T00:00:00Z,3.2690284999239507
2023-01-11,2023-01-11T00:00:00Z,3.472288650384746
2023-01-12,2023-01-12T00:00:00Z,3.5503492706408006
2023-01-13,2023-01-13T00:00:00Z,4.133088491984804
2023-01-14,2023-01-14T00:00:00Z,4.213760777871168
2023-01-15,2023-01-15T00:00:00Z,3.720807762378153
2023-01-16,2023-01-16T00:00:00Z,4.29426404013493
2023-01-17,2023-01-17T00:00:00Z,4.304001791723629
2023-01-18,2023-01-18T00:00:00Z,4.495877242781676
2023-01-19,2023-01-19T00:00:00Z,3.9400660577250064
2023-01-20,2023-01-20T00:00:00Z,4.248701941892256
2023-01-21,2023-01-21T00:00:00Z,3.617469458018863
2023-01-22,2023-01-22T00:00:00Z,3.5781535001338867
2023-01-23,2023-01-23T00:00:00Z,3.992814995829251
2023-01-24,2023-01-24T00:00:00Z,4.620493038425654
2023-01-25,2023-01-25T00:00:00Z,4.195965224943556
2023-01-26,2023-01-26T00:00:00Z,4.191965265370158
2023-01-27,2023-01-27T00:00:00Z,3.846422499109509
2023-01-28,2023-01-28T00:00:00Z,3.1837523801168928
2023-01-29,2023-01-29T00:00:00Z,3.948583458359824
2023-01-30,2023-01-30T00:00:00Z,3.350381294138041
2023-01-31,2023-01-31T00:00:00Z,4.538222862362313
2023-02-01,2023-02-01T00:00:00Z,4.9999071841349485
2023-02-02,2023-02-02T00:00:00Z,5.127786095061323
2023-02-03,2023-02-03T00:00:00Z,5.486413569021771
2023-02-04,2023-02-04T00:00:00Z,4.389522171312766
2023-02-05,2023-02-05T00:00:00Z,3.803591358953169
2023-02-06,2023-02-06T00:00:00Z,4.544446648051811
2023-02-07,2023-02-07T00:00:00Z,5.747537177580065
2023-02-08,2023-02-08T00:00:00Z,6.061232100014232
2023-02-09,2023-02-09T00:00:00Z,6.109775046503714
2023-02-10,2023-02-10T00:00:00Z,4.420569518620067
2023-02-11,2023-02-11T00:00:00Z,3.576437580970864
2023-02-12,2023-02-12T00:00:00Z,3.4604504065887784
2023-02-13,2023-02-13T00:00:00Z,4.3774624867913206
2023-02-14,2023-02-14T00:00:00Z,8.544463780452112
2023-02-15,2023-02-15T00:00:00Z,6.654650873591865
2023-02-16,2023-02-16T00:00:00Z,6.903463609044916
2023-02-17,2023-02-17T00:00:00Z,6.729112365342298
2023-02-18,2023-02-18T00:00:00Z,5.594123842388635
2023-02-19,2023-02-19T00:00:00Z,5.207823381226039
2023-02-20,2023-02-20T00:00:00Z,6.350577942234695
2023-02-21,2023-02-21T00:00:00Z,5.98548119571601
2023-02-22,2023-02-22T00:00:00Z,6.494144506914925
2023-02-23,2023-02-23T00:00:00Z,6.682315635736956
2023-02-24,2023-02-24T00:00:00Z,5.34942026159454
2023-02-25,2023-02-25T00:00:00Z,4.1142085455278
2023-02-26,2023-02-26T00:00:00Z,4.258820418632631
2023-02-27,2023-02-27T00:00:00Z,4.54482425008062
2023-02-28,2023-02-28T00:00:00Z,4.637723069289754
2023-03-01,2023-03-01T00:00:00Z,5.820306313322148
2023-03-02,2023-03-02T00:00:00Z,5.210848048288812
2023-03-03,2023-03-03T00:00:00Z,5.357495376792702
2023-03-04,2023-03-04T00:00:00Z,4.562647109100958
2023-03-05,2023-03-05T00:00:00Z,5.180319447434325
2023-03-06,2023-03-06T00:00:00Z,6.079659057298251
2023-03-07,2023-03-07T00:00:00Z,5.949858496849631
2023-03-08,2023-03-08T00:00:00Z,5.942720792924077
2023-03-09,2023-03-09T00:00:00Z,5.903186453108644
2023-03-10,2023-03-10T00:00:00Z,5.257567518004503
2023-03-11,2023-03-11T00:00:00Z,16.0896190021833
2023-03-12,2023-03-12T00:00:00Z,5.636335415871503
2023-03-13,2023-03-13T00:00:00Z,5.743724252936188
2023-03-14,2023-03-14T00:00:00Z,5.854298429856565
2023-03-15,2023-03-15T00:00:00Z,5.30971284109621
2023-03-16,2023-03-16T00:00:00Z,5.016236192651203
2023-03-17,2023-03-17T00:00:00Z,5.211971167950262
2023-03-18,2023-03-18T00:00:00Z,3.896609448391814
2023-03-19,2023-03-19T00:00:00Z,4.178566899565172
2023-03-20,2023-03-20T00:00:00Z,4.192039690834662
2023-03-21,2023-03-21T00:00:00Z,4.046919462579528
2023-03-22,2023-03-22T00:00:00Z,4.102867018633497
2023-03-23,2023-03-23T00:00:00Z,4.690051082164433
2023-03-24,2023-03-24T00:00:00Z,4.578403346631061
2023-03-25,2023-03-25T00:00:00Z,3.5366426219842366
2023-03-26,2023-03-26T00:00:00Z,4.007479366079118
2023-03-27,2023-03-27T00:00:00Z,5.256172640507936
2023-03-28,2023-03-28T00:00:00Z,5.480079983911095
2023-03-29,2023-03-29T00:00:00Z,5.631005102863965
2023-03-30,2023-03-30T00:00:00Z,5.953257147465873
2023-03-31,2023-03-31T00:00:00Z,5.248655402040581
2023-04-01,2023-04-01T00:00:00Z,4.64313720120063
2023-04-02,2023-04-02T00:00:00Z,4.5205964948869815
2023-04-03,2023-04-03T00:00:00Z,6.036601861068289
2023-04-04,2023-04-04T00:00:00Z,6.300723895082081
2023-04-05,2023-04-05T00:00:00Z,6.904029536039896
2023-04-06,2023-04-06T00:00:00Z,6.126887914754845
2023-04-07,2023-04-07T00:00:00Z,5.136108586722846
2023-04-08,2023-04-08T00:00:00Z,5.221658244364158
2023-04-09,2023-04-09T00:00:00Z,4.778158146726097
2023-04-10,2023-04-10T00:00:00Z,5.502035147230614
2023-04-11,2023-04-11T00:00:00Z,5.994792642920124
2023-04-12,2023-04-12T00:00:00Z,5.228518137355602
2023-04-13,2023-04-13T00:00:00Z,6.421008950495875
2023-04-14,2023-04-14T00:00:00Z,6.571982177801234
2023-04-15,2023-04-15T00:00:00Z,5.647678644168738
2023-04-16,2023-04-16T00:00:00Z,7.760335246156886
2023-04-17,2023-04-17T00:00:00Z,8.567910459589156
2023-04-18,2023-04-18T00:00:00Z,12.517512556243323
2023-04-19,2023-04-19T00:00:00Z,15.62277854423266
2023-04-20,2023-04-20T00:00:00Z,14.683127880081482
2023-04-21,2023-04-21T00:00:00Z,8.991420496193303
2023-04-22,2023-04-22T00:00:00Z,9.942965255738198
2023-04-23,2023-04-23T00:00:00Z,10.875543989613202
2023-04-24,2023-04-24T00:00:00Z,10.56392283277104
2023-04-25,2023-04-25T00:00:00Z,8.952530416587672
2023-04-26,2023-04-26T00:00:00Z,9.43260551073302
2023-04-27,2023-04-27T00:00:00Z,9.276697363102189
2023-04-28,2023-04-28T00:00:00Z,8.91757943151194
2023-04-29,2023-04-29T00:00:00Z,9.266197430907818
2023-04-30,2023-04-30T00:00:00Z,10.187255023865257
2023-05-01,2023-05-01T00:00:00Z,13.821619060456683
2023-05-02,2023-05-02T00:00:00Z,17.066503780099765
2023-05-03,2023-05-03T00:00:00Z,15.411977994526628
2023-05-04,2023-05-04T00:00:00Z,15.79277931039802
2023-05-05,2023-05-05T00:00:00Z,27.519617987521865
2023-05-06,2023-05-06T00:00:00Z,26.97857063178508
2023-05-07,2023-05-07T00:00:00Z,22.68591643760382
2023-05-08,2023-05-08T00:00:00Z,21.285199595911987
2023-05-09,2023-05-09T00:00:00Z,18.31123295327273
2023-05-10,2023-05-10T00:00:00Z,19.558885704533907
2023-05-11,2023-05-11T00:00:00Z,19.89732336688845
2023-05-12,2023-05-12T00:00:00Z,13.910687690883606
2023-05-13,2023-05-13T00:00:00Z,9.590510885492426
2023-05-14,2023-05-14T00:00:00Z,9.259488298203484
2023-05-15,2023-05-15T00:00:00Z,12.272188521049936
