date,0 ~ 1 USD,1 ~ 10 USD,10 ~ 100 USD,100 ~ 1K USD,1K ~ 10K USD,10K ~ 100K USD,100K ~ 1M USD,1M ~ USD
2025-04-17,100375.55384109,317075.78065785,15868724.89762041,113093346.03587832,298241367.1834657,1371475307.0533185,5607144031.860935,55686370646.19247
2025-04-18,100861.53022801,284520.65432971,14199219.32233151,102806696.66912022,254849313.12265587,1203442785.3106806,5065888941.60741,38388980923.62289
2025-04-19,163585.46112647,269647.96944135,13843824.66293783,92436080.6961038,232132314.27114004,1108134427.621064,4043101135.081811,26905748183.3431
2025-04-20,84622.10497936,266176.12988883,13063190.80136371,85340559.13175659,209848296.55191413,975590073.5592228,3575852173.406898,23910779765.57505
2025-04-21,79398.12233642,303794.38922845,12934479.06192067,105011139.15136836,285772345.66991293,1321308295.8094618,5226085299.925726,44499766459.24729
2025-04-22,117450.39357179,383575.16055287,15501149.86602355,124402756.38866691,365543437.7418616,1651755155.2951632,6128877256.53322,59819498898.07851
2025-04-23,46356.36032323,288418.04286279,12170994.13915927,100211118.4579136,342836659.99636865,1630655065.1775122,5998974919.415469,81801722181.52895
2025-04-24,99030.61110299,309287.04815463,14053150.5045691,115984367.92801245,348109102.6759829,1526226200.588508,6532407517.271667,61604438088.46347
2025-04-25,144581.05146117,291734.62008994,14376101.01687796,111024948.98692028,338973430.1418342,1483568015.2198043,6046604610.879579,65057928775.05874
2025-04-26,157952.06914881,261886.81992872,9654073.3484822,77526177.9521175,244071908.0123489,1136428658.7232666,4155730549.9663568,29695549056.03365
2025-04-27,121825.15758491,404004.17486431,10781086.13573932,94762698.22801416,225715174.78138408,1069785200.7348056,4653863936.988004,31331832103.949345
2025-04-28,83593.71198407,330690.66490348,19312955.74893743,109487785.89380816,317532066.3648838,1453022534.5050173,6561562072.654348,57779071619.90355
2025-04-29,75478.24992909,323986.61084162,19181098.11086038,112392291.79918475,331094317.0698274,1548464829.3574245,5715042356.194687,60856890484.44209
2025-04-30,46946.86852051,322044.83605142,19940037.01246277,107168335.1975658,331567275.1937166,1639649077.8043518,5572055660.394568,54714181234.6467
2025-05-01,79092.92777528,257780.88511535,19423234.65817362,98999679.67616868,312484792.1291527,1446131849.7979147,5827633011.738566,66376022033.14905
2025-05-02,91519.17410277,332156.34133124,24045626.32568818,112785999.05532748,330515840.783168,1506415198.0862036,6821713463.507772,65426933302.56704
2025-05-03,137040.94775166,276663.73653711,15219705.59126201,92445050.99921183,253885890.5424594,1198772134.1459694,4498749560.881572,42836145942.57535
2025-05-04,107561.32170968,283055.2751975,12038975.76448952,81753244.65610138,214309664.1574937,1062367114.1602747,3987614255.89812,41892623275.42253
2025-05-05,77624.2622997,293133.7094364,19105087.6913235,96457968.70280115,300565323.68271315,1507422337.1385262,6472439335.235075,68467534387.87784
2025-05-06,51490.47424796,308172.55291617,18426097.11751083,93031916.89278206,305021145.1268726,1421155725.2911708,5768250066.092016,61797276656.56625
2025-05-07,146778.14072982,358874.4856235,20204241.50195904,103275297.09701976,339192327.685785,1605912709.8695242,6560255810.184265,62971479116.39994
2025-05-08,145153.1348881,301463.83615127,19514247.20957681,110924290.73104016,413399720.7722701,1928265717.627888,7523324620.757699,64103614305.18699
2025-05-09,117213.09779963,259158.20451119,18480361.28838107,96624534.93520232,386138261.860379,1805731070.0758977,7281356436.216495,77044830270.5574
2025-05-10,248196.18061035,242834.16153037,11116254.06045643,83504531.9408343,287566626.6102005,1339500904.5660744,4951828654.287957,42781875509.63693
2025-05-11,256082.17684124,238177.99137909,9027376.4668896,67894133.44940141,256549713.79367355,1245841159.7590048,4709539890.563444,44754324813.88453
2025-05-12,98109.00911377,423392.54905272,12296701.45426556,90770159.42605872,317588701.2184792,1540208558.2937677,6592600372.019074,63292626969.10151
2025-05-13,80297.81990008,274212.88441182,16917854.8716886,85686764.41942911,328434701.8397206,1557864434.7933269,5722595713.193322,70238077074.3794
2025-05-14,98933.79339363,367019.91294587,18166002.65264815,89774006.34226485,342878142.0351333,1547046337.28923,6429086371.387564,65638172911.0433
2025-05-15,92090.72027151,256633.3026627,16815805.41681233,93585275.63515228,318520437.5824531,1535617768.2936115,6061536462.894143,69802310285.83603
2025-05-16,86563.20051433,280970.07660493,16636931.23915133,92286855.87294152,312230407.1626266,1474186698.923813,5563142956.521268,58433320047.37151
2025-05-17,74350.71233942,264628.12842077,21588177.19769698,81100447.1990826,251998567.77639616,1199877671.616056,3769878385.551055,33470469659.3841
2025-05-18,56527.85243589,477118.03861957,21476386.66257133,85736541.5584018,222406115.3988109,1168422218.4408677,3997059541.965612,36247098938.67268
2025-05-19,41955.14045616,560605.53526488,18905075.24786568,91651581.9604274,297811670.71644586,1439909711.2822125,6351785341.905599,59434791146.87331
2025-05-20,49629.23729806,450234.0097147,20928171.69334155,99671063.18891966,327826887.01981765,1589438194.5355563,6321283688.687155,66180894083.28728
2025-05-21,124570.09171691,324213.42329061,14212706.45958834,100886537.38396944,378650606.8628983,1804882063.1126847,6827873859.504501,80944856462.10684
2025-05-22,130315.91229839,400373.55009262,13912552.81047908,108683333.3449106,462138365.58455104,2158416805.7025394,8038460942.50085,104080084492.8922
2025-05-23,112031.43705528,346163.11973623,14496157.85677622,105349316.01766284,362112626.2174471,1685060318.4920106,6832562777.84611,81639967396.84726
2025-05-24,113423.54735046,305836.26873807,12516671.5577218,87082062.32739067,247852883.94430065,1265807245.5682497,4976676965.949902,42843803855.91455
2025-05-25,110772.20282448,309128.50364598,11362192.80867612,75191771.87657633,212806217.30814067,1180961362.7033846,4623559977.512119,40178214113.88416
2025-05-26,126072.73149857,262616.10560923,16447398.85212914,82174072.69085431,298057767.4343421,1518146525.5134404,6054498342.083869,53375201587.34697
2025-05-27,79642.34006671,306425.89639908,15660784.311442,82545399.75617842,297097126.204486,1529692766.0627272,7754630014.762344,59164858229.91048
2025-05-28,101834.38679473,464172.9919911,20373986.31782119,105180341.09413502,322996852.54709417,1531001937.284834,6116951563.571859,70155606030.68286
2025-05-29,87423.5172317,313072.68187657,16594290.65416973,94823649.99415536,317372094.5241662,1509214611.461399,5881566841.061041,56316133648.13668
2025-05-30,80154.79525411,295041.07898532,20362624.02914543,97383499.19455284,321917515.6661343,1591268157.8780131,6089703151.349578,66178629731.970535
2025-05-31,51833.32511012,266156.09820173,15838068.37711544,77305529.37912585,241693939.1605342,1346839676.521953,4528135816.451528,37158994018.53726
2025-06-01,76242.17744969,278662.47138816,15148502.29861376,70096289.09437446,217970185.5078905,1194709964.322793,4722207957.972275,40752018540.31726
2025-06-02,63629.35766314,272624.09848638,16519630.41959998,87079235.85564359,293823449.03435755,1516813926.8521535,6524189605.223992,71991260412.70645
2025-06-03,75496.29998483,315603.47988208,14738559.2035257,92988903.6827458,323424893.4037294,1589860281.8428032,6408780581.222966,73983075699.90479
2025-06-04,67064.59077357,294669.61349393,11749812.86605808,89384871.1923426,310269439.33049214,1439201001.497936,6230765551.439931,65311443657.066574
2025-06-05,49039.49079769,244962.67361124,14988473.28864192,87772397.86429705,316324915.24143416,1563803909.491938,6498995333.928421,62821823137.89081
2025-06-06,48523.07204681,237774.64773387,16591519.41217302,82851686.97030167,288740962.8345964,1542507756.630757,5875269566.08637,57502941652.29732
2025-06-07,67157.29238579,204402.74307443,14190772.90870746,69779513.81360082,230850084.51751167,1194657987.3583827,4764052574.353642,36140579446.58844
2025-06-08,65751.33736061,222709.01010611,13433072.15318163,67437577.05629605,217830512.4132632,1135264404.2832117,4740425683.56903,35098795285.7008
2025-06-09,68230.3675375,276043.14798529,13675742.93791779,85455450.22384739,314358840.4370364,1529507807.9661417,6172699653.054567,55048219492.43827
2025-06-10,91179.32078174,386037.07839626,17098129.01086312,116600123.06621017,372853720.3338566,1810193661.034603,6373996947.328306,71224664054.9411
2025-06-11,51109.18481201,267583.90982277,15222708.98204077,115458088.82860146,314183761.0791397,1528115856.011875,5846018900.735438,60495482787.75573
2025-06-12,75674.17111526,375556.88054008,17276865.82068073,94839111.40198924,300423161.7386588,1582053019.37736,5633902427.485714,49966627558.6508
2025-06-13,85773.43725774,320176.92919421,16193755.2619598,86493873.12169276,300559338.5807142,1538615203.8169334,6446410775.392399,60014900384.11945
2025-06-14,107811.48369953,245625.71960686,12092278.53180268,71595079.93802972,233708237.1974384,1157495624.2222707,4239578808.157435,31166719765.496124
2025-06-15,75301.69419479,219592.74804065,10130833.14975579,62969804.94386183,230198338.29538587,1253433306.8971364,4293435690.453157,23604397203.30804
2025-06-16,89915.44171796,318874.79001244,11699895.21834228,87030596.77390213,311331750.0807669,1498063693.4934645,6566355230.7580185,54224926997.34531
2025-06-17,63547.57050157,361358.73217633,14163413.31415801,85225266.43465959,312503940.0493766,1509778024.1822176,6308719388.257682,64394022778.04813
2025-06-18,50075.07879066,352912.66996102,17251440.02421053,88589216.92054288,290075995.1699002,1409113425.1378992,5355725104.018574,55329195983.4248
2025-06-19,51914.54207508,222867.72462394,14405297.75244184,89231960.54918602,300841019.03788817,1395060267.4274447,5172051907.889912,38443532396.03995
2025-06-20,57823.17684882,311774.5295981,15700595.24009156,91972881.529593,290428509.08162445,1481900483.8903077,5625488308.521043,52096431459.39535
2025-06-21,74304.13728441,253756.36901293,14221389.32231326,74887560.09152931,226795054.2076384,1203767259.6391635,4220593355.6014,27598533374.568104
2025-06-22,80167.88370894,240255.42176382,11720975.5526539,66305837.75365004,252612640.38578457,1334920693.3888724,4725516500.449281,44086631347.453
2025-06-23,34132.19605437,220680.37313659,11085689.59107442,71912715.00078963,278322446.9287647,1421096685.4389,5773314413.849544,59293140300.80496
2025-06-24,28545.16126233,232296.04599348,14516551.49741812,83055976.24974434,310604423.2881574,1597460410.9821217,5340033190.941382,65927718594.06189
2025-06-25,78141.14386438,339484.86128415,15291153.14279168,96528307.9663313,332272313.72918034,1602310654.6961207,5313769874.238811,69776864875.6062
2025-06-26,53719.29262645,325265.44552646,17850099.18234518,97705233.1928337,318530961.9068481,1578785529.8059852,5589798567.8787565,64093364074.70668
2025-06-27,41942.71042352,264353.42485811,13677134.85081644,85440359.63902526,296836917.3954948,1480813477.1122649,5207312028.1353245,64070921525.75748
2025-06-28,137429.1360533,492540.10860449,15168458.9198572,94840890.432204,251426523.20258668,1205317679.2727656,3871197200.2868977,33243434335.60752
2025-06-29,116628.13399439,239722.36038358,12372539.37193706,75360692.15573955,235017214.49572173,1178820805.0659142,3656156384.838775,30771136770.5359
2025-06-30,69080.05398709,236203.39478431,13905480.80030977,88410040.99658252,321209537.7034797,1568351286.2384946,5849691766.116962,59955984679.40082
2025-07-01,53275.4860904,285863.76515527,13877371.82698319,89173769.82519238,327456074.15982574,1560048337.9564216,5983335031.378418,44860902488.90744
2025-07-02,59928.98025234,250313.35478801,15038585.28839085,93205099.60097964,361101271.5810545,1680813606.224228,6507424685.169992,42171384830.937225
2025-07-03,106385.1564989,251650.80853646,14148734.09512051,92431857.37348545,379518750.339421,1575446577.2974222,6189367114.825953,58337051116.24606
2025-07-04,68926.46737508,259867.32111588,12657719.96068385,88373905.01365957,292591309.308815,1393853837.6370544,5085231158.949797,53275621145.03589
2025-07-05,82316.76918175,234774.87271324,14072057.94840107,76583405.67311858,211782212.42135644,1059267006.8324296,3839609272.269421,24564231430.41995
2025-07-06,93526.87174595,228941.28836506,18307331.61746078,82874375.77558137,225094128.51548904,1068373323.2367196,3759590327.491246,25618069132.412804
2025-07-07,85958.37120637,298167.37419791,12964416.40864589,77630382.97790723,290695539.6077357,1338672939.2260022,6396501662.569497,51370482361.9756
2025-07-08,57101.75956682,294671.31885838,15628126.20194144,91613584.63244855,312543392.4738327,1414086347.2856565,5043979421.383782,43981213781.878624
2025-07-09,96082.94465773,248883.67491459,15590638.56784512,95622702.910709,338398525.5253788,1497102393.0072582,5231232710.300574,46969739230.76961
2025-07-10,118041.4450425,255055.91079075,14604865.77230855,104243074.96368948,404199896.2979491,1801338473.6936584,6653664175.910916,71614768844.17549
2025-07-11,97125.08845905,280922.75975204,13980847.43080048,108801835.57798922,463463535.78906256,2129623440.7963133,8160214201.930969,108319172764.25488
2025-07-12,111823.86847271,223863.54921589,14056485.34400077,94087976.20387857,273343327.19365937,1323280692.457435,4687258493.773394,56307453410.55928
2025-07-13,100540.15182536,237765.1007903,13491626.58012161,79059334.65088405,260889970.7037901,1254972499.4397426,4488013246.534625,47456141230.8456
2025-07-14,95973.02368671,263248.06602487,13590264.18111719,111262178.08298498,449226020.2920252,2096926072.3965983,7853167001.157364,117488881703.36824
2025-07-15,115116.00729012,311654.8877048,13949947.1585488,97367356.74454267,352881185.6919683,1592670202.685234,6513029226.478695,125972865652.12708
2025-07-16,62189.0575667,206941.75107466,12259683.20668493,90476449.9365506,327275764.8289835,1522051388.7917843,5495569062.675914,103293759846.7416
2025-07-17,65035.60317803,267897.78096754,13649913.42887344,110217949.49055006,382694101.4767691,1710647723.8630128,5686784609.1390085,117202137832.86104
2025-07-18,107051.81058509,308920.8570131,14849906.36393349,95706941.82780106,333697267.3018387,1684818597.488212,5761209346.570911,93068147724.13824
2025-07-19,94821.48747479,397042.73912125,13696943.13652483,79979675.24728426,234659368.2228372,1172904472.7788806,4182855657.026816,44160408485.15297
2025-07-20,132399.09810137,290371.71668181,14236469.6358156,79790323.32790986,233156160.2217424,1193126890.2676232,3517810414.691822,43465123720.68951
2025-07-21,111736.73029407,308692.56598703,13038435.38904156,96085588.82183889,351057030.6494227,1527600138.3001585,5233429931.121845,98739935708.25352
2025-07-22,82705.47052106,297482.5081368,15407264.67509018,94090986.54000872,308825409.6582164,1459458204.580222,5421179083.346464,77378741418.51277
2025-07-23,92885.37737583,265642.68239926,16594379.35521078,88704539.13765626,322768127.4888448,1463797350.0592532,5512880764.571922,65706682244.350975
2025-07-24,76306.11280553,380184.64121352,14221229.94620638,85756083.92701618,312338329.7162669,1342817844.85219,5448893676.549171,70348179743.79927
2025-07-25,102648.20677463,376276.7438798,14780176.28163532,90496789.29365931,314368837.15094215,1425635920.4149532,5734630329.419874,110156644493.70232
2025-07-26,84476.12357119,467708.0297159,17690921.01206104,86023051.28211503,236514293.696759,1109211937.2066998,3795471827.085187,49843627562.92905
2025-07-27,103521.5964749,445573.390497,13414344.21146272,81932756.24751829,230581795.5690585,1062585654.7060798,3650507680.767815,49561566072.72865
2025-07-28,79664.14664932,381845.47431711,15904627.54000985,90488936.39748794,298707847.556662,1365743266.294453,5196122476.886791,69197125828.8139
2025-07-29,69001.66833918,305846.97547247,12319648.77021886,82870518.4709877,311702216.3438207,1452188633.52115,5197523186.59968,62031507332.75958
2025-07-30,76634.15831641,338929.9697694,14997517.73983333,87587910.70384417,298575907.19699043,1457598191.0589387,5433846552.44046,66950033734.29591
2025-07-31,99752.98704153,379789.33292718,16879979.05828394,101764978.4769586,332477764.9963375,1522286634.0625515,5412438306.230673,60846290069.02316
2025-08-01,108842.6049373,347382.8011412,14938740.18118921,101944719.5286916,345893747.4042596,1564660318.7235088,5970610220.245285,79794409161.437
2025-08-02,84086.41552591,276384.2137979,12015774.17289828,75944344.84004113,255288373.1441875,1222752635.5633702,3824891994.845954,47659149981.496025
2025-08-03,196790.18831034,244837.01788217,11183390.71457568,64668315.51899385,210512650.81068507,1083013098.3753712,3533727737.218584,47979584463.98564
2025-08-04,142789.72513104,369559.17494974,15277256.42874903,79899142.89447385,294234949.20729035,1427287439.539359,4955079397.451738,71604804688.58699
2025-08-05,56563.84138752,408205.96947246,15025081.69617246,87106472.71632066,299708287.4035928,1395238153.8604689,4790437686.731656,62887141472.279495
2025-08-06,56997.227967,366791.27547365,18438540.86444011,85347725.68888985,298931688.4475621,1531165617.8149283,4642588356.027108,65162151852.20684
2025-08-07,74820.39512599,498533.78231915,16668319.33340504,98171683.09288496,315963015.8555092,1415562248.2178967,5645762111.110159,62553958623.370056
2025-08-08,42929.36655225,446269.22872467,16171223.52575245,90695336.50436704,303530667.83372766,1414095831.186941,6105365169.953781,64941407074.64489
2025-08-09,41922.21311647,398250.50438432,14195375.19541453,79674457.23055804,249934779.90971464,1203197704.665216,4669721881.99752,44956392129.64634
2025-08-10,88267.72293723,309515.75792629,12631256.36416758,77092081.15804447,240312420.1492684,1167628742.8822114,4063682343.708501,48335494786.60109
2025-08-11,86631.2974468,309586.38235572,15801106.88379476,95921360.79744966,341431018.256102,1635696538.6127276,6314041409.490931,82172278296.05475
2025-08-12,115346.64288119,285255.68175571,13137630.78043132,87542045.15133882,318951382.0630384,1483531439.638718,5705030846.219803,76519033159.98932
2025-08-13,133889.41854817,342720.33696963,13499418.04915325,89707789.18117492,338612579.91413665,1619068526.32207,5958748531.817439,79213771603.43661
2025-08-14,118667.67061511,520519.56841368,14072116.73495648,94801047.16880518,343195806.9368889,1612120828.5195827,6262967359.246439,73856907547.80118
2025-08-15,57783.42014804,253638.71151955,12167512.81365566,112165050.84230474,303763526.8481734,1392222665.2785509,5798560867.397511,61561942479.98746
2025-08-16,108811.12070804,278989.35423899,14829055.30903304,88974839.91009188,250700659.023852,1124333847.5786765,3998441476.783092,45175900964.41894
2025-08-17,98843.77799236,270396.31664505,14139654.12332342,79152302.21014401,220226107.5737972,1022516587.4201064,3886533526.804534,44244098243.89938
2025-08-18,56787.44107738,330444.31542473,14818512.90948945,106688807.52256128,303707989.8301898,1651009682.9527173,5154320465.013915,66731134845.93693
2025-08-19,76846.48093502,271014.56390659,13547023.70380096,98794601.84885976,298020701.4728355,1382967336.992698,5431926391.757038,63841127130.58564
2025-08-20,65939.11669591,296794.08876315,15455411.77122908,93928240.82058612,304006014.4548472,1415885309.107046,5256788068.024742,59030269245.97178
2025-08-21,93843.56364091,274669.5362062,15806832.48489113,89596175.38556477,310495927.30916667,1393161128.0476534,5684979892.573768,60901388079.29709
2025-08-22,94046.41530857,292628.03141098,15897643.76533918,93799904.63670012,311423035.94706964,1433701672.0414724,6091496429.974278,72003435287.46172
2025-08-23,118850.0026445,384433.14589124,15820457.18492579,87589121.88513076,248506455.93787923,1214106711.5961373,4214456164.3146873,54632219938.65055
2025-08-24,154661.85611997,595429.23285813,13992971.15743919,80845490.52984004,213400285.43325844,1049564608.2412968,4557301156.214089,60830110182.4376
2025-08-25,107862.25192157,417899.10196252,12902330.97631365,97205880.8062963,292647555.4961292,1452250149.298527,5965376197.190232,67119214772.608864
2025-08-26,108815.58095334,288558.57390204,13990281.45674161,93838358.75884444,300965014.9024955,1437821718.5855925,5791256878.948266,69486920653.22499
2025-08-27,90998.93925743,268548.93795935,14104506.84746072,114893173.24324524,306418313.4612776,1418500666.9305863,5760004777.53843,60427181177.41041
2025-08-28,79122.22136057,395408.84469192,18153984.36852781,107254724.7096412,322532144.4173778,1485554808.888832,5412876433.496079,64979128679.86853
2025-08-29,105906.24191777,439326.58651582,19357147.89659116,104306470.06314668,335010809.44939846,1524123440.0913932,6420890420.483572,82419463222.10378
2025-08-30,49206.52188138,325080.17851027,22369337.99319374,89212348.17051326,254050934.1776132,1133664497.722759,4311222514.4787245,53632886751.20246
2025-08-31,45223.42403165,298123.86712392,16104153.27471119,71816664.94825147,237388154.90004173,1145450349.9508932,3974921703.139481,49280091791.49469
2025-09-01,67337.4420869,560373.58279356,16022992.633163,86169205.23944671,290213377.0231498,1364702867.8295107,5598992154.140422,59314106314.81531
2025-09-02,74966.81649285,453594.57344759,16157578.93695247,86188621.63796152,303864936.1736721,1335784564.705552,6058314445.743032,62271939162.62717
2025-09-03,52573.6077594,440521.41044835,12882317.27934002,120662502.54413252,368274370.4246736,1536453432.8774831,6209890583.386993,64204822745.17071
2025-09-04,59187.69292559,490447.93093369,15026061.6642494,99278672.59273708,297606308.4552152,1334088677.763789,5581148445.612781,74620865444.49892
2025-09-05,48647.75078464,393228.85339063,17372015.79669917,98725596.1705684,317248045.807959,1540900496.281879,5325543286.970947,85030618682.62746
2025-09-06,58454.08413519,363019.86404347,12660308.32398255,83670716.60772903,228791433.390754,1161425994.7704024,3841120819.0207977,46332193158.50093
2025-09-07,77296.52587068,555096.01887543,15561159.76644957,77861254.77325915,231015382.0945652,998484755.7935652,3843725008.5617337,47191074110.43814
2025-09-08,93030.38230993,584910.90288944,17467546.40862534,89396619.75629751,315776048.156993,1390247847.2435985,6101304645.636565,71997763817.57265
2025-09-09,74204.11650134,460552.6643376,19358912.75210462,95708481.79377596,330805253.04761505,1410166517.8944008,5360673838.718827,80208069351.79459
2025-09-10,73416.99750394,575179.59000934,18157649.13771666,85961654.9283617,313719313.5515355,1441095026.2565887,5634679007.776175,73437200224.64948
2025-09-11,56463.17647283,529072.59029371,16558543.24178185,87299645.48176686,310832955.28316176,1412784244.8927424,5392894740.151711,64551118740.57596
2025-09-12,67111.15551693,380392.32707816,11791574.97591275,87875201.71020843,295886337.5236402,1399045812.1849203,5870201393.715756,58584415811.23183
2025-09-13,61018.99934394,449196.93230759,15246944.80995434,95922869.94940406,269238139.35464895,1218305689.6670618,5137800864.446029,51870207055.63876
2025-09-14,75874.24368626,570373.16841956,13504369.60250053,76915449.24252814,222894180.3982961,1065564995.9451736,4450954350.955967,39663384142.00506
2025-09-15,91413.07361747,598157.41134164,16254009.23096078,93070184.46270087,304550550.91935414,1379683671.4544992,5620444485.855801,78499693548.5639
2025-09-16,78553.41972159,505987.04760872,15329326.28768765,100922323.7114636,322205594.79236126,1461655016.4989512,5412795768.936344,65210873826.84405
2025-09-17,58678.59880608,352109.05019957,12319251.31007917,97698324.39071874,308414547.0880304,1420504049.8726656,5540927834.959458,62548472811.99299
2025-09-18,80563.86399967,320075.2440845,14295312.15294308,113944420.24066108,400375071.5742817,1593032928.926353,5453007912.820054,75750352900.19118
2025-09-19,85083.15240052,362937.41668964,13751708.92369266,133783223.84476326,317683967.6082471,1446191089.33194,5210939133.471935,76965343593.16685
2025-09-20,67604.3809895,538349.79932667,16272066.71785119,78805660.75177857,225441154.3138826,1017970773.8024474,3955537230.6252575,54880112176.59821
2025-09-21,108904.05020098,674805.75552564,16033748.14443317,76858728.23251414,234350348.28438133,1030118567.043404,3853248417.043744,46134815530.58054
2025-09-22,78174.11511459,405657.75263338,15296800.23515837,100582830.59324048,317892660.87790734,1440449242.8398328,5671375417.690049,74311392505.16234
2025-09-23,77230.40596755,485794.51515664,14242392.71505744,83781117.70084187,302211030.19894785,1338505922.7138786,5396833621.067732,70397393802.07352
2025-09-24,94435.35449642,566712.88581702,14106117.77262519,81846616.41667345,303863837.2546985,1296612992.2507634,5639968733.852691,68312456207.65835
2025-09-25,74001.14920912,360837.16960857,17046200.98997612,88987155.69274402,320843469.93561107,1532352948.5809083,6141415477.01176,77731801958.68921
2025-09-26,68210.03982055,418951.63382996,14747595.23155825,91548318.5284634,311471794.63720524,1480482751.450294,6018325566.492925,94183645452.16553
2025-09-27,125717.79535332,601970.21089845,14814816.05249491,81472957.99416263,232936001.5913403,1143068668.9871664,3875987630.7472415,49789624353.332535
2025-09-28,109764.66867462,908141.20824379,14866863.15737938,72370028.85898274,223600609.9189574,1082171091.9515765,3637287975.3125153,44918067822.05269
2025-09-29,65875.23584636,551699.85761066,13426227.59893424,88208621.29315192,320769859.5921286,1459811445.2480063,5363252160.141613,71183448563.12685
2025-09-30,94046.8424421,619418.11161288,14692810.28269233,91668279.56229807,328366228.03834254,1544884618.840181,6209611393.771471,79849983675.66121
2025-10-01,78868.14799174,646477.45698875,16473031.43933315,99949880.3105228,357489790.9666295,1619123499.9770503,7008101524.67274,89572256328.76118
2025-10-02,75742.22419275,340384.8576469,14508475.44843632,94261997.59353954,376777992.05102354,1819400452.21139,7663955817.063777,95151431520.3852
2025-10-03,69611.77067136,315980.77546755,12814717.28318221,93263406.6169189,348172812.3832781,1709276713.0493248,7295641605.897072,112198941987.30824
2025-10-04,55519.33098473,432528.74351545,14947030.17501429,94114576.34769551,322398444.74190027,1398568415.9791217,4531678081.68336,65420031200.77013
2025-10-05,65499.22593875,951674.19048115,12166935.20791942,82776460.85264415,300294420.5133312,1450396298.4905038,4844330336.266557,72130397822.21709
2025-10-06,54427.19780233,353523.87940591,11528704.09973265,88328243.37727766,359977854.73778313,1743426096.13688,6590830690.067282,90688355855.67271
2025-10-07,63838.29887887,587102.02198162,14020287.36920275,96269756.94471474,374166495.0470593,1633997151.5417778,6580146065.479848,86295200429.5658
2025-10-08,110670.57317972,430722.2263943,14275496.04608287,95564514.01137644,319920865.2414773,1517219409.7132733,6605570976.648733,98332447962.23811
2025-10-09,48232.08554305,357456.96157033,13256271.15405231,84654540.56371011,312432169.93741363,1545428138.0981698,6092708110.547852,78721640669.4932
2025-10-10,84065.04359542,269510.27950098,13891153.91234621,96411438.98087464,335651690.0182489,1605621698.4364204,7030288409.781993,80045265336.94084
2025-10-11,94960.13549463,511719.3882744,13547756.84433818,89127917.35373308,302096412.3261197,1494949028.0165098,6724178251.766203,86803763521.0014
2025-10-12,76814.05335756,560253.65753187,14604854.18778387,78570543.790557,239158811.8366832,1201716093.223188,5079533267.221315,71401170858.05211
2025-10-13,62969.99701502,631156.90497632,14776897.1913902,86216107.5735665,290692854.1225648,1394277533.94567,6017306535.058224,89271343188.33401
2025-10-14,62522.25906736,475581.93222091,17245477.05493885,94738453.95323664,301155095.2842421,1410620442.1594746,6183611764.984556,125421624257.45326
2025-10-15,62820.07102231,616473.2802976,14518791.3944367,82764954.80683684,309008062.0469772,1447350073.9676957,6207749357.46289,90832066769.82973
2025-10-16,73512.84828616,622937.86670317,15537273.20857082,96907203.1235802,309191039.53126824,1538697428.4176376,6978213811.140954,85189401081.8803
2025-10-17,68956.48962858,296887.85011497,15979502.26450784,104666000.72895882,350700059.40971833,1715414722.1398325,6973204681.240481,99793976769.82336
2025-10-18,38066.81681918,275418.07627762,19142251.78822862,85465158.43699627,231817072.5387572,1183249300.6849434,4190780315.538585,52835016882.86999
2025-10-19,78892.75720151,320308.0530238,13972056.37987293,74629003.39713953,218265585.9255524,1089260890.5231185,3745941883.974559,60179870360.26914
2025-10-20,125228.56891731,534104.66835939,11879753.28498317,87487060.02899973,296175474.1472292,1363200387.4938416,5835403560.650368,66031723950.6741
2025-10-21,99725.4690164,312242.63270335,13167766.0662037,91461041.0922559,316806165.72031903,1492353768.1650827,5858119672.298498,85706812364.15154
2025-10-22,59727.95827718,536090.72381984,14864393.82753861,91392898.8697048,295424667.7880085,1449104559.0708444,5822422629.283247,72367454063.42807
2025-10-23,71061.09310927,311646.49985658,14239789.70907586,86404538.60067841,298819130.4669526,1465778895.2146466,5550619744.922678,68826138070.86826
2025-10-24,73251.19807588,304313.33890947,17654676.42501033,100109090.28326371,311929596.6904202,1388416999.8788073,6156572884.16391,65900017578.07909
2025-10-25,130201.68950914,482019.49490977,14958395.72875007,69169300.18841562,234215351.45988536,980329466.8190328,4511590582.333808,51774589771.75367
2025-10-26,91746.97152953,448732.40915325,14153010.53194754,63752274.01246055,228406152.3954306,1027655446.3891994,4077425313.180146,60003451410.36923
2025-10-27,59425.00267481,607418.45619676,14513731.61792258,93351134.35178916,321459933.4937405,1468467812.723912,5947140001.7981615,79771011229.77925
2025-10-28,72199.36745169,383627.34916555,15539691.66131313,99789826.393066,296704105.05896115,1340040598.9327931,6722829934.809839,75569007013.39899
2025-10-29,63550.14957564,353511.60205348,11708121.88728951,83286955.3882239,290805337.66336113,1376631819.282468,6715766580.641614,67456126815.33374
2025-10-30,78202.94753889,578586.31080549,15222344.18268992,91333041.87007782,311841007.8475716,1504557293.470978,6509270049.134993,78828871503.23225
2025-10-31,47646.3226323,307095.36354911,14867264.04351702,100936429.4154345,320775650.0091591,1431879870.975413,6656928009.105911,82570267631.82748
2025-11-01,42103.73567999,252393.74589816,13939963.04239529,86364819.7807885,291899943.036708,1157555598.1053348,5107952936.763086,59394670714.34201
