date,Sum Coin Age
2024-09-14,31037322191.08768
2024-09-15,31052744196.24857
2024-09-16,31059798852.20196
2024-09-17,31072317183.871952
2024-09-18,31080510727.427547
2024-09-19,31091970478.14149
2024-09-20,31097948126.23125
2024-09-21,31113697464.30946
2024-09-22,31129899429.0045
2024-09-23,31138482567.3502
2024-09-24,31151176398.32861
2024-09-25,31158760643.15955
2024-09-26,31162038474.087704
2024-09-27,31173597465.647083
2024-09-28,31188647788.739075
2024-09-29,31205068083.0474
2024-09-30,31216413406.29085
2024-10-01,31230938125.40789
2024-10-02,31244696363.179607
2024-10-03,31256616958.43229
2024-10-04,31267317103.842587
2024-10-05,31284202992.64188
2024-10-06,31300684169.805283
2024-10-07,31313398594.49223
2024-10-08,31250171263.70409
2024-10-09,31258503178.380432
2024-10-10,31269608332.105057
2024-10-11,31259804424.045227
2024-10-12,31272282524.945187
2024-10-13,31285708896.54989
2024-10-14,31295368386.92078
2024-10-15,31288679634.87797
2024-10-16,31299882489.876297
2024-10-17,31309363769.17789
2024-10-18,31317042267.791702
2024-10-19,31325978455.439823
2024-10-20,31326549319.903465
2024-10-21,31320109284.76844
2024-10-22,31332037875.60758
2024-10-23,31343620262.148403
2024-10-24,31357702997.86408
2024-10-25,31367466440.103767
2024-10-26,31382816467.31346
2024-10-27,31398016625.96677
2024-10-28,31408930923.04596
2024-10-29,31411681482.82112
2024-10-30,31419950134.609425
2024-10-31,31429460109.110268
2024-11-01,31435773220.535976
2024-11-02,31448461786.28277
2024-11-03,31463382696.337776
2024-11-04,31469855899.692368
2024-11-05,31478651589.27098
2024-11-06,31438682170.647263
2024-11-07,31445046215.19425
2024-11-08,31445178685.1712
2024-11-09,31460116975.85781
2024-11-10,31466766794.95143
2024-11-11,31458228117.52427
2024-11-12,31442074138.41288
2024-11-13,31427012250.9753
2024-11-14,31391825750.920235
2024-11-15,31364604557.9628
2024-11-16,31374226521.825207
2024-11-17,31384832068.01037
2024-11-18,31388210984.41627
2024-11-19,31371188692.99785
2024-11-20,31358014197.131733
2024-11-21,31325450241.649
2024-11-22,31307488627.569885
2024-11-23,31308730169.58613
2024-11-24,31317187614.15584
2024-11-25,31310143252.944782
2024-11-26,31289592271.0904
2024-11-27,31279028526.6608
2024-11-28,31271940397.94566
2024-11-29,31278186105.449814
2024-11-30,31291229850.672974
2024-12-01,31303656781.641933
2024-12-02,31292361804.36737
2024-12-03,31270677444.23797
2024-12-04,31273260891.83019
2024-12-05,31232516833.952053
2024-12-06,31205191013.625103
2024-12-07,31216172753.843582
2024-12-08,31227134129.236027
2024-12-09,31201448196.627216
2024-12-10,31206667852.76262
2024-12-11,31193151782.410458
2024-12-12,31201780982.65269
2024-12-13,31202493091.90875
2024-12-14,31212833901.10148
2024-12-15,31221789156.944386
2024-12-16,31212595328.00584
2024-12-17,31202463504.43946
2024-12-18,31189416152.910065
2024-12-19,31161858777.344933
2024-12-20,31146870925.785145
2024-12-21,31160367012.697384
2024-12-22,31170045730.24065
2024-12-23,31146938442.12982
2024-12-24,31122714583.909386
2024-12-25,31136870926.038303
2024-12-26,31144301631.98124
2024-12-27,31135831540.009468
2024-12-28,31147966758.06525
2024-12-29,31142094956.065983
2024-12-30,31123499692.03667
2024-12-31,31107021907.096954
2025-01-01,31102640760.707584
2025-01-02,31111259192.48379
2025-01-03,31124913318.876102
2025-01-04,31138846155.24875
2025-01-05,31154128502.12645
2025-01-06,31164778160.61622
2025-01-07,31151451496.0637
2025-01-08,31161335595.189484
2025-01-09,31174099375.58623
2025-01-10,31184114816.403423
2025-01-11,31198593512.796707
2025-01-12,31214143406.882545
2025-01-13,31227400734.26268
2025-01-14,31240345271.8122
2025-01-15,31240191040.540504
2025-01-16,31248147700.962795
2025-01-17,31253762837.36369
2025-01-18,31259362804.381603
2025-01-19,31269307553.29676
2025-01-20,31274609600.62928
2025-01-21,31276944642.64012
2025-01-22,31268625736.678253
2025-01-23,31189594611.428
2025-01-24,31201065520.122658
2025-01-25,31215226340.04987
2025-01-26,31230214905.15822
2025-01-27,31237873522.653942
2025-01-28,31247890185.093014
2025-01-29,31262070667.277603
2025-01-30,31274490343.787064
2025-01-31,31286818777.64245
2025-02-01,31300774779.62872
2025-02-02,31314277540.44392
2025-02-03,31321044262.949123
2025-02-04,31314042177.473576
2025-02-05,31298462128.760723
2025-02-06,31294699129.30337
2025-02-07,31306834048.434948
2025-02-08,31321782872.75721
2025-02-09,31301378164.39517
2025-02-10,31313003765.20456
2025-02-11,31309287042.810795
2025-02-12,31321054174.34757
2025-02-13,31334959781.984142
2025-02-14,31346482063.66236
2025-02-15,31361960355.99499
2025-02-16,31378742562.612675
2025-02-17,31393672266.90175
2025-02-18,31405419804.69805
2025-02-19,31419719525.017323
2025-02-20,31433782801.502247
2025-02-21,31445942781.82232
2025-02-22,31460423012.045246
2025-02-23,31476632852.369385
2025-02-24,31488451771.463062
2025-02-25,31481245799.54274
2025-02-26,31474975496.554665
2025-02-27,31479247527.58068
2025-02-28,31484346041.8768
2025-03-01,31499714932.08886
2025-03-02,31512580544.45569
2025-03-03,31515028089.722626
2025-03-04,31525414206.06348
2025-03-05,31538048577.715576
2025-03-06,31541363892.04893
2025-03-07,31548832543.9165
2025-03-08,31566337755.81124
2025-03-09,31581714585.922565
2025-03-10,31575756903.66037
2025-03-11,31578483161.51187
2025-03-12,31582180997.301662
2025-03-13,31591623849.20633
2025-03-14,31599279952.130657
2025-03-15,31617122834.17516
2025-03-16,31632925982.73
2025-03-17,31645277224.49839
2025-03-18,31658906745.00268
2025-03-19,31670835789.89816
2025-03-20,31674935949.886395
2025-03-21,31690357721.90704
2025-03-22,31700298646.30572
2025-03-23,31717167308.77412
2025-03-24,31731331177.73427
2025-03-25,31743096419.206573
2025-03-26,31754282075.492115
2025-03-27,31767929494.80247
2025-03-28,31759588875.978783
2025-03-29,31776474094.972816
2025-03-30,31791875361.45093
2025-03-31,31801866220.23565
2025-04-01,31815729963.97356
2025-04-02,31818957944.79401
2025-04-03,31801219381.46218
2025-04-04,31810819833.324776
2025-04-05,31825809151.541225
2025-04-06,31840411731.62446
2025-04-07,31829212817.27024
2025-04-08,31841288533.84154
2025-04-09,31846379687.18112
2025-04-10,31841874576.23937
2025-04-11,31842890426.255943
2025-04-12,31858866768.53833
2025-04-13,31871627019.921444
2025-04-14,31884536230.426632
2025-04-15,31889509210.1353
2025-04-16,31896910414.31858
2025-04-17,31887064417.41077
2025-04-18,31902982295.206394
2025-04-19,31920777052.32593
2025-04-20,31937093671.0888
2025-04-21,31949256330.469788
2025-04-22,31958510987.95084
2025-04-23,31964755677.83576
2025-04-24,31962834526.81932
2025-04-25,31951508099.719486
2025-04-26,31962638870.82051
2025-04-27,31978376793.877155
2025-04-28,31976477459.08308
2025-04-29,31970528769.36521
2025-04-30,31975348236.5995
2025-05-01,31975961277.481937
2025-05-02,31976876957.639915
2025-05-03,31992760514.0135
2025-05-04,32009445405.0944
2025-05-05,31980696718.897408
2025-05-06,31966458699.68067
2025-05-07,31966994626.60665
2025-05-08,31964695301.47004
2025-05-09,31962582219.682896
2025-05-10,31978795472.114727
2025-05-11,31992790783.138542
2025-05-12,31999603059.5074
2025-05-13,31986580964.007168
2025-05-14,31995664607.693832
2025-05-15,31983406032.18437
2025-05-16,31991370956.25202
2025-05-17,32007491993.26708
2025-05-18,32021379069.09284
2025-05-19,32011243330.4451
2025-05-20,32007518894.2798
2025-05-21,31999501936.029312
2025-05-22,32004563146.85748
2025-05-23,32009450609.92609
2025-05-24,32025282184.39655
2025-05-25,32036538852.61427
2025-05-26,32025663811.53348
2025-05-27,32021256736.137573
2025-05-28,32029005297.1052
2025-05-29,32022722825.91543
2025-05-30,32032604066.681686
2025-05-31,32049308821.188988
2025-06-01,32065425507.648155
2025-06-02,32072164974.87756
2025-06-03,32080912616.105755
2025-06-04,32074786810.34137
2025-06-05,32087995124.259315
2025-06-06,32100735105.325577
2025-06-07,32114350436.75078
2025-06-08,32129592189.81708
2025-06-09,32142901266.8874
2025-06-10,32149092743.412266
2025-06-11,32159600253.86229
2025-06-12,32172575762.56713
2025-06-13,32170086281.4934
2025-06-14,32187089341.765354
2025-06-15,32202180718.76851
2025-06-16,32206234736.38856
2025-06-17,32218090871.62149
2025-06-18,32227647868.037952
2025-06-19,32240220413.151974
2025-06-20,32252271642.02377
2025-06-21,32265957899.999805
2025-06-22,32273199700.752472
2025-06-23,32281423737.39858
2025-06-24,32286774361.690243
2025-06-25,32291729498.15824
2025-06-26,32281370853.15736
2025-06-27,32269910963.179287
2025-06-28,32285961886.77247
2025-06-29,32301734986.872017
2025-06-30,32283934009.08999
2025-07-01,32287604701.95558
2025-07-02,32297035719.02225
2025-07-03,32303696167.47144
2025-07-04,31903598453.945168
2025-07-05,31920897304.71532
2025-07-06,31937289450.044567
2025-07-07,31933008357.81068
2025-07-08,31920130287.90336
2025-07-09,31909997133.12853
2025-07-10,31919885435.509537
2025-07-11,31908160869.276066
2025-07-12,31910161844.823803
2025-07-13,31921914968.423447
2025-07-14,31921071054.25728
2025-07-15,31922182195.12709
2025-07-16,31903887816.1265
2025-07-17,31889599598.77398
2025-07-18,31896617610.262608
2025-07-19,31898998748.373543
2025-07-20,31913508219.09692
2025-07-21,31918404223.32974
2025-07-22,31908130822.72545
2025-07-23,31902928678.537483
2025-07-24,31892203069.067745
2025-07-25,31878980699.75076
2025-07-26,31891818763.589725
2025-07-27,31906611004.26436
2025-07-28,31907650422.785625
2025-07-29,31904357232.59025
2025-07-30,31903272685.92662
2025-07-31,31914014884.51798
2025-08-01,31924427311.714504
2025-08-02,31940565694.5404
2025-08-03,31951034959.51802
2025-08-04,31962339681.506565
2025-08-05,31964137243.32676
2025-08-06,31978318268.875225
2025-08-07,31975158529.826263
2025-08-08,31984362370.747387
2025-08-09,32000243280.191364
2025-08-10,32013513660.43456
2025-08-11,32024474856.44276
2025-08-12,32031702009.59761
2025-08-13,32038884501.816944
2025-08-14,32038522529.97324
2025-08-15,32047948630.712345
2025-08-16,32010158142.42535
2025-08-17,32025820216.32923
2025-08-18,32037770627.8726
2025-08-19,32041968788.25812
2025-08-20,32047389328.541
2025-08-21,32053968449.463703
2025-08-22,32056025983.38214
2025-08-23,32069195984.425148
2025-08-24,32083568573.04857
2025-08-25,32090204856.39346
2025-08-26,32100189186.06848
2025-08-27,32109019142.96364
2025-08-28,32116056548.070297
2025-08-29,32054651259.08028
2025-08-30,32065756726.12104
2025-08-31,32078017710.658253
2025-09-01,32090578736.95812
2025-09-02,32102647079.118763
2025-09-03,32112628573.79486
2025-09-04,32114579201.47829
2025-09-05,32103508782.810425
2025-09-06,32116443799.62167
2025-09-07,32130218692.5826
2025-09-08,32139512406.36291
2025-09-09,32148200154.534058
2025-09-10,32158048094.315582
2025-09-11,32163464558.10152
2025-09-12,32171588454.06308
2025-09-13,32183285731.50639
2025-09-14,32199328319.60272
2025-09-15,32201429168.29001
2025-09-16,32207034096.02873
2025-09-17,32202353292.034763
2025-09-18,32210416904.53276
2025-09-19,32195407437.66974
2025-09-20,32209445405.47452
2025-09-21,32224222696.212345
2025-09-22,32235416029.65259
2025-09-23,32233121651.93952
2025-09-24,32231934989.51926
2025-09-25,32227495530.61875
2025-09-26,32229089455.97852
2025-09-27,32242742656.034927
2025-09-28,32256143065.85468
2025-09-29,32267386538.81606
2025-09-30,32265632794.14569
2025-10-01,32257509480.53104
2025-10-02,32260176116.97253
2025-10-03,32264187054.058453
2025-10-04,32274665051.334427
2025-10-05,32285290518.075752
2025-10-06,32290645971.456
2025-10-07,32253939779.13409
2025-10-08,32253985147.990463
2025-10-09,32244176588.926613
2025-10-10,32252747701.81679
2025-10-11,32261549755.720062
2025-10-12,32274987770.167187
2025-10-13,32289683971.4912
2025-10-14,32263173025.95892
2025-10-15,32228165097.278343
2025-10-16,32236046863.869144
2025-10-17,32233527007.234634
2025-10-18,32245434989.780457
2025-10-19,32260861380.951748
2025-10-20,32274249740.321213
2025-10-21,32278991315.81161
2025-10-22,32263254185.81201
2025-10-23,32248930141.7228
2025-10-24,32253213304.54499
2025-10-25,32265857744.35625
2025-10-26,32272032856.452805
2025-10-27,32275159580.31102
2025-10-28,32257110146.436527
2025-10-29,32248159456.03044
2025-10-30,32239408425.67388
2025-10-31,32243572951.3382
2025-11-01,32248768663.15279
2025-11-02,32265046984.503044
2025-11-03,32258301492.291344
2025-11-04,32250028435.22134
2025-11-05,32252995677.703377
2025-11-06,32256574349.75021
2025-11-07,32195495206.572445
2025-11-08,32203644226.892017
2025-11-09,32220816566.88455
2025-11-10,32227542856.183006
2025-11-11,32232298841.05384
2025-11-12,32239929303.74097
2025-11-13,32232480414.120422
2025-11-14,32230652517.69603
2025-11-15,32244595504.94785
2025-11-16,32256753077.80287
2025-11-17,32248132004.363243
2025-11-18,32220967919.40145
2025-11-19,32226147725.39037
2025-11-20,32218901293.21603
2025-11-21,32213579278.92872
2025-11-22,31893393095.77218
2025-11-23,31659956554.30048
2025-11-24,31666951351.775017
2025-11-25,31671200314.281338
2025-11-26,31650551505.060265
2025-11-27,31663901810.27526
2025-11-28,31676055985.5641
2025-11-29,31693541778.50182
2025-11-30,31709111529.78409
2025-12-01,31703313786.94999
2025-12-02,31713179918.32258
2025-12-03,31710568163.07314
2025-12-04,31722732579.09439
2025-12-05,31719726015.35996
2025-12-06,31733016354.217136
2025-12-07,31746970520.23449
2025-12-08,31734963839.80924
2025-12-09,31740904490.764355
2025-12-10,31730214537.85825
2025-12-11,31739885722.06217
2025-12-12,31745911326.902428
2025-12-13,31758752934.26559
2025-12-14,31774686368.678787
2025-12-15,31784312598.84873
2025-12-16,31777456068.17915
2025-12-17,31783398379.51046
2025-12-18,31796473581.458138
2025-12-19,31802276025.193672
2025-12-20,31802540043.81971
2025-12-21,31818179034.39836
2025-12-22,31829320832.817394
2025-12-23,31828574825.06163
2025-12-24,31841691925.524227
2025-12-25,31857889689.97418
2025-12-26,31867784664.34367
2025-12-27,31883988395.11029
2025-12-28,31898416671.562653
2025-12-29,31908628470.110542
2025-12-30,31915880761.451187
2025-12-31,31915311691.33995
2026-01-01,31924298003.852013
2026-01-02,31937919678.508183
2026-01-03,31954732473.666306
2026-01-04,31970711176.692028
2026-01-05,31979603080.842377
2026-01-06,31992531118.50968
2026-01-07,31985016370.45896
2026-01-08,31997066371.180283
2026-01-09,32006982040.15319
2026-01-10,32006150132.431896
2026-01-11,32022035940.59074
2026-01-12,32030559062.172577
2026-01-13,32036526632.13342
2026-01-14,32047547574.62267
2026-01-15,32057907785.67962
2026-01-16,32071526105.369617
2026-01-17,32083412631.508904
2026-01-18,32099164749.88133
2026-01-19,32110625105.36297
2026-01-20,32119650638.48284
2026-01-21,32132180409.845142
2026-01-22,32133471905.74273
2026-01-23,32125313896.053024
2026-01-24,32141329907.068493
2026-01-25,32157550830.956474
2026-01-26,32170252255.94696
2026-01-27,32184819878.508183
2026-01-28,32198077818.930847
2026-01-29,32211145007.081795
2026-01-30,32219487015.697964
2026-01-31,32228974623.95613
2026-02-01,32239258977.35452
2026-02-02,32238347632.602814
2026-02-03,32245044217.72397
2026-02-04,32249817690.673203
2026-02-05,32232585442.41317
2026-02-06,32227771779.690784
2026-02-07,32239417794.120827
2026-02-08,32253668380.307243
2026-02-09,32264538744.79233
2026-02-10,32265118188.5981
2026-02-11,32276488235.946564
2026-02-12,32288108051.418507
2026-02-13,32290980528.0018
2026-02-14,32307662433.251472
2026-02-15,32325238921.901707
2026-02-16,32341322981.7428
2026-02-17,32355984492.00783
2026-02-18,32363083398.514603
2026-02-19,32374679166.88816
2026-02-20,32386323351.99487
2026-02-21,32401656821.557774
2026-02-22,32419647363.232346
2026-02-23,32430519274.3029
2026-02-24,32439266980.91967
2026-02-25,32452269300.43464
2026-02-26,32463240686.2244
2026-02-27,32477002032.80168
2026-02-28,32494467303.5378
2026-03-01,32511926105.98949
2026-03-02,32526466113.58932
2026-03-03,32541473981.60201
2026-03-04,32554752636.061264
2026-03-05,32568118835.599533
2026-03-06,32577312124.111404
2026-03-07,32594654768.77833
2026-03-08,32610564802.6406
2026-03-09,32621583637.348923
2026-03-10,32636942210.201748
2026-03-11,32647930048.53308
2026-03-12,32652530258.43724
2026-03-13,32665110854.50885
2026-03-14,32680989031.05043
2026-03-15,32698507468.657
2026-03-16,32707609822.775154
2026-03-17,32719684616.62543
2026-03-18,32734728457.600185
2026-03-19,32749528934.630383
2026-03-20,32754336289.181408
2026-03-21,32772488339.01024
2026-03-22,32765583838.378048
2026-03-23,32777221238.96176
2026-03-24,32785720216.25867
2026-03-25,32800272317.220966
2026-03-26,32812607080.79948
2026-03-27,32826427543.057938
2026-03-28,32842366655.15215
2026-03-29,32859681878.01917
2026-03-30,32873197754.253
2026-03-31,32869217446.12021
2026-04-01,32883991315.26885
2026-04-02,32897671692.69167
2026-04-03,32914035835.65465
2026-04-04,32931572761.044807
2026-04-05,32936612266.49334
2026-04-06,32951272187.540382
2026-04-07,32964208145.44453
2026-04-08,32979933268.84112
2026-04-09,32993491945.42775
2026-04-10,33007471339.23468
