date,timestamp_utc,Supply in Profit
2023-07-20,2023-07-20T00:00:00Z,13737062.49891745
2023-07-21,2023-07-21T00:00:00Z,13963229.94414882
2023-07-22,2023-07-22T00:00:00Z,13658745.40520581
2023-07-23,2023-07-23T00:00:00Z,14238646.994727
2023-07-24,2023-07-24T00:00:00Z,13516294.72878716
2023-07-25,2023-07-25T00:00:00Z,13587737.554079
2023-07-26,2023-07-26T00:00:00Z,13694897.50716052
2023-07-27,2023-07-27T00:00:00Z,13554039.81421771
2023-07-28,2023-07-28T00:00:00Z,13779409.68909827
2023-07-29,2023-07-29T00:00:00Z,13848580.74273521
2023-07-30,2023-07-30T00:00:00Z,13745123.23723102
2023-07-31,2023-07-31T00:00:00Z,13454988.73228858
2023-08-01,2023-08-01T00:00:00Z,14115663.38671892
2023-08-02,2023-08-02T00:00:00Z,13408038.65927777
2023-08-03,2023-08-03T00:00:00Z,13544682.63443546
2023-08-04,2023-08-04T00:00:00Z,13298949.43089558
2023-08-05,2023-08-05T00:00:00Z,13360949.43462198
2023-08-06,2023-08-06T00:00:00Z,13407551.35072664
2023-08-07,2023-08-07T00:00:00Z,13669896.9490731
2023-08-08,2023-08-08T00:00:00Z,14202420.86218163
2023-08-09,2023-08-09T00:00:00Z,14080877.70632797
2023-08-10,2023-08-10T00:00:00Z,13921022.72368996
2023-08-11,2023-08-11T00:00:00Z,13945230.00459805
2023-08-12,2023-08-12T00:00:00Z,13965176.88614793
2023-08-13,2023-08-13T00:00:00Z,13696954.37779508
2023-08-14,2023-08-14T00:00:00Z,14008863.23737299
2023-08-15,2023-08-15T00:00:00Z,13400116.6861102
2023-08-16,2023-08-16T00:00:00Z,12999460.83905014
2023-08-17,2023-08-17T00:00:00Z,11857317.22262174
2023-08-18,2023-08-18T00:00:00Z,11558943.40856317
2023-08-19,2023-08-19T00:00:00Z,11618216.47913453
2023-08-20,2023-08-20T00:00:00Z,11643475.86802133
2023-08-21,2023-08-21T00:00:00Z,11690510.46772654
2023-08-22,2023-08-22T00:00:00Z,11694134.85950637
2023-08-23,2023-08-23T00:00:00Z,12044868.63312904
2023-08-24,2023-08-24T00:00:00Z,11763337.20166436
2023-08-25,2023-08-25T00:00:00Z,11611233.55784024
2023-08-26,2023-08-26T00:00:00Z,11552169.63815496
2023-08-27,2023-08-27T00:00:00Z,11812537.20581014
2023-08-28,2023-08-28T00:00:00Z,11853520.46217572
2023-08-29,2023-08-29T00:00:00Z,12952756.41453766
2023-08-30,2023-08-30T00:00:00Z,12798787.69637033
2023-08-31,2023-08-31T00:00:00Z,11437520.69262405
2023-09-01,2023-09-01T00:00:00Z,11433519.99192849
2023-09-02,2023-09-02T00:00:00Z,11512010.1441113
2023-09-03,2023-09-03T00:00:00Z,11622524.00766254
2023-09-04,2023-09-04T00:00:00Z,11432407.21716334
2023-09-05,2023-09-05T00:00:00Z,11493718.90076011
2023-09-06,2023-09-06T00:00:00Z,11544132.46472023
2023-09-07,2023-09-07T00:00:00Z,12150984.28029492
2023-09-08,2023-09-08T00:00:00Z,11698605.67330231
2023-09-09,2023-09-09T00:00:00Z,11716417.45033648
2023-09-10,2023-09-10T00:00:00Z,11600085.33155892
2023-09-11,2023-09-11T00:00:00Z,11267278.20703114
2023-09-12,2023-09-12T00:00:00Z,11659907.96022862
2023-09-13,2023-09-13T00:00:00Z,12195575.80728309
2023-09-14,2023-09-14T00:00:00Z,12492760.25147406
2023-09-15,2023-09-15T00:00:00Z,12568296.50695494
2023-09-16,2023-09-16T00:00:00Z,12485062.0648193
2023-09-17,2023-09-17T00:00:00Z,12434600.29552704
2023-09-18,2023-09-18T00:00:00Z,12583947.4557728
2023-09-19,2023-09-19T00:00:00Z,13000362.29006101
2023-09-20,2023-09-20T00:00:00Z,12854003.83246378
2023-09-21,2023-09-21T00:00:00Z,12312901.21729638
2023-09-22,2023-09-22T00:00:00Z,12328648.89182064
2023-09-23,2023-09-23T00:00:00Z,12349129.91077878
2023-09-24,2023-09-24T00:00:00Z,11885302.35698932
2023-09-25,2023-09-25T00:00:00Z,12004014.59109504
2023-09-26,2023-09-26T00:00:00Z,11875296.74739413
2023-09-27,2023-09-27T00:00:00Z,12066996.71267968
2023-09-28,2023-09-28T00:00:00Z,12864954.10882673
2023-09-29,2023-09-29T00:00:00Z,12710961.39286229
2023-09-30,2023-09-30T00:00:00Z,12753099.17215554
2023-10-01,2023-10-01T00:00:00Z,13533315.93859422
2023-10-02,2023-10-02T00:00:00Z,13199290.53228017
2023-10-03,2023-10-03T00:00:00Z,13175326.35532585
2023-10-04,2023-10-04T00:00:00Z,13388326.60932117
2023-10-05,2023-10-05T00:00:00Z,13091825.10707916
2023-10-06,2023-10-06T00:00:00Z,13504420.09858309
2023-10-07,2023-10-07T00:00:00Z,13532470.41205722
2023-10-08,2023-10-08T00:00:00Z,13440506.04398057
2023-10-09,2023-10-09T00:00:00Z,13177635.93802796
2023-10-10,2023-10-10T00:00:00Z,12859253.0434796
2023-10-11,2023-10-11T00:00:00Z,12325248.60884444
2023-10-12,2023-10-12T00:00:00Z,12241495.03664825
2023-10-13,2023-10-13T00:00:00Z,12371452.26778941
2023-10-14,2023-10-14T00:00:00Z,12344779.86763614
2023-10-15,2023-10-15T00:00:00Z,12783723.05439677
2023-10-16,2023-10-16T00:00:00Z,14060739.71429924
2023-10-17,2023-10-17T00:00:00Z,13920586.31737918
2023-10-18,2023-10-18T00:00:00Z,13824778.61359686
2023-10-19,2023-10-19T00:00:00Z,14212430.27950376
2023-10-20,2023-10-20T00:00:00Z,14925614.90656074
2023-10-21,2023-10-21T00:00:00Z,15072732.67970527
2023-10-22,2023-10-22T00:00:00Z,15112928.21806512
2023-10-23,2023-10-23T00:00:00Z,15947261.42994631
2023-10-24,2023-10-24T00:00:00Z,15816780.21307129
2023-10-25,2023-10-25T00:00:00Z,16019571.33851686
2023-10-26,2023-10-26T00:00:00Z,15799933.62702431
2023-10-27,2023-10-27T00:00:00Z,15664137.91242682
2023-10-28,2023-10-28T00:00:00Z,15723450.73553957
2023-10-29,2023-10-29T00:00:00Z,16030120.82389238
2023-10-30,2023-10-30T00:00:00Z,16002622.43600234
2023-10-31,2023-10-31T00:00:00Z,16120433.43253084
2023-11-01,2023-11-01T00:00:00Z,16230877.28046039
2023-11-02,2023-11-02T00:00:00Z,16097161.67513714
2023-11-03,2023-11-03T00:00:00Z,16026458.95342032
2023-11-04,2023-11-04T00:00:00Z,16169686.45667145
2023-11-05,2023-11-05T00:00:00Z,16138999.12093562
2023-11-06,2023-11-06T00:00:00Z,16092399.45209348
2023-11-07,2023-11-07T00:00:00Z,16200069.94538087
2023-11-08,2023-11-08T00:00:00Z,16232745.25716266
2023-11-09,2023-11-09T00:00:00Z,16281427.91611594
2023-11-10,2023-11-10T00:00:00Z,16382298.64936771
2023-11-11,2023-11-11T00:00:00Z,16194868.56899532
2023-11-12,2023-11-12T00:00:00Z,16221406.78102527
2023-11-13,2023-11-13T00:00:00Z,15945245.11725565
2023-11-14,2023-11-14T00:00:00Z,15729574.02016052
2023-11-15,2023-11-15T00:00:00Z,16515412.80464311
2023-11-16,2023-11-16T00:00:00Z,15833024.55374709
2023-11-17,2023-11-17T00:00:00Z,15987732.22719057
2023-11-18,2023-11-18T00:00:00Z,15986898.55040519
2023-11-19,2023-11-19T00:00:00Z,16462630.59500419
2023-11-20,2023-11-20T00:00:00Z,16398779.89801997
2023-11-21,2023-11-21T00:00:00Z,15506152.75291165
2023-11-22,2023-11-22T00:00:00Z,16390107.7979801
2023-11-23,2023-11-23T00:00:00Z,16265908.23233753
2023-11-24,2023-11-24T00:00:00Z,16441112.61169742
2023-11-25,2023-11-25T00:00:00Z,16496826.44989794
2023-11-26,2023-11-26T00:00:00Z,16255884.37615778
2023-11-27,2023-11-27T00:00:00Z,16005422.94707687
2023-11-28,2023-11-28T00:00:00Z,16479502.09184812
2023-11-29,2023-11-29T00:00:00Z,16392770.98390096
2023-11-30,2023-11-30T00:00:00Z,16235292.44506806
2023-12-01,2023-12-01T00:00:00Z,16758216.49183833
2023-12-02,2023-12-02T00:00:00Z,16978131.15644381
2023-12-03,2023-12-03T00:00:00Z,17121522.07776816
2023-12-04,2023-12-04T00:00:00Z,17352990.10171082
2023-12-05,2023-12-05T00:00:00Z,17529042.54411729
2023-12-06,2023-12-06T00:00:00Z,17373534.1187581
2023-12-07,2023-12-07T00:00:00Z,17228542.97076537
2023-12-08,2023-12-08T00:00:00Z,17540055.09589087
2023-12-09,2023-12-09T00:00:00Z,17261170.20108376
2023-12-10,2023-12-10T00:00:00Z,17283674.55634418
2023-12-11,2023-12-11T00:00:00Z,16704968.42473368
2023-12-12,2023-12-12T00:00:00Z,16770228.0945768
2023-12-13,2023-12-13T00:00:00Z,17159902.88452616
2023-12-14,2023-12-14T00:00:00Z,17208000.93823889
2023-12-15,2023-12-15T00:00:00Z,16850324.80315741
2023-12-16,2023-12-16T00:00:00Z,16967800.00286775
2023-12-17,2023-12-17T00:00:00Z,16515452.63975017
2023-12-18,2023-12-18T00:00:00Z,17135082.06115645
2023-12-19,2023-12-19T00:00:00Z,16906738.35826953
2023-12-20,2023-12-20T00:00:00Z,17317256.58566704
2023-12-21,2023-12-21T00:00:00Z,17405325.69038324
2023-12-22,2023-12-22T00:00:00Z,17513180.99419003
2023-12-23,2023-12-23T00:00:00Z,17312777.80386546
2023-12-24,2023-12-24T00:00:00Z,16883376.91742963
2023-12-25,2023-12-25T00:00:00Z,17164868.99944932
2023-12-26,2023-12-26T00:00:00Z,16704896.69674692
2023-12-27,2023-12-27T00:00:00Z,17058971.62469853
2023-12-28,2023-12-28T00:00:00Z,16727272.94088445
2023-12-29,2023-12-29T00:00:00Z,16365366.55656954
2023-12-30,2023-12-30T00:00:00Z,16494373.38574476
2023-12-31,2023-12-31T00:00:00Z,16483202.54416793
2024-01-01,2024-01-01T00:00:00Z,17596033.298975
2024-01-02,2024-01-02T00:00:00Z,17559028.95839959
2024-01-03,2024-01-03T00:00:00Z,16857055.52490529
2024-01-04,2024-01-04T00:00:00Z,17428826.57725318
2024-01-05,2024-01-05T00:00:00Z,17454583.65631658
2024-01-06,2024-01-06T00:00:00Z,17331277.54928961
2024-01-07,2024-01-07T00:00:00Z,17301064.16597976
2024-01-08,2024-01-08T00:00:00Z,17840605.54476174
2024-01-09,2024-01-09T00:00:00Z,17569051.22310951
2024-01-10,2024-01-10T00:00:00Z,17706914.91525211
2024-01-11,2024-01-11T00:00:00Z,17584264.83070738
2024-01-12,2024-01-12T00:00:00Z,16342860.88929254
2024-01-13,2024-01-13T00:00:00Z,16384926.6068104
2024-01-14,2024-01-14T00:00:00Z,15725190.7276245
2024-01-15,2024-01-15T00:00:00Z,16062390.37006633
2024-01-16,2024-01-16T00:00:00Z,16641420.2113261
2024-01-17,2024-01-17T00:00:00Z,16407603.88471141
2024-01-18,2024-01-18T00:00:00Z,15307204.44542315
2024-01-19,2024-01-19T00:00:00Z,15591735.59142827
2024-01-20,2024-01-20T00:00:00Z,15614041.41524402
2024-01-21,2024-01-21T00:00:00Z,15478586.85821619
2024-01-22,2024-01-22T00:00:00Z,14881751.15248818
2024-01-23,2024-01-23T00:00:00Z,15114791.99431833
2024-01-24,2024-01-24T00:00:00Z,15226238.09776023
2024-01-25,2024-01-25T00:00:00Z,15117974.05884658
2024-01-26,2024-01-26T00:00:00Z,15887260.89470779
2024-01-27,2024-01-27T00:00:00Z,16099524.25561807
2024-01-28,2024-01-28T00:00:00Z,15977773.69725998
2024-01-29,2024-01-29T00:00:00Z,16872393.26564099
2024-01-30,2024-01-30T00:00:00Z,16556941.66199571
2024-01-31,2024-01-31T00:00:00Z,16125131.51915364
2024-02-01,2024-02-01T00:00:00Z,16747186.54793586
2024-02-02,2024-02-02T00:00:00Z,16817567.06750218
2024-02-03,2024-02-03T00:00:00Z,16579696.99056446
2024-02-04,2024-02-04T00:00:00Z,15941263.58719245
2024-02-05,2024-02-05T00:00:00Z,16141898.38662728
2024-02-06,2024-02-06T00:00:00Z,16729648.12096133
2024-02-07,2024-02-07T00:00:00Z,17516225.12529331
2024-02-08,2024-02-08T00:00:00Z,17605869.98969827
2024-02-09,2024-02-09T00:00:00Z,17833280.79947606
2024-02-10,2024-02-10T00:00:00Z,18077151.18508076
2024-02-11,2024-02-11T00:00:00Z,18151570.89894237
2024-02-12,2024-02-12T00:00:00Z,18379712.03318918
2024-02-13,2024-02-13T00:00:00Z,18210405.94477805
2024-02-14,2024-02-14T00:00:00Z,18455441.41974306
2024-02-15,2024-02-15T00:00:00Z,18397619.06284314
2024-02-16,2024-02-16T00:00:00Z,18502301.53102192
2024-02-17,2024-02-17T00:00:00Z,18144204.76868809
2024-02-18,2024-02-18T00:00:00Z,18501438.17594473
2024-02-19,2024-02-19T00:00:00Z,18147065.47880782
2024-02-20,2024-02-20T00:00:00Z,18527834.73935047
2024-02-21,2024-02-21T00:00:00Z,18084681.59375913
2024-02-22,2024-02-22T00:00:00Z,17860308.08654697
2024-02-23,2024-02-23T00:00:00Z,17706511.21405236
2024-02-24,2024-02-24T00:00:00Z,18107664.79664325
2024-02-25,2024-02-25T00:00:00Z,18253130.23582301
2024-02-26,2024-02-26T00:00:00Z,18645035.29627507
2024-02-27,2024-02-27T00:00:00Z,18994901.20048717
2024-02-28,2024-02-28T00:00:00Z,19518600.62851358
2024-02-29,2024-02-29T00:00:00Z,19289244.50332221
2024-03-01,2024-03-01T00:00:00Z,19397613.37788625
2024-03-02,2024-03-02T00:00:00Z,19296597.47486644
2024-03-03,2024-03-03T00:00:00Z,19530222.6045035
2024-03-04,2024-03-04T00:00:00Z,19626931.59007504
2024-03-05,2024-03-05T00:00:00Z,19260998.01435051
2024-03-06,2024-03-06T00:00:00Z,19107797.1018553
2024-03-07,2024-03-07T00:00:00Z,19282522.07099785
2024-03-08,2024-03-08T00:00:00Z,19530096.96932357
2024-03-09,2024-03-09T00:00:00Z,19536715.4973825
2024-03-10,2024-03-10T00:00:00Z,19507861.55966151
2024-03-11,2024-03-11T00:00:00Z,19447677.46854834
2024-03-12,2024-03-12T00:00:00Z,19261781.60993284
2024-03-13,2024-03-13T00:00:00Z,19516611.81775386
2024-03-14,2024-03-14T00:00:00Z,18815081.37054878
2024-03-15,2024-03-15T00:00:00Z,18794008.55870949
2024-03-16,2024-03-16T00:00:00Z,18022912.28093584
2024-03-17,2024-03-17T00:00:00Z,18751109.55113603
2024-03-18,2024-03-18T00:00:00Z,18536853.11103694
2024-03-19,2024-03-19T00:00:00Z,17645939.09487265
2024-03-20,2024-03-20T00:00:00Z,18738320.66356291
2024-03-21,2024-03-21T00:00:00Z,18077797.83094809
2024-03-22,2024-03-22T00:00:00Z,17879783.28086846
2024-03-23,2024-03-23T00:00:00Z,17984640.28861164
2024-03-24,2024-03-24T00:00:00Z,18610777.70182944
2024-03-25,2024-03-25T00:00:00Z,18940407.24651456
2024-03-26,2024-03-26T00:00:00Z,18826346.97719319
2024-03-27,2024-03-27T00:00:00Z,18756090.98828049
2024-03-28,2024-03-28T00:00:00Z,19112297.9200164
2024-03-29,2024-03-29T00:00:00Z,18707030.81089806
2024-03-30,2024-03-30T00:00:00Z,18603413.54323142
2024-03-31,2024-03-31T00:00:00Z,19263742.85538735
2024-04-01,2024-04-01T00:00:00Z,18855315.99946027
2024-04-02,2024-04-02T00:00:00Z,17554184.82991717
2024-04-03,2024-04-03T00:00:00Z,17762193.74761328
2024-04-04,2024-04-04T00:00:00Z,18546282.05892416
2024-04-05,2024-04-05T00:00:00Z,18411399.23077093
2024-04-06,2024-04-06T00:00:00Z,18867491.64283545
2024-04-07,2024-04-07T00:00:00Z,18921058.28832222
2024-04-08,2024-04-08T00:00:00Z,19173005.52842011
2024-04-09,2024-04-09T00:00:00Z,18663706.83308869
2024-04-10,2024-04-10T00:00:00Z,19087251.46112539
2024-04-11,2024-04-11T00:00:00Z,18855646.61562844
2024-04-12,2024-04-12T00:00:00Z,17933949.48414319
2024-04-13,2024-04-13T00:00:00Z,17197512.92530622
2024-04-14,2024-04-14T00:00:00Z,17473829.70676648
2024-04-15,2024-04-15T00:00:00Z,17003962.40511777
2024-04-16,2024-04-16T00:00:00Z,17162733.97177332
2024-04-17,2024-04-17T00:00:00Z,16668955.22540075
2024-04-18,2024-04-18T00:00:00Z,17140937.60873034
2024-04-19,2024-04-19T00:00:00Z,17204098.08876366
2024-04-20,2024-04-20T00:00:00Z,17538118.87965194
2024-04-21,2024-04-21T00:00:00Z,17511478.98003508
2024-04-22,2024-04-22T00:00:00Z,18031207.19998382
2024-04-23,2024-04-23T00:00:00Z,17889675.18880681
2024-04-24,2024-04-24T00:00:00Z,17194763.90109757
2024-04-25,2024-04-25T00:00:00Z,17292162.74803197
2024-04-26,2024-04-26T00:00:00Z,16957848.39392315
2024-04-27,2024-04-27T00:00:00Z,16902603.72068706
2024-04-28,2024-04-28T00:00:00Z,16683483.73754619
2024-04-29,2024-04-29T00:00:00Z,17080751.43287263
2024-04-30,2024-04-30T00:00:00Z,16283629.51083703
2024-05-01,2024-05-01T00:00:00Z,16078702.21767037
2024-05-02,2024-05-02T00:00:00Z,16196963.85623469
2024-05-03,2024-05-03T00:00:00Z,17153572.82352943
2024-05-04,2024-05-04T00:00:00Z,17316765.75380682
2024-05-05,2024-05-05T00:00:00Z,17377487.58472458
2024-05-06,2024-05-06T00:00:00Z,17012955.04695478
2024-05-07,2024-05-07T00:00:00Z,16741314.66592679
2024-05-08,2024-05-08T00:00:00Z,16457035.5739459
2024-05-09,2024-05-09T00:00:00Z,17071039.80644768
2024-05-10,2024-05-10T00:00:00Z,16308700.88015037
2024-05-11,2024-05-11T00:00:00Z,16274331.56519662
2024-05-12,2024-05-12T00:00:00Z,16587349.9621816
2024-05-13,2024-05-13T00:00:00Z,17010189.10350882
2024-05-14,2024-05-14T00:00:00Z,16516529.19813297
2024-05-15,2024-05-15T00:00:00Z,18027843.4560775
2024-05-16,2024-05-16T00:00:00Z,17661466.22635729
2024-05-17,2024-05-17T00:00:00Z,18331334.22434195
2024-05-18,2024-05-18T00:00:00Z,18467909.18420276
2024-05-19,2024-05-19T00:00:00Z,17850759.68411695
2024-05-20,2024-05-20T00:00:00Z,19402556.26822171
2024-05-21,2024-05-21T00:00:00Z,19064687.10300566
2024-05-22,2024-05-22T00:00:00Z,18719964.47871761
2024-05-23,2024-05-23T00:00:00Z,18386076.14815521
2024-05-24,2024-05-24T00:00:00Z,18536153.71115383
2024-05-25,2024-05-25T00:00:00Z,18837856.12400083
2024-05-26,2024-05-26T00:00:00Z,18432675.55998119
2024-05-27,2024-05-27T00:00:00Z,18839107.88062512
2024-05-28,2024-05-28T00:00:00Z,18340674.86763623
2024-05-29,2024-05-29T00:00:00Z,17988524.7248169
2024-05-30,2024-05-30T00:00:00Z,18259840.59541892
2024-05-31,2024-05-31T00:00:00Z,17815834.4346645
2024-06-01,2024-06-01T00:00:00Z,18028092.13671983
2024-06-02,2024-06-02T00:00:00Z,18063514.85778249
2024-06-03,2024-06-03T00:00:00Z,18660559.73832207
2024-06-04,2024-06-04T00:00:00Z,19204034.54596605
2024-06-05,2024-06-05T00:00:00Z,19264060.22741396
2024-06-06,2024-06-06T00:00:00Z,19040229.45297559
2024-06-07,2024-06-07T00:00:00Z,18574985.50342019
2024-06-08,2024-06-08T00:00:00Z,18530691.68892247
2024-06-09,2024-06-09T00:00:00Z,18699005.94223833
2024-06-10,2024-06-10T00:00:00Z,18641721.72429204
2024-06-11,2024-06-11T00:00:00Z,17508146.94549523
2024-06-12,2024-06-12T00:00:00Z,17871579.77583072
2024-06-13,2024-06-13T00:00:00Z,17179537.48428324
2024-06-14,2024-06-14T00:00:00Z,16864993.26972672
2024-06-15,2024-06-15T00:00:00Z,16925636.48460768
2024-06-16,2024-06-16T00:00:00Z,17232842.05392398
2024-06-17,2024-06-17T00:00:00Z,17233518.72932922
2024-06-18,2024-06-18T00:00:00Z,16660073.86540329
2024-06-19,2024-06-19T00:00:00Z,16582333.30836884
2024-06-20,2024-06-20T00:00:00Z,16559334.18826744
2024-06-21,2024-06-21T00:00:00Z,16301524.91297353
2024-06-22,2024-06-22T00:00:00Z,16459779.52464625
2024-06-23,2024-06-23T00:00:00Z,16006009.64106712
2024-06-24,2024-06-24T00:00:00Z,15430758.90758113
2024-06-25,2024-06-25T00:00:00Z,15925647.53288519
2024-06-26,2024-06-26T00:00:00Z,15468611.13326306
2024-06-27,2024-06-27T00:00:00Z,15967391.2436189
2024-06-28,2024-06-28T00:00:00Z,15389864.92192962
2024-06-29,2024-06-29T00:00:00Z,15613724.51493931
2024-06-30,2024-06-30T00:00:00Z,16336383.06807956
2024-07-01,2024-07-01T00:00:00Z,16278568.37779185
2024-07-02,2024-07-02T00:00:00Z,16057948.44586433
2024-07-03,2024-07-03T00:00:00Z,15286902.80474142
2024-07-04,2024-07-04T00:00:00Z,14740275.76836275
2024-07-05,2024-07-05T00:00:00Z,14850078.12357093
2024-07-06,2024-07-06T00:00:00Z,15282347.72054132
2024-07-07,2024-07-07T00:00:00Z,14577682.20031056
2024-07-08,2024-07-08T00:00:00Z,14878936.47316454
2024-07-09,2024-07-09T00:00:00Z,15374019.87521081
2024-07-10,2024-07-10T00:00:00Z,15296450.19040407
2024-07-11,2024-07-11T00:00:00Z,15013129.6208061
2024-07-12,2024-07-12T00:00:00Z,15352809.30058748
2024-07-13,2024-07-13T00:00:00Z,15584227.72488938
2024-07-14,2024-07-14T00:00:00Z,15871409.51277182
2024-07-15,2024-07-15T00:00:00Z,17245619.63044785
2024-07-16,2024-07-16T00:00:00Z,17388727.77988821
2024-07-17,2024-07-17T00:00:00Z,16808121.59163784
2024-07-18,2024-07-18T00:00:00Z,16785530.54404401
2024-07-19,2024-07-19T00:00:00Z,17840620.48989278
2024-07-20,2024-07-20T00:00:00Z,18131632.15201401
2024-07-21,2024-07-21T00:00:00Z,18352973.24723835
2024-07-22,2024-07-22T00:00:00Z,18237511.71116167
2024-07-23,2024-07-23T00:00:00Z,17219773.68758127
2024-07-24,2024-07-24T00:00:00Z,16930936.41208903
2024-07-25,2024-07-25T00:00:00Z,17206719.59444653
2024-07-26,2024-07-26T00:00:00Z,18407402.99749043
2024-07-27,2024-07-27T00:00:00Z,18424017.28384221
2024-07-28,2024-07-28T00:00:00Z,18474571.5613969
2024-07-29,2024-07-29T00:00:00Z,17493380.22843157
2024-07-30,2024-07-30T00:00:00Z,17221207.85568814
2024-07-31,2024-07-31T00:00:00Z,16520320.48784867
2024-08-01,2024-08-01T00:00:00Z,16877602.48757144
2024-08-02,2024-08-02T00:00:00Z,15475708.42350898
2024-08-03,2024-08-03T00:00:00Z,15168607.5827797
2024-08-04,2024-08-04T00:00:00Z,14790226.24608089
2024-08-05,2024-08-05T00:00:00Z,14275440.41043756
2024-08-06,2024-08-06T00:00:00Z,14507483.34514709
2024-08-07,2024-08-07T00:00:00Z,14292355.67116914
2024-08-08,2024-08-08T00:00:00Z,15971901.20916965
2024-08-09,2024-08-09T00:00:00Z,15572287.13681242
2024-08-10,2024-08-10T00:00:00Z,15652806.38700193
2024-08-11,2024-08-11T00:00:00Z,15078398.49570398
2024-08-12,2024-08-12T00:00:00Z,15183031.76110071
2024-08-13,2024-08-13T00:00:00Z,15595455.52651531
2024-08-14,2024-08-14T00:00:00Z,14962166.46632991
2024-08-15,2024-08-15T00:00:00Z,14749279.46323041
2024-08-16,2024-08-16T00:00:00Z,15140102.4534045
2024-08-17,2024-08-17T00:00:00Z,15394544.5715941
2024-08-18,2024-08-18T00:00:00Z,15038746.71764461
2024-08-19,2024-08-19T00:00:00Z,15422849.12696449
2024-08-20,2024-08-20T00:00:00Z,15144360.93804571
2024-08-21,2024-08-21T00:00:00Z,16042102.05538986
2024-08-22,2024-08-22T00:00:00Z,15626156.70875962
2024-08-23,2024-08-23T00:00:00Z,16892339.67218237
2024-08-24,2024-08-24T00:00:00Z,16803499.05105957
2024-08-25,2024-08-25T00:00:00Z,17051295.21927916
2024-08-26,2024-08-26T00:00:00Z,16399942.2283807
2024-08-27,2024-08-27T00:00:00Z,15161215.69635853
2024-08-28,2024-08-28T00:00:00Z,15014905.97787206
2024-08-29,2024-08-29T00:00:00Z,15197536.47768078
2024-08-30,2024-08-30T00:00:00Z,15032673.27490172
2024-08-31,2024-08-31T00:00:00Z,14958039.51251314
2024-09-01,2024-09-01T00:00:00Z,14438888.75667057
2024-09-02,2024-09-02T00:00:00Z,15207153.52953054
2024-09-03,2024-09-03T00:00:00Z,14574903.8874872
2024-09-04,2024-09-04T00:00:00Z,14778203.32252393
2024-09-05,2024-09-05T00:00:00Z,14140845.65659607
2024-09-06,2024-09-06T00:00:00Z,13839537.10502899
2024-09-07,2024-09-07T00:00:00Z,13879122.81864364
2024-09-08,2024-09-08T00:00:00Z,14075595.28131157
2024-09-09,2024-09-09T00:00:00Z,14658199.94695372
2024-09-10,2024-09-10T00:00:00Z,14869750.93687489
2024-09-11,2024-09-11T00:00:00Z,14798249.86970107
2024-09-12,2024-09-12T00:00:00Z,15113947.24043316
2024-09-13,2024-09-13T00:00:00Z,16031417.68852178
2024-09-14,2024-09-14T00:00:00Z,15826625.78242267
2024-09-15,2024-09-15T00:00:00Z,15443850.91509311
2024-09-16,2024-09-16T00:00:00Z,15140316.48257744
2024-09-17,2024-09-17T00:00:00Z,15894911.44193045
2024-09-18,2024-09-18T00:00:00Z,16433062.90707701
2024-09-19,2024-09-19T00:00:00Z,16865509.08555026
2024-09-20,2024-09-20T00:00:00Z,16862988.49395403
2024-09-21,2024-09-21T00:00:00Z,16982230.04381679
2024-09-22,2024-09-22T00:00:00Z,17066432.16861208
2024-09-23,2024-09-23T00:00:00Z,16841688.55201965
2024-09-24,2024-09-24T00:00:00Z,17430029.65069158
2024-09-25,2024-09-25T00:00:00Z,16584285.93601981
2024-09-26,2024-09-26T00:00:00Z,17557301.55913204
2024-09-27,2024-09-27T00:00:00Z,17640614.14617922
2024-09-28,2024-09-28T00:00:00Z,17833544.61129371
2024-09-29,2024-09-29T00:00:00Z,17516921.44076976
2024-09-30,2024-09-30T00:00:00Z,16445939.85250223
2024-10-01,2024-10-01T00:00:00Z,15544479.99196275
2024-10-02,2024-10-02T00:00:00Z,15397361.9724734
2024-10-03,2024-10-03T00:00:00Z,15510464.29414923
2024-10-04,2024-10-04T00:00:00Z,16166999.7100483
2024-10-05,2024-10-05T00:00:00Z,16174122.77442271
2024-10-06,2024-10-06T00:00:00Z,16415964.36156907
2024-10-07,2024-10-07T00:00:00Z,16103548.69528957
2024-10-08,2024-10-08T00:00:00Z,15875128.40639043
2024-10-09,2024-10-09T00:00:00Z,15078267.1883664
2024-10-10,2024-10-10T00:00:00Z,14966375.8400897
2024-10-11,2024-10-11T00:00:00Z,16265956.6641777
2024-10-12,2024-10-12T00:00:00Z,16789439.97317758
2024-10-13,2024-10-13T00:00:00Z,16547921.4513952
2024-10-14,2024-10-14T00:00:00Z,18075663.23691761
2024-10-15,2024-10-15T00:00:00Z,18467349.05418248
2024-10-16,2024-10-16T00:00:00Z,18659553.31745174
2024-10-17,2024-10-17T00:00:00Z,18449617.84870277
2024-10-18,2024-10-18T00:00:00Z,18756203.8406888
2024-10-19,2024-10-19T00:00:00Z,18720247.30591055
2024-10-20,2024-10-20T00:00:00Z,19097399.79226477
2024-10-21,2024-10-21T00:00:00Z,18196987.73565249
2024-10-22,2024-10-22T00:00:00Z,18249609.30936287
2024-10-23,2024-10-23T00:00:00Z,17705284.0994932
2024-10-24,2024-10-24T00:00:00Z,18667320.69703882
2024-10-25,2024-10-25T00:00:00Z,17380648.6298855
2024-10-26,2024-10-26T00:00:00Z,17933807.93061767
2024-10-27,2024-10-27T00:00:00Z,18572229.98305038
