Datetime,Active Addresses
2024-02-25T00:00:00Z,66048
2024-02-24T00:00:00Z,67369
2024-02-23T00:00:00Z,81754
2024-02-22T00:00:00Z,83651
2024-02-21T00:00:00Z,86394
2024-02-20T00:00:00Z,90563
2024-02-19T00:00:00Z,88202
2024-02-18T00:00:00Z,67582
2024-02-17T00:00:00Z,70761
2024-02-16T00:00:00Z,88336
2024-02-15T00:00:00Z,87881
2024-02-14T00:00:00Z,87251
2024-02-13T00:00:00Z,85414
2024-02-12T00:00:00Z,79188
2024-02-11T00:00:00Z,62449
2024-02-10T00:00:00Z,63170
2024-02-09T00:00:00Z,87027
2024-02-08T00:00:00Z,85512
2024-02-07T00:00:00Z,85072
2024-02-06T00:00:00Z,84816
2024-02-05T00:00:00Z,90138
2024-02-04T00:00:00Z,64930
2024-02-03T00:00:00Z,70290
2024-02-02T00:00:00Z,91196
2024-02-01T00:00:00Z,98396
2024-01-31T00:00:00Z,97636
2024-01-30T00:00:00Z,101034
2024-01-29T00:00:00Z,103845
2024-01-28T00:00:00Z,68721
2024-01-27T00:00:00Z,68081
2024-01-26T00:00:00Z,89117
2024-01-25T00:00:00Z,86021
2024-01-24T00:00:00Z,92922
2024-01-23T00:00:00Z,99751
2024-01-22T00:00:00Z,100606
2024-01-21T00:00:00Z,70336
2024-01-20T00:00:00Z,72953
2024-01-19T00:00:00Z,98879
2024-01-18T00:00:00Z,91102
2024-01-17T00:00:00Z,86592
2024-01-16T00:00:00Z,90312
2024-01-15T00:00:00Z,94620
2024-01-14T00:00:00Z,69665
2024-01-13T00:00:00Z,76755
2024-01-12T00:00:00Z,95347
2024-01-11T00:00:00Z,102911
2024-01-10T00:00:00Z,96250
2024-01-09T00:00:00Z,96897
2024-01-08T00:00:00Z,100463
2024-01-07T00:00:00Z,65684
2024-01-06T00:00:00Z,71920
2024-01-05T00:00:00Z,95169
2024-01-04T00:00:00Z,99655
2024-01-03T00:00:00Z,98453
2024-01-02T00:00:00Z,98020
2024-01-01T00:00:00Z,68727
2023-12-31T00:00:00Z,70285
2023-12-30T00:00:00Z,79791
2023-12-29T00:00:00Z,94404
2023-12-28T00:00:00Z,95628
2023-12-27T00:00:00Z,91575
2023-12-26T00:00:00Z,87039
2023-12-25T00:00:00Z,76198
2023-12-24T00:00:00Z,74012
2023-12-23T00:00:00Z,81427
2023-12-22T00:00:00Z,104732
2023-12-21T00:00:00Z,89945
2023-12-20T00:00:00Z,89854
2023-12-19T00:00:00Z,92601
2023-12-18T00:00:00Z,144153
2023-12-17T00:00:00Z,66877
2023-12-16T00:00:00Z,69926
2023-12-15T00:00:00Z,87509
2023-12-14T00:00:00Z,90791
2023-12-13T00:00:00Z,85411
2023-12-12T00:00:00Z,88739
2023-12-11T00:00:00Z,103636
2023-12-10T00:00:00Z,78156
2023-12-09T00:00:00Z,82561
2023-12-08T00:00:00Z,104144
2023-12-07T00:00:00Z,110017
2023-12-06T00:00:00Z,92166
2023-12-05T00:00:00Z,101249
2023-12-04T00:00:00Z,102536
2023-12-03T00:00:00Z,70992
2023-12-02T00:00:00Z,77726
2023-12-01T00:00:00Z,94776
2023-11-30T00:00:00Z,93120
2023-11-29T00:00:00Z,107374
2023-11-28T00:00:00Z,84041
2023-11-27T00:00:00Z,84740
2023-11-26T00:00:00Z,66958
2023-11-25T00:00:00Z,71936
2023-11-24T00:00:00Z,93576
2023-11-23T00:00:00Z,89067
2023-11-22T00:00:00Z,98988
2023-11-21T00:00:00Z,100994
2023-11-20T00:00:00Z,94814
2023-11-19T00:00:00Z,68975
2023-11-18T00:00:00Z,69990
2023-11-17T00:00:00Z,88258
2023-11-16T00:00:00Z,92565
2023-11-15T00:00:00Z,95129
2023-11-14T00:00:00Z,91390
2023-11-13T00:00:00Z,85741
2023-11-12T00:00:00Z,70831
2023-11-11T00:00:00Z,79313
2023-11-10T00:00:00Z,97724
2023-11-09T00:00:00Z,99746
2023-11-08T00:00:00Z,89296
2023-11-07T00:00:00Z,90351
2023-11-06T00:00:00Z,90127
2023-11-05T00:00:00Z,66682
2023-11-04T00:00:00Z,68120
2023-11-03T00:00:00Z,91832
2023-11-02T00:00:00Z,96360
2023-11-01T00:00:00Z,96669
2023-10-31T00:00:00Z,95461
2023-10-30T00:00:00Z,87803
2023-10-29T00:00:00Z,62462
2023-10-28T00:00:00Z,66162
2023-10-27T00:00:00Z,84681
2023-10-26T00:00:00Z,89168
2023-10-25T00:00:00Z,93388
2023-10-24T00:00:00Z,104696
2023-10-23T00:00:00Z,95587
2023-10-22T00:00:00Z,64745
2023-10-21T00:00:00Z,66250
2023-10-20T00:00:00Z,85104
2023-10-19T00:00:00Z,82190
2023-10-18T00:00:00Z,80561
2023-10-17T00:00:00Z,85893
2023-10-16T00:00:00Z,86987
2023-10-15T00:00:00Z,58361
2023-10-14T00:00:00Z,74252
2023-10-13T00:00:00Z,81220
2023-10-12T00:00:00Z,81863
2023-10-11T00:00:00Z,85146
2023-10-10T00:00:00Z,87351
2023-10-09T00:00:00Z,91200
2023-10-08T00:00:00Z,71817
2023-10-07T00:00:00Z,81544
2023-10-06T00:00:00Z,85867
2023-10-05T00:00:00Z,85421
2023-10-04T00:00:00Z,89226
2023-10-03T00:00:00Z,79734
2023-10-02T00:00:00Z,88222
2023-10-01T00:00:00Z,63380
2023-09-30T00:00:00Z,63375
2023-09-29T00:00:00Z,79878
2023-09-28T00:00:00Z,83521
2023-09-27T00:00:00Z,79699
2023-09-26T00:00:00Z,79039
2023-09-25T00:00:00Z,80035
2023-09-24T00:00:00Z,55097
2023-09-23T00:00:00Z,59780
2023-09-22T00:00:00Z,78341
2023-09-21T00:00:00Z,79938
2023-09-20T00:00:00Z,77806
2023-09-19T00:00:00Z,81548
2023-09-18T00:00:00Z,78707
2023-09-17T00:00:00Z,53922
2023-09-16T00:00:00Z,60005
2023-09-15T00:00:00Z,83279
2023-09-14T00:00:00Z,86521
2023-09-13T00:00:00Z,76065
2023-09-12T00:00:00Z,79749
2023-09-11T00:00:00Z,81457
2023-09-10T00:00:00Z,57206
2023-09-09T00:00:00Z,56550
2023-09-08T00:00:00Z,80329
2023-09-07T00:00:00Z,75625
2023-09-06T00:00:00Z,76989
2023-09-05T00:00:00Z,80150
2023-09-04T00:00:00Z,82697
2023-09-03T00:00:00Z,54588
2023-09-02T00:00:00Z,62205
2023-09-01T00:00:00Z,83269
2023-08-31T00:00:00Z,80787
2023-08-30T00:00:00Z,75971
2023-08-29T00:00:00Z,76489
2023-08-28T00:00:00Z,72848
2023-08-27T00:00:00Z,58000
2023-08-26T00:00:00Z,59417
2023-08-25T00:00:00Z,71655
2023-08-24T00:00:00Z,76455
2023-08-23T00:00:00Z,77573
2023-08-22T00:00:00Z,74929
2023-08-21T00:00:00Z,78569
2023-08-20T00:00:00Z,56308
2023-08-19T00:00:00Z,61420
2023-08-18T00:00:00Z,89732
2023-08-17T00:00:00Z,86068
2023-08-16T00:00:00Z,79725
2023-08-15T00:00:00Z,85227
2023-08-14T00:00:00Z,76135
2023-08-13T00:00:00Z,51190
2023-08-12T00:00:00Z,54362
2023-08-11T00:00:00Z,77758
2023-08-10T00:00:00Z,85416
2023-08-09T00:00:00Z,86725
2023-08-08T00:00:00Z,85364
2023-08-07T00:00:00Z,80569
2023-08-06T00:00:00Z,55073
2023-08-05T00:00:00Z,57818
2023-08-04T00:00:00Z,75070
2023-08-03T00:00:00Z,76377
2023-08-02T00:00:00Z,79268
2023-08-01T00:00:00Z,86033
2023-07-31T00:00:00Z,78483
2023-07-30T00:00:00Z,51963
2023-07-29T00:00:00Z,53774
2023-07-28T00:00:00Z,68508
2023-07-27T00:00:00Z,74514
2023-07-26T00:00:00Z,75959
2023-07-25T00:00:00Z,70926
2023-07-24T00:00:00Z,74388
2023-07-23T00:00:00Z,49744
2023-07-22T00:00:00Z,53511
2023-07-21T00:00:00Z,66885
2023-07-20T00:00:00Z,75766
2023-07-19T00:00:00Z,78525
2023-07-18T00:00:00Z,78626
2023-07-17T00:00:00Z,82123
2023-07-16T00:00:00Z,59247
2023-07-15T00:00:00Z,61920
2023-07-14T00:00:00Z,93537
2023-07-13T00:00:00Z,83714
2023-07-12T00:00:00Z,75768
2023-07-11T00:00:00Z,81960
2023-07-10T00:00:00Z,83491
2023-07-09T00:00:00Z,53629
2023-07-08T00:00:00Z,59214
2023-07-07T00:00:00Z,78433
2023-07-06T00:00:00Z,78573
2023-07-05T00:00:00Z,70311
2023-07-04T00:00:00Z,77464
2023-07-03T00:00:00Z,82105
2023-07-02T00:00:00Z,57731
2023-07-01T00:00:00Z,66341
2023-06-30T00:00:00Z,93713
2023-06-29T00:00:00Z,78324
2023-06-28T00:00:00Z,81279
2023-06-27T00:00:00Z,77584
2023-06-26T00:00:00Z,81254
2023-06-25T00:00:00Z,55031
2023-06-24T00:00:00Z,59369
2023-06-23T00:00:00Z,76430
2023-06-22T00:00:00Z,76561
2023-06-21T00:00:00Z,85793
2023-06-20T00:00:00Z,78705
2023-06-19T00:00:00Z,75890
2023-06-18T00:00:00Z,53475
2023-06-17T00:00:00Z,62486
2023-06-16T00:00:00Z,84233
2023-06-15T00:00:00Z,94398
2023-06-14T00:00:00Z,81336
2023-06-13T00:00:00Z,82693
2023-06-12T00:00:00Z,85440
2023-06-11T00:00:00Z,108343
2023-06-10T00:00:00Z,94367
2023-06-09T00:00:00Z,74599
2023-06-08T00:00:00Z,72910
2023-06-07T00:00:00Z,74492
2023-06-06T00:00:00Z,91541
2023-06-05T00:00:00Z,87226
2023-06-04T00:00:00Z,58413
2023-06-03T00:00:00Z,56808
2023-06-02T00:00:00Z,72164
2023-06-01T00:00:00Z,73067
2023-05-31T00:00:00Z,74842
2023-05-30T00:00:00Z,67428
2023-05-29T00:00:00Z,65057
2023-05-28T00:00:00Z,48816
2023-05-27T00:00:00Z,53421
2023-05-26T00:00:00Z,69802
2023-05-25T00:00:00Z,73722
2023-05-24T00:00:00Z,71193
2023-05-23T00:00:00Z,67696
2023-05-22T00:00:00Z,69182
2023-05-21T00:00:00Z,54460
2023-05-20T00:00:00Z,53700
2023-05-19T00:00:00Z,73009
2023-05-18T00:00:00Z,70147
2023-05-17T00:00:00Z,68009
2023-05-16T00:00:00Z,69194
2023-05-15T00:00:00Z,69992
2023-05-14T00:00:00Z,52006
2023-05-13T00:00:00Z,57190
2023-05-12T00:00:00Z,80187
2023-05-11T00:00:00Z,68113
2023-05-10T00:00:00Z,75562
2023-05-09T00:00:00Z,76329
2023-05-08T00:00:00Z,77047
2023-05-07T00:00:00Z,55599
2023-05-06T00:00:00Z,61508
2023-05-05T00:00:00Z,82050
2023-05-04T00:00:00Z,82414
2023-05-03T00:00:00Z,80459
2023-05-02T00:00:00Z,80544
2023-05-01T00:00:00Z,71743
2023-04-30T00:00:00Z,54219
2023-04-29T00:00:00Z,54039
2023-04-28T00:00:00Z,72362
2023-04-27T00:00:00Z,72510
2023-04-26T00:00:00Z,74906
2023-04-25T00:00:00Z,75920
2023-04-24T00:00:00Z,72950
2023-04-23T00:00:00Z,52567
2023-04-22T00:00:00Z,57667
2023-04-21T00:00:00Z,84909
2023-04-20T00:00:00Z,81710
2023-04-19T00:00:00Z,77882
2023-04-18T00:00:00Z,79059
2023-04-17T00:00:00Z,78137
2023-04-16T00:00:00Z,58180
2023-04-15T00:00:00Z,66886
2023-04-14T00:00:00Z,85999
2023-04-13T00:00:00Z,79945
2023-04-12T00:00:00Z,80775
2023-04-11T00:00:00Z,85547
2023-04-10T00:00:00Z,78078
2023-04-09T00:00:00Z,54852
2023-04-08T00:00:00Z,56048
2023-04-07T00:00:00Z,71958
2023-04-06T00:00:00Z,78076
2023-04-05T00:00:00Z,80674
2023-04-04T00:00:00Z,85652
2023-04-03T00:00:00Z,88973
2023-04-02T00:00:00Z,66802
2023-04-01T00:00:00Z,73250
2023-03-31T00:00:00Z,106342
2023-03-30T00:00:00Z,91883
2023-03-29T00:00:00Z,97219
2023-03-28T00:00:00Z,96937
2023-03-27T00:00:00Z,96023
2023-03-26T00:00:00Z,65678
2023-03-25T00:00:00Z,68839
2023-03-24T00:00:00Z,92370
2023-03-23T00:00:00Z,104406
2023-03-22T00:00:00Z,99263
2023-03-21T00:00:00Z,100259
2023-03-20T00:00:00Z,112690
2023-03-19T00:00:00Z,73189
2023-03-18T00:00:00Z,86605
2023-03-17T00:00:00Z,113989
2023-03-16T00:00:00Z,106695
2023-03-15T00:00:00Z,104587
2023-03-14T00:00:00Z,118618
2023-03-13T00:00:00Z,121697
2023-03-12T00:00:00Z,86730
2023-03-11T00:00:00Z,102074
2023-03-10T00:00:00Z,111025
2023-03-09T00:00:00Z,98289
2023-03-08T00:00:00Z,82413
2023-03-07T00:00:00Z,85381
2023-03-06T00:00:00Z,82313
2023-03-05T00:00:00Z,59565
2023-03-04T00:00:00Z,66007
2023-03-03T00:00:00Z,97264
2023-03-02T00:00:00Z,90129
2023-03-01T00:00:00Z,91060
2023-02-28T00:00:00Z,93471
2023-02-27T00:00:00Z,85345
2023-02-26T00:00:00Z,63031
2023-02-25T00:00:00Z,66433
2023-02-24T00:00:00Z,83228
2023-02-23T00:00:00Z,100146
2023-02-22T00:00:00Z,102049
2023-02-21T00:00:00Z,97117
2023-02-20T00:00:00Z,86181
2023-02-19T00:00:00Z,65080
2023-02-18T00:00:00Z,84235
2023-02-17T00:00:00Z,112113
2023-02-16T00:00:00Z,127080
2023-02-15T00:00:00Z,120465
2023-02-14T00:00:00Z,149897
2023-02-13T00:00:00Z,142220
2023-02-12T00:00:00Z,98315
2023-02-11T00:00:00Z,109199
2023-02-10T00:00:00Z,143283
2023-02-09T00:00:00Z,138891
2023-02-08T00:00:00Z,145403
2023-02-07T00:00:00Z,147703
2023-02-06T00:00:00Z,124470
2023-02-05T00:00:00Z,91401
2023-02-04T00:00:00Z,97294
2023-02-03T00:00:00Z,103793
2023-02-02T00:00:00Z,118801
2023-02-01T00:00:00Z,119653
2023-01-31T00:00:00Z,97575
2023-01-30T00:00:00Z,89410
2023-01-29T00:00:00Z,64020
2023-01-28T00:00:00Z,71251
2023-01-27T00:00:00Z,97299
2023-01-26T00:00:00Z,85522
2023-01-25T00:00:00Z,107815
2023-01-24T00:00:00Z,75346
2023-01-23T00:00:00Z,83117
2023-01-22T00:00:00Z,82200
2023-01-21T00:00:00Z,96566
2023-01-20T00:00:00Z,96064
2023-01-19T00:00:00Z,109219
2023-01-18T00:00:00Z,116364
2023-01-17T00:00:00Z,113799
2023-01-16T00:00:00Z,126468
2023-01-15T00:00:00Z,99346
2023-01-14T00:00:00Z,90502
2023-01-13T00:00:00Z,107811
2023-01-12T00:00:00Z,127817
2023-01-11T00:00:00Z,108994
2023-01-10T00:00:00Z,126499
2023-01-09T00:00:00Z,117256
2023-01-08T00:00:00Z,72852
2023-01-07T00:00:00Z,80916
2023-01-06T00:00:00Z,100151
2023-01-05T00:00:00Z,97801
2023-01-04T00:00:00Z,111429
2023-01-03T00:00:00Z,85329
2023-01-02T00:00:00Z,72121
2023-01-01T00:00:00Z,53739
2022-12-31T00:00:00Z,76514
2022-12-30T00:00:00Z,101995
2022-12-29T00:00:00Z,83193
2022-12-28T00:00:00Z,78747
2022-12-27T00:00:00Z,130462
2022-12-26T00:00:00Z,98234
2022-12-25T00:00:00Z,53321
2022-12-24T00:00:00Z,64763
2022-12-23T00:00:00Z,108555
2022-12-22T00:00:00Z,122802
2022-12-21T00:00:00Z,98041
2022-12-20T00:00:00Z,88831
2022-12-19T00:00:00Z,95761
2022-12-18T00:00:00Z,87239
2022-12-17T00:00:00Z,94385
2022-12-16T00:00:00Z,138158
2022-12-15T00:00:00Z,119427
2022-12-14T00:00:00Z,135224
2022-12-13T00:00:00Z,135114
2022-12-12T00:00:00Z,129878
2022-12-11T00:00:00Z,107894
2022-12-10T00:00:00Z,236603
2022-12-09T00:00:00Z,248027
2022-12-08T00:00:00Z,79888
2022-12-07T00:00:00Z,83684
2022-12-06T00:00:00Z,92733
2022-12-05T00:00:00Z,104685
2022-12-04T00:00:00Z,62871
2022-12-03T00:00:00Z,62038
2022-12-02T00:00:00Z,92200
2022-12-01T00:00:00Z,84161
2022-11-30T00:00:00Z,88142
2022-11-29T00:00:00Z,109560
2022-11-28T00:00:00Z,81773
2022-11-27T00:00:00Z,49093
2022-11-26T00:00:00Z,57523
2022-11-25T00:00:00Z,89543
2022-11-24T00:00:00Z,85477
2022-11-23T00:00:00Z,69146
2022-11-22T00:00:00Z,76658
2022-11-21T00:00:00Z,76160
2022-11-20T00:00:00Z,60332
2022-11-19T00:00:00Z,61796
2022-11-18T00:00:00Z,77622
2022-11-17T00:00:00Z,79794
2022-11-16T00:00:00Z,80652
2022-11-15T00:00:00Z,84344
2022-11-14T00:00:00Z,83071
2022-11-13T00:00:00Z,73423
2022-11-12T00:00:00Z,66416
2022-11-11T00:00:00Z,86918
2022-11-10T00:00:00Z,114915
2022-11-09T00:00:00Z,110840
2022-11-08T00:00:00Z,95288
2022-11-07T00:00:00Z,75176
2022-11-06T00:00:00Z,54710
2022-11-05T00:00:00Z,60582
2022-11-04T00:00:00Z,70675
2022-11-03T00:00:00Z,110292
2022-11-02T00:00:00Z,72946
2022-11-01T00:00:00Z,69449
2022-10-31T00:00:00Z,73816
2022-10-30T00:00:00Z,55851
2022-10-29T00:00:00Z,59233
2022-10-28T00:00:00Z,66274
2022-10-27T00:00:00Z,67745
2022-10-26T00:00:00Z,67873
2022-10-25T00:00:00Z,66950
2022-10-24T00:00:00Z,71927
2022-10-23T00:00:00Z,49759
2022-10-22T00:00:00Z,51377
2022-10-21T00:00:00Z,87336
2022-10-20T00:00:00Z,111398
2022-10-19T00:00:00Z,64504
2022-10-18T00:00:00Z,64751
2022-10-17T00:00:00Z,63150
2022-10-16T00:00:00Z,47576
2022-10-15T00:00:00Z,63214
2022-10-14T00:00:00Z,89029
2022-10-13T00:00:00Z,74913
2022-10-12T00:00:00Z,63889
2022-10-11T00:00:00Z,66560
2022-10-10T00:00:00Z,57745
2022-10-09T00:00:00Z,51727
2022-10-08T00:00:00Z,73974
2022-10-07T00:00:00Z,68846
2022-10-06T00:00:00Z,71233
2022-10-05T00:00:00Z,63953
2022-10-04T00:00:00Z,73576
2022-10-03T00:00:00Z,76819
2022-10-02T00:00:00Z,49645
2022-10-01T00:00:00Z,63934
2022-09-30T00:00:00Z,75896
2022-09-29T00:00:00Z,68765
2022-09-28T00:00:00Z,85859
2022-09-27T00:00:00Z,135440
2022-09-26T00:00:00Z,78579
2022-09-25T00:00:00Z,47475
2022-09-24T00:00:00Z,49196
2022-09-23T00:00:00Z,60404
2022-09-22T00:00:00Z,62510
2022-09-21T00:00:00Z,60918
2022-09-20T00:00:00Z,56897
2022-09-19T00:00:00Z,61806
2022-09-18T00:00:00Z,45215
2022-09-17T00:00:00Z,45131
2022-09-16T00:00:00Z,60205
2022-09-15T00:00:00Z,53498
2022-09-14T00:00:00Z,59093
2022-09-13T00:00:00Z,60131
2022-09-12T00:00:00Z,53592
2022-09-11T00:00:00Z,41690
2022-09-10T00:00:00Z,45349
2022-09-09T00:00:00Z,58149
2022-09-08T00:00:00Z,55358
2022-09-07T00:00:00Z,57075
2022-09-06T00:00:00Z,58273
2022-09-05T00:00:00Z,54996
2022-09-04T00:00:00Z,37810
2022-09-03T00:00:00Z,45995
2022-09-02T00:00:00Z,54926
2022-09-01T00:00:00Z,60807
2022-08-31T00:00:00Z,55628
2022-08-30T00:00:00Z,55495
2022-08-29T00:00:00Z,53573
2022-08-28T00:00:00Z,40127
2022-08-27T00:00:00Z,44303
2022-08-26T00:00:00Z,53131
2022-08-25T00:00:00Z,51665
2022-08-24T00:00:00Z,51078
2022-08-23T00:00:00Z,53011
2022-08-22T00:00:00Z,51668
2022-08-21T00:00:00Z,46455
2022-08-20T00:00:00Z,47446
2022-08-19T00:00:00Z,61321
2022-08-18T00:00:00Z,57204
2022-08-17T00:00:00Z,58789
2022-08-16T00:00:00Z,56368
2022-08-15T00:00:00Z,57166
2022-08-14T00:00:00Z,48182
2022-08-13T00:00:00Z,50769
2022-08-12T00:00:00Z,60284
2022-08-11T00:00:00Z,55945
2022-08-10T00:00:00Z,55584
2022-08-09T00:00:00Z,55187
2022-08-08T00:00:00Z,58641
2022-08-07T00:00:00Z,60541
2022-08-06T00:00:00Z,59649
2022-08-05T00:00:00Z,62879
2022-08-04T00:00:00Z,68480
2022-08-03T00:00:00Z,96273
2022-08-02T00:00:00Z,92173
2022-08-01T00:00:00Z,72936
2022-07-31T00:00:00Z,52711
2022-07-30T00:00:00Z,50212
2022-07-29T00:00:00Z,58398
2022-07-28T00:00:00Z,57492
2022-07-27T00:00:00Z,84405
2022-07-26T00:00:00Z,95764
2022-07-25T00:00:00Z,56447
2022-07-24T00:00:00Z,41929
2022-07-23T00:00:00Z,46655
2022-07-22T00:00:00Z,58484
2022-07-21T00:00:00Z,52628
2022-07-20T00:00:00Z,56164
2022-07-19T00:00:00Z,54428
2022-07-18T00:00:00Z,52590
2022-07-17T00:00:00Z,36563
2022-07-16T00:00:00Z,44959
2022-07-15T00:00:00Z,53019
2022-07-14T00:00:00Z,49781
2022-07-13T00:00:00Z,50222
2022-07-12T00:00:00Z,53674
2022-07-11T00:00:00Z,54188
2022-07-10T00:00:00Z,43048
2022-07-09T00:00:00Z,46498
2022-07-08T00:00:00Z,55091
2022-07-07T00:00:00Z,57808
2022-07-06T00:00:00Z,68716
2022-07-05T00:00:00Z,64045
2022-07-04T00:00:00Z,58174
2022-07-03T00:00:00Z,41118
2022-07-02T00:00:00Z,47518
2022-07-01T00:00:00Z,63882
2022-06-30T00:00:00Z,51760
2022-06-29T00:00:00Z,49300
2022-06-28T00:00:00Z,50556
2022-06-27T00:00:00Z,49631
2022-06-26T00:00:00Z,32943
2022-06-25T00:00:00Z,37165
2022-06-24T00:00:00Z,49488
2022-06-23T00:00:00Z,48409
2022-06-22T00:00:00Z,56468
2022-06-21T00:00:00Z,50981
2022-06-20T00:00:00Z,52092
2022-06-19T00:00:00Z,48746
2022-06-18T00:00:00Z,62282
2022-06-17T00:00:00Z,60131
2022-06-16T00:00:00Z,54069
2022-06-15T00:00:00Z,68532
2022-06-14T00:00:00Z,61513
2022-06-13T00:00:00Z,67693
2022-06-12T00:00:00Z,43527
2022-06-11T00:00:00Z,45387
2022-06-10T00:00:00Z,59437
2022-06-09T00:00:00Z,43749
2022-06-08T00:00:00Z,42820
2022-06-07T00:00:00Z,46681
2022-06-06T00:00:00Z,46518
2022-06-05T00:00:00Z,33475
2022-06-04T00:00:00Z,34968
2022-06-03T00:00:00Z,43055
2022-06-02T00:00:00Z,46226
2022-06-01T00:00:00Z,51899
2022-05-31T00:00:00Z,52230
2022-05-30T00:00:00Z,50215
2022-05-29T00:00:00Z,40388
2022-05-28T00:00:00Z,45840
2022-05-27T00:00:00Z,50115
2022-05-26T00:00:00Z,54045
2022-05-25T00:00:00Z,57437
2022-05-24T00:00:00Z,53340
2022-05-23T00:00:00Z,52884
2022-05-22T00:00:00Z,39175
2022-05-21T00:00:00Z,42340
2022-05-20T00:00:00Z,52828
2022-05-19T00:00:00Z,53950
2022-05-18T00:00:00Z,71481
2022-05-17T00:00:00Z,70677
2022-05-16T00:00:00Z,66034
2022-05-15T00:00:00Z,56983
2022-05-14T00:00:00Z,72916
2022-05-13T00:00:00Z,90469
2022-05-12T00:00:00Z,111053
2022-05-11T00:00:00Z,84543
2022-05-10T00:00:00Z,79418
2022-05-09T00:00:00Z,70604
2022-05-08T00:00:00Z,49940
2022-05-07T00:00:00Z,49382
2022-05-06T00:00:00Z,56169
2022-05-05T00:00:00Z,57161
2022-05-04T00:00:00Z,54219
2022-05-03T00:00:00Z,50505
2022-05-02T00:00:00Z,50636
2022-05-01T00:00:00Z,42847
2022-04-30T00:00:00Z,50877
2022-04-29T00:00:00Z,58834
2022-04-28T00:00:00Z,54687
2022-04-27T00:00:00Z,52670
2022-04-26T00:00:00Z,56126
2022-04-25T00:00:00Z,54008
2022-04-24T00:00:00Z,38981
2022-04-23T00:00:00Z,39916
2022-04-22T00:00:00Z,51553
2022-04-21T00:00:00Z,51370
2022-04-20T00:00:00Z,50359
2022-04-19T00:00:00Z,53333
2022-04-18T00:00:00Z,52543
2022-04-17T00:00:00Z,37990
2022-04-16T00:00:00Z,42542
2022-04-15T00:00:00Z,51833
2022-04-14T00:00:00Z,49472
2022-04-13T00:00:00Z,50492
2022-04-12T00:00:00Z,57633
2022-04-11T00:00:00Z,60022
2022-04-10T00:00:00Z,41516
2022-04-09T00:00:00Z,46829
2022-04-08T00:00:00Z,56516
2022-04-07T00:00:00Z,57017
2022-04-06T00:00:00Z,59342
2022-04-05T00:00:00Z,53990
2022-04-04T00:00:00Z,56766
2022-04-03T00:00:00Z,46233
2022-04-02T00:00:00Z,51030
2022-04-01T00:00:00Z,64271
2022-03-31T00:00:00Z,69404
2022-03-30T00:00:00Z,68116
2022-03-29T00:00:00Z,66049
2022-03-28T00:00:00Z,66180
2022-03-27T00:00:00Z,54326
2022-03-26T00:00:00Z,43740
2022-03-25T00:00:00Z,57590
2022-03-24T00:00:00Z,56684
2022-03-23T00:00:00Z,61514
2022-03-22T00:00:00Z,60731
2022-03-21T00:00:00Z,55730
2022-03-20T00:00:00Z,48686
2022-03-19T00:00:00Z,74124
2022-03-18T00:00:00Z,53142
2022-03-17T00:00:00Z,59339
2022-03-16T00:00:00Z,83052
2022-03-15T00:00:00Z,59227
2022-03-14T00:00:00Z,59685
2022-03-13T00:00:00Z,44332
2022-03-12T00:00:00Z,47766
2022-03-11T00:00:00Z,53611
2022-03-10T00:00:00Z,59088
2022-03-09T00:00:00Z,60399
2022-03-08T00:00:00Z,69464
2022-03-07T00:00:00Z,63513
2022-03-06T00:00:00Z,47122
2022-03-05T00:00:00Z,43979
2022-03-04T00:00:00Z,55564
2022-03-03T00:00:00Z,53153
2022-03-02T00:00:00Z,52538
2022-03-01T00:00:00Z,60086
2022-02-28T00:00:00Z,57668
2022-02-27T00:00:00Z,41683
2022-02-26T00:00:00Z,42105
2022-02-25T00:00:00Z,50266
2022-02-24T00:00:00Z,61622
2022-02-23T00:00:00Z,49901
2022-02-22T00:00:00Z,49111
2022-02-21T00:00:00Z,46761
2022-02-20T00:00:00Z,40743
2022-02-19T00:00:00Z,43409
2022-02-18T00:00:00Z,46967
2022-02-17T00:00:00Z,48782
2022-02-16T00:00:00Z,46687
2022-02-15T00:00:00Z,52916
2022-02-14T00:00:00Z,52238
2022-02-13T00:00:00Z,41910
2022-02-12T00:00:00Z,42743
2022-02-11T00:00:00Z,59179
2022-02-10T00:00:00Z,59197
2022-02-09T00:00:00Z,53255
2022-02-08T00:00:00Z,51752
2022-02-07T00:00:00Z,52018
2022-02-06T00:00:00Z,37878
2022-02-05T00:00:00Z,48465
2022-02-04T00:00:00Z,47846
2022-02-03T00:00:00Z,46202
2022-02-02T00:00:00Z,45081
2022-02-01T00:00:00Z,48557
2022-01-31T00:00:00Z,46476
2022-01-30T00:00:00Z,39674
2022-01-29T00:00:00Z,45061
2022-01-28T00:00:00Z,49355
2022-01-27T00:00:00Z,50419
2022-01-26T00:00:00Z,53449
2022-01-25T00:00:00Z,54631
2022-01-24T00:00:00Z,57469
2022-01-23T00:00:00Z,49113
2022-01-22T00:00:00Z,66614
2022-01-21T00:00:00Z,62544
2022-01-20T00:00:00Z,51107
2022-01-19T00:00:00Z,53454
2022-01-18T00:00:00Z,54394
2022-01-17T00:00:00Z,51812
2022-01-16T00:00:00Z,42297
2022-01-15T00:00:00Z,43658
2022-01-14T00:00:00Z,54028
2022-01-13T00:00:00Z,54391
2022-01-12T00:00:00Z,57818
2022-01-11T00:00:00Z,58788
2022-01-10T00:00:00Z,53708
