Datetime,Active Receiving Addresses (%)
2024-06-15T00:00:00Z,67.79225209
2024-06-14T00:00:00Z,72.8149004
2024-06-13T00:00:00Z,72.99448801
2024-06-12T00:00:00Z,66.80519326
2024-06-11T00:00:00Z,68.39551195
2024-06-10T00:00:00Z,69.80114281
2024-06-09T00:00:00Z,66.53407321
2024-06-08T00:00:00Z,64.05884846
2024-06-07T00:00:00Z,74.71997096
2024-06-06T00:00:00Z,75.54224357
2024-06-05T00:00:00Z,76.08404352
2024-06-04T00:00:00Z,73.44216991
2024-06-03T00:00:00Z,75.04636178
2024-06-02T00:00:00Z,75.86505317
2024-06-01T00:00:00Z,69.1393112
2024-05-31T00:00:00Z,74.9336257
2024-05-30T00:00:00Z,73.9946145
2024-05-29T00:00:00Z,74.06456708
2024-05-28T00:00:00Z,78.29606112
2024-05-27T00:00:00Z,78.96730843
2024-05-26T00:00:00Z,78.00578795
2024-05-25T00:00:00Z,72.16954123
2024-05-24T00:00:00Z,74.8455723
2024-05-23T00:00:00Z,78.33721249
2024-05-22T00:00:00Z,71.97599992
2024-05-21T00:00:00Z,78.22072417
2024-05-20T00:00:00Z,79.02066279
2024-05-19T00:00:00Z,66.91306267
2024-05-18T00:00:00Z,59.26169475
2024-05-17T00:00:00Z,75.9601707
2024-05-16T00:00:00Z,77.84095851
2024-05-15T00:00:00Z,77.54992568
2024-05-14T00:00:00Z,71.04036843
2024-05-13T00:00:00Z,78.25448063
2024-05-12T00:00:00Z,74.65195075
2024-05-11T00:00:00Z,70.77861446
2024-05-10T00:00:00Z,77.36075407
2024-05-09T00:00:00Z,74.14940278
2024-05-08T00:00:00Z,75.59277616
2024-05-07T00:00:00Z,74.86925067
2024-05-06T00:00:00Z,79.51631666
2024-05-05T00:00:00Z,76.04674612
2024-05-04T00:00:00Z,74.83249643
2024-05-03T00:00:00Z,75.91649519
2024-05-02T00:00:00Z,74.08970169
2024-05-01T00:00:00Z,77.21648844
2024-04-30T00:00:00Z,73.81566581
2024-04-29T00:00:00Z,61.76160593
2024-04-28T00:00:00Z,73.53703896
2024-04-27T00:00:00Z,74.13400087
2024-04-26T00:00:00Z,75.75818482
2024-04-25T00:00:00Z,76.21223716
2024-04-24T00:00:00Z,77.66637423
2024-04-23T00:00:00Z,78.72406097
2024-04-22T00:00:00Z,75.06583538
2024-04-21T00:00:00Z,71.07684059
2024-04-20T00:00:00Z,73.09325869
2024-04-19T00:00:00Z,76.83738653
2024-04-18T00:00:00Z,75.28249371
2024-04-17T00:00:00Z,77.27922004
2024-04-16T00:00:00Z,71.14881337
2024-04-15T00:00:00Z,76.46956075
2024-04-14T00:00:00Z,69.62133863
2024-04-13T00:00:00Z,74.74514701
2024-04-12T00:00:00Z,78.45309995
2024-04-11T00:00:00Z,79.52455261
2024-04-10T00:00:00Z,73.16325718
2024-04-09T00:00:00Z,75.5989874
2024-04-08T00:00:00Z,75.2837896
2024-04-07T00:00:00Z,74.4187699
2024-04-06T00:00:00Z,70.96690055
2024-04-05T00:00:00Z,72.07160514
2024-04-04T00:00:00Z,73.39428249
2024-04-03T00:00:00Z,80.24275903
2024-04-02T00:00:00Z,80.83500658
2024-04-01T00:00:00Z,79.325441
2024-03-31T00:00:00Z,76.79785476
2024-03-30T00:00:00Z,76.29150911
2024-03-29T00:00:00Z,78.91468063
2024-03-28T00:00:00Z,78.40700055
2024-03-27T00:00:00Z,79.58613894
2024-03-26T00:00:00Z,79.47548887
2024-03-25T00:00:00Z,78.49428828
2024-03-24T00:00:00Z,72.51152203
2024-03-23T00:00:00Z,61.90561529
2024-03-22T00:00:00Z,71.79511759
2024-03-21T00:00:00Z,77.58796953
2024-03-20T00:00:00Z,72.16539259
2024-03-19T00:00:00Z,77.85980086
2024-03-18T00:00:00Z,76.20320856
2024-03-17T00:00:00Z,72.91120556
2024-03-16T00:00:00Z,72.54319751
2024-03-15T00:00:00Z,75.53084916
2024-03-14T00:00:00Z,77.91413016
2024-03-13T00:00:00Z,78.38699359
2024-03-12T00:00:00Z,77.01768832
2024-03-11T00:00:00Z,79.07133943
2024-03-10T00:00:00Z,78.39477243
2024-03-09T00:00:00Z,77.00876392
2024-03-08T00:00:00Z,78.41164959
2024-03-07T00:00:00Z,76.20376763
2024-03-06T00:00:00Z,78.07631542
2024-03-05T00:00:00Z,79.52139231
2024-03-04T00:00:00Z,80.71554053
2024-03-03T00:00:00Z,79.68682806
2024-03-02T00:00:00Z,78.88816472
2024-03-01T00:00:00Z,79.63603819
2024-02-29T00:00:00Z,81.14326785
2024-02-28T00:00:00Z,79.84243305
2024-02-27T00:00:00Z,79.957104
2024-02-26T00:00:00Z,79.62296655
2024-02-25T00:00:00Z,78.38693072
2024-02-24T00:00:00Z,75.43380487
2024-02-23T00:00:00Z,77.82738459
2024-02-22T00:00:00Z,79.35589533
2024-02-21T00:00:00Z,78.94066718
2024-02-20T00:00:00Z,79.87147069
2024-02-19T00:00:00Z,79.96190563
2024-02-18T00:00:00Z,79.11278151
2024-02-17T00:00:00Z,77.16962734
2024-02-16T00:00:00Z,79.1364789
2024-02-15T00:00:00Z,78.41512955
2024-02-14T00:00:00Z,77.68965399
2024-02-13T00:00:00Z,78.64869928
2024-02-12T00:00:00Z,78.09011466
2024-02-11T00:00:00Z,77.49523611
2024-02-10T00:00:00Z,75.4867817
2024-02-09T00:00:00Z,73.7610167
2024-02-08T00:00:00Z,76.09575264
2024-02-07T00:00:00Z,79.72893549
2024-02-06T00:00:00Z,79.78683267
2024-02-05T00:00:00Z,78.85242628
2024-02-04T00:00:00Z,78.64623441
2024-02-03T00:00:00Z,76.40489401
2024-02-02T00:00:00Z,78.87078381
2024-02-01T00:00:00Z,78.56620188
2024-01-31T00:00:00Z,78.79265845
2024-01-30T00:00:00Z,72.68147356
2024-01-29T00:00:00Z,70.06307477
2024-01-28T00:00:00Z,79.0617133
2024-01-27T00:00:00Z,78.35813222
2024-01-26T00:00:00Z,78.0243949
2024-01-25T00:00:00Z,80.03510771
2024-01-24T00:00:00Z,74.53455586
2024-01-23T00:00:00Z,75.74861405
2024-01-22T00:00:00Z,78.22396279
2024-01-21T00:00:00Z,77.45962238
2024-01-20T00:00:00Z,74.33827259
2024-01-19T00:00:00Z,72.50073322
2024-01-18T00:00:00Z,79.71833769
2024-01-17T00:00:00Z,79.77064856
2024-01-16T00:00:00Z,79.03047214
2024-01-15T00:00:00Z,79.53392517
2024-01-14T00:00:00Z,78.19995694
2024-01-13T00:00:00Z,76.10318546
2024-01-12T00:00:00Z,79.07642611
2024-01-11T00:00:00Z,79.37246747
2024-01-10T00:00:00Z,79.40155844
2024-01-09T00:00:00Z,78.30273383
2024-01-08T00:00:00Z,78.3731324
2024-01-07T00:00:00Z,78.78935509
2024-01-06T00:00:00Z,76.90350389
2024-01-05T00:00:00Z,78.24291524
2024-01-04T00:00:00Z,76.58822939
2024-01-03T00:00:00Z,78.53391974
2024-01-02T00:00:00Z,76.68843093
2024-01-01T00:00:00Z,73.71484278
2023-12-31T00:00:00Z,74.37860141
2023-12-30T00:00:00Z,73.24760938
2023-12-29T00:00:00Z,80.17139104
2023-12-28T00:00:00Z,77.88200109
2023-12-27T00:00:00Z,76.80698881
2023-12-26T00:00:00Z,73.82782431
2023-12-25T00:00:00Z,70.23412688
2023-12-24T00:00:00Z,70.49532508
2023-12-23T00:00:00Z,69.14414138
2023-12-22T00:00:00Z,73.70240232
2023-12-21T00:00:00Z,76.72577686
2023-12-20T00:00:00Z,78.1378681
2023-12-19T00:00:00Z,76.39118368
2023-12-18T00:00:00Z,71.0217616
2023-12-17T00:00:00Z,76.55995335
2023-12-16T00:00:00Z,78.56734262
2023-12-15T00:00:00Z,80.1540413
2023-12-14T00:00:00Z,79.18185723
2023-12-13T00:00:00Z,76.44916931
2023-12-12T00:00:00Z,77.17350883
2023-12-11T00:00:00Z,76.07588097
2023-12-10T00:00:00Z,77.09580838
2023-12-09T00:00:00Z,74.58727486
2023-12-08T00:00:00Z,73.37532647
2023-12-07T00:00:00Z,71.16354745
2023-12-06T00:00:00Z,78.36837879
2023-12-05T00:00:00Z,78.51929402
2023-12-04T00:00:00Z,80.47417492
2023-12-03T00:00:00Z,77.23968898
2023-12-02T00:00:00Z,76.52651622
2023-12-01T00:00:00Z,78.29302777
2023-11-30T00:00:00Z,76.74828179
2023-11-29T00:00:00Z,76.03982342
2023-11-28T00:00:00Z,79.39220143
2023-11-27T00:00:00Z,78.92140666
2023-11-26T00:00:00Z,77.30666985
2023-11-25T00:00:00Z,75.04587411
2023-11-24T00:00:00Z,77.68551765
2023-11-23T00:00:00Z,77.38893193
2023-11-22T00:00:00Z,77.22956318
2023-11-21T00:00:00Z,78.05117136
2023-11-20T00:00:00Z,78.82591179
2023-11-19T00:00:00Z,73.86154404
2023-11-18T00:00:00Z,73.98914131
2023-11-17T00:00:00Z,76.78850642
2023-11-16T00:00:00Z,78.09323178
2023-11-15T00:00:00Z,78.38408897
2023-11-14T00:00:00Z,76.9963891
2023-11-13T00:00:00Z,78.96922126
2023-11-12T00:00:00Z,72.71533651
2023-11-11T00:00:00Z,72.27188481
2023-11-10T00:00:00Z,76.57689002
2023-11-09T00:00:00Z,78.40214144
2023-11-08T00:00:00Z,77.68209102
2023-11-07T00:00:00Z,77.24208919
2023-11-06T00:00:00Z,79.31141611
2023-11-05T00:00:00Z,77.65663897
2023-11-04T00:00:00Z,75.98502642
2023-11-03T00:00:00Z,76.96990156
2023-11-02T00:00:00Z,77.71066833
2023-11-01T00:00:00Z,78.27638643
2023-10-31T00:00:00Z,77.29753512
2023-10-30T00:00:00Z,79.08271927
2023-10-29T00:00:00Z,74.21472255
2023-10-28T00:00:00Z,73.82183126
2023-10-27T00:00:00Z,78.59141956
2023-10-26T00:00:00Z,78.19845685
2023-10-25T00:00:00Z,76.53124598
2023-10-24T00:00:00Z,78.2264843
2023-10-23T00:00:00Z,79.8937094
2023-10-22T00:00:00Z,74.31461889
2023-10-21T00:00:00Z,75.51245283
2023-10-20T00:00:00Z,78.10678699
2023-10-19T00:00:00Z,77.98272296
2023-10-18T00:00:00Z,76.3880786
2023-10-17T00:00:00Z,74.82914789
2023-10-16T00:00:00Z,77.57021164
2023-10-15T00:00:00Z,76.17244393
2023-10-14T00:00:00Z,59.92700533
2023-10-13T00:00:00Z,76.25461709
2023-10-12T00:00:00Z,76.27133137
2023-10-11T00:00:00Z,77.81927513
2023-10-10T00:00:00Z,75.51144234
2023-10-09T00:00:00Z,69.40899123
2023-10-08T00:00:00Z,62.57153599
2023-10-07T00:00:00Z,56.15741195
2023-10-06T00:00:00Z,72.34560425
2023-10-05T00:00:00Z,72.79123401
2023-10-04T00:00:00Z,76.13812118
2023-10-03T00:00:00Z,78.19249003
2023-10-02T00:00:00Z,78.8431457
2023-10-01T00:00:00Z,76.15809404
2023-09-30T00:00:00Z,76.63274162
2023-09-29T00:00:00Z,77.18395553
2023-09-28T00:00:00Z,77.0776212
2023-09-27T00:00:00Z,78.58065973
2023-09-26T00:00:00Z,79.1988765
2023-09-25T00:00:00Z,74.85225214
2023-09-24T00:00:00Z,72.8624063
2023-09-23T00:00:00Z,69.53830713
2023-09-22T00:00:00Z,72.95285993
2023-09-21T00:00:00Z,76.07771023
2023-09-20T00:00:00Z,75.87461121
2023-09-19T00:00:00Z,73.77372836
2023-09-18T00:00:00Z,76.67805913
2023-09-17T00:00:00Z,74.50205853
2023-09-16T00:00:00Z,72.15732022
2023-09-15T00:00:00Z,73.18651761
2023-09-14T00:00:00Z,69.53803123
2023-09-13T00:00:00Z,77.23525932
2023-09-12T00:00:00Z,75.81160892
2023-09-11T00:00:00Z,76.18743632
2023-09-10T00:00:00Z,72.9626263
2023-09-09T00:00:00Z,72.67904509
2023-09-08T00:00:00Z,72.89646329
2023-09-07T00:00:00Z,76.94413223
2023-09-06T00:00:00Z,75.46922288
2023-09-05T00:00:00Z,75.00311915
2023-09-04T00:00:00Z,70.68212874
2023-09-03T00:00:00Z,73.56928263
2023-09-02T00:00:00Z,71.36243067
2023-09-01T00:00:00Z,77.42016837
2023-08-31T00:00:00Z,78.44207608
2023-08-30T00:00:00Z,75.93687065
2023-08-29T00:00:00Z,77.34576214
2023-08-28T00:00:00Z,76.79002855
2023-08-27T00:00:00Z,77.02413793
2023-08-26T00:00:00Z,73.31235168
2023-08-25T00:00:00Z,78.61837974
2023-08-24T00:00:00Z,75.37113335
2023-08-23T00:00:00Z,72.85524603
2023-08-22T00:00:00Z,75.99460823
2023-08-21T00:00:00Z,76.96419708
2023-08-20T00:00:00Z,75.12076437
2023-08-19T00:00:00Z,71.26994464
2023-08-18T00:00:00Z,75.47920474
2023-08-17T00:00:00Z,75.98642933
2023-08-16T00:00:00Z,80.52931954
2023-08-15T00:00:00Z,77.93774273
2023-08-14T00:00:00Z,76.85689893
2023-08-13T00:00:00Z,73.76440711
2023-08-12T00:00:00Z,74.1510614
2023-08-11T00:00:00Z,80.87142159
2023-08-10T00:00:00Z,74.01189473
2023-08-09T00:00:00Z,71.42115884
2023-08-08T00:00:00Z,71.89798978
2023-08-07T00:00:00Z,74.56341769
2023-08-06T00:00:00Z,72.15877109
2023-08-05T00:00:00Z,74.80888305
2023-08-04T00:00:00Z,77.6834954
2023-08-03T00:00:00Z,78.25785249
2023-08-02T00:00:00Z,79.31321593
2023-08-01T00:00:00Z,76.73450885
2023-07-31T00:00:00Z,79.2273486
2023-07-30T00:00:00Z,75.91170641
2023-07-29T00:00:00Z,75.34124298
2023-07-28T00:00:00Z,77.3150581
2023-07-27T00:00:00Z,79.74071986
2023-07-26T00:00:00Z,77.76695322
2023-07-25T00:00:00Z,77.58790852
2023-07-24T00:00:00Z,79.7252245
2023-07-23T00:00:00Z,75.91066259
2023-07-22T00:00:00Z,75.4200071
2023-07-21T00:00:00Z,78.28212604
2023-07-20T00:00:00Z,79.61486683
2023-07-19T00:00:00Z,77.69627507
2023-07-18T00:00:00Z,79.89087579
2023-07-17T00:00:00Z,79.62446574
2023-07-16T00:00:00Z,75.73210458
2023-07-15T00:00:00Z,77.00581395
2023-07-14T00:00:00Z,78.33584571
2023-07-13T00:00:00Z,80.60778364
2023-07-12T00:00:00Z,77.6765917
2023-07-11T00:00:00Z,74.63762811
2023-07-10T00:00:00Z,79.2492604
2023-07-09T00:00:00Z,75.25033098
2023-07-08T00:00:00Z,73.22085993
2023-07-07T00:00:00Z,75.88260044
2023-07-06T00:00:00Z,77.03282298
2023-07-05T00:00:00Z,79.29342493
2023-07-04T00:00:00Z,77.25136838
2023-07-03T00:00:00Z,79.52134462
2023-07-02T00:00:00Z,74.58038142
2023-07-01T00:00:00Z,71.40832969
2023-06-30T00:00:00Z,74.86261244
2023-06-29T00:00:00Z,74.66166182
2023-06-28T00:00:00Z,76.6298798
2023-06-27T00:00:00Z,77.49149309
2023-06-26T00:00:00Z,75.36736653
2023-06-25T00:00:00Z,75.9898966
2023-06-24T00:00:00Z,73.41878758
2023-06-23T00:00:00Z,76.71333246
2023-06-22T00:00:00Z,78.01099777
2023-06-21T00:00:00Z,77.76042334
2023-06-20T00:00:00Z,77.30004447
2023-06-19T00:00:00Z,73.91751219
2023-06-18T00:00:00Z,73.80271155
2023-06-17T00:00:00Z,69.69721218
2023-06-16T00:00:00Z,73.46764332
2023-06-15T00:00:00Z,74.22085214
2023-06-14T00:00:00Z,77.29049867
2023-06-13T00:00:00Z,75.74280773
2023-06-12T00:00:00Z,73.59199438
2023-06-11T00:00:00Z,40.30717259
2023-06-10T00:00:00Z,60.67587186
2023-06-09T00:00:00Z,75.57742061
2023-06-08T00:00:00Z,79.40200247
2023-06-07T00:00:00Z,77.38817591
2023-06-06T00:00:00Z,66.25337281
2023-06-05T00:00:00Z,70.08116846
2023-06-04T00:00:00Z,63.73238834
2023-06-03T00:00:00Z,69.82291227
2023-06-02T00:00:00Z,74.2239898
2023-06-01T00:00:00Z,77.64243776
2023-05-31T00:00:00Z,75.65538067
2023-05-30T00:00:00Z,76.83306638
2023-05-29T00:00:00Z,76.8218639
2023-05-28T00:00:00Z,75.23762701
2023-05-27T00:00:00Z,72.0428296
2023-05-26T00:00:00Z,72.08962494
2023-05-25T00:00:00Z,71.81438377
2023-05-24T00:00:00Z,77.63825095
2023-05-23T00:00:00Z,77.85984401
2023-05-22T00:00:00Z,76.4664219
2023-05-21T00:00:00Z,69.62541315
2023-05-20T00:00:00Z,75.46554935
2023-05-19T00:00:00Z,74.03744744
2023-05-18T00:00:00Z,78.12023322
2023-05-17T00:00:00Z,77.4676881
2023-05-16T00:00:00Z,78.90424025
2023-05-15T00:00:00Z,77.07595154
2023-05-14T00:00:00Z,71.55712802
2023-05-13T00:00:00Z,72.65081308
2023-05-12T00:00:00Z,73.7351441
2023-05-11T00:00:00Z,77.07339274
2023-05-10T00:00:00Z,74.99139779
2023-05-09T00:00:00Z,74.03346041
2023-05-08T00:00:00Z,77.6149623
2023-05-07T00:00:00Z,72.81785644
2023-05-06T00:00:00Z,73.86031085
2023-05-05T00:00:00Z,74.80195003
2023-05-04T00:00:00Z,72.24258014
2023-05-03T00:00:00Z,76.53338968
2023-05-02T00:00:00Z,75.00744934
2023-05-01T00:00:00Z,79.53249794
2023-04-30T00:00:00Z,77.68494439
2023-04-29T00:00:00Z,76.44108884
2023-04-28T00:00:00Z,79.49614439
2023-04-27T00:00:00Z,79.27734106
2023-04-26T00:00:00Z,79.89480148
2023-04-25T00:00:00Z,77.38145416
2023-04-24T00:00:00Z,75.76285127
2023-04-23T00:00:00Z,74.76934198
2023-04-22T00:00:00Z,75.57875388
2023-04-21T00:00:00Z,70.40125311
2023-04-20T00:00:00Z,75.39713621
2023-04-19T00:00:00Z,76.65057395
2023-04-18T00:00:00Z,75.83956286
2023-04-17T00:00:00Z,79.31325748
2023-04-16T00:00:00Z,76.61739429
2023-04-15T00:00:00Z,74.15602667
2023-04-14T00:00:00Z,79.2172002
2023-04-13T00:00:00Z,78.77665895
2023-04-12T00:00:00Z,78.67904673
2023-04-11T00:00:00Z,78.2084702
2023-04-10T00:00:00Z,78.65980174
2023-04-09T00:00:00Z,75.37737913
2023-04-08T00:00:00Z,77.34798744
2023-04-07T00:00:00Z,77.27007421
2023-04-06T00:00:00Z,77.79727445
2023-04-05T00:00:00Z,79.96876317
2023-04-04T00:00:00Z,79.28828282
2023-04-03T00:00:00Z,79.96920414
2023-04-02T00:00:00Z,79.97664741
2023-04-01T00:00:00Z,77.87030717
2023-03-31T00:00:00Z,71.7261289
2023-03-30T00:00:00Z,76.75630965
2023-03-29T00:00:00Z,73.10402288
2023-03-28T00:00:00Z,81.86141515
2023-03-27T00:00:00Z,82.70622663
2023-03-26T00:00:00Z,79.2487591
2023-03-25T00:00:00Z,81.8198986
2023-03-24T00:00:00Z,83.41561113
2023-03-23T00:00:00Z,81.32003908
2023-03-22T00:00:00Z,83.86710053
2023-03-21T00:00:00Z,82.74369383
2023-03-20T00:00:00Z,69.83672021
2023-03-19T00:00:00Z,74.82818456
2023-03-18T00:00:00Z,74.09271982
2023-03-17T00:00:00Z,72.98686715
2023-03-16T00:00:00Z,83.33380196
2023-03-15T00:00:00Z,81.85242908
2023-03-14T00:00:00Z,78.75280312
2023-03-13T00:00:00Z,82.94288273
2023-03-12T00:00:00Z,77.29620662
2023-03-11T00:00:00Z,83.57270216
2023-03-10T00:00:00Z,82.87052466
2023-03-09T00:00:00Z,78.34243913
2023-03-08T00:00:00Z,80.68629949
2023-03-07T00:00:00Z,82.68701468
2023-03-06T00:00:00Z,82.92128825
2023-03-05T00:00:00Z,81.73088223
2023-03-04T00:00:00Z,77.04334389
2023-03-03T00:00:00Z,77.55593025
2023-03-02T00:00:00Z,79.81226908
2023-03-01T00:00:00Z,81.61432023
2023-02-28T00:00:00Z,82.2297825
2023-02-27T00:00:00Z,84.11037553
2023-02-26T00:00:00Z,79.66238835
2023-02-25T00:00:00Z,78.51820631
2023-02-24T00:00:00Z,82.86754458
2023-02-23T00:00:00Z,85.78275717
2023-02-22T00:00:00Z,84.21346608
2023-02-21T00:00:00Z,81.57068278
2023-02-20T00:00:00Z,82.53907474
2023-02-19T00:00:00Z,80.11370621
2023-02-18T00:00:00Z,79.31263726
2023-02-17T00:00:00Z,79.67764666
2023-02-16T00:00:00Z,75.80421782
2023-02-15T00:00:00Z,77.11368447
2023-02-14T00:00:00Z,63.3201465
2023-02-13T00:00:00Z,72.77527774
2023-02-12T00:00:00Z,84.75105528
2023-02-11T00:00:00Z,81.37895036
2023-02-10T00:00:00Z,86.1895689
2023-02-09T00:00:00Z,85.4339014
2023-02-08T00:00:00Z,86.75818243
2023-02-07T00:00:00Z,83.76404
2023-02-06T00:00:00Z,85.90102033
2023-02-05T00:00:00Z,77.98492358
2023-02-04T00:00:00Z,81.05535799
2023-02-03T00:00:00Z,84.1752334
2023-02-02T00:00:00Z,83.97151539
2023-02-01T00:00:00Z,84.38986068
2023-01-31T00:00:00Z,83.60953113
2023-01-30T00:00:00Z,80.83883235
2023-01-29T00:00:00Z,80.19993752
2023-01-28T00:00:00Z,78.59679162
2023-01-27T00:00:00Z,69.26998222
2023-01-26T00:00:00Z,79.52924394
2023-01-25T00:00:00Z,82.12771878
2023-01-24T00:00:00Z,81.0474345
2023-01-23T00:00:00Z,84.78530265
2023-01-22T00:00:00Z,84.3540146
2023-01-21T00:00:00Z,85.08791914
2023-01-20T00:00:00Z,82.36071785
2023-01-19T00:00:00Z,83.57520212
2023-01-18T00:00:00Z,82.87872538
2023-01-17T00:00:00Z,83.42955562
2023-01-16T00:00:00Z,81.73530063
2023-01-15T00:00:00Z,75.53097256
2023-01-14T00:00:00Z,74.99834258
2023-01-13T00:00:00Z,73.95256514
2023-01-12T00:00:00Z,77.81515761
2023-01-11T00:00:00Z,75.64453089
2023-01-10T00:00:00Z,77.91998356
2023-01-09T00:00:00Z,75.11427987
2023-01-08T00:00:00Z,76.53736342
2023-01-07T00:00:00Z,77.24924613
2023-01-06T00:00:00Z,76.87791435
2023-01-05T00:00:00Z,73.74873468
2023-01-04T00:00:00Z,74.47163665
2023-01-03T00:00:00Z,78.92392973
2023-01-02T00:00:00Z,80.30393367
2023-01-01T00:00:00Z,77.17300285
2022-12-31T00:00:00Z,74.54322085
2022-12-30T00:00:00Z,77.54595814
2022-12-29T00:00:00Z,80.75919849
2022-12-28T00:00:00Z,81.42278436
2022-12-27T00:00:00Z,59.83121522
2022-12-26T00:00:00Z,72.92790683
2022-12-25T00:00:00Z,75.32116802
2022-12-24T00:00:00Z,74.7216775
2022-12-23T00:00:00Z,81.93910921
2022-12-22T00:00:00Z,86.98311102
2022-12-21T00:00:00Z,81.22214176
2022-12-20T00:00:00Z,82.89110783
2022-12-19T00:00:00Z,82.98681091
2022-12-18T00:00:00Z,60.79161843
2022-12-17T00:00:00Z,71.51136303
2022-12-16T00:00:00Z,62.84109498
2022-12-15T00:00:00Z,66.69178661
2022-12-14T00:00:00Z,62.66417204
2022-12-13T00:00:00Z,70.8542416
2022-12-12T00:00:00Z,60.02325259
2022-12-11T00:00:00Z,54.24583387
2022-12-10T00:00:00Z,22.09016792
2022-12-09T00:00:00Z,27.09140537
2022-12-08T00:00:00Z,82.27017825
2022-12-07T00:00:00Z,82.28454663
2022-12-06T00:00:00Z,76.42802454
2022-12-05T00:00:00Z,73.88451067
2022-12-04T00:00:00Z,76.91304417
2022-12-03T00:00:00Z,78.80170218
2022-12-02T00:00:00Z,70.32321041
2022-12-01T00:00:00Z,78.72530032
2022-11-30T00:00:00Z,71.16811509
2022-11-29T00:00:00Z,54.82931727
2022-11-28T00:00:00Z,71.90637496
2022-11-27T00:00:00Z,78.46536166
2022-11-26T00:00:00Z,67.25136033
2022-11-25T00:00:00Z,54.45875166
2022-11-24T00:00:00Z,57.04926471
2022-11-23T00:00:00Z,75.06724901
2022-11-22T00:00:00Z,70.89410107
2022-11-21T00:00:00Z,74.06381303
2022-11-20T00:00:00Z,66.29815024
2022-11-19T00:00:00Z,62.98142275
2022-11-18T00:00:00Z,64.73937801
2022-11-17T00:00:00Z,66.94864276
2022-11-16T00:00:00Z,67.9375589
2022-11-15T00:00:00Z,69.06833918
2022-11-14T00:00:00Z,74.21723586
2022-11-13T00:00:00Z,74.15523746
2022-11-12T00:00:00Z,71.15604674
2022-11-11T00:00:00Z,71.60312018
2022-11-10T00:00:00Z,67.40199278
2022-11-09T00:00:00Z,72.72464814
2022-11-08T00:00:00Z,74.73658803
2022-11-07T00:00:00Z,77.19884006
2022-11-06T00:00:00Z,76.54907695
2022-11-05T00:00:00Z,76.61516622
2022-11-04T00:00:00Z,79.57976654
2022-11-03T00:00:00Z,53.29488993
2022-11-02T00:00:00Z,77.08030598
2022-11-01T00:00:00Z,78.50652997
2022-10-31T00:00:00Z,71.22710523
2022-10-30T00:00:00Z,71.81071064
2022-10-29T00:00:00Z,72.56428005
2022-10-28T00:00:00Z,76.72239491
2022-10-27T00:00:00Z,73.94346446
2022-10-26T00:00:00Z,78.29328304
2022-10-25T00:00:00Z,77.07393577
2022-10-24T00:00:00Z,67.72422039
2022-10-23T00:00:00Z,71.06654073
2022-10-22T00:00:00Z,72.49158184
2022-10-21T00:00:00Z,70.34899698
2022-10-20T00:00:00Z,80.94041186
2022-10-19T00:00:00Z,76.95336723
2022-10-18T00:00:00Z,77.78876002
2022-10-17T00:00:00Z,78.25178147
2022-10-16T00:00:00Z,75.93744745
2022-10-15T00:00:00Z,66.54063973
2022-10-14T00:00:00Z,82.32373721
2022-10-13T00:00:00Z,80.41594917
2022-10-12T00:00:00Z,77.37325674
2022-10-11T00:00:00Z,76.15534856
2022-10-10T00:00:00Z,79.5878431
2022-10-09T00:00:00Z,67.58946005
2022-10-08T00:00:00Z,56.98488658
2022-10-07T00:00:00Z,81.73169102
2022-10-06T00:00:00Z,78.30359524
2022-10-05T00:00:00Z,81.13927415
2022-10-04T00:00:00Z,72.95585517
2022-10-03T00:00:00Z,66.00580586
2022-10-02T00:00:00Z,76.94833317
2022-10-01T00:00:00Z,60.65786592
2022-09-30T00:00:00Z,64.65821651
2022-09-29T00:00:00Z,67.38893332
2022-09-28T00:00:00Z,53.67288228
2022-09-27T00:00:00Z,35.27835204
2022-09-26T00:00:00Z,57.06359205
2022-09-25T00:00:00Z,67.58293839
2022-09-24T00:00:00Z,68.30026831
2022-09-23T00:00:00Z,73.55307596
2022-09-22T00:00:00Z,70.48472244
2022-09-21T00:00:00Z,73.95351128
2022-09-20T00:00:00Z,78.02871856
2022-09-19T00:00:00Z,75.47487299
2022-09-18T00:00:00Z,73.42917174
2022-09-17T00:00:00Z,75.33181184
2022-09-16T00:00:00Z,73.2480691
2022-09-15T00:00:00Z,78.66275375
2022-09-14T00:00:00Z,76.2120725
2022-09-13T00:00:00Z,79.95875671
2022-09-12T00:00:00Z,81.23227347
2022-09-11T00:00:00Z,78.20100744
2022-09-10T00:00:00Z,73.78994024
2022-09-09T00:00:00Z,79.59036269
2022-09-08T00:00:00Z,78.8431663
2022-09-07T00:00:00Z,79.42006132
2022-09-06T00:00:00Z,79.1138263
2022-09-05T00:00:00Z,78.71299731
2022-09-04T00:00:00Z,77.77836551
2022-09-03T00:00:00Z,69.21187086
2022-09-02T00:00:00Z,78.42005608
2022-09-01T00:00:00Z,75.66234151
2022-08-31T00:00:00Z,80.14309341
2022-08-30T00:00:00Z,79.93873322
2022-08-29T00:00:00Z,79.34220596
2022-08-28T00:00:00Z,71.83193361
2022-08-27T00:00:00Z,75.8616798
2022-08-26T00:00:00Z,79.37362368
2022-08-25T00:00:00Z,76.1753605
2022-08-24T00:00:00Z,75.7860527
2022-08-23T00:00:00Z,76.02384411
2022-08-22T00:00:00Z,78.6966788
2022-08-21T00:00:00Z,63.56474007
