date,Total Onchain Mcap,Securitize,Maple,Tether,Ondo,Circle,Paxos,Centrifuge,Spiko,Libeara,Franklin Templeton,WisdomTree,Superstate,Hastra,xStock,Re Protocol,Matrixdock,Fidelity,Theo,OnRe,OpenEden,Aktionariat,Unknown,Midas,Pleasing Golden,Stobox,Mt Pelerin,Republic,Reental,T-Rize Group,PreStocks,BlackOpal,Resolv,Backed Finance,Asseto,Mu Digital,ComTech Gold,AXC,Oro Finance,Denario,Remora Markets,VNX,Klima DAO,Toucan Nature,Maseer Finance,Xend Finance,Moss,Fortunafi,ST0x,Anchored Finance,Altai,Gold DAO,Aurus,CACHE.Gold,Dinari,GoldenAsset,Mineral Vault,Robinhood,Solid World,Sygnum,Trovio,RWA Perps OI
2024-09-25,3325867959.146624,522264247.0,,655022541.0,596780831.9612756,262373953.0,506918198.0,,97774043.0,,,11162616.0,,,,,122501927.0,,,,97192911.0,201105295.86864403,,,,15000000.0,66647678.21670429,64029600.0,38698200.0,,,,6627631.0,26385970.0,,,11300520.0,,,,,613648.0,,14002387.0,,7958547.0,1376636.0,,,,,,,,130578.1,,,,,,,
2024-09-26,3333635453.5604863,522264247.0,,654756294.0,593959007.9111617,266371892.0,507390266.0,,97927209.0,,,11167798.0,,,,,122616856.0,,,,103704051.0,200974471.9476695,,,,15000000.0,66629289.03498872,63996800.0,38747600.0,,,,6649629.0,26363736.0,,,11296560.0,,,,,612349.0,,13556841.0,,8149293.0,1369030.0,,,,,,,,132233.66666666666,,,,,,,
2024-09-27,3352049924.9743485,513264247.0,,659432861.0,598982954.8610479,270547547.0,508902028.0,,97710403.0,,,11178966.0,,,,,122516022.0,,,,108354220.0,200843648.0266949,,,,15000000.0,66610899.85327314,71991200.0,38532200.0,,,,6668484.0,26364235.0,,,11334840.0,,,,,618556.0,,13247483.0,,8426324.0,1391124.0,,,,,,,,131682.23333333334,,,,,,,
2024-09-28,3334866923.921545,513264247.0,,655328231.0,599049125.810934,273256976.0,507214435.0,,97965801.0,,,11166726.0,,,,,122516022.0,,,,108874890.0,200712824.1057204,,,,15000000.0,66592510.67155756,56000000.0,38806800.0,,,,6643344.0,26479952.0,,,11271480.0,,,,,612709.0,,13664874.0,,8843242.0,1439073.0,,,,,,,,163661.3333333333,,,,,,,
2024-09-29,3348305249.368741,513264247.0,,655942076.0,600122076.76082,275773544.0,508359246.0,,97965801.0,,,11162728.0,,,,,122512342.0,,,,108874890.0,200582000.18474573,,,,15000000.0,66574121.48984198,64002400.0,38885000.0,,,,6649629.0,26584689.0,,,11245080.0,,,,,617185.0,,13800228.0,,8818510.0,1405746.0,,,,,,,,163709.93333333335,,,,,,,
2024-09-30,3350854439.4826035,513264247.0,,655877980.0,601656704.7107061,277000241.0,509009055.0,,97965801.0,,,11164325.0,,,,,122512342.0,,,,108874890.0,200451176.2637712,,,,15000000.0,66555732.30812641,63998400.0,38046000.0,,,,6641255.666666667,26585111.0,,,11289960.0,,,,,619350.0,,14040777.0,,8816871.0,1320462.0,,,,,,,,163758.53333333333,,,,,,,
2024-10-01,3350995708.5964665,518264247.0,,649086235.0,616240844.6605923,277981284.0,505686969.0,,96743576.0,,,11202891.0,,,,,122475233.0,,,,108354623.0,200320352.34279665,,,,15000000.0,66537343.126410834,56026400.0,38091200.0,,,,6632882.333333333,26541038.0,,,11288640.0,,,,,594388.0,,13870146.0,,8541944.0,1346405.0,,,,,,,,169067.13333333333,,,,,,,
2024-10-02,3396567436.710329,519712381.0,,655715274.0,635746873.6104784,280382122.0,512773309.0,,97914954.0,,,11185790.0,,,,,122380183.0,,,,108354623.0,200189528.421822,,,,15000000.0,66518953.94469526,64007200.0,38185200.0,,,,6624509.0,26398974.0,,,11287320.0,,,,,599569.0,,13774931.0,,8295514.0,1350780.0,,,,,,,,169447.73333333334,,,,,,,
2024-10-03,3398209232.157525,512416389.0,,655537776.0,635872604.5603645,281575260.0,510938521.0,,99756091.0,,,11188745.0,,,,,122380183.0,,,,108356270.0,200058704.5008475,,,,15000000.0,66500564.762979686,71998400.0,38660000.0,,,,6611938.0,26099362.0,,,11258280.0,,,,,597398.0,,13850131.0,,8111933.0,1274073.0,,,,,,,,166608.3333333333,,,,,,,
2024-10-04,3418527233.671388,523616389.0,,654411160.0,637624655.5102506,288249555.0,511230477.0,,100326734.0,,,11189797.0,,,,,122519348.0,,,,108356270.0,199927880.5798729,,,,15000000.0,66482175.58126411,72728800.0,38727000.0,,,,6605654.0,26112149.0,,,11286000.0,,,,,593198.0,,14033414.0,,8071028.0,1269271.0,,,,,,,,166278.0,,,,,,,
2024-10-05,3446032584.518584,537116389.0,,653799780.0,637691478.4601367,292087405.0,510946401.0,,104069022.0,,,11186180.0,,,,,122505146.0,,,,108356270.0,199797056.65889832,,,,15000000.0,66463786.39954853,80017600.0,38461400.0,,,,6618224.0,26059825.0,,,11221320.0,,,,,592918.0,,14177840.0,,8395089.0,1296645.0,,,,,,,,172809.0,,,,,,,
2024-10-06,3452117565.3657794,537116389.0,,654650289.0,636895874.4100227,294169346.0,514900426.0,,104069022.0,,,11191664.0,,,,,122514785.0,,,,108356270.0,199666232.7379237,,,,15000000.0,66445397.21783296,79998400.0,38278800.0,,,,6630794.0,26134008.0,,,11213400.0,,,,,593338.0,,14289935.0,,8538139.0,1292247.0,,,,,,,,172809.0,,,,,,,
2024-10-07,3441776359.2129755,537116389.0,,653738149.0,626901772.3599088,295694498.0,514065474.0,,103496652.0,,,11191664.0,,,,,122617270.0,,,,108356270.0,199535408.8169492,,,,15000000.0,66427008.03611738,80024000.0,38226200.0,,,,6643364.0,26123225.0,,,11231880.0,,,,,593688.0,,14434846.0,,8903314.0,1282478.0,,,,,,,,172809.0,,,,,,,
2024-10-08,3416402828.060171,522366389.0,,650986937.0,628525000.309795,296182145.0,511102382.0,,104554179.0,,,11182230.0,,,,,122531005.0,,,,108356270.0,199404584.8959746,,,,15000000.0,66408618.854401805,72008000.0,38357600.0,,,,6643364.0,26134098.0,,,11212080.0,,,,,593128.0,,14501245.0,,8866329.0,1311451.0,,,,,,,,175792.0,,,,,,,
2024-10-09,3424786010.907367,522366389.0,,645775413.0,628328253.2596811,298284418.0,507409825.0,,106332910.0,,,11188978.0,,,,,122431002.0,,,,113741782.0,199273760.975,,,,15000000.0,66390229.67268624,79993600.0,38875000.0,,,,6649650.0,26129968.0,,,11102520.0,,,,,592078.0,,14410152.0,,9086712.0,1244851.0,,,,,,,,178519.0,,,,,,,
2024-10-10,3385150363.754564,522366389.0,,643445758.0,607091423.2095672,300102635.0,507082818.0,,104531860.0,,,11189412.0,,,,,122469979.0,,,,113741782.0,199142937.0540254,,,,15000000.0,66371840.49097066,64001600.0,38611600.0,,,,6630794.0,26085989.0,,,11043120.0,,,,,590887.0,,15265662.0,,8870924.0,1336381.0,,,,,,,,176573.0,,,,,,,
2024-10-11,3419419970.6017594,531889427.0,,649078839.0,607867914.1594533,303164500.0,511778262.0,,105692210.0,,,11191639.0,,,,,122494222.0,,,,113848402.0,199012113.1330509,,,,15000000.0,66353451.30925508,71988000.0,38667600.0,,,,6630794.0,26074842.0,,,11155320.0,,,,,591868.0,,16640471.0,,8804776.0,1318567.0,,,,,,,,176753.0,,,,,,,
2024-10-12,3450340599.4489555,550564427.0,,654600984.0,607671210.1093395,311981219.0,516657576.0,,106479367.0,,,11189684.0,,,,,122502924.0,,,,113186620.0,198881289.21207628,,,,15000000.0,66335062.1275395,64004000.0,38960800.0,,,,6652792.0,26064541.0,,,11255640.0,,,,,593548.0,,17175888.0,,8995573.0,1413297.0,,,,,,,,174158.0,,,,,,,
2024-10-13,3444511653.629485,550564427.0,,654588658.0,594903676.0592256,313262282.0,515070493.0,,106479367.0,,,11189718.0,,,,,122527624.0,,,,113186620.0,198750465.2911017,,275048.3333333333,,15000000.0,66316672.94582393,71998400.0,39373200.0,,,,6674790.0,26175501.0,,,11238480.0,,,,,593618.0,,15788997.0,,8997766.0,1381692.0,,,,,,,,174158.0,,,,,,,
2024-10-14,3445426945.8100133,550564427.0,,654633032.0,594909344.0091116,313320748.0,515488554.0,,106479367.0,,,11191609.0,,,,,122413231.0,,,,113186620.0,198619641.3701271,,550096.6666666666,,15000000.0,66298283.76410835,72002400.0,39235600.0,,,,6681075.0,26160505.0,,,11260920.0,,,,,593268.0,,16294791.0,,8930697.0,1438578.0,,,,,,,,174158.0,,,,,,,
2024-10-15,3452279576.990543,550564427.0,,653104581.0,603958750.9589977,313811071.0,514464691.0,,105635566.0,,,11188140.0,,,,,122474089.0,,,,112907850.0,198488817.44915256,,825145.0,,15000000.0,66279894.582392775,71886400.0,39313400.0,,,,6637079.0,26159993.0,,,11222640.0,,,,,593618.0,,16860376.0,,9311411.0,1245406.0,,,,,,,,346231.0,,,,,,,
2024-10-16,3461351828.171073,557767034.0,,656011103.0,603982327.9088838,314383713.0,517924691.0,,107383305.0,,,11191609.0,,,,,122514686.0,,,,112907850.0,198357993.528178,,1100193.3333333333,,15000000.0,66261505.4006772,63984000.0,39555600.0,,,,6637079.0,26286394.0,,,11303160.0,,,,,593408.0,,17206086.0,,9283390.0,1372466.0,,,,,,,,344234.0,,,,,,,
2024-10-17,3492255361.3516016,557767034.0,,658764780.0,605534003.8587699,315847441.0,518917664.0,,109053577.0,,,11188554.0,,,,,122501526.0,,,,126826642.0,198227169.60720336,,1375241.6666666665,,15000000.0,66243116.21896163,71973600.0,39434200.0,,,,6669383.0,26291912.0,,,11349360.0,,,,,593478.0,,17513078.0,,9403024.0,1378634.0,,,,,,,,401943.0,,,,,,,
2024-10-18,3494408840.5321307,547767034.0,,663601587.0,602616001.808656,316751060.0,524716471.0,,109531195.0,,,11193188.0,,,,,122558694.0,,,,132390585.0,198096345.6862288,,1650290.0,,15000000.0,66224727.03724605,72009600.0,39367400.0,,,,6669383.0,24203859.0,,,11428560.0,,,,,601950.0,,16802168.0,,9440168.0,1383377.0,,,,,,,,405197.0,,,,,,,
2024-10-19,3533516597.71266,550987034.0,,670950478.0,602654824.7585422,336835558.0,528973456.0,,111113254.0,,,11188576.0,,,,,122534150.0,,,,134245544.0,197965521.76525423,,1925338.3333333333,,15000000.0,66206337.85553047,71997600.0,39732200.0,,,,6656800.0,24180854.0,,,11515680.0,,,,,607410.0,,17027226.0,,9517127.0,1293544.0,,,,,,,,408084.0,,,,,,,
2024-10-20,3544200160.8931894,550987034.0,,671800986.0,601816944.7084283,337159456.0,531351161.0,,111113254.0,,,11188722.0,,,,,122495413.0,,,,134245544.0,197834697.8442796,,2200386.6666666665,,15000000.0,66187948.6738149,79997600.0,39476600.0,,,,6656800.0,24330395.0,,,11506440.0,,,,,611541.0,,17172886.0,,9325784.0,1332483.0,,,,,,,,408084.0,,,,,,,
2024-10-21,3548359308.5737185,550987034.0,,672005602.0,601822612.6583143,339489397.0,531849587.0,,111113254.0,,,11191609.0,,,,,122387208.0,,,,134245544.0,197703873.92330503,,2475435.0,,15000000.0,66169559.49209932,80699200.0,39349200.0,,,,6683622.5,24322982.0,,,11556600.0,,,,,613642.0,,17449465.0,,9390775.0,1445022.0,,,,,,,,408084.0,,,,,,,
2024-10-22,3550142485.254248,550987034.0,,671455852.0,606751123.6082004,346535755.0,530761670.0,,110161389.0,,,11183641.0,,,,,122496627.0,,,,135543837.0,197573050.00233048,,2750483.333333333,,15000000.0,66151170.31038375,72003200.0,39139200.0,,,,6710445.0,24285311.0,,,11534160.0,,,,,611681.0,,17693073.0,,9043774.0,1362643.0,,,,,,,,407366.0,,,,,,,
2024-10-23,3584127298.4347773,550987034.0,,682966073.0,606759721.5580866,358800320.0,537476488.0,,114136203.0,,,11191609.0,,,,,122448628.0,,,,135543837.0,197442226.081356,,3025531.6666666665,,15000000.0,66132781.128668174,71995200.0,38975400.0,,,,6809884.0,24214025.0,,,11663520.0,,,,,615531.0,,17453292.0,,8750387.0,1334626.0,,,,,,,,404981.0,,,,,,,
2024-10-24,3562954248.615307,539987034.0,,676058462.0,596492170.5079727,361033201.0,534440608.0,,114089158.0,,,11186696.0,,,,,122342826.0,,,,134611484.0,197311402.1603813,,3300580.0,,15000000.0,66114391.9469526,80091200.0,39543600.0,,,,7328812.0,24189780.0,,,11511720.0,,,,,615741.0,,17415310.0,,8602844.0,1327492.0,,,,,,,,359736.0,,,,,,,
2024-10-25,3567208965.795836,539737034.0,,681795083.0,596514855.4578588,363460165.0,539807770.0,,113185114.0,,,11190792.0,,,,,122547060.0,,,,135297468.0,197180578.2394068,,3575628.333333333,,15000000.0,66096002.76523702,72024000.0,39689000.0,,,,7193453.0,24118127.0,,,11593560.0,,,,,611401.0,,16375300.0,,8503618.0,1316141.0,,,,,,,,396815.0,,,,,,,
2024-10-26,3558329694.976365,529737034.0,,681891227.0,596450295.4077449,363447724.0,542200349.0,,113274424.0,,,11202801.0,,,,,121946640.0,,,,135297468.0,197049754.3184322,,3850676.6666666665,,15000000.0,66077613.58352145,72063200.0,39090200.0,,,,7274812.0,24191328.0,,,11655600.0,,,,,618402.0,,16048092.0,,8219921.0,1317050.0,,,,,,,,425083.0,,,,,,,
2024-10-27,3565743930.156894,529737034.0,,677890137.0,596455963.357631,363578581.0,541183356.0,,113274424.0,,,11191609.0,,,,,122439864.0,,,,135297468.0,196918930.39745763,,8321410.0,,15000000.0,66059224.40180587,79983200.0,38873600.0,,,,7306735.0,24150802.0,,,11626560.0,,,,,617351.0,,16070923.0,,8059768.0,1282881.0,,,,,,,,424109.0,,,,,,,
2024-10-28,3559886795.0040903,529737034.0,,675767563.0,604234833.307517,370837329.0,538240150.0,,113208282.0,,,11187659.0,,,,,122455335.0,,,,135297468.0,196788106.47648308,,8321410.0,,15000000.0,66040835.22009029,64000000.0,38908200.0,,,,7320380.0,24149675.0,,,11604120.0,,,,,612101.0,,16490956.0,,8028310.0,1232939.0,,,,,,,,424109.0,,,,,,,
2024-10-29,3561946913.1846204,534737034.0,,677419276.0,604291542.2574031,371321567.0,540827925.0,,113351478.0,,,11191609.0,,,,,122589936.0,,,,135134968.0,196657282.5555085,,8321510.0,,15000000.0,66022446.03837472,56012800.0,38858400.0,,,,7354491.0,24163607.0,,,11618640.0,,,,,621693.0,,16620734.0,,8145848.0,1253669.0,,,,,,,,430457.3333333333,,,,,,,
2024-10-30,3572106851.698482,533537034.0,,683870818.0,604314225.2072893,371856461.0,543031050.0,,113450465.0,,,11191699.0,,,,,122440467.0,,,,135134968.0,196526458.634534,,9166014.0,,15000000.0,66004056.85665914,56008000.0,39315000.0,,,,7340846.333333333,24285010.0,,,11757240.0,,,,,624633.0,,17217409.0,,8366196.0,1239034.0,,,,,,,,429766.6666666667,,,,,,,
2024-10-31,3580004843.2123446,523537034.0,,686713243.0,604353922.1571754,373355249.0,547713579.0,,114071239.0,,,11190804.0,,,,,122555202.0,,,,135134968.0,196395634.71355933,,9174803.0,,15000000.0,65985667.67494357,63988800.0,39390800.0,,,,7327201.666666667,24333106.0,,,11806080.0,,,,,625823.0,,17314231.0,,8338418.0,1268517.0,,,,,,,,430521.0,,,,,,,
2024-11-01,3639114274.526208,523537034.0,,677170286.0,603306658.1070615,358157061.0,540521837.0,,114554570.0,,,11184044.0,135423707.0,,,,122471294.0,,,,99590665.0,196264810.7925848,,9174804.0,,15000000.0,65967278.49322799,55996800.0,39426200.0,,,,7313557.0,26465421.0,,,11609400.0,,,,,615531.0,,15567107.0,,8064504.0,1270617.0,,,,,,,,461088.1333333333,,,,,,,
2024-11-02,3651098282.506737,533502032.0,,676361687.0,609140007.0569476,357027482.0,540881517.0,,114554570.0,,,11189539.0,134744986.0,,,,122556850.0,,,,99486813.0,196133986.8716101,,9175801.0,,15000000.0,65948889.31151242,55992800.0,39083400.0,,,,7183933.0,26287003.0,,,11575080.0,,,,,614691.0,,14968529.0,,7960426.0,1247677.0,,,,,,,,480583.26666666666,,,,,,,
2024-11-03,3651964307.487266,533502032.0,,675382985.0,609145674.0068337,356745838.0,542825545.0,,114554570.0,,,11191699.0,134744986.0,,,,122578874.0,,,,99486813.0,196003162.95063552,,9175833.0,,15000000.0,65930500.12979684,55997600.0,39292800.0,,,,7313557.0,26224753.0,,,11536800.0,,,,,615881.0,,15120016.0,,7881804.0,1211756.0,,,,,,,,500828.4,,,,,,,
2024-11-04,3648517313.467796,533502032.0,,675387915.0,609151341.9567199,355497217.0,541125999.0,,114554570.0,,,11182466.0,134744986.0,,,,122486799.0,,,,99486813.0,195872339.02966103,,9175835.0,,15000000.0,65912110.94808126,56036000.0,39014600.0,,,,7313557.0,26224774.0,,,11608080.0,,,,,616932.0,,15101952.0,,7694479.0,1305442.0,,,,,,,,521073.5333333333,,,,,,,
2024-11-05,3645431126.448324,533502032.0,,675217814.0,605346370.906606,354457162.0,542184077.0,,114778413.0,,,11191699.0,135985413.0,,,,122595202.0,,,,99486813.0,195741515.1086864,,10077820.0,,15000000.0,65893721.76636569,55978400.0,38696800.0,,,,7306735.0,26209859.0,,,11610720.0,,,,,616932.0,,14236124.0,,7580254.0,1229337.0,,,,,,,,507912.6666666666,,,,,,,
2024-11-06,3625786400.428854,515502032.0,,676876922.0,605385067.856492,359765931.0,540648951.0,,114713580.0,,,11190614.0,141050911.0,,,,122475667.0,,,,88954722.0,195610691.1877119,,9089160.0,,15000000.0,65875332.584650114,56048000.0,38441400.0,,,,7299913.0,26984778.0,,,11639760.0,,,,,619872.0,,14160327.0,,6670318.0,1245562.0,,,,,,,,536888.8,,,,,,,
2024-11-07,3589040809.409384,515502032.0,,658126282.0,605407219.8063781,355271949.0,524653606.0,,116876191.0,,,11189562.0,130413790.0,,,,122615201.0,,,,89417474.0,195479867.26673728,,10031555.0,,15000000.0,65856943.40293454,64002400.0,38464400.0,,,,7293090.0,27114132.0,,,11307120.0,,,,,596699.0,,15072350.0,,7467781.0,1263453.0,,,,,,,,617711.9333333333,,,,,,,
2024-11-08,3608626593.3899126,515002032.0,,667745661.0,605453872.7562642,354524226.0,535237482.0,,117714817.0,,,11184604.0,130386479.0,,,,122615201.0,,,,89318813.0,195349043.3457628,,10029570.0,,15000000.0,65838554.22121896,63997600.0,38695200.0,,,,7412932.0,27305007.0,,,11425920.0,,,,,608811.0,,14090542.0,,7795963.0,1239907.0,,,,,,,,654356.0666666667,,,,,,,
2024-11-09,3600833378.3704414,515002032.0,,662529206.0,605492566.7061503,355632439.0,529129838.0,,119088234.0,,,11190882.0,131119338.0,,,,122477584.0,,,,89318952.0,195218219.4247881,,10029553.0,,15000000.0,65820165.03950339,63992000.0,38498200.0,,,,7589186.0,27489456.0,,,11366520.0,,,,,601179.0,,14181395.0,,8020473.0,1342292.0,,,,,,,,703668.2,,,,,,,
2024-11-10,3592406772.350971,515002032.0,,661050060.0,605498235.6560364,357308555.0,528155797.0,,119016532.0,,,11191699.0,131017096.0,,,,122506971.0,,,,89318952.0,195087395.5038135,,10179171.0,,15000000.0,65801775.85778781,56004800.0,38482400.0,,,,7559210.0,27703125.0,,,11359920.0,,,,,602929.0,,14306071.0,,8343766.0,1186469.0,,,,,,,,723810.3333333333,,,,,,,
2024-11-11,3593818655.3315005,515002032.0,,662021366.0,605503424.6059226,358419397.0,527553951.0,,119016532.0,,,11191420.0,131017096.0,,,,122735339.0,,,,89318952.0,194956571.58283892,,10180152.0,,15000000.0,65783386.67607223,55960800.0,38257800.0,,,,7594369.0,27808165.0,,,11383680.0,,,,,602230.0,,14002736.0,,8489793.0,1275510.0,,,,,,,,743952.4666666667,,,,,,,
2024-11-12,3583117440.3120294,515002032.0,,645947980.0,620538876.5558087,360970250.0,515455651.0,,118658026.0,,,11187167.0,131017096.0,,,,122329899.0,,,,89331268.0,194825747.6618644,,10180152.0,,15000000.0,65764997.49435666,56124800.0,38273000.0,,,,7787876.0,27771915.0,,,11088000.0,,,,,591098.0,,14247202.0,,9008519.0,1219749.0,,,,,,,,796138.6,,,,,,,
2024-11-13,3570063744.959226,522530923.0,,640724129.0,605847566.5056947,362690374.0,505624316.0,,119240483.0,,,11171912.0,128985786.0,,,,122624768.0,,,,89120444.0,194694923.74088988,,10180162.0,,15000000.0,65746608.31264109,63943200.0,38235000.0,,,,9400196.0,27981770.0,,,11033880.0,,,,,584517.0,,14137297.0,,8552951.0,1206673.0,,,,,,,,805865.3999999999,,,,,,,
2024-11-14,3587232881.606421,543470923.0,,636483911.0,605900644.4555808,361151458.0,508210756.0,,119774952.0,,,11202891.0,127969489.0,,,,122624768.0,,,,89120444.0,194564099.81991524,,10181077.0,,15000000.0,65728219.13092551,64052000.0,39160600.0,,,,9514669.0,28088188.0,,,10913760.0,,,,,577866.0,,13114066.0,,8385376.0,1220689.0,,,,,,,,822035.2,,,,,,,
2024-11-15,3585302178.0718,541495401.0,,633330865.0,606000788.405467,366320926.0,505679641.0,,119206486.0,,,11188622.0,133968317.0,,,,122492519.0,,,,89580064.0,194433275.8989407,,10264186.0,,15000000.0,65709829.94920993,55997600.0,40304600.0,,,,10640802.0,27800156.0,,,10890000.0,,,,,580386.0,,13029796.0,,8029956.0,1111765.0,,,,,,,,2246195.8181818184,,,,,,,
2024-11-16,3588846008.7371774,540795422.0,,632655388.0,606241253.3553531,370788822.0,506879840.0,,119322567.0,,,11202891.0,134000296.0,,,,122492519.0,,,,89580064.0,194302451.97796613,,9551775.0,,15000000.0,65691440.76749436,56004800.0,41191200.0,,,,11092910.0,27693528.0,,,10858320.0,,,,,577096.0,,12746139.0,,8164632.0,1179780.0,,,,,,,,832873.6363636364,,,,,,,
2024-11-17,3588739186.402555,540795422.0,,632061264.0,606246921.3052392,371819522.0,505590245.0,,119322567.0,,,11191699.0,134000296.0,,,,122606510.0,,,,89580064.0,194171628.0569915,,9550868.0,,15000000.0,65673051.58577878,55994400.0,41346800.0,,,,10766065.0,27893300.0,,,10857000.0,,,,,583537.0,,12791263.0,,8852644.0,1211290.0,,,,,,,,832829.4545454546,,,,,,,
2024-11-18,3601101126.0679326,540795422.0,,635401669.0,606252589.2551253,377844707.0,509346634.0,,119250124.0,,,11191699.0,134000296.0,,,,122513555.0,,,,89580064.0,194040804.13601696,,9550868.0,,15000000.0,65654662.4040632,56007200.0,41253200.0,,,,11114079.0,27899021.0,,,10919040.0,,,,,579616.0,,12387041.0,,8511526.0,1174524.0,,,,,,,,832785.2727272727,,,,,,,
2024-11-19,3629303611.73331,541795422.0,,644902717.0,606157905.2050114,387906326.0,517021105.0,,119996333.0,,,11190256.0,134250253.0,,,,122585313.0,,,,88650064.0,193909980.21504232,,9582176.0,,15000000.0,65636273.22234763,56039200.0,40974000.0,,,,11373877.0,27933243.0,,,11081400.0,,,,,590188.0,,12180326.0,,8493254.0,1191324.0,,,,,,,,862676.0909090908,,,,,,,
2024-11-20,3654626935.398689,536295422.0,,650920376.0,608828065.1548975,403862703.0,522579772.0,,120135707.0,,,11202891.0,134314744.0,,,,122710652.0,,,,88650064.0,193779156.2940678,,10288836.0,,15000000.0,65617884.04063205,55992000.0,41001600.0,,,,11300613.0,27978731.0,,,11198880.0,,,,,592918.0,,12130413.0,,8160716.0,1224246.0,,,,,,,,860545.9090909092,,,,,,,
2024-11-21,3664337500.0640655,536295422.0,,655301113.0,608437094.1047835,412270603.0,523674153.0,,121111327.0,,,11214093.0,134828246.0,,,,122710652.0,,,,88650064.0,193648332.3730932,,11561933.0,,15000000.0,65599494.85891648,47995200.0,41368600.0,,,,11579365.0,28103493.0,,,11258280.0,,,,,602230.0,,12846420.0,,8195392.0,1218727.0,,,,,,,,867265.7272727273,,,,,,,
2024-11-22,3673217871.729444,536395422.0,,658740127.0,600439128.0546697,416997895.0,526375598.0,,121065925.0,,,11190120.0,134897548.0,,,,122660951.0,,,,87707511.0,193517508.45211864,,11568716.0,,15000000.0,65581105.677200906,55980800.0,41213200.0,,,,11483843.0,27989906.0,,,11348040.0,,,,,605170.0,,11528197.0,,8868056.0,1199657.0,,,,,,,,863447.5454545454,,,,,,,
2024-11-23,3723031382.3948216,536395422.0,,670487012.0,599994086.0045558,439364292.0,538292107.0,,119625021.0,,,11191709.0,131598348.0,,,,122554807.0,,,,89092842.0,193386684.53114405,,11575199.0,,15000000.0,65562716.49548533,64004800.0,41253600.0,,,,11611206.0,27757722.0,,,11505120.0,,,,,609230.0,,11445763.0,,8650447.0,1210724.0,,,,,,,,862524.3636363636,,,,,,,
2024-11-24,3717983047.0601993,536395422.0,,671354777.0,599999753.9544419,439697793.0,539030998.0,,119625021.0,,,11202901.0,131598348.0,,,,122607189.0,,,,89092842.0,193255860.6101695,,11579042.0,,15000000.0,65544327.31376975,56000000.0,41473200.0,,,,12122274.0,27846629.0,,,11489280.0,,,,,608250.0,,11488969.0,,8884789.0,1222865.0,,,,,,,,862516.1818181819,,,,,,,
2024-11-25,3718907798.725578,536395422.0,,671389291.0,598326170.904328,438482934.0,540433706.0,,120065969.0,,,11202901.0,131598348.0,,,,122710907.0,,,,89092842.0,193125036.6891949,,11579142.0,,15000000.0,65525938.13205418,55980800.0,42403200.0,,,,14921662.0,27895228.0,,,11531520.0,,,,,616021.0,,11081659.0,,7453621.0,1232972.0,,,,,,,,862508.0,,,,,,,
2024-11-26,3689838495.390955,530295422.0,,646561826.0,598364389.8542142,460605226.0,519697337.0,,117522380.0,,,11187648.0,134456767.0,,,,122181226.0,,,,88685574.0,192994212.7682204,,11680810.0,,15000000.0,65507548.9503386,55996000.0,42493400.0,,,,16390427.0,27896201.0,,,11085360.0,,,,,592848.0,,11057554.0,,7482260.0,1224221.0,,,,,,,,879856.8181818181,,,,,,,
2024-11-27,3696990470.056332,530295422.0,,650323787.0,598384173.8041003,456347733.0,521019043.0,,118367744.0,,,11191699.0,126453185.0,,,,122181226.0,,,,88685474.0,192863388.84724572,,11742399.0,,15000000.0,65489159.768623024,63978400.0,42143000.0,,,,21043038.0,27986906.0,,,11156640.0,,,,,588087.0,,10993781.0,,7319651.0,1144999.0,,,,,,,,2291533.6363636367,,,,,,,
2024-11-28,3706108081.721711,533295422.0,,652697816.0,599015245.7539864,455421420.0,522573876.0,,118588428.0,,,11266156.0,136452170.0,,,,122447341.0,,,,88685474.0,192732564.9262712,,11828202.0,,15000000.0,65470770.58690745,56048000.0,42563200.0,,,,21260627.0,27845274.0,,,11204160.0,,,,,593478.0,,10547012.0,,7140480.0,1142489.0,,,,,,,,2288475.4545454546,,,,,,,
2024-11-29,3737074287.387089,533295422.0,,651721580.0,599009627.7038724,472301727.0,520918286.0,,118941001.0,,,11267429.0,136452170.0,,,,128486526.0,,,,88617150.0,192601741.00529665,,12230334.0,,15000000.0,65452381.40519188,64001600.0,43860600.0,,,,21749884.0,27992763.0,,,11184360.0,,,,,596068.0,,10458738.0,,7525098.0,1121345.0,,,,,,,,2288456.2727272725,,,,,,,
2024-11-30,3745874447.052466,533295422.0,,654776016.0,598914749.6537585,476218048.0,523071378.0,,119371592.0,,,11269694.0,136483138.0,,,,128456209.0,,,,88617150.0,192470917.08432204,,10949523.0,,15000000.0,65433992.2234763,63995200.0,43429600.0,,,,22618239.0,28029591.0,,,11237160.0,,,,,599849.0,,10551146.0,,7624975.0,1158957.0,,,,,,,,2301901.090909091,,,,,,,
2024-12-01,3756944988.217844,533295422.0,,654879556.0,598952674.1036446,487162783.0,522127059.0,,119371592.0,,,11267722.0,136483138.0,,,,128555918.0,,,,88617150.0,192340093.16334748,,10954815.0,,15000000.0,65415603.04176072,64016000.0,43415800.0,,,,23763392.0,27918752.0,,,11202840.0,,,,,592358.0,,10679075.0,,7447369.0,1183984.0,,,,,,,,2301892.909090909,,,,,,,
