date,all_Carbon & Environment,all_Gold & Commodities,all_Stocks & Equities,all_Real Estate,all_Bond & MMF Funds,all_RWA Wrappers,all_Private Credit,all_Crypto Funds,all_ETFs,all_RWA Perps,all_Other RWAs,all_Commodities
2024-06-24,14076229.0,1012871719.0,353749156.6355325,56366000.0,1219547390.0,14325223.787992496,0.0,0.0,1399983.6218678816,0,0,
2024-06-25,13805442.0,1015049832.0,361547515.5328424,56084800.0,1221328507.0,14119388.789868668,0.0,0.0,1405651.5717539862,0,0,
2024-06-26,16677604.0,1011481614.0,361391068.4301522,55417400.0,1218404127.0,15089413.79174484,0.0,0.0,1411319.521640091,0,0,
2024-06-27,15695478.0,1006036507.0,353279556.3274621,55881800.0,1222022825.0,14595923.793621011,0.0,0.0,1416987.4715261958,0,0,
2024-06-28,16717502.0,1016832381.0,353081770.224772,55726400.0,1224378607.0,14626483.795497186,0.0,0.0,1422655.4214123006,0,0,
2024-06-29,16800869.0,1014932037.0,368961043.12208176,56028800.0,1228058693.0,14293875.797373358,0.0,0.0,1428323.3712984056,0,0,
2024-06-30,16603220.0,1015098985.0,368805719.01939166,55369200.0,1228094911.0,14212448.799249532,0.0,0.0,1433991.3211845104,0,0,
2024-07-01,16450441.0,1013471167.0,368660505.91670144,52826800.0,1229425673.0,14589417.801125703,0.0,0.0,1439659.271070615,0,0,
2024-07-02,16154421.0,1016427740.0,360506740.81401134,55497000.0,1236651539.0,14590994.803001877,0.0,0.0,1445327.2209567197,0,0,
2024-07-03,16186686.0,1018550377.0,376399503.17798775,54644000.0,1245578316.0,14600852.804878049,0.0,0.0,1450995.1708428245,0,0,
2024-07-04,15974799.0,1028523184.0,376237853.5419642,54523400.0,1252500195.0,12140892.806754222,0.0,0.0,1456663.1207289293,0,0,
2024-07-05,15457083.0,1024733469.0,384079858.9059408,53125400.0,1257167460.0,11436638.808630394,0.0,0.0,1462331.070615034,0,0,
2024-07-06,15022551.0,1037583046.0,383931997.26991737,54048600.0,1266156052.0,11173035.810506567,0.0,0.0,1467999.0205011389,0,0,
2024-07-07,15665837.0,1039218417.0,383778465.63389385,53532000.0,1265380220.0,11627685.81238274,0.0,0.0,1473666.9703872434,0,0,
2024-07-08,15256914.0,1036060169.0,359629260.9978704,53005400.0,1265422394.0,11265897.814258913,0.0,0.0,1479334.9202733485,0,0,
2024-07-09,15514797.0,1028763616.0,375592482.36184686,53607400.0,1267562815.0,11522008.816135084,0.0,0.0,1485002.8701594532,0,0,
2024-07-10,15606474.0,1028985941.0,359440248.7258234,53730600.0,1276933570.0,11787582.818011258,0.0,0.0,1490670.820045558,0,0,
2024-07-11,15738435.0,1032986486.0,367682127.5897999,54625800.0,1282856354.0,12174409.81988743,0.0,0.0,1496338.7699316628,0,0,
2024-07-12,15443936.0,1049830142.0,375921082.4537765,54109400.0,1311275728.0,12268059.821763605,0.0,0.0,1502006.7198177676,0,0,
2024-07-13,15551692.0,1047933482.0,375733837.2844196,55388200.0,1318706461.0,12135765.823639777,0.0,0.0,1507674.6697038724,0,0,
2024-07-14,15894803.0,1048191928.0,367575005.1150629,54484800.0,1322580865.0,12359147.825515948,0.0,0.0,1513342.619589977,0,0,
2024-07-15,16291821.0,1045401302.0,375449397.9457059,54607600.0,1324873363.0,12647197.82739212,0.0,0.0,1519010.5694760818,0,0,
2024-07-16,16827113.0,1053335808.0,375382587.7763491,54075200.0,1335188598.0,13629644.829268292,0.0,0.0,1524678.5193621868,0,0,
2024-07-17,17550864.0,1073237501.0,367281597.6069923,53472800.0,1329635089.0,13645220.831144463,0.0,0.0,1530346.4692482918,0,0,
2024-07-18,17332165.0,1069795819.0,375113863.9709688,53156400.0,1334014495.0,13411389.83302064,0.0,0.0,1536014.4191343966,0,0,
2024-07-19,17007402.0,1062545279.0,358955504.3349453,52405200.0,1334838586.0,13705156.83489681,0.0,0.0,1541682.3690205014,0,0,
2024-07-20,17399895.0,1048667919.0,366689200.6989219,51992200.0,1352549476.0,13747545.836772984,0.0,0.0,1547350.3189066062,0,0,
2024-07-21,17376640.0,1046669241.0,366697876.06289846,51761600.0,1357942447.0,13852040.838649156,0.0,0.0,1553018.2687927107,0,0,
2024-07-22,17523997.0,1052413737.0,366598821.4268749,51328800.0,1361837703.0,13641079.84052533,0.0,0.0,1558686.2186788155,0,0,
2024-07-23,17694556.0,1048246042.0,366421263.7908513,51173200.0,1363946082.0,13506025.8424015,0.0,0.0,1564354.1685649203,0,0,
2024-07-24,17336422.0,1052488143.0,366319200.154828,50812200.0,1365400537.0,13492224.844277674,0.0,0.0,1570022.118451025,0,0,
2024-07-25,16551429.0,1047598199.0,366195502.5188044,50665000.0,1366201365.0,11545272.846153846,0.0,0.0,1575690.06833713,0,0,
2024-07-26,15179967.0,1035967529.0,366000264.882781,50443800.0,1357644916.0,11353042.84803002,0.0,0.0,1581358.018223235,0,0,
2024-07-27,13777545.0,1044954172.0,373769913.2467575,52224000.0,1309946018.0,11899569.849906191,0.0,0.0,1587025.9681093397,0,0,
2024-07-28,13754216.0,1043418017.0,357694144.14406735,52013800.0,1313772155.0,12057296.851782365,0.0,0.0,1592693.9179954445,0,0,
2024-07-29,13781450.0,1049484508.0,357567185.0413772,51922400.0,1321396330.0,12223896.853658536,0.0,0.0,1598361.867881549,0,0,
2024-07-30,13815650.0,1043185691.0,357424943.93868697,51626600.0,1341490901.0,11977841.85553471,0.0,0.0,1604029.8177676538,0,0,
2024-07-31,13698763.0,1053399021.0,357205623.83599687,50905800.0,1354996027.0,11812226.857410882,0.0,0.0,1609697.7676537586,0,0,
2024-08-01,13769904.0,1068428377.0,348956851.73330665,50474600.0,1360804307.0,26550483.859287053,0.0,0.0,1615365.7175398634,0,0,
2024-08-02,13319253.0,1068468855.0,348819694.6306166,50043800.0,1369866160.0,26854148.86116323,0.0,0.0,1621033.667425968,0,0,
2024-08-03,14172115.0,1072024876.0,356598456.5279264,49404000.0,1370612536.0,25138988.8630394,0.0,0.0,1626701.6173120728,0,0,
2024-08-04,13552155.0,1074138176.0,356381531.4252363,49263000.0,1373686642.0,25380020.86491557,0.0,0.0,1632369.5671981776,0,0,
2024-08-05,13337681.0,1070899927.0,356366673.32254606,48154800.0,1374574593.0,24130634.866791748,0.0,0.0,1638037.5170842826,0,0,
2024-08-06,13780838.0,1051798695.0,356087501.719856,47532000.0,1361890866.0,23194754.868667915,0.0,0.0,1643705.4669703874,0,0,
2024-08-07,14247655.0,1047294354.0,355855910.11716574,47165200.0,1353214472.0,23600142.87054409,0.0,0.0,1649373.4168564922,0,0,
2024-08-08,14500181.0,1043127411.0,363717403.0144757,47083000.0,1353030370.0,23117295.872420263,0.0,0.0,1655041.3667425967,0,0,
2024-08-09,16114736.0,1060757474.0,363463142.4117856,47264000.0,1363421538.0,24152647.874296434,0.0,0.0,1660709.3166287015,0,0,
2024-08-10,15873883.0,1064728371.0,347414111.8090953,47107000.0,1368611672.0,23841784.87617261,0.0,0.0,1666377.2665148063,0,0,
2024-08-11,15889000.0,1065556530.0,355278572.7064052,46571000.0,1371845842.0,23916842.87804878,0.0,0.0,1672045.216400911,0,0,
2024-08-12,15756374.0,1064072724.0,355124362.60371506,46404600.0,1375184971.0,23631755.87992496,0.0,0.0,1677713.166287016,0,0,
2024-08-13,14754568.0,1083413437.0,354953840.50102484,45528400.0,1374756857.0,24135909.88180113,0.0,0.0,1683381.116173121,0,0,
2024-08-14,14251540.0,1080036351.0,354759119.3983347,45473400.0,1376247589.0,24007337.883677296,0.0,0.0,1689049.0660592257,0,0,
2024-08-15,13398246.0,1074946900.0,362711866.29564446,44546000.0,1394387495.0,23952003.88555347,0.0,0.0,1694717.0159453305,0,0,
2024-08-16,12796119.0,1076574362.0,346555432.1929544,44618000.0,1396615283.0,23602974.887429643,0.0,0.0,1700384.965831435,0,0,
2024-08-17,12735635.0,1097476998.0,370447817.09026426,46697200.0,1384071952.0,23605612.88930581,0.0,0.0,1706052.9157175398,0,0,
2024-08-18,12976463.0,1102857419.0,362325384.9875741,46153200.0,1384487290.0,23705606.89118199,0.0,0.0,1711720.8656036446,0,0,
2024-08-19,12948328.0,1098647879.0,360644971.884884,45845200.0,1385900453.0,23742308.89305816,0.0,0.0,1717388.8154897494,0,0,
2024-08-20,13204674.0,1099381217.0,370042748.7821938,46953800.0,1387890252.0,23866237.894934334,0.0,0.0,1723056.765375854,0,0,
2024-08-21,12621953.0,1106531987.0,353880936.6795037,46437400.0,1395289628.0,23600167.89681051,0.0,0.0,1728724.7152619588,0,0,
2024-08-22,12685053.0,1104485115.0,353676103.5768137,46048000.0,1402357440.0,23831157.89868668,0.0,0.0,1734392.6651480636,0,0,
2024-08-23,12558973.0,1093241138.0,361584452.4741234,46536800.0,1410810607.0,24230626.900562853,0.0,0.0,1740060.6150341686,0,0,
2024-08-24,12575766.0,1105366641.0,353389487.37143326,46619600.0,1437973542.0,24993561.902439024,0.0,0.0,1745728.5649202734,0,0,
2024-08-25,13204814.0,1105445755.0,353532368.26874304,45752800.0,1438778885.0,24472582.9043152,0.0,0.0,1751396.5148063782,0,0,
2024-08-26,13311196.0,1105114277.0,353186355.16605294,46245200.0,1440176704.0,24027337.90619137,0.0,0.0,1757064.464692483,0,0,
2024-08-27,13224031.0,1103690130.0,361026426.8633628,45439600.0,1451851931.0,23982664.908067543,0.0,0.0,1762732.4145785875,0,0,
2024-08-28,12611167.0,1105214030.0,360754549.5606725,45250000.0,1498582382.0,23194959.909943715,0.0,0.0,1768400.3644646923,0,0,
2024-08-29,13363870.0,1100956510.0,360900304.2579824,45271600.0,1517825619.0,23628138.91181989,0.0,0.0,1774068.314350797,0,0,
2024-08-30,12671907.0,1105968667.0,360706527.95529234,44802400.0,1525923699.0,23613000.91369605,0.0,0.0,1779736.264236902,0,0,
2024-08-31,12700168.0,1098906947.0,352544351.65260214,44841600.0,1528146779.0,23464119.91557224,0.0,0.0,1785404.214123007,0,0,
2024-09-01,13280175.0,1099211052.0,352367900.349912,44688000.0,1529346363.0,23455949.917448405,0.0,0.0,1791072.1640091117,0,0,
2024-09-02,13451960.0,1097566978.0,351593089.0472219,42521400.0,1532071963.0,22901239.919324577,0.0,0.0,1796740.1138952165,0,0,
2024-09-03,13716464.0,1098166082.0,344044956.3480404,42291200.0,1546262861.0,23367357.921200752,0.0,6522940.0,1802408.0637813213,0,0,
2024-09-04,13555849.0,1094862502.0,351693031.6488591,41443600.0,1567054592.0,22980075.923076924,0.0,6516656.0,1808076.013667426,0,0,
2024-09-05,15445622.0,1097726509.0,343600152.44967777,40996200.0,1568451565.0,23163873.924953096,0.0,6529224.0,1813743.9635535309,0,0,
2024-09-06,14257196.0,1105578577.0,359367928.2504963,40648600.0,1566676680.0,22742054.92682927,0.0,6522940.0,1819411.913439636,0,0,
2024-09-07,14263306.0,1099277624.0,359177497.55131507,40198600.0,1577366364.0,22627172.92870544,0.0,6504087.0,1825079.8633257404,0,0,
2024-09-08,14272882.0,1098178927.0,358865565.8521335,40068400.0,1577992957.0,22959345.93058161,0.0,6510371.0,1830747.8132118448,0,0,
2024-09-09,14424017.0,1097489429.0,342784371.15295213,38914400.0,1579886227.0,22084754.932457782,0.0,6510371.0,1836415.7630979496,0,0,
2024-09-10,14512725.0,1104626017.0,350684870.4537708,37945400.0,1582698345.0,23653017.93433396,0.0,6510371.5,1842083.7129840548,0,0,
2024-09-11,14622591.0,1110484662.0,350552457.95458937,37371600.0,1585585874.0,23653123.936210133,0.0,6510372.0,1847751.66287016,0,0,
2024-09-12,14681929.0,1106608187.0,350309430.4554081,37293400.0,1600824148.0,23304224.938086305,0.0,6517642.0,1853419.6127562644,0,0,
2024-09-13,14025156.0,1127039606.0,350304284.42289335,37158200.0,1604360597.0,22876735.93996248,0.0,6511357.0,1859087.5626423687,0,0,
2024-09-14,14096833.0,1136600734.0,350207779.3903787,37171000.0,1603494876.0,23634557.94183865,0.0,6517642.0,1864755.512528474,0,0,
2024-09-15,14210565.0,1136222474.0,350056313.35786384,37135800.0,1623811124.0,23587567.94371482,0.0,6517642.0,1870423.4624145783,0,0,
2024-09-16,14112578.0,1137461293.0,349913084.32534915,36821800.0,1627637200.0,22926327.945590995,0.0,6718765.0,1876091.412300684,0,0,
2024-09-17,14149060.0,1140286436.0,349762003.2928344,36729000.0,1625775952.0,22229025.947467167,0.0,0.0,1881759.362186788,0,0,
2024-09-18,14405453.0,1136497159.0,349603152.39365315,38013000.0,1615414567.0,22360704.94934334,0.0,0.0,1887427.312072893,0,0,
2024-09-19,15167763.0,1137532662.0,349464598.4278051,37357000.0,1638634512.0,22569106.95121952,0.0,0.0,1893095.261958998,0,0,
2024-09-20,14673674.0,1142949981.0,349829324.1286237,37597800.0,1636729066.0,23068648.95309569,0.0,0.0,1898763.2118451027,0,0,
2024-09-21,15091392.0,1159774453.0,341718153.8294423,37685600.0,1642722228.0,23216735.954971857,0.0,0.0,1904431.1617312075,0,0,
2024-09-22,15258085.0,1160135079.0,341588227.7934189,37989200.0,1644574089.0,23544142.95684804,0.0,0.0,1910099.111617312,0,0,
2024-09-23,15195444.0,1159856073.0,349439435.7573953,38045200.0,1646866460.0,23440495.9587242,0.0,6624489.0,1915767.0615034169,0,0,
2024-09-24,15371986.0,1160834170.0,349378763.7213718,37871600.0,1655774300.0,24001842.960600376,0.0,6605633.0,1921435.0113895216,0,0,
2024-09-25,15379023.0,1173854907.0,349299226.18534833,38698200.0,1636913458.0,24046997.962476548,0.0,6627631.0,1927102.9612756264,0,0,
2024-09-26,14925871.0,1174055469.0,349144793.6493249,38747600.0,1644673609.0,24142919.96435272,0.0,6649629.0,1932770.9111617312,0,0,
2024-09-27,14638607.0,1180288285.0,356951735.1133014,38532200.0,1649378965.0,24672815.96622889,0.0,6668484.0,1938438.861047836,0,0,
2024-09-28,15103947.0,1174426855.0,340955114.1106112,38806800.0,1654393188.0,25106465.968105067,0.0,6643344.0,1944106.8109339408,0,0,
2024-09-29,15205974.0,1176163587.0,348908103.6079211,38885000.0,1657980602.0,25669840.96998124,0.0,6649629.0,1949774.7608200456,0,0,
2024-09-30,15361239.0,1176796345.0,348754939.10523087,38046000.0,1660739981.0,25382659.971857414,0.0,6641255.666666667,1955442.7107061504,0,0,
2024-10-01,15216551.0,1166656232.0,340638054.6025408,38091200.0,1679547478.0,24614841.97373358,0.0,6632882.333333333,1961110.6605922552,0,0,
2024-10-02,15125711.0,1180375472.0,348356154.0998506,38185200.0,1704026829.0,23780251.97560976,0.0,6624509.0,1966778.61047836,0,0,
2024-10-03,15124204.0,1178331975.0,356087033.5971605,38660000.0,1698172374.0,23272502.97748593,0.0,6611938.0,1972446.5603644643,0,0,
2024-10-04,15302685.0,1177520835.0,356680259.161137,38727000.0,1718399343.0,22609861.9793621,0.0,6605654.0,1978114.510250569,0,0,
2024-10-05,15474485.0,1176560419.0,363819230.0584468,38461400.0,1739491967.0,22887173.98123828,0.0,6618224.0,1983782.460136674,0,0,
2024-10-06,15582182.0,1181357453.0,363721218.9557567,38278800.0,1740787334.0,23020982.983114447,0.0,6630794.0,1989450.410022779,0,0,
2024-10-07,15717324.0,1179629191.0,363598120.8530664,38226200.0,1731755161.0,23319147.98499062,0.0,6643364.0,1995118.359908884,0,0,
2024-10-08,15812696.0,1173894527.0,355440725.75037634,38357600.0,1720148593.0,23153362.986866795,0.0,6643364.0,2000786.3097949887,0,0,
2024-10-09,15655003.0,1164879836.0,363281407.6476861,38875000.0,1729193834.0,23465061.98874296,0.0,6649650.0,2006454.2596810933,0,0,
2024-10-10,16602043.0,1162162583.0,347120878.5449961,38611600.0,1707954439.0,24698881.99061913,0.0,6630794.0,2012122.209567198,0,0,
2024-10-11,17959038.0,1172604289.0,354951427.44230586,38667600.0,1722583722.0,24543794.99249531,0.0,6630794.0,2017790.1594533029,0,0,
2024-10-12,18589185.0,1183107748.0,346787779.3396158,38960800.0,1748920187.0,25029769.99437148,0.0,6652792.0,2023458.109339408,0,0,
2024-10-13,17170689.0,1181491249.0,354739170.2369256,39373200.0,1737716327.3333335,24889931.996247657,0.0,6674790.0,2029126.0592255124,0,0,
2024-10-14,17733369.0,1181975774.0,354593957.1342355,39235600.0,1738015424.6666665,24965220.99812383,0.0,6681075.0,2034794.0091116168,0,0,
2024-10-15,18105782.0,1179385530.0,354508314.03154534,39313400.0,1746706664.0,26016755.0,0.0,6637079.0,2040461.958997722,0,0,
2024-10-16,18578552.0,1185832362.0,346592334.9288553,39555600.0,1756526427.3333335,25843300.00187617,0.0,6637079.0,2046129.9088838263,0,0,
2024-10-17,18891712.0,1189625282.0,354513844.8261651,39434200.0,1775332232.6666665,25816386.003752343,0.0,6669383.0,2051797.858769932,0,0,
2024-10-18,18185545.0,1200348568.0,354523780.7234749,39367400.0,1767440641.0,25951908.00562852,0.0,6669383.0,2057465.8086560364,0,0,
2024-10-19,18320770.0,1212047024.0,354307281.6207848,39732200.0,1792059466.3333335,26110819.00750469,0.0,6656800.0,2063133.7585421407,0,0,
2024-10-20,18505369.0,1215270128.0,362300137.5180946,39476600.0,1791817841.6666665,25968291.009380866,0.0,6656800.0,2068801.708428246,0,0,
2024-10-21,18894487.0,1216025431.0,362852519.4154045,39349200.0,1794400217.0,26080815.01125704,0.0,6683622.5,2074469.658314351,0,0,
2024-10-22,19055716.0,1214363363.0,354015268.31271416,39139200.0,1806960622.3333333,25489341.013133205,0.0,6710445.0,2080137.608200456,0,0,
2024-10-23,18787918.0,1232721612.0,353807493.2100241,38975400.0,1823456170.6666665,25163389.01500938,0.0,6809884.0,2085805.5580865603,0,0,
2024-10-24,18742802.0,1222626531.0,361678534.107334,39543600.0,1803695288.0,25113544.01688556,0.0,7328812.0,2091473.507972665,0,0,
2024-10-25,17691441.0,1233807814.0,353391982.00464386,39689000.0,1806028282.3333333,25014318.018761724,0.0,7193453.0,2097141.45785877,0,0,
2024-10-26,17365142.0,1236365578.0,353399640.90195364,39090200.0,1796192171.6666665,24377969.0206379,0.0,7274812.0,2102809.4077448747,0,0,
2024-10-27,17353804.0,1231317404.0,361130969.79926354,38873600.0,1796683129.0,28668545.02251407,0.0,7306735.0,2108477.35763098,0,0,
2024-10-28,17723895.0,1226223934.0,344998271.6965733,38908200.0,1811649866.0,28786949.024390243,0.0,7320380.0,2114145.3075170843,0,0,
2024-10-29,17874403.0,1230487534.0,336871005.92721653,38858400.0,1817209837.0,28822747.02626642,0.0,7354491.0,2119813.257403189,0,0,
2024-10-30,18456443.0,1239283741.0,336821334.15785974,39315000.0,1817283054.0,30403602.02814259,0.0,7340846.333333333,2125481.2072892943,0,0,
2024-10-31,18582748.0,1246858725.0,344676188.38850296,39390800.0,1803621877.0,30579624.03001876,0.0,7327201.666666667,2131149.157175399,0,0,
2024-11-01,16837724.0,1229917054.0,338681439.41914606,39426200.0,1887733037.0,30005393.031894933,0.0,7313557.0,2136817.1070615035,0,0,
2024-11-02,16216206.0,1229432975.0,338387251.4497892,39083400.0,1901615740.0,30030333.033771105,0.0,7183933.0,2142485.0569476085,0,0,
2024-11-03,16331772.0,1230361211.0,338196403.4804324,39292800.0,1901084654.0,30040093.03564728,0.0,7313557.0,2148153.006833713,0,0,
2024-11-04,16407394.0,1228738926.0,338105856.5110757,39014600.0,1899815809.0,29870438.03752345,0.0,7313557.0,2153820.956719818,0,0,
2024-11-05,15465461.0,1229629543.0,337873163.54171884,38696800.0,1897353926.0,29687390.039399624,0.0,7306735.0,2159488.9066059226,0,0,
2024-11-06,15405889.0,1229785505.0,338618509.572362,38441400.0,1878138666.0,28848134.0412758,0.0,7299913.0,2165156.856492028,0,0,
2024-11-07,16335803.0,1194683707.0,346705087.60300523,38464400.0,1866510543.0,29642748.04315197,0.0,7293090.0,2170824.806378132,0,0,
2024-11-08,15330449.0,1215017874.0,346725203.6336484,38695200.0,1866095494.0,30094795.045028143,0.0,7412932.0,2176492.7562642368,0,0,
2024-11-09,15523687.0,1203626743.0,346852958.6642915,38498200.0,1869283124.0,30213778.046904314,0.0,7589186.0,2182160.706150342,0,0,
2024-11-10,15492540.0,1201168706.0,338949456.69493455,38482400.0,1870942915.0,30537143.04878049,0.0,7559210.0,2187828.6560364463,0,0,
2024-11-11,15278246.0,1201561227.0,338883533.72557783,38257800.0,1872085499.0,30578050.05065666,0.0,7594369.0,2193496.605922552,0,0,
2024-11-12,15466951.0,1173082729.0,338960426.75622106,38273000.0,1889281403.0,31132648.05253284,0.0,7787876.0,2199164.555808656,0,0,
2024-11-13,15343970.0,1157966842.0,346880808.45353097,38235000.0,1881981136.0,30634509.054409005,0.0,9400196.0,2204832.5056947605,0,0,
2024-11-14,14334755.0,1156186293.0,347005130.1508407,39160600.0,1900980157.0,30344708.05628518,0.0,9514669.0,2210500.455580865,0,0,
2024-11-15,14141561.0,1150480892.0,339961243.6663324,40304600.0,1910083414.0,29909842.05816135,0.0,10640802.0,2216168.40546697,0,0,
2024-11-16,13925919.0,1150970644.0,338280227.38182414,41191200.0,1913577222.0,30355121.060037524,0.0,11092910.0,2221836.355353075,0,0,
2024-11-17,14002553.0,1149092046.0,338326899.0973157,41346800.0,1914606976.0,30940374.06191369,0.0,10766065.0,2227504.30523918,0,0,
2024-11-18,13561565.0,1156246959.0,338190441.8128074,41253200.0,1920554164.0,30697383.063789867,0.0,11114079.0,2233172.255125285,0,0,
2024-11-19,13371650.0,1173595410.0,338103351.528299,40974000.0,1931625842.0,30601399.06566604,0.0,11373877.0,2238840.2050113897,0,0,
2024-11-20,13354659.0,1185291946.0,337934278.2437908,41001600.0,1944985772.0,31346929.06754221,0.0,11300613.0,2244508.1548974942,0,0,
2024-11-21,14065147.0,1190835776.0,329961043.9592824,41368600.0,1955748729.0,31195408.069418386,0.0,11579365.0,2250176.1047836,0,0,
2024-11-22,12727854.0,1197068935.0,337738632.6747741,41213200.0,1952065262.0,31891529.07129456,0.0,11483843.0,2255844.054669704,0,0,
2024-11-23,12656487.0,1220893469.0,345423712.39026576,41253600.0,1970477600.0,31628784.073170733,0.0,11611206.0,2261512.004555809,0,0,
2024-11-24,12711834.0,1222483305.0,337353985.1057574,41473200.0,1970836448.0,32009811.075046904,0.0,12122274.0,2267179.9544419134,0,0,
2024-11-25,12314631.0,1223970538.0,337185563.8212491,42403200.0,1968448889.0,30542315.07692308,0.0,14921662.0,2272847.9043280184,0,0,
2024-11-26,12281775.0,1177937371.0,337084330.5367407,42493400.0,1984372412.0,30655600.078799248,0.0,16390427.0,2278515.854214123,0,0,
2024-11-27,12138780.0,1183087557.0,346387114.25223243,42143000.0,1972943626.0,30666337.080675423,0.0,21043038.0,2284183.8041002275,0,0,
2024-11-28,11689501.0,1187069330.0,338105015.9677241,42563200.0,1986062061.0,30527396.082551595,0.0,21260627.0,2289851.753986333,0,0,
2024-11-29,11580083.0,1190459743.0,346052072.68321574,43860600.0,2003173432.0,31153956.084427767,0.0,21749884.0,2295519.703872437,0,0,
2024-11-30,11710103.0,1195705399.0,345917462.3987074,43429600.0,2006199520.0,31340849.086303946,0.0,22618239.0,2301187.653758542,0,0,
2024-12-01,11863059.0,1194825802.0,345676874.1141991,43415800.0,2017192021.5,31238986.08818012,0.0,23763392.0,2306855.6036446467,0,0,
2024-12-02,11957161.0,1195886226.0,346818232.8296907,43269000.0,2028234156.0,32330549.090056285,0.0,27199146.0,2312523.553530752,0,0,
2024-12-03,12123777.0,1192617596.0,346618430.54518235,43523000.0,2042567512.5,32459071.091932457,0.0,27335349.0,2318191.5034168563,0,0,
2024-12-04,12229278.0,1191815815.0,338516956.1273407,43306800.0,2065702924.0,37771147.09380863,0.0,27492893.0,2323859.453302961,0,0,
2024-12-05,12310811.0,1194649434.0,346424248.7094991,44303800.0,2049171332.5,38560552.0956848,0.0,29302690.0,2329527.403189066,0,0,
2024-12-06,12185942.0,1189892667.0,346601380.2916574,45125200.0,2034335498.0,37096699.09756097,0.0,30092276.0,2335195.353075171,0,0,
2024-12-07,12235686.0,1189117044.0,346240483.055634,45338600.0,2062318926.5,38309417.09943715,0.0,31826616.0,2340863.302961276,0,0,
2024-12-08,12342845.0,1188728891.0,338106053.8196104,45151200.0,2097340143.0,37928535.10131332,0.0,33455913.0,2346531.2528473805,0,0,
2024-12-09,12362448.0,1193346643.0,338256277.58358705,45112800.0,2129216955.5,38584421.1031895,0.0,34013055.0,2352199.202733485,0,0,
2024-12-10,12180387.0,1201699348.0,338124288.3475636,45001400.0,2149772751.0,37037066.10506567,0.0,33848001.0,2357867.15261959,0,0,
2024-12-11,12338991.0,1215303576.0,345658354.1115401,46860600.0,2216117267.5,38305170.10694184,0.0,34814165.0,2363535.102505695,0,0,
2024-12-12,12343035.0,1223938561.0,337522809.8755166,47200400.0,2302861960.0,39534055.10881801,0.0,36895287.0,2369203.0523918,0,0,
2024-12-13,12081350.0,1214694627.0,329480431.1728264,48155000.0,2338638142.5,39154191.110694185,0.0,35613615.0,2374871.0022779047,0,0,
2024-12-14,12246358.0,1204668812.0,345360969.4701363,48168400.0,2341035191.0,39079258.11257036,0.0,37057546.0,2380538.952164009,0,0,
2024-12-15,12054254.0,1201459196.0,345634267.76744604,47965200.0,2346802274.5,38961232.11444653,0.0,37023966.0,2386206.902050114,0,0,
2024-12-16,12211595.0,1198424060.0,344966329.0647558,48092600.0,2346414962.0,39303073.1163227,0.0,37647287.0,2391874.851936219,0,0,
2024-12-17,12313050.0,1198979831.0,336847489.9620658,47625800.0,2346053707.5,40033872.11819887,0.0,37464713.0,2397542.801822324,0,0,
2024-12-18,12213167.0,1201114276.0,336758030.85937554,46823400.0,2362970985.0,38931518.12007505,0.0,37723186.0,2403210.7517084284,0,0,
2024-12-19,11688546.0,1173137067.0,336532956.8900188,46632000.0,2499865348.5,38621078.12195122,0.0,38464140.0,2408878.701594533,0,0,
2024-12-20,11450691.0,1174578203.0,351182042.92066187,46683600.0,2685104021.0,36713329.12382739,0.0,38354969.0,2414546.651480638,0,0,
2024-12-21,11633001.0,1189105699.0,354578754.45130515,46376200.0,2818372303.5,35977031.125703566,0.0,37666223.0,2420214.6013667425,0,0,
2024-12-22,11799870.0,1188386621.0,354813951.38194823,46572000.0,2839888702.0,36203603.12757973,0.0,37496906.0,2425882.551252847,0,0,
2024-12-23,11772022.0,1187427305.0,338649538.81259155,46561400.0,2852879340.5,36209653.12945591,0.0,38185430.0,2431550.501138952,0,0,
2024-12-24,11471012.0,1184112869.0,346699780.24323475,46855800.0,2896306571.0,36686490.131332085,0.0,38733138.0,2437218.451025057,0,0,
2024-12-25,11162413.0,1187087085.0,338423771.25080097,46784400.0,2994560446.5,37872905.13320825,0.0,39023652.0,2442886.400911162,0,0,
2024-12-26,10393028.0,1189826343.0,338452890.2583672,47007200.0,3053282276.0,39086020.13508443,0.0,34554965.0,2448554.3507972667,0,0,
2024-12-27,9397661.0,1194401224.0,346338754.26593345,46440800.0,3122131409.5,38757513.1369606,0.0,34869935.0,2454222.300683372,0,0,
2024-12-28,9333038.0,1188646808.0,346035048.7401663,45207400.0,3177508928.0,40046451.13883677,0.0,34989492.0,2459890.2505694763,0,0,
2024-12-29,9358565.0,1192361667.0,337775516.21439934,45052200.0,3186940702.5,39833163.14071295,0.0,35001259.0,2465558.200455581,0,0,
2024-12-30,9290818.0,1191264146.0,337625474.68863213,44828000.0,3199148456.0,39935661.14258912,0.0,34330606.0,2471226.150341686,0,0,
2024-12-31,9299241.0,1183950122.0,345420033.1628652,45196800.0,3171806643.5,39938465.14446529,0.0,42366338.0,2476894.1002277904,0,0,
2025-01-01,9151684.0,1189200956.6923077,329011367.6370981,44942000.0,3063484488.0,40224082.26172608,0.0,42277635.0,2482562.0501138954,0,0,
2025-01-02,9036728.315789474,1192603714.805668,328999790.7553227,44959626.31578948,3113265148.81579,40169825.326355286,1375963.0,43497195.18867925,2488230.0,0,0,
