date,Total Active Mcap,Bonds,Precious Metals,Private Credit,Public Equities,Reinsurance,Digital Assets,Private Equity & Venture,Equity Indices,Equity ETFs,Real Estate,Oil,Carbon Credits,Industrial Metals,Commodities,Commodity Baskets,Natural Gas,Agricultural Commodities,Mixed Public Markets,Multi-Asset RWAs,RWA Perps OI
2024-09-30,2871906704.6438336,1522786250.0,1128826418.0,,2108037.4,,1953637.334851936,200343964.53312787,525128.0,1815.375854214123,,,15361235.0,1.0,,,,218.0,,,
2024-10-01,2881550968.088019,1542782343.0,1118743714.0,,2110486.9333333336,,1959300.0227790435,200213126.49409345,523411.0,1820.637813211845,,,15216547.0,1.0,,,,218.0,,,
2024-10-02,2918152638.532204,1566103391.0,1132355250.0,,1993296.4666666663,,1964962.7107061504,200082288.45505905,525698.0,1825.8997722095671,,,15125707.0,1.0,,,,218.0,,,
2024-10-03,2909622898.9763894,1560092261.0,1130071998.0,,1889882.0,,1970625.3986332573,199951450.41602468,520432.0,1831.1617312072888,,,15124200.0,1.0,,,,218.0,,,
2024-10-04,2928825218.887241,1579713471.0,1129587368.0,,1901992.0,,1976288.0865603643,199820612.3769902,520751.0,1836.423690205012,,,15302681.0,1.0,,,,218.0,,,
2024-10-05,2945455311.798093,1597067299.0,1128824073.0,,1895215.0,,1981950.774487472,199689774.3379558,520458.0,1841.6856492027327,,,15474481.0,1.0,,,,218.0,,,
2024-10-06,2947224596.7089443,1594257842.0,1133349886.0,,1965103.0,,1987613.4624145783,199558936.2989214,520972.0,1846.9476082004555,,,15582178.0,1.0,,,,218.0,,,
2024-10-07,2941155012.619796,1589865929.0,1131661728.0,,1965104.0,,1993276.1503416856,199428098.259887,521486.0,1852.2095671981776,,,15717320.0,1.0,,,,218.0,,,
2024-10-08,2922661878.530648,1577227098.0,1125829334.0,,1969947.0,,1998938.8382687927,199297260.2208526,524532.0,1857.4715261959,,,15812692.0,1.0,,,,218.0,,,
2024-10-09,2921091376.441499,1584506692.0,1117263645.0,,1972756.0,,2004650.5261959,199166422.18181816,520130.0,1862.7334851936216,,,15654999.0,1.0,,,,218.0,,,
2024-10-10,2899958491.3523507,1565055834.0,1114777565.0,,1950770.0,,2010313.214123007,199035584.14278376,524299.0,1867.995444191344,,,16602039.0,1.0,,,,218.0,,,
2024-10-11,2924637727.2632027,1578513872.0,1124774257.0,,1938633.0,,2015975.9020501133,198904746.10374933,529117.0,1873.257403189066,,,17959034.0,1.0,,,,218.0,,,
2024-10-12,2961815737.174054,1605158982.0,1134831003.0,,1910820.0,,2021638.5899772209,198773908.0647149,528107.0,1878.519362186788,,,18589181.0,1.0,,,,218.0,,,
2024-10-13,2947678116.3515725,1593946001.266667,1133343826.0,,2013941.0,,2027301.277904328,198643070.0256805,531189.0,1883.7813211845105,,,17170685.0,1.0,,,,218.0,,,
2024-10-14,2948866199.529091,1594263760.5333333,1133776640.0,,2013941.0,,2032963.965831435,198512231.98664612,531189.0,1889.0432801822324,,,17733365.0,1.0,,,,218.0,,,
2024-10-15,2956862277.7066097,1603785470.8,1131828401.0,,2189400.0,,2038626.653758542,198381393.9476117,531094.0,1894.3052391799545,,,18105778.0,1.0,,,,218.0,,,
2024-10-16,2971066940.884128,1611841815.0666666,1137492885.0,,2321085.0,,2044289.341685649,198250555.9085773,535644.0,1899.5671981776763,,,18578548.0,1.0,,,,218.0,,,
2024-10-17,2992196806.0616465,1629026816.3333335,1141169479.0,,2405526.0,,2049952.029612756,198119717.86954287,531483.0,1904.8291571753984,,,18891708.0,1.0,,,,218.0,,,
2024-10-18,2993595807.239164,1620637252.6,1151667947.0,,2523990.0,,2055614.7175398632,197988879.83050844,534453.0,1910.0911161731208,,,18185541.0,1.0,,,,218.0,,,
2024-10-19,3030631231.416683,1646139389.8666668,1163249336.0,,2465832.0,,2061277.4054669703,197858041.7914741,534453.0,1915.3530751708429,,,18320766.0,1.0,,,,219.0,,,
2024-10-20,3033658511.594201,1645901563.1333332,1166312945.0,,2606978.0,,2066940.0933940767,197727203.75243965,535376.0,1920.6150341685648,,,18505365.0,1.0,,,,219.0,,,
2024-10-21,3037188036.7717195,1648498390.4,1166981700.0,,2606973.0,,2072602.7813211847,197596365.71340528,535376.0,1925.876993166287,,,18894483.0,1.0,,,,219.0,,,
2024-10-22,3048692819.949238,1661993998.6666665,1164950000.0,,2611427.0,,2078265.469248292,197465527.67437083,535739.0,1931.1389521640087,,,19055712.0,1.0,,,,218.0,,,
2024-10-23,3078876302.1267567,1674512731.9333334,1183057697.0,,2563364.0,,2083928.157175399,197334689.63533643,533822.0,1936.4009111617315,,,18787914.0,1.0,,,,218.0,,,
2024-10-24,3049054244.304274,1654820588.2,1173130169.0,,2530513.0,,2089590.8451025053,197203851.596302,534573.0,1941.6628701594527,,,18742798.0,1.0,,,,218.0,,,
2024-10-25,3061873686.481793,1658010669.4666667,1184010118.0,,2459295.0,,2095253.5330296129,197073013.5572676,531734.0,1946.9248291571755,,,17691437.0,1.0,,,,218.0,,,
2024-10-26,3054034538.659312,1648185698.733333,1186332975.0,,2573921.0,,2100916.22095672,196942175.51823324,531543.0,1952.1867881548976,,,17365138.0,1.0,,,,218.0,,,
2024-10-27,3049315892.83683,1648589288.0,1181385733.0,,2532716.0,,2106578.908883827,196811337.4791988,534263.0,1957.44874715262,,,17353800.0,1.0,,,,218.0,,,
2024-10-28,3059730497.7476816,1663620406.0,1176524584.0,,2532716.0,,2112241.596810934,196680499.4401644,533978.0,1962.7107061503416,,,17723891.0,1.0,,,,218.0,,,
2024-10-29,3069286384.658533,1669004531.0,1180662903.0,,2540821.0,,2117904.284738041,196549661.4011299,533978.0,1967.972665148064,,,17874399.0,1.0,,,,218.0,,,
2024-10-30,3078976728.5693846,1669217183.0,1189579367.0,,2646524.0,,2123566.9726651483,196418823.3620956,532640.0,1973.234624145786,,,18456439.0,1.0,,,,211.0,,,
2024-10-31,3077423199.480236,1660775676.0,1196442406.0,,2670683.0,,2129229.660592255,196287985.3230611,532285.0,1978.496583143508,,,18582744.0,1.0,,,,211.0,,,
2024-11-01,3139965077.0577545,1717000341.0,1180168828.0,,2597366.133333334,,24467809.348519363,196157147.2840268,2733669.533333333,1983.7585421412305,,,16837720.0,1.0,,,,211.0,,,
2024-11-02,3153486072.635273,1730336308.0,1180731020.0,,2427965.266666667,,24995201.03644647,196026309.2449923,2750865.066666667,1989.0205011389523,,,16216202.0,2.0,,,,211.0,,,
2024-11-03,3153854133.2127914,1730059113.0,1181445476.0,,2369121.4000000004,,25000863.72437357,195895471.20595783,2750112.6,1994.2824601366744,,,16331768.0,2.0,,,,211.0,,,
2024-11-04,3151026479.79031,1728810412.0,1179866307.0,,2418023.533333333,,25006787.412300684,195764633.16692343,2750714.1333333333,1999.5444191343963,,,16407390.0,2.0,,,,211.0,,,
2024-11-05,3147214619.034495,1726070818.0,1179917077.0,,2351872.666666667,,25034554.76689446,195633795.127889,2738826.6666666665,2004.8063781321184,,,15465457.0,2.0,,,,211.0,,,
2024-11-06,3128922290.6786795,1706881880.0,1180147733.0,,2396243.2,,25084704.12148823,195502957.0888547,3500661.2,2010.0683371298403,,,15405885.0,6.0,,,,211.0,,,
2024-11-07,3082555674.3228645,1693101187.0,1146507040.0,,2528305.733333334,,25090387.476082005,195372119.04982024,3618603.733333333,2015.3302961275624,,,16335799.0,6.0,,,,211.0,,,
2024-11-08,3100323812.300384,1691847186.0,1166520386.0,,2714323.266666666,,25073860.16400912,195241281.01078588,3594093.2666666666,2020.5922551252847,,,15330445.0,6.0,,,,211.0,,,
2024-11-09,3091110694.277902,1693542433.0,1155151597.0,,2934446.8,,25209547.851936217,195110442.9717514,3636298.8,2025.8542141230068,,,15523683.0,6.0,,,,213.0,,,
2024-11-10,3090496666.25542,1695266851.0,1152749590.0,,3136830.333333333,,25215210.53986333,194979604.93271697,3653793.3333333335,2031.116173120729,,,15492536.0,6.0,,,,213.0,,,
2024-11-11,3091790907.232939,1696375294.0,1153160593.0,,3250487.8666666667,,25220873.22779044,194848766.8936826,3654394.866666666,2036.378132118451,,,15278242.0,6.0,,,,213.0,,,
2024-11-12,3082105961.210457,1713921744.0,1125819199.0,,3290832.4,,25226535.91571754,194717928.8546481,3660513.4,2041.6400911161727,,,15466947.0,6.0,,,,213.0,,,
2024-11-13,3059926345.1879754,1706406071.0,1111374677.0,,3521026.933333333,,25026398.603644647,194587090.81561372,3664848.933333333,2046.902050113896,,,15343966.0,6.0,,,,213.0,,,
2024-11-14,3075498205.165493,1725812441.0,1109541226.0,,3692917.4666666654,,24015764.291571755,194456252.7765793,3642581.466666667,2052.1640091116174,,,14334751.0,6.0,,,,213.0,,,
2024-11-15,3080543115.143012,1730944703.0,1104032576.0,,3423056.0,,30019257.97949886,194325414.737545,3654274.0,2057.4259681093395,,,14141557.0,6.0,,,,213.0,,,
2024-11-16,3082369227.053864,1732846921.0,1104402117.0,,3334362.0,,30051895.667425968,194194576.69851056,3611158.0,2062.6879271070616,,,13925915.0,6.0,,,,213.0,,,
2024-11-17,3081756534.9647155,1733870138.0,1102608415.0,,3563906.0,,30057558.35535308,194063738.6594761,3587943.0,2067.949886104784,,,14002549.0,6.0,,,,213.0,,,
2024-11-18,3094056980.875567,1739900968.0,1109444189.0,,3563906.0,,30063221.043280184,193932900.62044173,3587943.0,2073.211845102506,,,13561561.0,6.0,,,,213.0,,,
2024-11-19,3120731308.7864184,1749970456.0,1126087918.0,,3587423.0,,30318889.73120729,193802062.58140725,3590616.0,2078.473804100228,,,13371646.0,6.0,,,,213.0,,,
2024-11-20,3145014777.6972704,1763204163.0,1137278672.0,,3601842.0,,30297337.4191344,193671224.5423729,3604581.0,2083.73576309795,,,13354655.0,6.0,,,,213.0,,,
2024-11-21,3158423017.608122,1770459832.0,1142678580.0,,3753729.0,,30302847.107061505,193540386.5033385,3620192.0,2088.997722095672,,,14065143.0,6.0,,,,213.0,,,
2024-11-22,3158731255.518974,1766282272.0,1148631784.0,,3708429.0,,30363044.79498861,193409548.4643041,3606019.0,2094.259681093394,,,12727850.0,6.0,,,,208.0,,,
2024-11-23,3201219181.429826,1789546288.0,1171540070.0,,3490945.0,,27069505.48291572,193278710.4252696,3634866.0,2099.5216400911163,,,12656483.0,6.0,,,,208.0,,,
2024-11-24,3203127211.340677,1789884453.0,1173095464.0,,3572941.0,,27075168.170842823,193147872.3862352,3637164.0,2104.7835990888384,,,12711830.0,6.0,,,,208.0,,,
2024-11-25,3201100087.2515287,1787039026.0,1174436140.0,,3572941.0,,27080830.85876993,193017034.3472008,3637164.0,2110.0455580865605,,,12314627.0,6.0,,,,208.0,,,
2024-11-26,3172829431.1623807,1802671681.0,1130306872.0,,3583571.0,,27437383.54669704,192886196.3081664,3659632.0,2115.3075170842826,,,12281771.0,6.0,,,,203.0,,,
2024-11-27,3166807508.073232,1796862113.0,1135298604.0,,3649995.0,,22448166.234624147,192755358.269132,3652166.0,2120.5694760820047,,,12138776.0,6.0,,,,203.0,,,
2024-11-28,3175835859.984084,1802645858.0,1139318574.0,,3426160.0,,22453827.92255125,192624520.2300976,3675088.0,2125.8314350797264,,,11689497.0,6.0,,,,203.0,,,
2024-11-29,3196071342.894936,1819451355.0,1142840458.0,,3577181.0,,22459490.61047836,192493682.1910632,3666757.0,2131.0933940774485,,,11580079.0,6.0,,,,203.0,,,
2024-11-30,3203783248.805787,1822018552.0,1147955386.0,,3582146.0,,22479528.29840547,192362844.1520288,3672350.0,2136.3553530751706,,,11710100.0,6.0,,,,200.0,,,
2024-12-01,3213904004.2166386,1832997150.5,1147181924.0,,3458832.0,,22485190.986332573,192232006.1129944,3683498.0,2141.6173120728927,,,11863055.0,6.0,,,,200.0,,,
2024-12-02,3227239068.6274905,1844256766.0,1148009861.0,,3458832.0,,22490853.67425968,192101168.07395995,4962078.0,2146.879271070615,,,11957157.0,6.0,,,,200.0,,,
2024-12-03,3235716395.0383425,1855965919.5,1144744719.0,,3457749.0,,22496516.36218679,191970330.03492552,4955030.0,2152.141230068337,,,12123773.0,6.0,,,,200.0,,,
2024-12-04,3257770817.7825274,1878766959.0,1143951145.0,,3462994.0,,22541250.05011389,191839491.9958911,4977339.0,2157.403189066059,,,12229274.0,6.0,,,,201.3333333333333,,,
2024-12-05,3245713898.5267124,1864248976.5,1146338103.0,,3573550.0,,22546912.738041,191708653.95685667,4984524.0,2162.665148063781,,,12310807.0,6.0,,,,202.66666666666663,,,
2024-12-06,3222325403.2708974,1846143148.0,1141075067.0,,3781950.0,,22552582.42596811,191577815.91782227,5006525.0,2167.927107061503,,,12185938.0,5.0,,,,204.0,,,
2024-12-07,3247589443.015083,1872428203.5,1140324991.0,,3612645.0,,22538762.11389521,191446977.8787879,4999787.0,2184.1890660592253,,,12235682.0,5.0,,,,205.3333333333333,,,
2024-12-08,3282400123.759268,1907562251.0,1140001652.0,,3617613.0,,22544424.801822323,191316139.8397535,5012801.0,2189.4510250569474,,,12342841.0,5.0,,,,206.66666666666663,,,
2024-12-09,3318758870.503453,1939412313.5,1144330867.0,,3902648.0,,22550087.48974943,191185301.80071908,5012801.0,2194.71298405467,,,12362444.0,5.0,,,,208.0,,,
2024-12-10,3346481889.247638,1958690183.0,1152359637.0,,3916151.0,,23264498.177676536,191054463.76168463,5014159.0,2199.974943052392,,,12180383.0,5.0,,,,209.3333333333333,,,
2024-12-11,3425365871.9918222,2024722936.5,1165448524.0,,3637782.0,,23310563.865603644,190923625.72265023,4981032.0,2205.236902050114,,,12338987.0,5.0,,,,210.66666666666663,,,
2024-12-12,3514985045.736007,2115246399.0,1167755453.0,,3652710.0,,20222448.55353076,190792787.68361583,4969789.0,2210.4988610478363,,,12343031.0,5.0,,,,212.0,,,
2024-12-13,3540692971.013526,2149364851.5,1159635212.0,,3698533.0,,20245312.241457857,190661949.64458144,5003332.533333333,2215.7608200455584,,,12081346.0,5.0,,,,213.3333333333333,,,
2024-12-14,3532203214.291044,2156509021.0,1148925427.0,,3697581.0,,15297926.929384964,190531111.60554692,4993352.066666666,2221.0227790432805,,,12246354.0,5.0,,,,214.66666666666663,,,
2024-12-15,3534742540.5685625,2162289428.5,1146032709.0,,3677245.0,,15303589.617312074,190400273.56651264,4982597.6,2226.2847380410026,,,12054250.0,5.0,,,,216.0,,,
2024-12-16,3531171776.8460813,2161795637.0,1142927736.0,,3673061.0,,15309252.30523918,190269435.52747816,4982610.133333334,2231.5466970387247,,,12211591.0,5.0,,,,217.3333333333333,,,
2024-12-17,3526578777.790266,2156592386.5,1143517784.0,,3704298.0,,15327340.659832953,190138597.4884438,4982863.666666667,2236.8086560364463,,,12313046.0,6.0,,,,218.66666666666663,,,
2024-12-18,3537725559.734451,2165306389.0,1146111864.0,,3764032.0,,15333004.014426729,190007759.44940937,4986880.2,2242.0706150341684,,,12213163.0,6.0,,,,220.0,,,
2024-12-19,3648559996.345303,2300410417.5,1120572596.0,,3682239.0,,17337712.3690205,189876921.41037497,4989094.733333333,2247.3325740318905,,,11688542.0,6.0,,,,220.0,,,
2024-12-20,3831194253.289488,2484264939.0,1120884562.0,,3410452.0,,17357942.056947608,189746083.37134057,4077110.2666666666,2252.5945330296126,,,11450687.0,5.0,,,,220.0,,,
2024-12-21,3983747297.233673,2619294435.5,1134856090.0,,6181390.0,,17340012.744874716,189615245.3323061,4824643.8,2257.8564920273348,,,11632997.0,5.0,,,,220.0,,,
2024-12-22,4005115332.177858,2640821084.0,1134266337.0,,6494363.0,,17345675.43280182,189484407.2932717,4901111.333333333,2263.118451025057,,,11799866.0,5.0,,,,220.0,,,
2024-12-23,4017027461.122043,2654333094.5,1133341461.0,,6494363.0,,16829338.12072893,189353569.2542373,4901123.866666666,2268.380410022779,,,11772018.0,5.0,,,,220.0,,,
2024-12-24,4056407592.066228,2697251032.0,1130081912.0,,6635887.0,,16835305.808656037,189222731.21520293,4907217.4,2273.642369020501,,,11471008.0,5.0,,,,220.0,,,
2024-12-25,4154685937.587336,2793163025.5,1132953060.0,,6535677.0,,16855136.496583145,189091893.17616844,4922230.933333334,2280.481251095146,,,11162409.0,5.0,,,,220.0,,,
2024-12-26,4218624498.108444,2855294466.0,1135481993.0,,6703834.0,,16860799.18451025,188961055.13713408,4926814.466666667,2287.3201331697915,,,10393024.0,5.0,,,,220.0,,,
2024-12-27,4290671308.629552,2924103425.5,1139784452.0,,6745649.0,,16880535.872437358,188830217.0980996,4926853.0,2294.1590152444364,,,9397657.0,5.0,,,,220.0,,,
2024-12-28,4340149519.617327,2978120964.0,1135542180.0,,6564070.0,,16927700.560364466,188699379.0590652,4959666.0,2300.997897319082,,,9333034.0,5.0,,,,220.0,,,
2024-12-29,4352840306.605102,2987548116.5,1139013377.0,,6501619.0,,16933363.24829157,188568541.0200309,4914196.0,2307.836779393727,,,9358561.0,5.0,,,,220.0,,,
2024-12-30,4363802648.592876,2999756419.0,1137960331.0,,6501620.0,,16939025.93621868,188437702.9809964,4914196.0,2314.6756614683723,,,9290814.0,5.0,,,,220.0,,,
2024-12-31,4327929493.580651,2969967630.5,1129876011.0,,6450606.0,,19123361.624145787,188306864.94196203,4903236.0,2321.514543543017,,,9299237.0,5.0,,,,220.0,,,
2025-01-01,4245925939.5684257,2876784991.0,1141358682.0,,6382984.0,,19129146.31207289,188176026.9029276,4939773.0,2328.3534256176627,,,9151684.0,31.0,,,,293.0,,,
2025-01-02,4463451873.70472,2929305518.526316,1144624445.131579,,6290818.143991691,,71420796.55263159,287277918.0,4958892.421052632,25.192307692307693,,,9036728.315789474,30.973684210526315,,,,293.44736842105266,,10536407.0,
2025-01-03,4587807188.794057,3049137481.0526314,1147890208.2631578,,6272818.287983379,,72855932.10526316,287036400.0,4956244.842105264,468.7692307692308,,,8921772.631578948,30.94736842105263,,,,293.89473684210526,,10735538.0,
2025-01-04,4659301351.383392,3087619876.0789475,1151155971.3947368,,6449862.431975071,,100597172.65789472,288851566.0,4927569.263157895,306.34615384615387,,,8806816.94736842,30.92105263157895,,,,294.3421052631579,,10891885.0,
2025-01-05,4635342590.972729,3064152695.105263,1154421734.526316,,6556399.575966764,,99203379.21052632,286910993.0,4957997.684210526,307.9230769230769,,,8691861.263157895,30.894736842105264,,,,294.7894736842105,,10446897.0,
2025-01-06,4783578756.562062,3205368622.131579,1157687497.6578946,,6557734.719958454,,102394924.76315787,286916115.0,4958293.105263158,309.5,,,8576905.578947369,30.86842105263158,,,,295.2368421052632,,11118028.0,
2025-01-07,4812630001.1514,3222356068.1578946,1160953260.7894735,,6746385.8639501445,,108513125.31578948,289075688.0,4979968.52631579,124.07692307692308,,,8461949.894736841,30.84210526315789,,,,295.6842105263158,,11543104.0,
2025-01-08,4811361902.740735,3219668012.18421,1164219023.9210527,,6902395.007941836,,109816337.86842103,287072101.0,4998312.947368422,333.65384615384613,,,8346994.2105263155,30.81578947368421,,,,296.13157894736844,,10338065.0,
2025-01-09,4747894063.330071,3150048284.2105265,1167484788.0526314,,6644967.151933527,,111643228.42105263,288928829.0,4954919.368421053,317.2307692307692,,,8232038.526315791,30.789473684210527,,,,296.57894736842104,,9956364.0,
2025-01-10,4630255940.919407,3030583693.236842,1170750551.1842103,,6589543.295925218,,112820501.9736842,286866878.0,4933679.7894736845,318.8076923076923,,,8117082.842105264,30.76315789473684,,,,297.0263157894737,,9593364.0,
2025-01-11,4559976847.508742,2954806872.263158,1174016314.3157897,,6541250.439916908,,115217746.5263158,286735493.0,4941179.210526316,311.38461538461536,,,8002127.157894736,30.73684210526316,,,,297.4736842105263,,9715225.0,
2025-01-12,4532337026.09808,2924632252.289473,1177282077.4473686,,6528394.583908599,,114430487.07894737,287002717.0,4871989.631578947,312.96153846153845,,,7887171.473684209,30.71052631578948,,,,297.92105263157896,,9701295.0,
2025-01-13,4531342300.687415,2919307011.31579,1180547840.5789473,,6529729.727900291,,115721207.63157897,287008791.0,4872285.052631578,314.53846153846155,,,7772215.789473684,30.68421052631579,,,,298.3684210526316,,9582576.0,
2025-01-14,4538711435.276751,2924289846.3421054,1183813603.7105265,,6463690.87189198,,115413603.18421052,287232039.0,4860186.47368421,168.1153846153846,,,7657260.105263158,30.657894736842103,,,,298.8157894736842,,8980708.0,
2025-01-15,4528572449.214606,2907218524.368421,1187079366.8421054,,6328010.015883671,,119287033.67989448,287095271.0,4907191.894736842,2548.097774662695,,,7542304.421052632,30.63157894736842,,,,299.2631578947368,,9111869.0,
2025-01-16,4434407539.455421,2809765186.394737,1190345129.973684,,6467468.159875362,,118937066.28947368,286861582.0,4896023.315789474,347.2692307692308,,,7427348.736842105,30.605263157894736,,,,299.7105263157895,,9707057.0,
2025-01-17,4430665412.044758,2802135105.4210525,1193610893.1052632,,6648652.303867054,,120296221.84210528,286917511.0,5006935.736842105,167.84615384615384,,,7312393.052631579,30.57894736842105,,,,300.1578947368421,,8737201.0,
2025-01-18,4432447368.634092,2796174028.4473686,1196876656.2368422,,6772126.447858745,,124607992.39473684,286827814.0,4984225.157894736,169.42307692307693,,,7197437.368421052,30.55263157894737,,,,300.60526315789474,,9006588.0,
2025-01-19,4431772636.22343,2793257664.4736843,1200142419.368421,,6773044.591850435,,124246972.9473684,286876468.0,5028674.578947368,171.0,,,7082481.684210526,30.526315789473685,,,,301.05263157894734,,8364408.0,
2025-01-20,4291966157.812765,2659110617.5,1203408182.5,,6885633.7358421255,,115697360.5,287015844.0,5028970.0,172.5769230769231,,,6967526.0,30.5,,,,301.5,,7851519.0,
2025-01-21,4244833178.402101,2608880997.526316,1206673945.631579,,6973605.879833817,,115616982.0526316,287021024.0,5028800.421052632,174.15384615384616,,,6852570.315789474,30.473684210526315,,,,301.94736842105266,,7784746.0,
2025-01-22,4237477584.991437,2596706314.5526314,1209939708.7631578,,6986593.023825506,,117339625.60526316,286984732.0,5032039.842105264,208.73076923076923,,,6737614.631578948,30.44736842105263,,,,302.39473684210526,,7750415.0,
2025-01-23,4240311359.580773,2595230440.5789475,1213205471.8947368,,7005714.167817197,,118715426.15789472,287033211.0,5080905.263157895,568.3076923076923,,,6622658.947368421,30.42105263157895,,,,302.8421052631579,,7416630.0,
2025-01-24,4249210665.170109,2598897188.605263,1216471235.026316,,7000437.31180889,,121128389.71052632,286541293.0,5089023.684210526,496.88461538461536,,,6507703.263157895,30.394736842105264,,,,303.2894736842105,,7574564.0,
2025-01-25,4259777150.759444,2600263618.631579,1219736998.1578946,,6965385.45580058,,127025829.2631579,286708834.0,5118600.105263158,613.4615384615385,,,6392747.578947368,30.36842105263158,,,,303.7368421052632,,7564190.0,
2025-01-26,4265585773.34878,2598814719.6578946,1223002761.2894735,,6983498.59979227,,131135198.81578948,286817659.0,5124705.52631579,615.0384615384615,,,6277791.894736842,30.34210526315789,,,,304.1842105263158,,7428489.0,
2025-01-27,4269370079.938116,2596727489.6842103,1226268524.4210527,,6984833.743783961,,134054432.36842103,286823705.0,5125000.947368422,616.6153846153846,,,6162836.210526316,30.31578947368421,,,,304.63157894736844,,7222306.0,
2025-01-28,4266556852.527451,2584699207.7105265,1229534286.5526316,,6726056.887775652,,140746814.92105263,286855303.0,5029009.368421053,659.1923076923077,,,6047880.526315791,30.289473684210527,,,,305.07894736842104,,6917299.0,
2025-01-29,4253000191.116788,2565670899.736842,1232800131.6842103,,6641107.031767342,,143329679.47368422,286861349.0,5044642.7894736845,660.7692307692307,,,5932924.842105264,30.26315789473684,,,,305.5263157894737,,6718460.0,
2025-01-30,4248684714.706123,2558325536.763158,1236065894.8157897,,6607076.175759034,,142833360.02631578,287027881.0,5091417.210526316,717.3461538461538,,,5817969.157894736,30.23684210526316,,,,305.9736842105263,,6914526.0,
2025-01-31,4255266130.29546,2558756220.789473,1239331657.9473686,,6694025.319750724,,145346871.57894737,287049712.0,5082648.631578947,677.9230769230769,,,5703013.473684209,30.21052631578948,,,,306.42105263157896,,7300966.0,
2025-02-01,4278279288.884794,2576325310.3157897,1242597486.5789473,,6728993.963742415,,147860955.13157895,287053057.0,5106571.052631578,700.0,,,5588057.7894736845,30.18421052631579,,,,306.8684210526316,,7017820.0,
2025-02-02,4287379796.474132,2576405275.8421054,1245863315.2105265,,6652380.6077341065,,154536352.68421054,287210032.0,5120189.47368421,722.0769230769231,,,5473102.105263158,30.157894736842103,,,,307.3157894736842,,6118089.0,
2025-02-03,4284810456.0634665,2577057171.868421,1249129078.3421054,,6653715.751725797,,149312648.2368421,287040982.0,5120484.894736842,723.6538461538462,,,5358146.421052631,30.13157894736842,,,,307.7631578947368,,5137167.0,
2025-02-04,4272621596.6528025,2567914039.894737,1252394852.473684,,6582979.895717488,,143148762.78947368,287040027.0,4983669.315789474,657.2307692307693,,,5243190.736842105,30.105263157894736,,,,308.2105263157895,,5313079.0,
2025-02-05,4272729001.2421374,2569188964.9210525,1255660649.605263,,6544367.03970918,,138824398.34210527,287164203.0,5023780.736842105,548.8076923076923,,,5128235.052631579,30.07894736842105,,,,308.6578947368421,,5193515.0,
2025-02-06,4270216969.831474,2565057709.9473686,1258926448.7368424,,6536105.183700871,,137096837.89473683,287152876.0,5037943.157894736,660.3846153846154,,,5013279.368421053,30.05263157894737,,,,309.10526315789474,,5394770.0,
2025-02-07,4270921824.420809,2562725125.9736843,1262192174.8684208,,6461065.327692561,,137051448.4473684,287207708.0,5090913.578947368,699.9615384615385,,,4898323.684210526,30.026315789473685,,,,309.5526315789474,,5294025.0,
2025-02-08,4276112996.010146,2564563285.0,1265457955.0,,6366102.471684252,,137687668.0,287087374.0,5099265.0,701.5384615384615,,,4783368.0,30.0,,,,310.0,,5066937.0,
2025-02-09,4277871974.152113,2567555980.0,1264063887.0,,6407258.036728573,,137907345.0,286848774.0,5069364.0,703.1153846153846,,,4792118.0,30.0,,,,310.0,,5226205.0,
2025-02-10,4283619172.29408,2566119451.0,1271578011.0,,6407670.601772896,,137436691.0,286884421.0,5069364.0,704.6923076923077,,,5008676.0,30.0,,,,310.0,,5113843.0,
2025-02-11,4289795008.436048,2554484082.0,1292759315.0,,6492798.166817218,,137274032.0,283426635.0,5068858.0,660.2692307692307,,,5112276.0,30.0,,,,310.0,,5176012.0,
2025-02-12,4280255167.5780153,2554071249.0,1284646255.0,,6516015.73186154,,136603856.0,283241183.0,5068692.0,723.8461538461538,,,5042583.0,30.0,,,,310.0,,5064270.0,
2025-02-13,4280157624.719983,2556821261.0,1281533125.0,,6337791.296905863,,136820695.0,283172456.0,5088959.0,725.4230769230769,,,4922669.0,30.0,,,,310.0,,5459603.0,
2025-02-14,4317591702.86195,2579468005.0,1294955719.0,,6542430.861950185,,138818184.0,283312756.0,5078347.0,727.0,,,4798976.0,30.0,,,,310.0,,4616218.0,
2025-02-15,4300022163.426994,2573654027.0,1277997723.0,,6720945.426994508,,143516191.0,283400027.0,5133045.0,297.0,,,4882102.0,30.0,,,,310.0,,4717466.0,
2025-02-16,4317960791.992039,2593538982.0,1276815078.0,,6546345.99203883,,142842104.0,283481802.0,5128398.0,297.0,,,4779716.0,30.0,,,,310.0,,4827729.0,
2025-02-17,4388699014.557083,2665105189.0,1275235204.0,,6548739.557083152,,143896849.0,283349213.0,5128398.0,297.0,,,4844895.0,30.0,,,,310.0,,4589890.0,
2025-02-18,4391284380.122128,2663079122.0,1281485556.0,,6586560.122127475,,142021708.0,283530016.0,5133201.0,297.0,,,4827644.0,30.0,,,,310.0,,4619936.0,
2025-02-19,4400376752.687172,2651581871.0,1296551618.0,,10102567.687171796,,144171181.0,283531632.0,5146429.0,297.0,,,4822110.0,38.0,,,,310.0,,4468699.0,
2025-02-20,4455029362.252216,2703189049.0,1299854610.0,,10124338.25221612,,143622910.0,283597579.0,5149022.0,551.0,,,4981786.0,38.0,,,,120.0,,4509359.0,
