date,Total Onchain Mcap,Bonds,Precious Metals,Private Credit,Public Equities,Real Estate,Reinsurance,Digital Assets,Private Equity & Venture,Equity Indices,Equity ETFs,Mixed Public Markets,Oil,Carbon Credits,Industrial Metals,Multi-Asset RWAs,Commodities,Commodity Baskets,Natural Gas,Agricultural Commodities,Collectibles & Luxury Goods,Energy,RWA Perps OI
2024-07-30,2903896429.7564545,1424261674.0,1043185691.0,,2140969.0,51626600.0,,1603241.6833712985,355263720.93868697,19314.0,1489.1343963553531,,,13815650.0,,11977841.0,,,,239.0,,,
2024-07-31,2926622776.6036506,1437991645.0,1053399021.0,,2064521.0,50905800.0,,1608904.3712984056,355120907.83599687,19255.0,1494.3963553530753,,,13698763.0,,11812226.0,,,,239.0,,,
2024-08-01,2938391339.450846,1443728334.0,1068428377.0,,2017733.0,50474600.0,,1614567.059225513,346918894.73330665,19284.0,1499.6583143507974,,,13769904.0,,11417907.0,,,,239.0,,,
2024-08-02,2946194405.298043,1452784617.0,1068468855.0,,2004752.0,50043800.0,,1620229.7471526195,346794481.6306166,19521.0,1504.9202733485197,,,13319253.0,,11137152.0,,,,239.0,,,
2024-08-03,2957617251.1452384,1453505876.0,1072024876.0,,1914077.0,49404000.0,,1625892.4350797266,354664468.5279264,18971.0,1510.1822323462416,,,14172115.0,,10285226.0,,,,239.0,,,
2024-08-04,2961477266.9924345,1456557220.0,1074138176.0,,1855426.0,49263000.0,,1631555.1230068335,354506455.4252363,18710.0,1515.4441913439637,,,13552155.0,,9952815.0,,,,239.0,,,
2024-08-05,2956938845.8396306,1457455597.0,1070899927.0,,1855381.0,48154800.0,,1637217.8109339408,354491642.32254606,18710.0,1520.7061503416858,,,13337681.0,,9086130.0,,,,239.0,,,
2024-08-06,2923532008.1868258,1444701950.0,1051798695.0,,1844988.5,47532000.0,,1642880.498861048,354223229.219856,18344.0,1525.9681093394076,,,13780838.0,,7987318.0,,,,239.0,,,
2024-08-07,2910856159.534022,1436439757.0,1047294354.0,,1743333.0,47165200.0,,1648543.186788155,354093216.11716574,18421.0,1531.2300683371298,,,14247655.0,,8203910.0,,,,239.0,,,
2024-08-08,2914080843.3812184,1436245702.0,1043127411.0,,1769980.0,47083000.0,,1654205.874715262,361928003.0144757,18480.0,1536.492027334852,,,14500181.0,,7752105.0,,,,239.0,,,
2024-08-09,2944637726.7284145,1446544177.0,1060757474.0,,1669090.5,47264000.0,,1659868.562642369,361774789.9117856,18322.0,1541.753986332574,,,16114736.0,,8833488.0,,,,239.0,,,
2024-08-10,2937288137.07561,1451849061.0,1064728371.0,,1776070.0,47107000.0,,1665531.250569476,345618376.8090953,18725.0,1547.015945330296,,,15873883.0,,8649333.0,,,,239.0,,,
2024-08-11,2948596255.9228063,1455061973.0,1065556530.0,,1784915.0,46571000.0,,1671193.9384965831,353473963.7064052,18754.0,1552.2779043280182,,,15889000.0,,8567135.0,,,,239.0,,,
2024-08-12,2949694038.770002,1458424012.0,1064072724.0,,1784718.0,46404600.0,,1676856.6264236902,353319950.60371506,18754.0,1557.5398633257405,,,15756374.0,,8234253.0,,,,239.0,,,
2024-08-13,2967019265.617197,1458008436.0,1083413437.0,,1784945.0,45528400.0,,1682519.314350797,353149137.50102484,18818.0,1562.8018223234624,,,14754568.0,,8677203.0,,,,239.0,,,
2024-08-14,2961926214.4643936,1456981718.0,1080036351.0,,1768970.0,45473400.0,,1688182.0022779042,352970324.3983347,18885.0,1568.0637813211845,,,14251540.0,,8735037.0,,,,239.0,,,
2024-08-15,2981931991.3115897,1476110531.0,1074946900.0,,1813876.0,44546000.0,,1693844.6902050113,360877911.29564446,19139.0,1573.3257403189066,,,13398246.0,,8523731.0,,,,239.0,,,
2024-08-16,2968730519.1587863,1478239851.0,1076574362.0,,1811352.0,44618000.0,,1699507.3781321184,344723898.1929544,19242.0,1578.5876993166287,,,12796119.0,,8246370.0,,,,239.0,,,
2024-08-17,3003180687.005982,1465782953.0,1097476998.0,,1823817.0,46697200.0,,1705170.0660592257,368603485.09026426,19575.0,1583.8496583143508,,,12735635.0,,8334031.0,,,,239.0,,,
2024-08-18,3000567092.853177,1466199317.0,1102857419.0,,1881069.0,46153200.0,,1710832.7539863326,360423871.9875741,19504.0,1589.111617312073,,,12976463.0,,8343588.0,,,,239.0,,,
2024-08-19,2995899174.7003736,1467608172.0,1098647879.0,,1881069.0,45845200.0,,1716495.4419134397,358743458.88488394,19504.0,1594.373576309795,,,12948328.0,,8487235.0,,,,239.0,,,
2024-08-20,3009402120.5475693,1469669492.0,1099381217.0,,1890404.0,46953800.0,,1722158.1298405463,368131845.7821938,19559.0,1599.635535307517,,,13204674.0,,8427132.0,,,,239.0,,,
2024-08-21,3005487440.394766,1475971877.0,1106531987.0,,1883993.0,46437400.0,,1727820.8177676536,351976232.6795037,19771.0,1604.8974943052392,,,12621953.0,,8314562.0,,,,239.0,,,
2024-08-22,3010102898.241962,1483004803.0,1104485115.0,,1831615.0,46048000.0,,1733483.5056947607,351823819.5768137,19729.0,1610.1594533029613,,,12685053.0,,8469431.0,,,,239.0,,,
2024-08-23,3015439027.0891576,1491458978.0,1093241138.0,,1883500.0,46536800.0,,1739146.1936218678,359680206.4741234,19806.0,1615.4214123006832,,,12558973.0,,8318625.0,,,,239.0,,,
2024-08-24,3047226624.936353,1518676602.0,1105366641.0,,1838648.0,46619600.0,,1744808.881548975,351530193.37143326,19706.0,1620.6833712984053,,,12575766.0,,8852800.0,,,,239.0,,,
2024-08-25,3048081957.7835493,1519477563.0,1105445755.0,,1930615.0,45752800.0,,1750471.569476082,351580980.26874304,19833.0,1625.9453302961274,,,13204814.0,,8917261.0,,,,239.0,,,
2024-08-26,3049350998.6307454,1520966655.0,1105114277.0,,1930615.0,46245200.0,,1756134.257403189,351234967.16605294,19833.0,1631.2072892938495,,,13311196.0,,8770251.0,,,,239.0,,,
2024-08-27,3066151243.277941,1532442735.0,1103690130.0,,1923889.0,45439600.0,,1761796.945330296,359081754.0633628,19842.0,1636.4692482915716,,,13224031.0,1.8,8565588.0,,,,239.0,,,
2024-08-28,3112465859.925137,1579013732.0,1105214030.0,,1878062.0,45250000.0,,1767459.633257403,358855740.9606725,19803.0,1641.7312072892937,,,12611167.0,3.6,7853981.0,,,,239.0,,,
2024-08-29,3129119617.572334,1598550833.0,1100956510.0,,2097795.0,45271600.0,,1773122.32118451,358781727.85798246,19836.0,1646.9931662870158,,,13363870.0,5.4,8302432.0,,,,239.0,,,
2024-08-30,3140855183.219529,1606623771.0,1105968667.0,,2060567.0,44802400.0,,1778785.0091116172,358625314.7552924,19699.0,1652.255125284738,,,12671907.0,7.2,8302174.0,,,,239.0,,,
2024-08-31,3127827619.866725,1608790957.0,1098906947.0,,2050737.0,44841600.0,,1784447.6970387243,350472901.65260214,19764.0,1657.51708428246,,,12700168.0,9.0,8258192.0,,,,239.0,,,
2024-09-01,3129445927.5139213,1609978885.0,1099211052.0,,2010736.0,44688000.0,,1790110.3849658314,350336488.549912,19725.0,1662.779043280182,,,13280175.0,10.8,8128843.0,,,,239.0,,,
2024-09-02,3127604993.161117,1612821428.0,1097566978.0,,2010736.0,42521400.0,,1795773.0728929385,349561675.4472219,19725.0,1668.0410022779042,,,13451960.0,12.6,7853398.0,,,,239.0,,,
2024-09-03,3141522704.411822,1626918463.0,1098166082.0,,1990784.3333333333,42291200.0,,8323674.760820046,342034062.34453166,19853.0,1673.3029612756266,,,13716464.0,14.4,8060191.0,,,,242.27017543859648,,,
2024-09-04,3165204634.662526,1647432142.0,1094862502.0,,1970423.6666666667,41443600.0,,8323053.448747152,349702449.24184155,19897.0,1678.564920273349,,,13555849.0,16.2,7892778.0,,,,245.54035087719296,,,
2024-09-05,3163243366.413232,1649043028.0,1097726509.0,,1846476.5,40996200.0,,8341284.13667426,341734036.13915145,19373.0,1683.8268792710708,,,15445622.0,18.0,8088887.0,,,,248.81052631578947,,,
2024-09-06,3183244507.163936,1647227726.0,1105578577.0,,1755420.3333333333,40648600.0,,8340662.824601367,357592823.03646123,19413.0,1689.0888382687929,,,14257196.0,19.8,7822128.0,,,,252.080701754386,,,
2024-09-07,3186647692.4146404,1657929563.0,1099277624.0,,1723876.6666666667,40198600.0,,8327472.5125284735,357434009.93377113,19334.0,1694.350797266515,,,14263306.0,21.6,7471935.0,,,,255.35087719298247,,,
2024-09-08,3186006915.6653457,1658618404.0,1098178927.0,,1618152.0,40068400.0,,8339419.200455581,357227996.8310809,19135.0,1699.612756264237,,,14272882.0,23.4,7661618.0,,,,258.62105263157895,,,
2024-09-09,3170250133.9160504,1660563808.0,1097489429.0,,1618165.3333333333,38914400.0,,8345081.888382688,341146783.72839075,19135.0,1704.8747152619592,,,14424017.0,25.2,7727322.0,,,,261.89122807017543,,,
2024-09-10,3187294867.6667547,1663242335.0,1104626017.0,,1643038.6666666667,37945400.0,,8350745.076309795,349022370.62570065,19169.0,1710.1366742596813,,,14512725.0,27.0,7931065.0,,,,265.1614035087719,,,
2024-09-11,3198034853.61746,1668660316.0,1110484662.0,,1709339.0,37371600.0,,8356408.264236902,348823557.52301043,19265.0,1715.3986332574032,,,14622591.0,28.0,7985103.0,,,,268.4315789473684,,,
2024-09-12,3202355163.068165,1677405577.0,1106608187.0,,1748265.3333333333,37293400.0,,8369340.952164009,348541544.4203204,19321.0,1720.6605922551253,,,14681929.0,28.0,7685578.0,,,,271.70175438596493,,,
2024-09-13,3225417502.985536,1680997413.0,1127039606.0,,1745625.1333333333,37158200.0,,8368718.640091117,348538731.3176302,19625.0,1725.9225512528474,,,14025156.0,28.0,7522399.0,,,,274.9719298245614,,,
2024-09-14,3237292773.9029074,1683090992.0,1136600734.0,,1793407.933333333,37171000.0,,8380666.328018224,348394318.21494013,19747.0,1731.1845102505697,,,14096833.0,28.0,7743038.0,,,,278.2421052631579,,,
2024-09-15,3256911472.820278,1703281449.0,1136222474.0,,1796655.7333333332,37135800.0,,8386329.01594533,348239505.11224985,19843.0,1736.4464692482916,,,14210565.0,28.0,7616806.0,,,,281.5122807017544,,,
2024-09-16,3261215622.737649,1707138891.0,1137461293.0,,1797836.5333333334,36821800.0,,8593114.703872437,348095092.0095597,19843.0,1741.7084282460137,,,14112578.0,28.0,7173120.0,,,,284.78245614035086,,,
2024-09-17,3261509765.321688,1705363598.0,1140286436.0,,1795187.3333333333,36729000.0,,8579922.058466211,347946678.90686953,19821.0,1746.9703872437358,,,14149060.0,28.0,6637999.0,,,,288.0526315789474,,,
2024-09-18,3248806214.039059,1694958341.0,1136497159.0,,1782670.8,38013000.0,,8571139.413059985,347795865.80417943,19879.0,1752.232346241458,,,14405453.0,28.0,6760627.0,,,,298.7894736842105,,,
2024-09-19,3273114921.689764,1718170598.0,1137532662.0,,1792495.2,37357000.0,,8557946.76765376,347647452.7014893,19903.0,1757.49430523918,,,15167763.0,28.0,6867006.0,,,,309.5263157894737,,,
2024-09-20,3276896312.0071354,1716212823.0,1142949981.0,,1802203.6,37597800.0,,8540396.122247532,347510239.5987991,516480.6666666667,1762.756264236902,,,14673674.0,28.0,7090603.0,,,,320.2631578947368,,,
2024-09-21,3292339973.324507,1722271181.0,1159774453.0,,1852303.0,37685600.0,,8527203.476841306,339344226.496109,521213.3333333333,1768.0182232346242,,,15091392.0,28.0,7270274.0,,,,331.0,,,
2024-09-22,3295083304.9050364,1724078333.0,1160135079.0,,1867516.4,37989200.0,,8514010.83143508,339200613.39341885,519687.0,1773.2801822323463,,,15258085.0,28.0,7518648.0,,,,331.0,,,
2024-09-23,3304854427.8188987,1726283797.0,1159856073.0,,1868700.8,38045200.0,,8538529.519362187,347050600.2907286,519723.6666666667,1778.5421412300684,,,15195444.0,28.0,7494222.0,,,,331.0,,,
2024-09-24,3315596030.732761,1735714917.0,1160834170.0,,1963460.2,37871600.0,,8525875.207289293,346891787.18803847,522566.3333333333,1783.8041002277905,,,15371986.0,28.0,7897526.0,,,,331.0,,,
2024-09-25,3325867959.146624,1732123322.0,1173854907.0,,1992986.1,38698200.0,,8553535.895216402,346782574.0853483,522716.0,1789.0660592255126,,,15379023.0,28.0,7958547.0,,,,331.0,,,
2024-09-26,3333635453.560487,1740030027.0,1174055469.0,,2020691.0,38747600.0,,8581196.583143508,346600560.9826582,522665.6666666667,1794.3280182232347,,,14925871.0,28.0,8149293.0,,,,257.0,,,
2024-09-27,3352049924.974349,1744605851.0,1180288285.0,,1978324.9,38532200.0,,8605714.271070614,354445747.8799681,526786.3333333334,1799.5899772209568,,,14638607.0,28.0,8426324.0,,,,257.0,,,
2024-09-28,3334866923.921545,1748143515.0,1174426855.0,,2124248.333333333,38806800.0,,8586236.958997723,338305334.7772779,524655.0,1804.8519362186787,,,15103947.0,28.0,8843242.0,,,,257.0,,,
2024-09-29,3348305249.368741,1751724671.0,1176163587.0,,2223211.2666666666,38885000.0,,8598184.64692483,346158521.6745878,525494.6666666666,1810.1138952164008,,,15205974.0,28.0,8818510.0,,,,257.0,,,
2024-09-30,3350854439.4826035,1754482347.0,1176796345.0,,2223223.2,38046000.0,,8595474.001518603,346005308.5718976,525531.3333333334,1815.375854214123,,,15361239.0,28.0,8816871.0,,,,257.0,,,
2024-10-01,3350995708.596466,1773257734.0,1166656232.0,,2229232.1333333333,38091200.0,,8592763.356112376,337884095.46920747,523851.0,1820.637813211845,,,15216551.0,28.0,8541944.0,,,,257.0,,,
2024-10-02,3396567436.7103286,1797638098.0,1180375472.0,,2113421.0666666664,38185200.0,,8590052.71070615,345715682.36651725,526174.6666666666,1825.8997722095671,,,15125711.0,28.0,8295514.0,,,,257.0,,,
2024-10-03,3398209232.157525,1793309702.0,1178331975.0,,2007543.0,38660000.0,,8583144.398633257,353557669.2638272,520945.3333333333,1831.1617312072888,,,15124204.0,28.0,8111933.0,,,,257.0,,,
2024-10-04,3418527233.671388,1813641658.0,1177520835.0,,2019268.0,38727000.0,,8582481.086560365,354138856.161137,521301.0,1836.423690205012,,,15302685.0,28.0,8071028.0,,,,257.0,,,
2024-10-05,3446032584.518584,1834719955.0,1176560419.0,,2018828.0,38461400.0,,8600830.774487471,361278443.0584468,521008.0,1841.6856492027327,,,15474485.0,28.0,8395089.0,,,,257.0,,,
2024-10-06,3452117565.3657794,1836019528.0,1181357453.0,,2088716.0,38278800.0,,8619063.462414578,361110029.9557567,521522.0,1846.9476082004555,,,15582182.0,28.0,8538139.0,,,,257.0,,,
2024-10-07,3441776359.212975,1827063727.0,1179629191.0,,2088717.0,38226200.0,,8637296.150341686,360986416.8530664,522036.0,1852.2095671981776,,,15717324.0,28.0,8903314.0,,,,257.0,,,
2024-10-08,3416402828.060171,1815386800.0,1173894527.0,,2093489.0,38357600.0,,8642958.838268792,352821203.75037634,525082.0,1857.4715261959,,,15812696.0,28.0,8866329.0,,,,257.0,,,
2024-10-09,3424786010.907367,1824351948.0,1164879836.0,,2101994.0,38875000.0,,8655099.5261959,360657590.6476861,520680.0,1862.7334851936216,,,15655003.0,28.0,9086712.0,,,,257.0,,,
2024-10-10,3385150363.754564,1803139419.0,1162162583.0,,2078509.0,38611600.0,,8641906.214123007,344516377.5449961,524849.0,1867.995444191344,,,16602043.0,28.0,8870924.0,,,,257.0,,,
2024-10-11,3419419970.6017594,1817784256.0,1172604289.0,,2067053.0,38667600.0,,8647568.902050113,352353564.44230586,529667.0,1873.257403189066,,,17959038.0,28.0,8804776.0,,,,257.0,,,
2024-10-12,3450340599.448955,1845223264.0,1183107748.0,,2037628.0,38960800.0,,8675229.589977222,344220351.3396158,528657.0,1878.519362186788,,,18589185.0,28.0,8995573.0,,,,257.0,,,
2024-10-13,3444511653.6294847,1834035663.3333333,1181491249.0,,2140750.0,39373200.0,,8702890.277904328,352065538.2369256,531739.0,1883.7813211845105,,,17170689.0,28.0,8997766.0,,,,257.0,,,
2024-10-14,3445426945.8100133,1834241679.6666665,1181975774.0,,2140750.0,39235600.0,,8714837.965831434,351920325.1342355,531739.0,1889.0432801822324,,,17733369.0,28.0,8930697.0,,,,257.0,,,
2024-10-15,3452279576.990543,1842977599.0,1179385530.0,,2320415.0,39313400.0,,8676504.653758543,351655112.03154534,531644.0,1894.3052391799545,,,18105782.0,28.0,9311411.0,,,,257.0,,,
2024-10-16,3461351828.171073,1852826380.3333333,1185832362.0,,2451499.0,39555600.0,,8682167.341685649,343603498.9288553,536194.0,1899.5671981776763,,,18578552.0,28.0,9283390.0,,,,257.0,,,
2024-10-17,3492255361.3516016,1871666117.6666665,1189625282.0,,2536783.0,39434200.0,,8720134.029612755,351443885.8261651,532033.0,1904.8291571753984,,,18891712.0,28.0,9403024.0,,,,257.0,,,
2024-10-18,3494408840.5321307,1863816530.0,1200348568.0,,2656962.0,39367400.0,,8725796.717539864,351330672.7234749,535003.0,1910.0911161731208,,,18185545.0,28.0,9440168.0,,,,257.0,,,
2024-10-19,3533516597.7126603,1890872261.3333333,1212047024.0,,2601675.0,39732200.0,,8718876.40546697,351169459.6207848,535003.0,1915.3530751708429,,,18320770.0,28.0,9517127.0,,,,258.0,,,
2024-10-20,3544200160.8931894,1890596540.6666665,1215270128.0,,2742821.0,39476600.0,,8724539.093394078,359020246.5180946,535926.0,1920.6150341685648,,,18505369.0,28.0,9325784.0,,,,258.0,,,
2024-10-21,3548359308.5737185,1893088804.0,1216025431.0,,2742816.0,39349200.0,,8757024.281321185,359572633.41540444,535926.0,1925.876993166287,,,18894487.0,28.0,9390775.0,,,,258.0,,,
2024-10-22,3550142485.254248,1905734581.3333333,1214363363.0,,2750327.0,39139200.0,,8789579.469248291,350727420.31271416,536289.0,1931.1389521640087,,,19055716.0,28.0,9043774.0,,,,276.0,,,
2024-10-23,3584127298.4347773,1922188798.6666665,1232721612.0,,2701682.0,38975400.0,,8894681.1571754,350570207.2100241,534372.0,1936.4009111617315,,,18787918.0,28.0,8750387.0,,,,276.0,,,
2024-10-24,3562954248.6153064,1902339652.0,1222626531.0,,2625185.0,39543600.0,,9419271.845102506,358516994.107334,535123.0,1941.6628701594527,,,18742802.0,28.0,8602844.0,,,,276.0,,,
2024-10-25,3567208965.795836,1904834516.3333333,1233807814.0,,2557885.0,39689000.0,,9289575.533029612,350300581.00464386,532284.0,1946.9248291571755,,,17691441.0,28.0,8503618.0,,,,276.0,,,
2024-10-26,3558329694.976365,1894511591.6666665,1236365578.0,,2675748.0,39090200.0,,9376597.22095672,350190567.90195364,532093.0,1952.1867881548976,,,17365142.0,28.0,8219921.0,,,,276.0,,,
2024-10-27,3565743930.1568947,1895397487.0,1231317404.0,,2633639.0,38873600.0,,13609798.908883829,357961354.79926354,534813.0,1957.44874715262,,,17353804.0,28.0,8059768.0,,,,276.0,,,
2024-10-28,3559886795.0040903,1910373974.0,1226223934.0,,2633639.0,38908200.0,,13629106.596810931,341828941.6965733,534528.0,1962.7107061503416,,,17723895.0,28.0,8028310.0,,,,276.0,,,
2024-10-29,3561946913.18462,1916039733.0,1230487534.0,,2642793.0,38858400.0,,13668893.618071374,333692528.5938832,534528.0,1967.972665148064,,,17874403.0,28.0,8145848.0,,,,256.0,,,
2024-10-30,3572106851.6984825,1916202125.0,1239283741.0,,2748467.0,39315000.0,,13660924.972665148,333538515.49119306,533190.0,1973.234624145786,,,18456443.0,28.0,8366196.0,,,,248.0,,,
2024-10-31,3580004843.212345,1908495140.0,1246858725.0,,2772076.0,39390800.0,,13661744.327258922,341370102.38850296,532835.0,1978.496583143508,,,18582748.0,28.0,8338418.0,,,,248.0,,,
2024-11-01,3639114274.526208,1965113865.0,1229917054.0,,2713182.6666666665,39426200.0,,41072416.6818527,333228889.2858128,2738179.1333333333,1983.7585421412305,,,16837724.0,28.0,8064504.0,,,,248.0,,,
2024-11-02,3651098282.506737,1978540809.0,1229432975.0,,2551027.333333333,39083400.0,,41476151.70311313,333075676.1831226,2759334.2666666666,1989.0205011389523,,,16216206.0,40.0,7960426.0,,,,248.0,,,
2024-11-03,3651964307.4872665,1978287778.0,1230361211.0,,2501372.0,39292800.0,,41611483.72437358,332931263.0804324,2762541.4,1994.2824601366744,,,16331772.0,40.0,7881804.0,,,,248.0,,,
2024-11-04,3648517313.4677954,1976937851.0,1228738926.0,,2517063.6666666665,39014600.0,,41617159.74563402,332820449.9777423,2767102.533333333,1999.5444191343963,,,16407394.0,40.0,7694479.0,,,,248.0,,,
2024-11-05,3645431126.4483247,1974539642.0,1229629553.0,,2498917.333333333,38696800.0,,41645362.76689445,332613636.8750521,2759138.6666666665,2004.8063781321184,,,15465461.0,108.0,7580254.0,,,,248.0,,,
2024-11-06,3625786400.428856,1955165249.0,1229785505.0,,2558111.0,38441400.0,,41698637.7881549,332534023.772362,3524896.8,2010.0683371298403,,,15405889.0,112.0,6670318.0,,,,248.0,,,
2024-11-07,3589040809.409384,1943685646.0,1194683707.0,,2716932.6666666665,38464400.0,,41698190.80941534,340339210.6696719,3646762.933333333,2015.3302961275624,,,16335803.0,112.0,7467781.0,,,,248.0,,,
2024-11-08,3608626593.3899126,1943265217.0,1215017874.0,,2911386.333333333,38695200.0,,41796749.83067577,340185197.56698173,3626176.066666667,2020.5922551252847,,,15330449.0,112.0,7795963.0,,,,248.0,,,
2024-11-09,3600833378.370442,1946202650.0,1203626743.0,,3147867.0,38498200.0,,42108668.85193622,340030384.4642915,3672305.2,2025.8542141230068,,,15523687.0,112.0,8020473.0,,,,262.0,,,
2024-11-10,3592406772.350971,1947885545.0,1201168706.0,,3359346.666666667,38482400.0,,42084368.87319666,331893971.3616013,3693723.3333333335,2031.116173120729,,,15492540.0,112.0,8343766.0,,,,262.0,,,
2024-11-11,3593818655.3315005,1949221891.0,1201561227.0,,3482098.333333333,38257800.0,,42126182.89445709,331700758.2589112,3698248.466666667,2036.378132118451,,,15278246.0,112.0,8489793.0,,,,262.0,,,
2024-11-12,3583117440.3120294,1966000475.0,1173082739.0,,3534139.0,38273000.0,,42325365.91571754,331715545.15622103,3708290.6,2041.6400911161727,,,15466951.0,112.0,9008519.0,,,,262.0,,,
2024-11-13,3570063744.959225,1959346646.0,1157966852.0,,3777074.6666666665,38235000.0,,43737548.60364465,339384732.05353093,3716549.733333333,2046.902050113896,,,15343970.0,112.0,8552951.0,,,,262.0,,,
2024-11-14,3587232881.606421,1979318441.0,1156186303.0,,3960153.3333333335,39160600.0,,42842302.29157175,339344318.9508407,3698205.866666666,2052.1640091116174,,,14334755.0,112.0,8385376.0,,,,262.0,,,
2024-11-15,3585302178.0718,1983735838.0,1150480902.0,,3697191.0,40304600.0,,50055170.79768068,331140705.8481506,3713822.0,2057.4259681093395,,,14141561.0,112.0,8029956.0,,,,262.0,,,
2024-11-16,3588846008.7371774,1985768395.0,1150970654.0,,3608708.0,41191200.0,,50545230.3037896,330998692.7454605,3669951.0,2062.6879271070616,,,13925919.0,302.0,8164632.0,,,,262.0,,,
2024-11-17,3588739186.402555,1986894326.0,1149092056.0,,3838252.0,41346800.0,,50224143.809898525,330839079.6427703,3646700.0,2067.949886104784,,,14002553.0,302.0,8852644.0,,,,262.0,,,
2024-11-18,3601101126.0679326,1992759834.0,1156246969.0,,3838252.0,41253200.0,,50577812.31600746,330702666.5400802,3646664.0,2073.211845102506,,,13561565.0,302.0,8511526.0,,,,262.0,,,
2024-11-19,3629303611.73331,2003645798.0,1173595473.0,,3865556.0,40974000.0,,51120395.82211638,330585453.4373899,3649389.0,2078.473804100228,,,13371650.0,302.0,8493254.0,,,,262.0,,,
2024-11-20,3654626935.398688,2017156744.0,1185292009.0,,3878635.0,41001600.0,,51727530.3282253,330389040.33469987,3663354.0,2083.73576309795,,,13354659.0,302.0,8160716.0,,,,262.0,,,
2024-11-21,3664337500.0640655,2025399227.0,1190835839.0,,4035502.0,41368600.0,,54512685.83433423,322243027.23200965,3679427.0,2088.997722095672,,,14065147.0,302.0,8195392.0,,,,262.0,,,
2024-11-22,3673217871.729444,2021102649.0,1197068998.0,,3985595.0,41213200.0,,54499057.34044316,330079414.12931955,3670386.0,2094.259681093394,,,12727854.0,302.0,8868056.0,,,,266.0,,,
2024-11-23,3723031382.3948216,2042821291.0,1220893532.0,,3766972.0,41253600.0,,51332951.84655208,337954201.0266294,3699233.0,2099.5216400911163,,,12656487.0,302.0,8650447.0,,,,266.0,,,
2024-11-24,3717983047.0601993,2043222979.0,1222483368.0,,3848968.0,41473200.0,,51853517.352661006,329800187.9239392,3701531.0,2104.7835990888384,,,12711834.0,302.0,8884789.0,,,,266.0,,,
2024-11-25,3718907798.725577,2040922134.0,1223970601.0,,3848968.0,42403200.0,,54658659.85876993,329631774.8212491,3701531.0,2110.0455580865605,,,12314631.0,302.0,7453621.0,,,,266.0,,,
2024-11-26,3689838495.3909545,2053466718.0,1177937434.0,,3859474.0,42493400.0,,59092976.364878856,329497761.7185589,3723999.0,2115.3075170842826,,,12281775.0,302.0,7482260.0,,,,280.0,,,
2024-11-27,3696990470.0563326,2048506549.0,1183087620.0,,3926959.0,42143000.0,,58817950.87098778,337330948.6158688,3716309.0,2120.5694760820047,,,12138780.0,302.0,7319651.0,,,,280.0,,,
2024-11-28,3706108081.721711,2054851351.0,1187069393.0,,3701362.0,42563200.0,,66099304.37709671,329251335.51317865,3739447.0,2125.8314350797264,,,11689501.0,302.0,7140480.0,,,,280.0,,,
2024-11-29,3737074287.387088,2072010430.0,1190459806.0,,3852382.0,43860600.0,,66996347.88320563,337055722.4104885,3731116.0,2131.0933940774485,,,11580083.0,302.0,7525098.0,,,,269.0,,,
2024-11-30,3745874447.052466,2074998626.0,1195705462.0,,3862504.0,43429600.0,,67903482.38931456,336900109.3077983,3736882.0,2136.3553530751706,,,11710103.0,302.0,7624975.0,,,,265.0,,,
2024-12-01,3756944988.217844,2086071892.5,1194825865.0,,3739189.0,43415800.0,,69059378.89542347,336771696.20510817,3748030.0,2141.6173120728927,,,11863059.0,302.0,7447369.0,,,,265.0,,,
2024-12-02,3774563100.383221,2097166692.0,1195886289.0,,3739189.0,43269000.0,,72663519.40153241,336634483.10241795,5026610.0,2146.879271070615,,,11957161.0,302.0,8217443.0,,,,265.0,,,
2024-12-03,3786333745.5485992,2111490332.5,1192617659.0,,3738625.0,43523000.0,,72825231.90764134,336442069.9997278,5019698.0,2152.141230068337,,,12123777.0,302.0,8550633.0,,,,265.0,,,
2024-12-04,3805931273.580644,2134607769.0,1191815878.0,,3743212.0,43306800.0,,74186471.41375026,328313656.8970377,5042007.0,2157.403189066059,,,12229278.0,302.0,12683475.0,,,,266.8666666666667,,,
2024-12-05,3803993772.612688,2117939584.5,1194649497.0,,3844282.0,44303800.0,,76090013.91985917,336112443.7943476,5049449.0,2162.665148063781,,,12310811.0,302.0,13691158.0,,,,268.7333333333333,,,
2024-12-06,3784720364.644733,2103203739.0,1189892730.0,,4066738.0,45125200.0,,77294832.42596811,336044030.69165736,5071882.0,2167.927107061503,,,12185942.0,298.0,11832534.0,,,,270.6,,,
2024-12-07,3815083043.8585954,2131551293.5,1189117107.0,,3898197.0,45338600.0,,79076010.11389521,335858017.5889673,5065154.0,2429.1890660592253,,,12235686.0,298.0,12939979.0,,,,272.46666666666664,,,
2024-12-08,3842405123.072458,2166543969.0,1188728954.0,,3903165.0,45151200.0,,80741467.80182232,327705604.4862771,5078168.0,2434.4510250569474,,,12342845.0,298.0,12206743.0,,,,274.3333333333333,,,
2024-12-09,3880296832.28632,2198433146.5,1193346706.0,,4188200.0,45112800.0,,81357792.48974943,327570791.383587,5078168.0,2439.71298405467,,,12362448.0,298.0,12843766.0,,,,276.2,,,
2024-12-10,3912068241.500183,2223183078.0,1201699411.0,,4196980.0,45001400.0,,81995225.17767653,327413578.2808968,5089635.0,2444.974943052392,,,12180387.0,298.0,11305526.0,,,,278.06666666666666,,,
