date,Exchange Inflow CDD
2017-10-24,1387517.03157814
2017-10-25,245687.35426529
2017-10-26,602197.65072397
2017-10-27,304222.14358092
2017-10-28,679539.34625146
2017-10-29,1153391.54088768
2017-10-30,3273690.33974321
2017-10-31,2142513.87860594
2017-11-01,1295636.14718241
2017-11-02,2843239.09824505
2017-11-03,4466921.31248787
2017-11-04,512911.74576212
2017-11-05,1132701.18901845
2017-11-06,769475.78487176
2017-11-07,3362577.03631442
2017-11-08,1166288.42779425
2017-11-09,1036470.68874978
2017-11-10,2831007.09071384
2017-11-11,1349898.85926027
2017-11-12,60918925.78174715
2017-11-13,5085043.66407027
2017-11-14,842534.81855817
2017-11-15,1444744.89420172
2017-11-16,461283.35545021
2017-11-17,2298076.08318455
2017-11-18,219988.31568713
2017-11-19,404599.70189416
2017-11-20,423672.16557077
2017-11-21,648437.40149861
2017-11-22,498913.4576684
2017-11-23,523972.11413212
2017-11-24,1823760.60072926
2017-11-25,330065.57390343
2017-11-26,645639.3978574
2017-11-27,1027033.1091474
2017-11-28,2291577.03654595
2017-11-29,1715588.11439152
2017-11-30,1735654.82670383
2017-12-01,1911480.3752099
2017-12-02,805298.8941269
2017-12-03,721316.6479047
2017-12-04,1065699.4523837
2017-12-05,756753.68362274
2017-12-06,1245764.04891308
2017-12-07,9167042.93102025
2017-12-08,3504643.49855766
2017-12-09,1451626.98790999
2017-12-10,2193683.12311391
2017-12-11,2005572.43448121
2017-12-12,861437.97004966
2017-12-13,2389177.35347224
2017-12-14,1511569.34676762
2017-12-15,1123118.2989965
2017-12-16,727527.00618184
2017-12-17,1075221.2092036
2017-12-18,1027809.3597254
2017-12-19,934268.43177929
2017-12-20,1555159.33868272
2017-12-21,1282617.58709387
2017-12-22,5390076.22051711
2017-12-23,3226063.58936305
2017-12-24,1153189.35157432
2017-12-25,478131.93722494
2017-12-26,2466301.34222375
2017-12-27,899469.17990493
2017-12-28,540499.63030935
2017-12-29,888072.79720565
2017-12-30,1710136.01653015
2017-12-31,2542441.76716825
2018-01-01,519402.72862199
2018-01-02,3472898.1661422
2018-01-03,1123874.18731813
2018-01-04,1059235.88699371
2018-01-05,1061372.62543204
2018-01-06,855738.76389984
2018-01-07,1139182.095566
2018-01-08,822836.63377582
2018-01-09,1472294.06444106
2018-01-10,2508516.23663217
2018-01-11,954082.08047756
2018-01-12,1628443.60905049
2018-01-13,530449.30810367
2018-01-14,323586.01590849
2018-01-15,730308.05365102
2018-01-16,2531533.21232921
2018-01-17,1215421.04524191
2018-01-18,1469529.75009712
2018-01-19,3487279.56523654
2018-01-20,258091.41657663
2018-01-21,461214.8210202
2018-01-22,519807.32765788
2018-01-23,1052295.37822322
2018-01-24,398844.46118161
2018-01-25,336364.47883966
2018-01-26,407169.06220011
2018-01-27,252009.37292574
2018-01-28,289916.1081486
2018-01-29,538714.10877228
2018-01-30,689432.37539351
2018-01-31,786741.41726571
2018-02-01,6134338.0645878
2018-02-02,2525464.74246193
2018-02-03,358913.91004353
2018-02-04,1099919.83656571
2018-02-05,3030364.11902005
2018-02-06,2602347.58165026
2018-02-07,926180.63488186
2018-02-08,795647.62478622
2018-02-09,275498.0160077
2018-02-10,202529.13241255
2018-02-11,184438.69272984
2018-02-12,326292.03534639
2018-02-13,302306.40331689
2018-02-14,461486.34544634
2018-02-15,345031.13325525
2018-02-16,200835.80095658
2018-02-17,237619.72070578
2018-02-18,246959.5115778
2018-02-19,196681.59509942
2018-02-20,2859175.90052711
2018-02-21,477924.30338999
2018-02-22,14421184.21576447
2018-02-23,609559.85932857
2018-02-24,219795.15035863
2018-02-25,222436.66953563
2018-02-26,526567.21933748
2018-02-27,366707.09881389
2018-02-28,1177670.7182359
2018-03-01,719875.7452651
2018-03-02,273187.9336593
2018-03-03,155713.54247997
2018-03-04,238256.16847661
2018-03-05,917435.90234858
2018-03-06,280682.71851195
2018-03-07,436145.15722459
2018-03-08,357182.68480105
2018-03-09,870613.2243767
2018-03-10,229220.51969311
2018-03-11,430100.97657364
2018-03-12,240940.22955233
2018-03-13,234150.52788089
2018-03-14,597259.29083068
2018-03-15,1204058.74138421
2018-03-16,566552.66775871
2018-03-17,247850.1743559
2018-03-18,721740.35271486
2018-03-19,722166.7343419
2018-03-20,296834.82322811
2018-03-21,312129.99245543
2018-03-22,323887.23650252
2018-03-23,269267.10527785
2018-03-24,311922.0156846
2018-03-25,211626.03667015
2018-03-26,374685.40743463
2018-03-27,402693.6849189
2018-03-28,296044.01216399
2018-03-29,2661910.34204707
2018-03-30,862635.33931174
2018-03-31,1101285.15926454
2018-04-01,1640013.4305697
2018-04-02,863641.9403844
2018-04-03,352002.67746305
2018-04-04,467852.53186454
2018-04-05,633085.26113832
2018-04-06,258308.2122488
2018-04-07,309974.85593308
2018-04-08,168637.19236826
2018-04-09,355709.60268924
2018-04-10,387504.66502877
2018-04-11,294474.22644209
2018-04-12,765206.93397131
2018-04-13,470155.96206013
2018-04-14,205854.21835633
2018-04-15,196215.46417693
2018-04-16,965483.68554474
2018-04-17,324477.24776227
2018-04-18,276533.05341488
2018-04-19,418065.54599779
2018-04-20,688466.33290998
2018-04-21,290089.56760035
2018-04-22,179896.98245649
2018-04-23,346929.93796383
2018-04-24,864949.67124613
2018-04-25,493851.79445435
2018-04-26,388126.92908117
2018-04-27,580725.35858428
2018-04-28,251786.34193279
2018-04-29,227610.29069739
2018-04-30,385331.46850524
2018-05-01,306351.82981938
2018-05-02,422305.04393984
2018-05-03,374079.12899302
2018-05-04,541972.62485097
2018-05-05,1095668.69197944
2018-05-06,282280.37720889
2018-05-07,404202.11501543
2018-05-08,409981.51814057
2018-05-09,473789.20798016
2018-05-10,760048.21613392
2018-05-11,909268.61611066
2018-05-12,280908.21255527
2018-05-13,539172.80885714
2018-05-14,322034.17521477
2018-05-15,282356.3783784
2018-05-16,322959.04619521
2018-05-17,209423.23121199
2018-05-18,289416.69912762
2018-05-19,118917.40896635
2018-05-20,107061.55709116
2018-05-21,352691.15347264
2018-05-22,815409.91174024
2018-05-23,839866.50695461
2018-05-24,392980.19726769
2018-05-25,1017981.04473429
2018-05-26,231163.22177766
2018-05-27,182130.49387417
2018-05-28,408293.02195001
2018-05-29,357018.12600871
2018-05-30,384345.52203097
2018-05-31,477230.86155973
2018-06-01,201743.05385807
2018-06-02,162544.35888501
2018-06-03,268718.67127257
2018-06-04,242246.09414818
2018-06-05,448100.64643381
2018-06-06,256158.58822307
2018-06-07,373960.06062964
2018-06-08,220518.50398731
2018-06-09,407003.77925193
2018-06-10,547953.848845
2018-06-11,845436.01505611
2018-06-12,534919.80023197
2018-06-13,855932.47381532
2018-06-14,352364.94249061
2018-06-15,246204.48743991
2018-06-16,221915.15227397
2018-06-17,489223.04649115
2018-06-18,694659.107889
2018-06-19,294757.93649746
2018-06-20,778362.58680505
2018-06-21,266430.51970228
2018-06-22,564982.43132826
2018-06-23,340818.69556057
2018-06-24,866353.90679811
2018-06-25,357167.93042592
2018-06-26,484799.42094319
2018-06-27,583246.40144012
2018-06-28,1079120.72117422
2018-06-29,925766.54300133
2018-06-30,251157.46071952
2018-07-01,153504.53501814
2018-07-02,328584.20264966
2018-07-03,362559.71776575
2018-07-04,282110.62894973
2018-07-05,149149.70751793
2018-07-06,227124.06537439
2018-07-07,224147.23136035
2018-07-08,274312.3922748
2018-07-09,317847.14408642
2018-07-10,914937.70766234
2018-07-11,310251.44610016
2018-07-12,337217.27878515
2018-07-13,3296809.14360728
2018-07-14,97244.54877474
2018-07-15,384068.39722905
2018-07-16,1332153.40845076
2018-07-17,451598.98417841
2018-07-18,822765.03436625
2018-07-19,620304.61948033
2018-07-20,469402.44499907
2018-07-21,1076582.09509089
2018-07-22,128845.3037875
2018-07-23,351966.22101104
2018-07-24,1086130.20203607
2018-07-25,1320751.21543768
2018-07-26,446586.82309704
2018-07-27,356463.31599445
2018-07-28,332360.49365261
2018-07-29,374900.35550275
2018-07-30,461465.52500764
2018-07-31,475917.72616058
2018-08-01,236047.02199649
2018-08-02,429906.72329608
2018-08-03,502096.65754587
2018-08-04,402940.49463415
2018-08-05,181924.65119671
2018-08-06,2463579.62512662
2018-08-07,209688.38639379
2018-08-08,474026.03173163
2018-08-09,302522.41461594
2018-08-10,864238.47631871
2018-08-11,291255.11026427
2018-08-12,117002.05048799
2018-08-13,912265.28866218
2018-08-14,925710.72657078
2018-08-15,1602267.17969418
2018-08-16,308279.1159158
2018-08-17,474416.04432491
2018-08-18,229011.37638962
2018-08-19,228562.48499884
2018-08-20,608074.17977083
2018-08-21,1234185.33996695
2018-08-22,353346.47046353
2018-08-23,317290.80043992
2018-08-24,644477.34397959
2018-08-25,263984.66222559
2018-08-26,247435.08854505
2018-08-27,185177.84923518
2018-08-28,408003.02942335
2018-08-29,507719.65712943
2018-08-30,723730.18552595
2018-08-31,742252.76710282
2018-09-01,261630.01831487
2018-09-02,176977.206856
2018-09-03,361305.90631379
2018-09-04,354092.8247732
2018-09-05,813814.24646525
2018-09-06,1450879.60882901
2018-09-07,473989.74180057
2018-09-08,244723.17643235
2018-09-09,1555036.60082274
2018-09-10,1326144.31942662
2018-09-11,485396.23724695
2018-09-12,715639.16698357
2018-09-13,973133.89977266
2018-09-14,241863.73563908
2018-09-15,243385.66847637
2018-09-16,145075.07811254
2018-09-17,316658.12785083
2018-09-18,332507.49387252
2018-09-19,377015.10344509
2018-09-20,521207.82678973
2018-09-21,536139.8214926
2018-09-22,217869.23012379
2018-09-23,124731.49369455
2018-09-24,356316.77918503
2018-09-25,1031912.56434914
2018-09-26,316612.26433245
2018-09-27,336783.42584624
2018-09-28,1841631.1938054
2018-09-29,178031.10912876
2018-09-30,300877.66055147
2018-10-01,385414.87787561
2018-10-02,300162.58830677
2018-10-03,278245.45201674
2018-10-04,610653.13632024
2018-10-05,153498.16041026
2018-10-06,97191.23366436
2018-10-07,266244.81298552
2018-10-08,263206.05303851
2018-10-09,254435.70411612
2018-10-10,240596.4665948
2018-10-11,635050.38453823
2018-10-12,417868.94594407
2018-10-13,200838.45071708
2018-10-14,263879.94116677
2018-10-15,792759.61896735
2018-10-16,274628.23206819
2018-10-17,260479.13420632
2018-10-18,311292.69289067
2018-10-19,395239.56461503
2018-10-20,107178.52675743
2018-10-21,120368.72489763
2018-10-22,222299.9319478
2018-10-23,316350.4914322
2018-10-24,265388.66818735
2018-10-25,337166.42308712
2018-10-26,193025.73473328
2018-10-27,91401.07804745
2018-10-28,225904.8104129
2018-10-29,282648.42629167
2018-10-30,370836.55847647
2018-10-31,338461.1733902
2018-11-01,282343.74011937
2018-11-02,377557.42716672
2018-11-03,180461.46808582
2018-11-04,309811.00414198
2018-11-05,284184.32210857
2018-11-06,602891.47406446
2018-11-07,382440.77824406
2018-11-08,295391.93075454
2018-11-09,770330.98526023
2018-11-10,313896.11391085
2018-11-11,178026.97136216
2018-11-12,393470.03412961
2018-11-13,1254432.08981118
2018-11-14,1927184.09202737
2018-11-15,2400919.26277477
2018-11-16,1218109.27698851
2018-11-17,398780.61683543
2018-11-18,510337.62065923
2018-11-19,3765754.48241484
2018-11-20,4202674.58321029
2018-11-21,1198697.15213333
2018-11-22,500687.04197117
2018-11-23,1451296.17060533
2018-11-24,2884266.80025352
2018-11-25,2400968.94382292
2018-11-26,3037593.33403731
2018-11-27,1342173.69657633
2018-11-28,1648412.61077418
2018-11-29,690634.98871949
2018-11-30,323204.64225344
2018-12-01,256017.65676534
2018-12-02,314887.19826217
2018-12-03,988728.84201116
2018-12-04,775729.48879257
2018-12-05,10707679.26994052
2018-12-06,3534514.79134921
2018-12-07,2417675.69888089
2018-12-08,603636.61141119
2018-12-09,277686.3729816
2018-12-10,333813.84848198
2018-12-11,1577543.84442387
2018-12-12,408236.48298895
2018-12-13,666831.59002226
2018-12-14,861302.44648113
2018-12-15,394970.66897419
2018-12-16,396080.9177293
2018-12-17,1083027.37372877
2018-12-18,1233316.63525502
2018-12-19,1137332.95796523
2018-12-20,1050117.2614723
2018-12-21,645951.38271277
2018-12-22,230115.06526383
2018-12-23,503473.69691249
2018-12-24,661047.52806607
2018-12-25,347193.17474051
2018-12-26,537110.40643745
2018-12-27,801747.22985282
2018-12-28,1812607.02489011
2018-12-29,262749.3349448
2018-12-30,239595.08085024
2018-12-31,922221.07238675
2019-01-01,308443.07923184
2019-01-02,239128.4854263
2019-01-03,1319953.55477981
2019-01-04,304988.15590894
2019-01-05,297801.61881522
2019-01-06,298151.11407762
2019-01-07,247115.15172084
2019-01-08,265720.22645594
2019-01-09,452866.38783286
2019-01-10,461358.4104448
2019-01-11,336486.40705906
2019-01-12,161492.92369235
2019-01-13,310456.2632341
2019-01-14,868799.61423503
2019-01-15,436129.51380532
2019-01-16,258949.49322781
2019-01-17,252342.34062847
2019-01-18,191763.85051272
2019-01-19,139481.33014493
2019-01-20,118450.32967641
2019-01-21,212287.13981025
2019-01-22,272319.92135965
2019-01-23,206645.57338137
2019-01-24,262285.67995118
2019-01-25,292343.67050977
2019-01-26,135002.78493466
2019-01-27,340678.69711667
2019-01-28,689651.29726927
2019-01-29,577179.26447264
2019-01-30,283305.07962403
2019-01-31,726620.82821657
2019-02-01,268034.65088113
2019-02-02,164778.64445134
2019-02-03,203172.67069687
2019-02-04,241168.58170682
2019-02-05,290678.44166907
2019-02-06,612566.20632382
2019-02-07,2628575.18416779
2019-02-08,448054.63257153
2019-02-09,199324.01175211
2019-02-10,250166.25757176
2019-02-11,373275.18992066
2019-02-12,400354.83813084
2019-02-13,382556.25731034
2019-02-14,401951.44778582
2019-02-15,324989.19391476
2019-02-16,312756.30978509
2019-02-17,139455.45114749
2019-02-18,486542.16313565
2019-02-19,655783.27868806
2019-02-20,339857.2582358
2019-02-21,304840.17517425
2019-02-22,250757.1890818
2019-02-23,205633.19701601
2019-02-24,309757.70859348
2019-02-25,433102.80003664
2019-02-26,404819.63326113
2019-02-27,447098.04930564
2019-02-28,266398.40803825
2019-03-01,281181.59875187
2019-03-02,118303.54909199
2019-03-03,207888.20554662
2019-03-04,347943.65925972
2019-03-05,540448.74066981
2019-03-06,474826.19882834
2019-03-07,285419.69961235
2019-03-08,269720.09765291
2019-03-09,229379.08407873
2019-03-10,350923.15186126
2019-03-11,524127.63646324
2019-03-12,768926.20820271
2019-03-13,272044.75190953
2019-03-14,374600.62868068
2019-03-15,329915.70806297
2019-03-16,193397.94899233
2019-03-17,158018.70883722
2019-03-18,459543.66452723
2019-03-19,999518.69501947
2019-03-20,476780.84563674
2019-03-21,2449364.56674827
2019-03-22,180708.26469655
2019-03-23,221023.86496403
2019-03-24,275540.25751123
2019-03-25,349322.88393932
2019-03-26,419881.45191191
2019-03-27,573658.70869309
2019-03-28,342239.76510084
2019-03-29,340001.89086597
2019-03-30,186989.14368284
2019-03-31,1156293.58553663
2019-04-01,395982.18105501
2019-04-02,1205473.25240787
2019-04-03,1113662.55530949
2019-04-04,592303.47687382
2019-04-05,983887.67986595
2019-04-06,288383.67949027
2019-04-07,708065.6964896
2019-04-08,1415118.65203536
2019-04-09,583524.14865203
2019-04-10,467607.5916252
2019-04-11,577812.66750064
2019-04-12,222823.53865901
2019-04-13,145426.7798019
2019-04-14,168531.73455092
2019-04-15,812165.60721707
2019-04-16,497943.2075264
2019-04-17,556386.87659639
2019-04-18,318558.62055182
2019-04-19,259313.49746567
2019-04-20,153951.79896903
2019-04-21,1178299.18290478
2019-04-22,858325.26951468
2019-04-23,463498.80114645
2019-04-24,1415547.19520573
2019-04-25,1345872.44541364
2019-04-26,1876233.1251408
2019-04-27,1239469.85796899
2019-04-28,202374.80200063
2019-04-29,460232.56641888
2019-04-30,247783.54502556
2019-05-01,515372.70813695
2019-05-02,327264.39375031
2019-05-03,539091.51161293
2019-05-04,254438.64509838
2019-05-05,163976.71020233
2019-05-06,310706.39383454
2019-05-07,1418932.87245294
2019-05-08,463908.05515189
2019-05-09,549381.6824667
2019-05-10,1581167.57665901
2019-05-11,1137823.24654521
2019-05-12,920144.22754143
2019-05-13,1094497.06488947
2019-05-14,16945333.30568174
2019-05-15,4093718.01770416
2019-05-16,1203915.93081155
2019-05-17,775644.49402047
2019-05-18,497092.95882915
2019-05-19,504314.21740653
2019-05-20,622018.38654597
2019-05-21,841585.57105591
2019-05-22,539472.93596995
2019-05-23,484285.59150515
2019-05-24,645015.90797895
2019-05-25,184618.48516461
2019-05-26,537736.12335893
2019-05-27,946102.10656269
2019-05-28,598545.67449851
2019-05-29,521986.40066333
2019-05-30,735703.08742516
2019-05-31,679815.84497785
2019-06-01,429796.54723798
2019-06-02,411495.79094284
2019-06-03,17721007.21974757
2019-06-04,640175.11598667
2019-06-05,448040.90557634
2019-06-06,281608.30978051
2019-06-07,324566.95088238
2019-06-08,375319.57734809
2019-06-09,174853.58902952
2019-06-10,422835.27342195
2019-06-11,376646.65740284
2019-06-12,3048190.95773178
2019-06-13,358169.42548956
2019-06-14,562809.91679143
2019-06-15,423051.06175071
2019-06-16,963338.30843055
2019-06-17,685885.00075243
2019-06-18,731080.55804912
2019-06-19,398299.46001497
2019-06-20,589615.84148816
2019-06-21,1020737.69922364
2019-06-22,2356851.47588501
2019-06-23,608269.2440989
2019-06-24,1150100.09809177
2019-06-25,6904389.63123732
2019-06-26,4181444.03071194
2019-06-27,5444129.28528187
2019-06-28,16402528.72030124
2019-06-29,542239.23553204
2019-06-30,14899694.81651835
2019-07-01,879309.12052761
2019-07-02,751448.64675125
2019-07-03,827797.18422456
2019-07-04,474656.92327947
2019-07-05,394370.26807881
2019-07-06,180299.00006571
2019-07-07,279956.75720059
2019-07-08,2439246.508999
2019-07-09,1069474.19335436
2019-07-10,1326144.00837529
2019-07-11,4338917.54859316
2019-07-12,712422.28257249
2019-07-13,510528.16920119
2019-07-14,529515.52086351
2019-07-15,667072.04051512
2019-07-16,687067.56450493
2019-07-17,914425.06490427
2019-07-18,1786405.89621172
2019-07-19,11606746.24238411
2019-07-20,225768.59174805
2019-07-21,130571.61353287
2019-07-22,248834.16899318
2019-07-23,374739.1167832
2019-07-24,44303286.53630944
2019-07-25,5567171.12269933
2019-07-26,545983.04673348
2019-07-27,200198.51578148
2019-07-28,332118.59387975
2019-07-29,253248545.61775225
2019-07-30,322362.07824734
2019-07-31,543410.96556478
2019-08-01,648075.05021691
2019-08-02,525579.40120714
2019-08-03,220903.66646682
2019-08-04,535874.28644958
2019-08-05,744100.05299535
2019-08-06,693111.74640925
2019-08-07,562047.08617039
2019-08-08,1187740.01557192
2019-08-09,521950.56191864
2019-08-10,406494.65745865
2019-08-11,705698.16465558
2019-08-12,338847.72177804
2019-08-13,501304.06845764
2019-08-14,535604.05009022
2019-08-15,617640.14138707
2019-08-16,541702.62616282
2019-08-17,181023.97504078
2019-08-18,257358.18761358
2019-08-19,686479.52486982
2019-08-20,408705.40973807
2019-08-21,910981.92375564
2019-08-22,348268.69058837
2019-08-23,273840.94903919
2019-08-24,196673.48680597
2019-08-25,135552.14939466
2019-08-26,523584.62073283
2019-08-27,2361668.74534838
2019-08-28,363008.58875561
2019-08-29,437407.31895071
2019-08-30,169185.25044979
2019-08-31,96180.12869985
2019-09-01,107338.09317067
2019-09-02,394205.74460739
2019-09-03,1709821.84156792
2019-09-04,348097.46564511
2019-09-05,746083.43155469
2019-09-06,533047.03897218
2019-09-07,104150.50099604
2019-09-08,265286.16901989
2019-09-09,1349284.39482749
2019-09-10,255607.72525231
2019-09-11,428641.50739619
2019-09-12,397502.11699082
2019-09-13,304043.83372716
2019-09-14,157282.13164808
2019-09-15,137345.95530683
2019-09-16,352788.65118094
2019-09-17,270402.89012763
2019-09-18,8357395.96240802
2019-09-19,656746.49827962
2019-09-20,570625.46725606
2019-09-21,193264.56637433
2019-09-22,161724.09855132
2019-09-23,289438.132256
2019-09-24,7794652.9948725
2019-09-25,1134123.38805904
2019-09-26,931701.30614848
2019-09-27,1036242.7523037
2019-09-28,268463.55324351
2019-09-29,219428.97626102
2019-09-30,2431090.29870241
2019-10-01,279842.96745949
2019-10-02,371142.71801336
2019-10-03,311297.0888275
2019-10-04,922526.92072092
2019-10-05,97645.35788096
2019-10-06,311466.69007426
2019-10-07,2427993.38430642
2019-10-08,591886.32993353
2019-10-09,486336.78013252
2019-10-10,1274222.76053363
2019-10-11,2358438.7205412
2019-10-12,191331.75692291
2019-10-13,185913.31367433
2019-10-14,74347424.15772861
2019-10-15,625761.04700697
2019-10-16,1187907.09045735
2019-10-17,817810.06965993
2019-10-18,1202813.75597076
2019-10-19,98663.13679463
2019-10-20,219885.72551802
2019-10-21,573801.4405373
2019-10-22,776850.0696592
2019-10-23,676397.14679234
2019-10-24,388405.30143405
2019-10-25,8042537.61385391
2019-10-26,960916.66493687
2019-10-27,305848.64198733
2019-10-28,590199.95477638
2019-10-29,652780.37091457
2019-10-30,1103974.02671604
2019-10-31,2902343.15235743
2019-11-01,27262437.89992005
2019-11-02,1357008.30108056
2019-11-03,181929.37028093
2019-11-04,308605.2618693
2019-11-05,643227.37104469
2019-11-06,3486469.73470266
2019-11-07,5995378.92650141
2019-11-08,748460.34924394
2019-11-09,126923.46931394
2019-11-10,149636.73101416
2019-11-11,218304.98369596
2019-11-12,1684023.78416338
2019-11-13,7121030.86607728
2019-11-14,262094.07392461
2019-11-15,3916688.56916749
2019-11-16,154834.70841285
2019-11-17,170042.29337681
2019-11-18,4198735.00401509
2019-11-19,318930.07353414
2019-11-20,394077.49004537
2019-11-21,3501599.80244194
2019-11-22,1234491.6301581
2019-11-23,228332.32399963
2019-11-24,353074.23792002
2019-11-25,962330.03099445
2019-11-26,703159.74110541
2019-11-27,6531260.1443103
2019-11-28,222220.54614436
2019-11-29,196661.43977283
2019-11-30,276896.99867
2019-12-01,210376.55248758
2019-12-02,637369.66945094
2019-12-03,693752.54553158
2019-12-04,669885.16778116
2019-12-05,310401.65239052
2019-12-06,258880.6922249
2019-12-07,161993.39276787
2019-12-08,123503.65858078
2019-12-09,408535.48890024
2019-12-10,309590.68680601
2019-12-11,635054.4353377
2019-12-12,382586.24440277
2019-12-13,377917.2997201
2019-12-14,258988.19152132
2019-12-15,694715.58263011
2019-12-16,364237.81726766
2019-12-17,753349.3219157
2019-12-18,568889.72139679
2019-12-19,900765.27454706
2019-12-20,5400066.11988743
2019-12-21,157654.39834434
2019-12-22,260909.39477556
2019-12-23,581048.16529239
2019-12-24,319330.71444207
2019-12-25,200356.19856406
2019-12-26,260554.42041641
2019-12-27,818242.26143307
2019-12-28,157876.34245437
2019-12-29,155668.76539855
2019-12-30,728047.18925078
2019-12-31,447161.75224151
2020-01-01,312010.12865483
2020-01-02,384611.98624063
2020-01-03,393751.04297784
2020-01-04,275259.96162991
2020-01-05,272405.80210237
2020-01-06,518656.71731357
2020-01-07,1127073.28878156
2020-01-08,575640.5356243
2020-01-09,426895.4847465
2020-01-10,929660.15166996
2020-01-11,200373.93144815
2020-01-12,374120.31105624
2020-01-13,284174.84350856
2020-01-14,927675.42901855
2020-01-15,1229903.96313339
2020-01-16,543963.57944887
2020-01-17,506487.02718623
2020-01-18,251391.27152041
2020-01-19,226253.13411949
2020-01-20,376860.97393967
2020-01-21,295641.48684488
2020-01-22,271175.91686926
2020-01-23,4107893.92693493
2020-01-24,208430.56991965
2020-01-25,149552.73210725
2020-01-26,204576.51298517
2020-01-27,543187.33351878
2020-01-28,640473.87166671
2020-01-29,730153.56414597
2020-01-30,1267720.19064537
2020-01-31,406806.57307729
2020-02-01,169134.66932956
2020-02-02,458818.51036407
2020-02-03,373182.88155885
2020-02-04,338773.60573376
2020-02-05,1351575.75448863
2020-02-06,497732.37189434
2020-02-07,406689.88115128
2020-02-08,244347.05625479
2020-02-09,634648.6478979
2020-02-10,656715.74042115
2020-02-11,1117573.46010281
2020-02-12,1178123.64804745
2020-02-13,879498.82147317
2020-02-14,787985.96759116
2020-02-15,866834.04149429
2020-02-16,283404.18758993
2020-02-17,935639.93125278
2020-02-18,403126.72923722
2020-02-19,987570.15336447
2020-02-20,655292.15466485
2020-02-21,517660.23359425
2020-02-22,412676.55440595
2020-02-23,271690.8207538
2020-02-24,335575.48100541
2020-02-25,884868.83046722
2020-02-26,1050043.44538304
2020-02-27,495337.32402906
2020-02-28,786184.29980883
2020-02-29,211533.40495789
2020-03-01,208006.89531733
2020-03-02,993575.00934221
2020-03-03,337054.30529859
2020-03-04,391151.29502804
2020-03-05,435237.34194289
2020-03-06,319607.0851736
2020-03-07,374282.76983126
2020-03-08,592850.57989273
2020-03-09,7141780.07785739
2020-03-10,2438320.14746526
2020-03-11,1418070.70648204
2020-03-12,9854824.66532837
2020-03-13,16417048.34978913
2020-03-14,3098917.23030723
2020-03-15,1232382.27787037
2020-03-16,5281201.42641581
2020-03-17,1098815.73708464
2020-03-18,640098.00288324
2020-03-19,963271.24761255
2020-03-20,1128007.30035365
2020-03-21,314948.61711194
2020-03-22,1227985.65535893
2020-03-23,1711975.97064115
2020-03-24,795443.95645091
2020-03-25,780132.40472659
2020-03-26,831348.71328969
2020-03-27,1564137.24616041
2020-03-28,358928.4923145
2020-03-29,486600.53336784
2020-03-30,665591.66167291
2020-03-31,539977.75405239
2020-04-01,414072.51556125
2020-04-02,1271064.68348901
2020-04-03,313118.3494966
2020-04-04,956105.4534458
2020-04-05,291694.97819943
2020-04-06,1500809.11084332
2020-04-07,2977782.44210688
2020-04-08,824644.89001708
2020-04-09,3428885.80751991
2020-04-10,411416.98462335
2020-04-11,436542.75667418
2020-04-12,143798.08043286
2020-04-13,315834.64855207
2020-04-14,451999.45141298
2020-04-15,371411.5090924
2020-04-16,588306.79970437
2020-04-17,2400749.18652302
2020-04-18,246169.82748812
2020-04-19,1077230.6445561
2020-04-20,1325941.44144801
2020-04-21,433045.24755578
2020-04-22,216125.15096352
2020-04-23,1351041.93135199
2020-04-24,695448.17452252
2020-04-25,795550.10858819
2020-04-26,273063.83244127
2020-04-27,495618.54469843
2020-04-28,235580.68308574
2020-04-29,8408342.16833866
2020-04-30,3232015.5814473
2020-05-01,704773.84520702
2020-05-02,339273.50221722
2020-05-03,469987.93124351
2020-05-04,609148.5890303
2020-05-05,707511.97280555
2020-05-06,1236647.35976601
2020-05-07,3285031.47975445
2020-05-08,2359323.80582246
2020-05-09,1178292.85257216
2020-05-10,705859.18701583
2020-05-11,1797225.22678947
2020-05-12,644202.24801117
2020-05-13,642253.26552152
2020-05-14,1119150.10710013
2020-05-15,545816.57678371
2020-05-16,228600.71905521
2020-05-17,710659.86798744
2020-05-18,908219.10740934
2020-05-19,679678.97221394
2020-05-20,498402.07043128
2020-05-21,486508.39548298
2020-05-22,1261966.46242672
2020-05-23,207057.13601187
2020-05-24,348671.30649945
2020-05-25,470465.26147872
2020-05-26,1168770.81459195
2020-05-27,291824.0864077
2020-05-28,2150825.68376868
2020-05-29,715185.95882312
2020-05-30,423237.29859796
2020-05-31,266235.86265851
2020-06-01,630905.67221771
2020-06-02,2053871.37694417
2020-06-03,385327.80645257
2020-06-04,412910.33295971
2020-06-05,966450.61114273
2020-06-06,272885.92427905
2020-06-07,218098.61587565
2020-06-08,425318.97154433
2020-06-09,601030.10687679
2020-06-10,470160.4738852
2020-06-11,863941.44193572
2020-06-12,321040.7104318
2020-06-13,344493.26095806
2020-06-14,232724.60883733
2020-06-15,388620.92939071
2020-06-16,856040.44450945
2020-06-17,290771.89726598
2020-06-18,401944.33563604
2020-06-19,315981.29158723
2020-06-20,202528.81909056
2020-06-21,248678.41449975
2020-06-22,2603410.74376612
2020-06-23,451589.95068187
2020-06-24,778244.0624414
2020-06-25,350864.22042004
2020-06-26,1341985.50813518
2020-06-27,530811.52853324
2020-06-28,398242.36271749
2020-06-29,586460.98634508
2020-06-30,598340.01698509
2020-07-01,959005.60286592
2020-07-02,390265.32353752
2020-07-03,247311.87991938
