date,Fees USD (Total)
2012-06-15,218.15227057
2012-06-16,176.68265124
2012-06-17,163.45280422
2012-06-18,175.95726352
2012-06-19,163.98784347
2012-06-20,144.74062983
2012-06-21,210.13614186
2012-06-22,135.55484387
2012-06-23,113.99739862
2012-06-24,92.98004125
2012-06-25,101.6886003
2012-06-26,117.34191954
2012-06-27,120.8469806
2012-06-28,104.1629666
2012-06-29,78.7198054
2012-06-30,93.26925111
2012-07-01,63.9989566
2012-07-02,124.17751789
2012-07-03,79.68083768
2012-07-04,86.49137129
2012-07-05,84.39533608
2012-07-06,108.92710259
2012-07-07,289.88948214
2012-07-08,78.20545564
2012-07-09,111.62214324
2012-07-10,173.0274198
2012-07-11,137.08941679
2012-07-12,105.0524594
2012-07-13,110.37583553
2012-07-14,115.57333707
2012-07-15,134.1492145
2012-07-16,180.92744733
2012-07-17,177.26655368
2012-07-18,240.59443643
2012-07-19,179.11467692
2012-07-20,319.24598998
2012-07-21,177.06294039
2012-07-22,152.26095441
2012-07-23,183.45341586
2012-07-24,137.48821154
2012-07-25,132.87405983
2012-07-26,161.82446426
2012-07-27,152.9665339
2012-07-28,182.77152493
2012-07-29,160.85057462
2012-07-30,181.77065063
2012-07-31,197.21290758
2012-08-01,191.21860419
2012-08-02,208.6571631
2012-08-03,271.96541094
2012-08-04,179.74372633
2012-08-05,279.09664281
2012-08-06,271.39493189
2012-08-07,210.13525661
2012-08-08,581.23630146
2012-08-09,192.27258209
2012-08-10,507.04171917
2012-08-11,220.27944437
2012-08-12,200.17865564
2012-08-13,307.60021697
2012-08-14,252.04422072
2012-08-15,450.19135758
2012-08-16,382.68866068
2012-08-17,357.53553277
2012-08-18,211.24861129
2012-08-19,174.16307664
2012-08-20,278.32635044
2012-08-21,243.55519815
2012-08-22,224.01152884
2012-08-23,210.41004406
2012-08-24,204.02089931
2012-08-25,251.6296421
2012-08-26,218.36965357
2012-08-27,315.5823594
2012-08-28,274.62110615
2012-08-29,263.69858562
2012-08-30,313.59124093
2012-08-31,309.73609417
2012-09-01,352.10502251
2012-09-02,311.78027049
2012-09-03,355.8862735
2012-09-04,308.06522361
2012-09-05,288.22980113
2012-09-06,285.72233958
2012-09-07,219.59630649
2012-09-08,245.51770761
2012-09-09,243.15570974
2012-09-10,268.73490225
2012-09-11,348.89582646
2012-09-12,233.02712578
2012-09-13,224.38517055
2012-09-14,235.9688688
2012-09-15,173.12056005
2012-09-16,175.27166511
2012-09-17,173.89830636
2012-09-18,274.41544155
2012-09-19,269.60297795
2012-09-20,220.94764089
2012-09-21,362.57851913
2012-09-22,186.44529409
2012-09-23,221.67494926
2012-09-24,341.56694887
2012-09-25,175.35635325
2012-09-26,239.90130933
2012-09-27,198.36718234
2012-09-28,735.929117
2012-09-29,176.7536641
2012-09-30,142.05541108
2012-10-01,205.72557602
2012-10-02,391.15220692
2012-10-03,237.07538235
2012-10-04,1687.40062034
2012-10-05,350.23713913
2012-10-06,279.30897258
2012-10-07,311.85367896
2012-10-08,320.87835783
2012-10-09,306.20847114
2012-10-10,284.10853429
2012-10-11,271.15009407
2012-10-12,245.40435708
2012-10-13,249.61975057
2012-10-14,200.91997477
2012-10-15,257.1955417
2012-10-16,296.37119674
2012-10-17,788.51526331
2012-10-18,203.33608974
2012-10-19,185.13430961
2012-10-20,210.90979506
2012-10-21,288.32834192
2012-10-22,295.3840034
2012-10-23,244.6759785
2012-10-24,248.19245507
2012-10-25,181.05674631
2012-10-26,185.59578667
2012-10-27,128.71572019
2012-10-28,135.98061434
2012-10-29,184.168351
2012-10-30,257.87586912
2012-10-31,257.17211562
2012-11-01,213.72340431
2012-11-02,283.41151633
2012-11-03,199.57014209
2012-11-04,210.70446152
2012-11-05,276.91181355
2012-11-06,279.95174334
2012-11-07,319.37550644
2012-11-08,275.72420537
2012-11-09,209.8306395
2012-11-10,234.69611159
2012-11-11,189.52546607
2012-11-12,196.48322797
2012-11-13,224.8937789
2012-11-14,252.00138552
2012-11-15,354.31278339
2012-11-16,375.15704304
2012-11-17,301.86664566
2012-11-18,316.81820475
2012-11-19,329.73140732
2012-11-20,330.00772654
2012-11-21,362.37895319
2012-11-22,271.87928191
2012-11-23,328.36371069
2012-11-24,270.04911774
2012-11-25,368.39820849
2012-11-26,324.54759243
2012-11-27,1000.60456276
2012-11-28,538.28482846
2012-11-29,369.30219803
2012-11-30,283.09737781
2012-12-01,332.23475946
2012-12-02,190.18326047
2012-12-03,231.89021493
2012-12-04,377.58063288
2012-12-05,364.26325888
2012-12-06,414.26363051
2012-12-07,328.47542015
2012-12-08,346.07002061
2012-12-09,325.62221158
2012-12-10,413.60250418
2012-12-11,426.99756762
2012-12-12,392.25366055
2012-12-13,618.33947935
2012-12-14,436.70284754
2012-12-15,328.35562447
2012-12-16,370.03524065
2012-12-17,440.13381277
2012-12-18,532.21000647
2012-12-19,475.92589883
2012-12-20,421.6961389
2012-12-21,498.79706866
2012-12-22,546.93708742
2012-12-23,418.65610604
2012-12-24,375.17479743
2012-12-25,311.22971019
2012-12-26,393.83037148
2012-12-27,495.74776178
2012-12-28,501.868852
2012-12-29,400.39082452
2012-12-30,471.30779543
2012-12-31,329.9358066
2013-01-01,338.04488039
2013-01-02,425.86390582
2013-01-03,504.64148349
2013-01-04,519.79202844
2013-01-05,421.35198818
2013-01-06,469.08766627
2013-01-07,488.36038994
2013-01-08,445.36510373
2013-01-09,451.46387875
2013-01-10,2169.01902515
2013-01-11,601.30339632
2013-01-12,521.99650028
2013-01-13,552.97679404
2013-01-14,498.77157486
2013-01-15,478.39141891
2013-01-16,607.20533999
2013-01-17,587.03012964
2013-01-18,590.61343909
2013-01-19,992.22161542
2013-01-20,517.93012038
2013-01-21,497.33704425
2013-01-22,572.70755167
2013-01-23,777.14055115
2013-01-24,743.81635479
2013-01-25,720.66460619
2013-01-26,856.64287867
2013-01-27,850.33173592
2013-01-28,807.7483755
2013-01-29,968.79062661
2013-01-30,687.39921222
2013-01-31,975.58114772
2013-02-01,1071.80958741
2013-02-02,1450.40861227
2013-02-03,1071.80833346
2013-02-04,923.85751979
2013-02-05,872.58916165
2013-02-06,682.93704114
2013-02-07,1075.64932846
2013-02-08,1116.27912962
2013-02-09,1067.63812744
2013-02-10,1083.63218747
2013-02-11,1202.5934891
2013-02-12,1220.25575057
2013-02-13,1358.26334611
2013-02-14,1182.81799965
2013-02-15,1553.02329458
2013-02-16,1381.94932208
2013-02-17,1255.38206337
2013-02-18,1215.16193607
2013-02-19,1365.36371053
2013-02-20,1479.9762901
2013-02-21,1531.76474915
2013-02-22,1610.60374581
2013-02-23,1435.76328167
2013-02-24,1345.81137066
2013-02-25,2025.50415276
2013-02-26,1770.28734253
2013-02-27,1685.42826965
2013-02-28,2026.59435687
2013-03-01,2346.38890859
2013-03-02,1752.39234231
2013-03-03,1551.43472072
2013-03-04,1997.08191333
2013-03-05,2072.54925309
2013-03-06,6451.14784892
2013-03-07,2589.98170788
2013-03-08,2103.92154591
2013-03-09,2441.62715653
2013-03-10,2819.8838879
2013-03-11,2416.07874078
2013-03-12,2951.95104076
2013-03-13,2472.54092976
2013-03-14,2480.80972084
2013-03-15,3052.51777716
2013-03-16,1477.61002423
2013-03-17,1502.44942434
2013-03-18,1952.16910512
2013-03-19,3054.83703102
2013-03-20,2391.92661823
2013-03-21,3585.74254373
2013-03-22,4734.95415252
2013-03-23,3384.64933477
2013-03-24,2904.90689931
2013-03-25,3265.63701
2013-03-26,3558.68462106
2013-03-27,5337.99376771
2013-03-28,5271.04082889
2013-03-29,5495.19410147
2013-03-30,5907.41202062
2013-03-31,4265.85367333
2013-04-01,4269.76481699
2013-04-02,6548.49147777
2013-04-03,9168.50550542
2013-04-04,10173.2638183
2013-04-05,7879.52470209
2013-04-06,5535.17516866
2013-04-07,8215.01380895
2013-04-08,8408.85453973
2013-04-09,10536.82704772
2013-04-10,14280.21783019
2013-04-11,8939.52544895
2013-04-12,5020.07226858
2013-04-13,4399.59793595
2013-04-14,5304.63811108
2013-04-15,6973.35525396
2013-04-16,3451.58199982
2013-04-17,6984.47781065
2013-04-18,4008.78582754
2013-04-19,6581.49365606
2013-04-20,5597.81725483
2013-04-21,4051.90840428
2013-04-22,5712.90345396
2013-04-23,8234.80995907
2013-04-24,9513.21038235
2013-04-25,9145.55748326
2013-04-26,5465.25397831
2013-04-27,5218.35554639
2013-04-28,4347.1025941
2013-04-29,6402.6819726
2013-04-30,6519.06570745
2013-05-01,5178.83230355
2013-05-02,5790.55766133
2013-05-03,4130.53976492
2013-05-04,4795.84671168
2013-05-05,4171.01359611
2013-05-06,6257.02186229
2013-05-07,5022.80295533
2013-05-08,5895.75557977
2013-05-09,7356.08190602
2013-05-10,7496.81881108
2013-05-11,7159.91745445
2013-05-12,6515.68156486
2013-05-13,6834.30623356
2013-05-14,6745.06720483
2013-05-15,6668.58302056
2013-05-16,8680.393598
2013-05-17,6408.90290275
2013-05-18,4650.35061851
2013-05-19,5553.12389157
2013-05-20,5133.16284088
2013-05-21,5479.54873306
2013-05-22,5893.80711086
2013-05-23,6795.68822119
2013-05-24,6100.56933098
2013-05-25,6084.54673339
2013-05-26,4083.61878126
2013-05-27,6321.45114051
2013-05-28,6892.19011894
2013-05-29,6650.03191669
2013-05-30,6122.69675051
2013-05-31,5752.33720944
2013-06-01,5289.7514315
2013-06-02,6017.72447235
2013-06-03,7073.88087011
2013-06-04,6557.10258847
2013-06-05,7244.08138341
2013-06-06,4958.05304039
2013-06-07,4473.77153622
2013-06-08,5049.96737189
2013-06-09,3569.08963343
2013-06-10,3534.65923191
2013-06-11,5050.13047032
2013-06-12,4585.80446589
2013-06-13,4367.5855716
2013-06-14,3637.09859211
2013-06-15,3296.66629791
2013-06-16,3127.89991091
2013-06-17,3685.55246822
2013-06-18,3930.641854
2013-06-19,3937.31292829
2013-06-20,7400.72941703
2013-06-21,4391.50731977
2013-06-22,5580.21535982
2013-06-23,3297.0331213
2013-06-24,3877.9332407
2013-06-25,3362.72208875
2013-06-26,3974.67517988
2013-06-27,3009.88372041
2013-06-28,4440.89319272
2013-06-29,2186.58928237
2013-06-30,2597.32999505
2013-07-01,2111.45977377
2013-07-02,3048.4986838
2013-07-03,2409.93629616
2013-07-04,1827.24290318
2013-07-05,2362.23612918
2013-07-06,2039.38475583
2013-07-07,1238.6004985
2013-07-08,2432.57748262
2013-07-09,2561.46722139
2013-07-10,2044.249839
2013-07-11,3031.75121413
2013-07-12,2829.84882209
2013-07-13,3012.9321463
2013-07-14,2104.54559003
2013-07-15,2060.77403564
2013-07-16,3328.57071066
2013-07-17,3083.69971616
2013-07-18,3170.9695509
2013-07-19,1787.35963816
2013-07-20,1983.29075028
2013-07-21,2089.62226455
2013-07-22,2821.01603509
2013-07-23,1859.6137197
2013-07-24,3121.48271006
2013-07-25,3018.33293606
2013-07-26,1833.70053476
2013-07-27,2862.20670387
2013-07-28,2148.84826471
2013-07-29,2824.56480013
2013-07-30,3554.44374596
2013-07-31,4886.05222505
2013-08-01,3715.87029637
2013-08-02,2825.32877964
2013-08-03,2542.05471917
2013-08-04,3029.41411879
2013-08-05,2713.59299032
2013-08-06,4078.43731294
2013-08-07,3081.36112024
2013-08-08,4686.28133434
2013-08-09,4088.7232187
2013-08-10,2757.48872268
2013-08-11,3072.08884104
2013-08-12,2386.87180341
2013-08-13,2855.4116719
2013-08-14,4389.84954596
2013-08-15,6260.57506157
2013-08-16,4580.4133643
2013-08-17,2848.62697051
2013-08-18,4550.89253339
2013-08-19,4964.22889304
2013-08-20,3544.57706499
2013-08-21,3448.5674908
2013-08-22,4313.97413243
2013-08-23,3659.69168733
2013-08-24,3000.70172214
2013-08-25,3367.76075073
2013-08-26,4563.51556969
2013-08-27,4628.43450181
2013-08-28,30863.16960838
2013-08-29,3207.07425247
2013-08-30,5270.31837968
2013-08-31,3992.9265124
2013-09-01,3251.43433101
2013-09-02,6200.42808054
2013-09-03,4054.6485762
2013-09-04,3431.01407657
2013-09-05,3968.92745929
2013-09-06,4060.93928125
2013-09-07,2908.17950428
2013-09-08,3102.3098102
2013-09-09,3647.22678237
2013-09-10,3129.42617988
2013-09-11,2771.68471823
2013-09-12,3849.53824965
2013-09-13,2675.14696883
2013-09-14,2555.25541609
2013-09-15,3443.73383526
2013-09-16,5178.04132775
2013-09-17,38419.09232832
2013-09-18,13692.73944279
2013-09-19,11584.20513371
2013-09-20,3349.68948008
2013-09-21,3299.85173484
2013-09-22,3233.43015485
2013-09-23,4864.44215558
2013-09-24,3764.12304312
2013-09-25,3858.10255903
2013-09-26,3383.2691151
2013-09-27,10351.48704442
2013-09-28,3300.49541417
2013-09-29,3293.95180704
2013-09-30,3248.9001556
2013-10-01,4971.9329928
2013-10-02,4659.10293911
2013-10-03,4147.69696159
2013-10-04,2998.38222184
2013-10-05,3169.9389872
2013-10-06,2576.92686466
2013-10-07,3983.67318277
2013-10-08,2124.73876316
2013-10-09,3784.06051739
2013-10-10,3879.00963762
2013-10-11,2871.77915174
2013-10-12,4067.67250866
2013-10-13,3948.53964417
2013-10-14,4456.66049978
2013-10-15,5306.76058771
2013-10-16,6774.74230631
2013-10-17,5171.65266563
2013-10-18,5720.23330469
2013-10-19,5947.4810967
2013-10-20,4688.42580757
2013-10-21,6534.0052474
2013-10-22,7806.61077908
2013-10-23,8868.9866453
2013-10-24,9785.45653603
2013-10-25,9282.73857488
2013-10-26,6498.81631646
2013-10-27,10788.19925801
2013-10-28,5976.34642247
2013-10-29,6641.7019572
2013-10-30,5969.85063373
2013-10-31,5993.48271332
2013-11-01,7139.66723616
2013-11-02,4793.0570322
2013-11-03,8441.58995802
2013-11-04,11315.99258944
2013-11-05,11200.29566698
2013-11-06,37379.78581073
2013-11-07,36204.92995455
2013-11-08,33637.48030532
2013-11-09,19212.69252849
2013-11-10,14146.49864746
2013-11-11,20694.88813255
2013-11-12,7984.01133533
2013-11-13,8885.51990022
2013-11-14,9521.46813915
2013-11-15,7323.37140609
2013-11-16,6165.74532311
2013-11-17,8004.83231126
2013-11-18,15563.54213737
2013-11-19,20721.89795042
2013-11-20,13801.34002084
2013-11-21,17410.07501295
2013-11-22,17138.98878527
2013-11-23,17682.73472419
2013-11-24,14224.34364687
2013-11-25,15797.1782084
2013-11-26,21226.82308577
2013-11-27,28483.65876323
2013-11-28,30637.20288425
2013-11-29,27816.20601403
2013-11-30,22940.63505752
2013-12-01,18982.64846944
2013-12-02,21421.83447898
2013-12-03,21333.98058179
2013-12-04,22656.99198723
2013-12-05,23412.66606476
2013-12-06,17864.08539761
2013-12-07,27546.53979407
2013-12-08,8321.60052084
2013-12-09,14814.38454743
2013-12-10,16414.11321469
2013-12-11,15853.40315137
2013-12-12,12464.60366558
2013-12-13,13332.71568078
2013-12-14,10724.61555923
2013-12-15,9793.41486315
2013-12-16,12178.66838052
2013-12-17,10459.48269216
2013-12-18,10372.46817579
2013-12-19,10284.7772584
2013-12-20,10864.75538424
2013-12-21,7610.38474469
2013-12-22,7209.3292926
2013-12-23,7737.50337631
2013-12-24,7886.47782059
2013-12-25,8148.80631374
2013-12-26,9642.14215113
2013-12-27,8962.37770398
2013-12-28,8480.22061782
2013-12-29,10514.04060889
2013-12-30,8667.44858591
2013-12-31,8071.86886957
2014-01-01,7004.48464149
2014-01-02,10524.85310422
2014-01-03,11024.58348142
2014-01-04,9981.46134206
2014-01-05,12172.71068501
2014-01-06,27795.55104728
2014-01-07,13752.13931188
2014-01-08,11536.77253237
2014-01-09,10535.38986814
2014-01-10,10407.6260206
2014-01-11,10797.48351396
2014-01-12,10205.24712498
2014-01-13,9840.89333956
2014-01-14,13314.12944719
2014-01-15,14131.94772301
2014-01-16,11070.22817052
2014-01-17,11767.63763138
2014-01-18,10334.22188525
2014-01-19,9377.50544037
2014-01-20,12766.26771576
2014-01-21,12930.16973327
2014-01-22,12128.24781253
2014-01-23,13748.31177015
2014-01-24,12134.58280775
2014-01-25,9501.63775929
2014-01-26,9653.94515336
2014-01-27,10796.69794626
2014-01-28,11113.40087303
2014-01-29,10650.32124809
2014-01-30,10595.45983111
2014-01-31,11590.47797116
2014-02-01,9305.43794009
2014-02-02,8888.71157085
2014-02-03,9865.36552908
2014-02-04,11461.04025671
2014-02-05,11099.92644822
2014-02-06,11776.07009791
2014-02-07,11057.37166439
2014-02-08,8694.00527611
2014-02-09,7424.98032662
2014-02-10,8864.00667696
2014-02-11,9026.25106715
2014-02-12,10687.12218828
2014-02-13,9080.00162605
2014-02-14,10910.18382441
2014-02-15,8225.12399115
2014-02-16,7232.47765323
2014-02-17,14891.0572257
2014-02-18,8452.18345852
2014-02-19,9116.35910824
2014-02-20,8873.66338912
2014-02-21,7880.33031284
2014-02-22,7185.30097196
2014-02-23,7483.06325138
2014-02-24,8687.4621638
2014-02-25,8734.79431921
2014-02-26,8550.45290524
2014-02-27,8482.24869885
2014-02-28,9438.81021488
2014-03-01,7145.48235616
2014-03-02,6238.20604759
2014-03-03,10670.32780867
2014-03-04,11826.257055
2014-03-05,9574.59642077
2014-03-06,9805.3425124
2014-03-07,8933.53569205
2014-03-08,7322.49136216
2014-03-09,7840.29411347
2014-03-10,10319.1201305
2014-03-11,9723.20552129
2014-03-12,10609.20926772
2014-03-13,9446.13106702
2014-03-14,8770.49331743
2014-03-15,6996.09212611
2014-03-16,7907.07703279
2014-03-17,8262.13080081
2014-03-18,6010.56761725
2014-03-19,8300.10265451
2014-03-20,8227.65775204
2014-03-21,8603.46042073
2014-03-22,9903.12883502
2014-03-23,6315.01947379
2014-03-24,7402.14614831
2014-03-25,8458.52231147
2014-03-26,8809.91689848
2014-03-27,7471.31416712
2014-03-28,6226.85092683
2014-03-29,4957.23955254
2014-03-30,5083.72477416
2014-03-31,5769.64856299
2014-04-01,5885.1845026
2014-04-02,6174.90692396
2014-04-03,5890.44754633
2014-04-04,6065.90086498
2014-04-05,5081.34241235
2014-04-06,4760.32585077
2014-04-07,6492.24819908
2014-04-08,6724.63860957
2014-04-09,9234.95665656
2014-04-10,5871.10101382
2014-04-11,5692.56799855
2014-04-12,3910.67233432
2014-04-13,4314.90630309
2014-04-14,6935.50564732
2014-04-15,8102.30276778
2014-04-16,7406.66808282
2014-04-17,7594.0464642
2014-04-18,5955.25670285
2014-04-19,6232.24034687
2014-04-20,5492.25847465
2014-04-21,6276.22742925
2014-04-22,7640.00291041
2014-04-23,7156.5933312
2014-04-24,7364.08572462
2014-04-25,6361.95787707
2014-04-26,4202.81920114
2014-04-27,5334.43379028
2014-04-28,5610.73881735
2014-04-29,5637.66719468
2014-04-30,5788.76493641
2014-05-01,4948.50078517
2014-05-02,5376.99154809
2014-05-03,4549.60102918
2014-05-04,4323.07387511
2014-05-05,5861.76227616
2014-05-06,6452.54663234
2014-05-07,5962.6598146
2014-05-08,6033.94799577
2014-05-09,6984.56518589
2014-05-10,4559.11416112
2014-05-11,4297.13270668
2014-05-12,6133.41942456
2014-05-13,5431.51423517
2014-05-14,5352.71913548
2014-05-15,5703.74512183
2014-05-16,5237.37052468
2014-05-17,4205.44918597
2014-05-18,3920.56428837
2014-05-19,5085.74774376
2014-05-20,6306.07200019
2014-05-21,6323.78447473
2014-05-22,6552.81138904
2014-05-23,6743.09189868
2014-05-24,5878.22607826
2014-05-25,5729.9003204
2014-05-26,7331.03736638
2014-05-27,6994.11706228
2014-05-28,8048.21281079
2014-05-29,6822.9084561
2014-05-30,6950.32367202
2014-05-31,6004.13125138
2014-06-01,6967.69531976
2014-06-02,7482.17640036
2014-06-03,8947.69566774
2014-06-04,7722.17269252
2014-06-05,8099.17609141
2014-06-06,7099.47172468
2014-06-07,5740.01861182
2014-06-08,5791.60211649
2014-06-09,7216.07525706
2014-06-10,7610.93237567
2014-06-11,7280.28693117
2014-06-12,8054.4328418
2014-06-13,6938.72474589
2014-06-14,5248.58517263
2014-06-15,5387.83788995
2014-06-16,7168.80255071
2014-06-17,7223.0426904
2014-06-18,7853.15957652
2014-06-19,7119.64271601
2014-06-20,6349.66401545
2014-06-21,5441.82056793
2014-06-22,5416.21676053
2014-06-23,6655.00610424
2014-06-24,6522.29009399
2014-06-25,7046.50361241
2014-06-26,5806.51803597
2014-06-27,6264.68077986
2014-06-28,5534.12916098
2014-06-29,5189.52554648
2014-06-30,7408.11696222
2014-07-01,8560.83215848
2014-07-02,8288.41327464
2014-07-03,7083.79264077
2014-07-04,6466.18637204
2014-07-05,5228.68237133
2014-07-06,5848.40489908
2014-07-07,7052.2843325
2014-07-08,7647.67438132
2014-07-09,7251.44633832
2014-07-10,6925.17536244
2014-07-11,6773.5191302
2014-07-12,5517.67991841
2014-07-13,5927.35322987
2014-07-14,7347.29816836
2014-07-15,7810.72570407
2014-07-16,7805.13483538
2014-07-17,7295.77644433
2014-07-18,7438.40069256
2014-07-19,6509.72858639
2014-07-20,5596.25407805
2014-07-21,6580.3809551
2014-07-22,7278.63364058
2014-07-23,6807.17408918
2014-07-24,6506.89015306
2014-07-25,6179.94727038
2014-07-26,5206.26234993
2014-07-27,5321.71243093
2014-07-28,6051.80203992
2014-07-29,6071.69340167
2014-07-30,6372.98144822
2014-07-31,6512.3732713
2014-08-01,6319.56196644
2014-08-02,5023.45079492
2014-08-03,4989.14648337
2014-08-04,6521.81893039
2014-08-05,7076.42342246
2014-08-06,7632.18141674
2014-08-07,6410.18853094
2014-08-08,6591.74776168
2014-08-09,5454.8332564
2014-08-10,5793.45937339
2014-08-11,7110.45594584
2014-08-12,7120.68829093
2014-08-13,6822.69833751
2014-08-14,6309.60630865
2014-08-15,6083.17327664
2014-08-16,6569.28657059
2014-08-17,18569.67583125
2014-08-18,5564.65384996
2014-08-19,6107.40102085
2014-08-20,5912.75923737
2014-08-21,5948.78416065
2014-08-22,5572.95473705
2014-08-23,4413.90551592
2014-08-24,4658.62878239
2014-08-25,8415.74789479
2014-08-26,5910.06185669
2014-08-27,5987.80934439
2014-08-28,5288.67960729
2014-08-29,5390.23045771
2014-08-30,4671.99240247
2014-08-31,4395.85657739
2014-09-01,5261.49383527
2014-09-02,5616.22771233
2014-09-03,5603.52623844
2014-09-04,5509.50821069
2014-09-05,5318.73518415
2014-09-06,4684.34240423
2014-09-07,9757.54798309
2014-09-08,5824.85593254
2014-09-09,6646.68573661
2014-09-10,6096.48637112
2014-09-11,4823.31527354
2014-09-12,5105.46650672
2014-09-13,4542.99399762
2014-09-14,5373.11025671
2014-09-15,5873.30251411
2014-09-16,6970.61344486
2014-09-17,5772.02598665
2014-09-18,5506.24144757
2014-09-19,4415.66587987
2014-09-20,4240.74120997
2014-09-21,3819.39440491
2014-09-22,4857.95598143
2014-09-23,5385.19003791
2014-09-24,5332.43639664
2014-09-25,5489.75347096
2014-09-26,19438.90607915
2014-09-27,4247.12430134
2014-09-28,4334.0879955
2014-09-29,4642.31321789
2014-09-30,4682.87084568
2014-10-01,5059.47009081
2014-10-02,4344.91500448
2014-10-03,4468.44178241
2014-10-04,4422.51583371
2014-10-05,3771.86500833
2014-10-06,4171.56606515
2014-10-07,4444.66031368
2014-10-08,4342.07628927
2014-10-09,5075.04976771
2014-10-10,4752.60337091
2014-10-11,3774.50359418
2014-10-12,4062.95757223
2014-10-13,4999.62934697
2014-10-14,5346.79876921
2014-10-15,4963.20748557
2014-10-16,4689.76588051
2014-10-17,4423.04295116
2014-10-18,3986.99166317
2014-10-19,4076.34703864
2014-10-20,4988.88254604
2014-10-21,5014.98389058
2014-10-22,4867.39738241
2014-10-23,4702.23286803
2014-10-24,4419.04069566
2014-10-25,3876.16288485
2014-10-26,3945.04055606
2014-10-27,4780.70251727
2014-10-28,4737.91926428
2014-10-29,4928.87495566
2014-10-30,4701.60413165
2014-10-31,4406.40114753
2014-11-01,4154.98937033
2014-11-02,4138.31948746
2014-11-03,5450.28633134
2014-11-04,4440.22091885
2014-11-05,4526.55173556
2014-11-06,4965.54896072
2014-11-07,4642.5878848
2014-11-08,3730.13675508
2014-11-09,5295.36764225
2014-11-10,4900.70599858
2014-11-11,4871.13201942
2014-11-12,6034.26699819
2014-11-13,6174.89862034
2014-11-14,5214.19329136
2014-11-15,4308.05032999
2014-11-16,4461.38534192
2014-11-17,5981.4041233
2014-11-18,4951.31107013
2014-11-19,4955.1757867
2014-11-20,4836.57963136
2014-11-21,4481.91792211
2014-11-22,3931.03787722
2014-11-23,4293.67817167
2014-11-24,4933.03184799
2014-11-25,4673.0367201
2014-11-26,4525.52854854
2014-11-27,4449.28881358
2014-11-28,4335.16224239
2014-11-29,4202.65228966
2014-11-30,4852.54681365
2014-12-01,5298.600921
2014-12-02,5430.4199621
2014-12-03,5182.94709253
2014-12-04,5545.62224663
2014-12-05,4633.17666572
2014-12-06,4211.74890899
2014-12-07,4106.81723283
2014-12-08,5829.64827387
2014-12-09,4438.51442201
2014-12-10,4375.74059317
2014-12-11,4226.84481973
2014-12-12,4073.77674692
2014-12-13,3617.41464277
2014-12-14,4232.0468103
2014-12-15,4937.52729965
2014-12-16,5044.48182985
2014-12-17,4902.76246781
2014-12-18,4294.40370745
2014-12-19,4655.09133257
2014-12-20,3948.41925872
2014-12-21,3679.37264804
2014-12-22,4608.11302634
2014-12-23,4724.17368272
2014-12-24,3655.61656439
2014-12-25,2990.25738752
2014-12-26,6263.53634087
2014-12-27,5505.80426487
2014-12-28,3893.22998101
2014-12-29,4562.2221101
2014-12-30,4327.80211343
2014-12-31,3609.87236644
2015-01-01,2565.68978007
2015-01-02,3744.74323654
2015-01-03,3589.61474019
2015-01-04,5934.18491502
2015-01-05,4371.58992365
2015-01-06,3603.55925163
2015-01-07,3699.64113403
2015-01-08,4724.45788323
2015-01-09,4356.84286954
2015-01-10,4299.18892687
2015-01-11,3724.90104286
2015-01-12,8926.21943034
2015-01-13,3732.42911394
2015-01-14,3012.35998066
2015-01-15,3606.569846
2015-01-16,3095.61483323
2015-01-17,2682.0633221
2015-01-18,2889.26351737
2015-01-19,3052.26611203
2015-01-20,3041.44677151
2015-01-21,2888.25500969
2015-01-22,3126.64329249
2015-01-23,3155.78569937
2015-01-24,2754.23815348
2015-01-25,3317.41681361
2015-01-26,4555.47460642
2015-01-27,3686.43828311
2015-01-28,2931.59843184
2015-01-29,2843.91667657
2015-01-30,2602.43649926
2015-01-31,2858.7151101
2015-02-01,2460.44013881
2015-02-02,2834.6043002
2015-02-03,3104.16157153
2015-02-04,2839.09384958
2015-02-05,2686.62847487
2015-02-06,2582.55148068
2015-02-07,2670.34463204
2015-02-08,2649.45931601
2015-02-09,3293.21154708
2015-02-10,3139.90530902
2015-02-11,3190.57160454
2015-02-12,2764.8916303
2015-02-13,4070.03269112
2015-02-14,3696.08605272
2015-02-15,3437.7050408
2015-02-16,3615.98366783
2015-02-17,3820.03950423
2015-02-18,3579.64488732
2015-02-19,3240.14071886
2015-02-20,3681.90079881
2015-02-21,3176.39926336
2015-02-22,2977.97150175
2015-02-23,3442.63674083
2015-02-24,3445.68764102
2015-02-25,3631.31657733
2015-02-26,3341.42609107
2015-02-27,3632.92319451
2015-02-28,3424.4510912
2015-03-01,3526.30317364
2015-03-02,4070.52990122
2015-03-03,4338.47609959
2015-03-04,4072.7771869
2015-03-05,4039.04428043
2015-03-06,4593.84880411
2015-03-07,3584.63516632
2015-03-08,3638.4412848
2015-03-09,4473.30300651
2015-03-10,4532.78206306
2015-03-11,4519.15156248
2015-03-12,4134.2579559
2015-03-13,3986.88733669
2015-03-14,3509.51769095
2015-03-15,3419.2057112
2015-03-16,4417.48784712
2015-03-17,4077.93069914
2015-03-18,4150.10944772
2015-03-19,4269.34000378
2015-03-20,4222.1035093
2015-03-21,3454.11639
2015-03-22,3456.4064431
2015-03-23,4709.45777757
2015-03-24,3485.65927982
2015-03-25,3874.63212059
2015-03-26,3634.25245846
2015-03-27,3466.697271
